;GO:0010460;GO:0018108;GO:0030073;GO:1903766;GO:0046777;GO:0043547;GO:0006367;GO:1902514;GO:0048714;GO:0110026;GO:0050672;GO:0001666;GO:0000184;GO:0030308;GO:0010977;GO:0010737;GO:0014898;GO:0035556;GO:0070914;GO:0050728;GO:0065002;GO:0048008;GO:0043114;GO:0002692;GO:0043314;GO:0061049;GO:0060313;GO:0006337;GO:1903815;GO:1903779;GO:0060997;GO:0007218;GO:0031943;GO:0050880;GO:0010469;GO:0050766;GO:0035023;GO:0006182;GO:1902891;GO:0002181;GO:0006342;GO:1901841;GO:0060268;GO:0045944;GO:0043687;GO:1902608;GO:0051464;GO:0097421;GO:0032868;GO:0006614;GO:0140059;GO:2000378;GO:0060452;GO:1902261;GO:0060372;GO:1903595;GO:0007168;GO:0044267;GO:0007565;GO:0000723;GO:0071260;GO:0051795;GO:0071222;GO:0043065;GO:0010569;GO:0030036;GO:0019933
GO:0010460;1.0;0.0;0.018869318610732978;0.016332971529680874;0.0;0.0356859285055692;0.0;0.047328802065866815;0.050040147134312034;0.028955282799681535;0.016983596087290196;0.0;0.006226389026249012;0.047328802065866815;0.01611412658657372;0.047328802065866815;0.0;0.047328802065866815;0.0;0.03539451671473712;0.0;0.047328802065866815;0.047328802065866815;0.015048780639513726;0.0055833955493056215;0.0;0.07834368389173607;0.0;0.12495926734261469;0.1711307971275404;0.0;0.047328802065866815;0.047328802065866815;0.047328802065866815;0.047328802065866815;0.04541468016124073;0.047328802065866815;0.0;0.01098957264563749;0.0;0.0025482813893517465;0.019280096975960358;0.047328802065866815;0.005439344724655555;0.0;0.005311343811640144;0.02590139567267474;0.0;0.0;0.0;0.0;0.03947691262534637;0.37522180748561323;0.005306436789465347;0.047328802065866815;0.012299023042894071;0.047328802065866815;0.0;0.0;0.024401478098737644;0.0;0.09325799222638595;0.0;0.08438409068843718;0.024207780189186383;0.0;0.047328802065866815
GO:0018108;0.0;1.0;0.00995265833540629;0.0;0.525394983826213;0.0;0.028930983336468746;0.0;0.0;0.0;0.0;0.0;0.04244595368608354;0.0;0.0;0.00995265833540629;0.0;0.00995265833540629;0.08998448810863408;0.0;0.0;0.00995265833540629;0.0;0.0;0.0;0.00995265833540629;0.0;0.00995265833540629;0.0;0.0;0.00995265833540629;0.00995265833540629;0.0;0.0;0.0;0.0;0.0;0.0034023932754197253;0.0;0.2003374997834889;0.0019214048001029512;0.0;0.0;0.0;0.4345670012619151;0.0;0.0;0.0;0.0;0.0;0.00995265833540629;0.0;0.0;0.0;0.0;0.0;0.00995265833540629;0.23901916153255778;0.0;0.08998448810863408;0.00995265833540629;0.0;0.00995265833540629;0.0;0.0;0.00995265833540629;0.00995265833540629
GO:0030073;0.018869318610732978;0.00995265833540629;1.0;0.006907193637290158;0.014227470916215146;0.014227470916215146;0.007057077111086225;0.014227470916215146;0.007138734491509327;0.014227470916215146;0.012805635665467222;0.0;0.004694698871299511;0.014227470916215146;0.0068146443791324545;0.014227470916215146;0.0;0.014227470916215146;0.013413596647178972;0.014227470916215146;0.2300951931553487;0.014227470916215146;0.018869318610732978;0.0113467843375859;0.004209881630081028;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.018869318610732978;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.03650690570556522;0.018869318610732978;0.014227470916215146;0.014227470916215146;0.014227470916215146;5.494835257818264E-4;0.004647476799708128;0.00834197005097853;0.0019214048001029512;0.014227470916215146;0.014227470916215146;0.0023002922159567813;0.014227470916215146;0.002246160786759056;0.009481414553743631;0.0;0.0;0.161763069491582;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.0022440856130968596;0.018869318610732978;0.0045021564686858456;0.014227470916215146;0.014227470916215146;0.0;0.018869318610732978;0.014227470916215146;0.01330419840550221;0.014148413061266386;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.014227470916215146
GO:1903766;0.016332971529680874;0.0;0.006907193637290158;1.0;0.0;0.006907193637290158;0.0;0.07144350402819054;0.048927673085542335;0.016332971529680874;0.016332971529680874;0.0;0.006226389026249012;0.016332971529680874;0.01611412658657372;0.016332971529680874;0.0;0.016332971529680874;0.0;0.009160731251224208;0.0;0.016332971529680874;0.006907193637290158;0.016332971529680874;0.013061516593982712;0.0;0.009160731251224208;0.0;0.009160731251224208;0.009160731251224208;0.0;0.016332971529680874;0.016332971529680874;0.006907193637290158;0.016332971529680874;0.05312240482372104;0.016332971529680874;0.0;0.01098957264563749;0.0;0.004543415393431132;0.07144350402819054;0.009160731251224208;0.016294308724158792;0.0;0.2277900057489148;0.028418549912612875;0.0;0.0;0.0;0.0;0.016332971529680874;0.016332971529680874;0.22757955606818478;0.0677681424828228;0.024117498227375283;0.016332971529680874;0.0;0.0;0.006907193637290158;0.0;0.016332971529680874;0.0;0.048927673085542335;0.016332971529680874;0.0;0.016332971529680874
GO:0046777;0.0;0.525394983826213;0.014227470916215146;0.0;1.0;0.0;0.028930983336468746;0.0;0.0;0.0;0.0;0.0;0.04244595368608354;0.0;0.0;0.018629235703855225;0.0;0.018629235703855225;0.12127570216071494;0.0;0.0;0.018629235703855225;0.0;0.0;0.0;0.018629235703855225;0.0;0.018629235703855225;0.0;0.0;0.018629235703855225;0.018629235703855225;0.0;0.0;0.0;0.0;0.0;0.0034023932754197253;0.0;0.2003374997834889;0.0019214048001029512;0.0;0.0;0.0;0.8134159560994599;0.0;0.0;0.0;0.0;0.0;0.018629235703855225;0.0;0.0;0.0;0.0;0.0;0.018629235703855225;0.4473924601719078;0.0;0.16634746156793984;0.018629235703855225;0.0;0.014148413061266386;0.0;0.0;0.018629235703855225;0.018629235703855225
GO:0043547;0.0356859285055692;0.0;0.014227470916215146;0.006907193637290158;0.0;1.0;0.0;0.0559739371860005;0.007138734491509327;0.02183229041820981;0.012805635665467222;0.0;0.004694698871299511;0.04162797644235149;0.0068146443791324545;0.06825029425055588;0.0;0.06825029425055588;0.0;0.026687474388501612;0.0;0.06825029425055588;0.06825029425055588;0.0113467843375859;0.004209881630081028;0.0;0.033131447876187166;0.0;0.062023699146610586;0.06825029425055588;0.0;0.06825029425055588;0.0490396197825838;0.06825029425055588;0.09051760183338417;0.019205812566270887;0.06825029425055588;0.0;0.004647476799708128;0.0;0.0019214048001029512;0.019280096975960358;0.06825029425055588;0.0023002922159567813;0.0;0.004514935665009644;0.0036950967823986933;0.0;0.0;0.0;0.0;0.029765601918429016;0.01964564082085833;0.0045107644250726945;0.06825029425055588;0.0017545803726858487;0.06825029425055588;0.0;0.0;0.01839872054335749;0.0;0.01330419840550221;0.0;0.04161658636127304;0.01825267227147635;0.0;0.06825029425055588
GO:0006367;0.0;0.028930983336468746;0.007057077111086225;0.0;0.028930983336468746;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.15649724724585032;0.0;0.0;0.007057077111086225;0.0;0.007057077111086225;0.23294441580449518;0.0;0.0;0.007057077111086225;0.0;0.0;0.0;0.007057077111086225;0.0;0.007057077111086225;0.0;0.0;0.007057077111086225;0.007057077111086225;0.0;0.0;0.0;0.0;0.0;0.0517322200549734;0.0;0.12663858347853743;0.0019214048001029512;0.0;0.0;0.0;0.028930983336468746;0.0;0.0;0.0;0.0;0.0;0.007057077111086225;0.0;0.0;0.0;0.0;0.0;0.007057077111086225;0.028930983336468746;0.0;0.23294441580449518;0.007057077111086225;0.0;0.007057077111086225;0.0;0.0;0.007057077111086225;0.007057077111086225
GO:1902514;0.047328802065866815;0.0;0.014227470916215146;0.07144350402819054;0.0;0.0559739371860005;0.0;1.0;0.009467814511164904;0.028955282799681535;0.016983596087290196;0.0;0.006226389026249012;0.05520949965292756;0.00903798691741753;0.07423596652417339;0.0;0.07423596652417339;0.0;0.03539451671473712;0.0;0.07423596652417339;0.0559739371860005;0.026830970039508992;0.013061516593982712;0.0;0.04394089783716655;0.0;0.07423596652417339;0.07423596652417339;0.0;0.07423596652417339;0.06503926212016758;0.0559739371860005;0.07423596652417339;0.05958767052802875;0.07423596652417339;0.0;0.006163760304702929;0.0;0.0025482813893517465;0.2513128620832372;0.07423596652417339;0.0030507844279764845;0.0;0.02323282155439058;0.011464352725457445;0.0;0.0;0.0;0.0;0.03947691262534637;0.026055217975410407;0.023211357312083264;0.5491737961516928;0.007339154394133103;0.07423596652417339;0.0;0.0;0.01839872054335749;0.0;0.01764481966276336;0.0;0.055194393449573706;0.024207780189186383;0.0;0.07423596652417339
GO:0048714;0.050040147134312034;0.0;0.007138734491509327;0.048927673085542335;0.0;0.007138734491509327;0.0;0.009467814511164904;1.0;0.016880480457113135;0.016880480457113135;0.0;0.006226389026249012;0.016880480457113135;0.12236653286415566;0.016880480457113135;0.0;0.016880480457113135;0.0;0.009467814511164904;0.0;0.016880480457113135;0.007138734491509327;0.016880480457113135;0.00995482107758252;0.0;0.016880480457113135;0.0;0.016880480457113135;0.016880480457113135;0.0;0.016880480457113135;0.016880480457113135;0.007138734491509327;0.016880480457113135;0.050567811731724435;0.016880480457113135;0.0;0.03733132890018428;0.0;0.004543415393431132;0.009467814511164904;0.009467814511164904;0.016294308724158792;0.0;0.015910864302224423;0.026174521358803462;0.0;0.0;0.0;0.0;0.016880480457113135;0.050040147134312034;0.01589616463925399;0.009467814511164904;0.012428714089266808;0.016880480457113135;0.0;0.0;0.007138734491509327;0.0;0.050040147134312034;0.0;0.050567811731724435;0.016880480457113135;0.0;0.016880480457113135
GO:0110026;0.028955282799681535;0.0;0.014227470916215146;0.016332971529680874;0.0;0.02183229041820981;0.0;0.028955282799681535;0.016880480457113135;1.0;0.03028061666236967;0.0;0.014966791038182487;0.05162533389873834;0.01611412658657372;0.05162533389873834;0.0;0.05162533389873834;0.0;0.028955282799681535;0.0;0.05162533389873834;0.02183229041820981;0.026830970039508992;0.00995482107758252;0.0;0.028955282799681535;0.0;0.028955282799681535;0.028955282799681535;0.0;0.05162533389873834;0.14766433128640089;0.02183229041820981;0.05162533389873834;0.04541468016124073;0.05162533389873834;0.0;0.01098957264563749;0.0;0.04269481741811378;0.019280096975960358;0.05162533389873834;0.051113932974103576;0.0;0.005311343811640144;0.008737544321981774;0.0;0.0;0.0;0.0;0.14766433128640089;0.026055217975410407;0.005306436789465347;0.028955282799681535;0.00414893700372034;0.05162533389873834;0.0;0.0;0.01839872054335749;0.0;0.01764481966276336;0.0;0.05162533389873834;0.3825688005175071;0.0;0.05162533389873834
