;GO:0010460;GO:0018108;GO:0030073;GO:1903766;GO:0046777;GO:0043547;GO:0006367;GO:1902514;GO:0048714;GO:0110026;GO:0050672;GO:0001666;GO:0000184;GO:0030308;GO:0010977;GO:0010737;GO:0014898;GO:0035556;GO:0070914;GO:0050728;GO:0065002;GO:0048008;GO:0043114;GO:0002692;GO:0043314;GO:0061049;GO:0060313;GO:0006337;GO:1903815;GO:1903779;GO:0060997;GO:0007218;GO:0031943;GO:0050880;GO:0010469;GO:0050766;GO:0035023;GO:0006182;GO:1902891;GO:0002181;GO:0006342;GO:1901841;GO:0060268;GO:0045944;GO:0043687;GO:1902608;GO:0051464;GO:0097421;GO:0032868;GO:0006614;GO:0140059;GO:2000378;GO:0060452;GO:1902261;GO:0060372;GO:1903595;GO:0007168;GO:0044267;GO:0007565;GO:0000723;GO:0071260;GO:0051795;GO:0071222;GO:0043065;GO:0010569;GO:0030036;GO:0019933
GO:0010460;1.0;0.0;0.08823529411764708;0.11764705882352944;0.0;0.09999999999999998;0.0;0.13636363636363635;0.19354838709677424;0.11111111111111116;0.09677419354838712;0.0;0.061224489795918324;0.15000000000000002;0.11111111111111116;0.17647058823529416;0.0;0.1875;0.0;0.13636363636363635;0.0;0.1578947368421053;0.17647058823529416;0.09999999999999998;0.061224489795918324;0.0;0.19047619047619047;0.0;0.3529411764705882;0.5;0.0;0.17647058823529416;0.19047619047619047;0.1578947368421053;0.1578947368421053;0.16666666666666663;0.1428571428571429;0.0;0.09756097560975607;0.0;0.05769230769230771;0.10344827586206895;0.17647058823529416;0.09090909090909094;0.0;0.09302325581395354;0.1777777777777778;0.0;0.0;0.0;0.0;0.1428571428571429;0.5789473684210527;0.09090909090909094;0.19047619047619047;0.09589041095890416;0.16666666666666663;0.0;0.0;0.08571428571428574;0.0;0.24;0.0;0.19999999999999996;0.1071428571428571;0.0;0.1578947368421053
GO:0018108;0.0;1.0;0.046511627906976716;0.0;0.9047619047619048;0.0;0.20512820512820518;0.0;0.0;0.0;0.0;0.0;0.17647058823529416;0.0;0.0;0.07692307692307687;0.0;0.07999999999999996;0.2093023255813954;0.0;0.0;0.0714285714285714;0.0;0.0;0.0;0.07692307692307687;0.0;0.06666666666666665;0.0;0.0;0.05405405405405406;0.07692307692307687;0.0;0.0;0.0;0.0;0.0;0.1694915254237288;0.0;0.3529411764705882;0.032786885245901676;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.0;0.0;0.0;0.07407407407407407;0.5238095238095238;0.0;0.2432432432432432;0.06896551724137934;0.0;0.052631578947368474;0.0;0.0;0.07692307692307687;0.0714285714285714
GO:0030073;0.08823529411764708;0.046511627906976716;1.0;0.04255319148936165;0.04878048780487809;0.06451612903225812;0.04166666666666663;0.05882352941176472;0.04347826086956519;0.05128205128205132;0.046511627906976716;0.0;0.050000000000000044;0.0625;0.04081632653061229;0.1071428571428571;0.0;0.11111111111111116;0.037735849056603765;0.05882352941176472;0.4;0.09999999999999998;0.1071428571428571;0.04761904761904767;0.032786885245901676;0.06896551724137934;0.05882352941176472;0.06060606060606055;0.09677419354838712;0.06666666666666665;0.050000000000000044;0.1071428571428571;0.125;0.09999999999999998;0.06451612903225812;0.05405405405405406;0.06060606060606055;0.02857142857142858;0.03703703703703709;0.04255319148936165;0.04761904761904767;0.04878048780487809;0.06896551724137934;0.03508771929824561;0.05405405405405406;0.0357142857142857;0.06666666666666665;0.0;0.0;0.30000000000000004;0.05405405405405406;0.06060606060606055;0.05128205128205132;0.03508771929824561;0.09090909090909094;0.04597701149425293;0.10344827586206895;0.06060606060606055;0.0;0.0888888888888889;0.0625;0.050000000000000044;0.04878048780487809;0.06060606060606055;0.050000000000000044;0.06896551724137934;0.09999999999999998
GO:1903766;0.11764705882352944;0.0;0.04255319148936165;1.0;0.0;0.0625;0.0;0.37037037037037035;0.13953488372093026;0.10526315789473684;0.09523809523809523;0.0;0.049180327868852514;0.12903225806451613;0.08333333333333337;0.1428571428571429;0.0;0.14814814814814814;0.0;0.08823529411764708;0.0;0.1333333333333333;0.06666666666666665;0.125;0.10344827586206895;0.0;0.08823529411764708;0.0;0.09375;0.09999999999999998;0.0;0.1428571428571429;0.12121212121212122;0.0625;0.1333333333333333;0.29032258064516125;0.125;0.0;0.07547169811320753;0.0;0.06349206349206349;0.2941176470588235;0.10344827586206895;0.11111111111111116;0.0;0.5945945945945945;0.1607142857142857;0.0;0.0;0.0;0.0;0.125;0.10526315789473684;0.5789473684210527;0.27586206896551724;0.13580246913580252;0.13793103448275867;0.0;0.0;0.04166666666666663;0.0;0.10256410256410253;0.0;0.19999999999999996;0.10256410256410253;0.0;0.1333333333333333
GO:0046777;0.0;0.9047619047619048;0.04878048780487809;0.0;1.0;0.0;0.21621621621621623;0.0;0.0;0.0;0.0;0.0;0.18367346938775508;0.0;0.0;0.08333333333333337;0.0;0.08695652173913049;0.2195121951219512;0.0;0.0;0.07692307692307687;0.0;0.0;0.0;0.08333333333333337;0.0;0.0714285714285714;0.0;0.0;0.05714285714285716;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.17543859649122806;0.0;0.375;0.03389830508474578;0.0;0.0;0.0;0.7894736842105263;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.0;0.0;0.0;0.07999999999999996;0.5789473684210527;0.0;0.2571428571428571;0.07407407407407407;0.0;0.05555555555555558;0.0;0.0;0.08333333333333337;0.07692307692307687
GO:0043547;0.09999999999999998;0.0;0.06451612903225812;0.0625;0.0;1.0;0.0;0.10526315789473684;0.06451612903225812;0.08333333333333337;0.0714285714285714;0.0;0.04347826086956519;0.11764705882352944;0.05882352941176472;0.1428571428571429;0.0;0.15384615384615385;0.0;0.10526315789473684;0.0;0.125;0.1428571428571429;0.07407407407407407;0.04347826086956519;0.0;0.10526315789473684;0.0;0.11764705882352944;0.1333333333333333;0.0;0.1428571428571429;0.10526315789473684;0.125;0.19999999999999996;0.09090909090909094;0.11111111111111116;0.0;0.05128205128205132;0.0;0.04081632653061229;0.12;0.1428571428571429;0.04761904761904767;0.0;0.10256410256410253;0.04255319148936165;0.0;0.0;0.0;0.0;0.11111111111111116;0.08333333333333337;0.09999999999999998;0.10526315789473684;0.027027027027026973;0.1333333333333333;0.0;0.0;0.0625;0.0;0.07999999999999996;0.0;0.11111111111111116;0.07999999999999996;0.0;0.125
GO:0006367;0.0;0.20512820512820518;0.04166666666666663;0.0;0.21621621621621623;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.06451612903225812;0.0;0.06666666666666665;0.32558139534883723;0.0;0.0;0.06060606060606055;0.0;0.0;0.0;0.06451612903225812;0.0;0.05714285714285716;0.0;0.0;0.04761904761904767;0.06451612903225812;0.0;0.0;0.0;0.0;0.0;0.37037037037037035;0.0;0.3783783783783784;0.030303030303030276;0.0;0.0;0.0;0.24242424242424243;0.0;0.0;0.0;0.0;0.0;0.05128205128205132;0.0;0.0;0.0;0.0;0.0;0.0625;0.27586206896551724;0.0;0.3783783783783784;0.05882352941176472;0.0;0.046511627906976716;0.0;0.0;0.06451612903225812;0.06060606060606055
GO:1902514;0.13636363636363635;0.0;0.05882352941176472;0.37037037037037035;0.0;0.10526315789473684;0.0;1.0;0.09090909090909094;0.11538461538461542;0.09999999999999998;0.0;0.0625;0.1578947368421053;0.08333333333333337;0.1875;0.0;0.19999999999999996;0.0;0.1428571428571429;0.0;0.16666666666666663;0.11764705882352944;0.1428571428571429;0.10869565217391308;0.0;0.1428571428571429;0.0;0.1578947368421053;0.17647058823529416;0.0;0.1875;0.1428571428571429;0.10526315789473684;0.16666666666666663;0.2272727272727273;0.15000000000000002;0.0;0.07317073170731703;0.0;0.05882352941176472;0.631578947368421;0.1875;0.06818181818181823;0.0;0.2777777777777778;0.1063829787234043;0.0;0.0;0.0;0.0;0.15000000000000002;0.11538461538461542;0.2702702702702703;0.5;0.0821917808219178;0.17647058823529416;0.0;0.0;0.05714285714285716;0.0;0.11111111111111116;0.0;0.15000000000000002;0.11111111111111116;0.0;0.16666666666666663
GO:0048714;0.19354838709677424;0.0;0.04347826086956519;0.13953488372093026;0.0;0.06451612903225812;0.0;0.09090909090909094;1.0;0.10810810810810811;0.09756097560975607;0.0;0.050000000000000044;0.1333333333333333;0.275;0.14814814814814814;0.0;0.15384615384615385;0.0;0.09090909090909094;0.0;0.13793103448275867;0.06896551724137934;0.09999999999999998;0.06779661016949157;0.0;0.16129032258064513;0.0;0.1333333333333333;0.1428571428571429;0.0;0.14814814814814814;0.125;0.06451612903225812;0.13793103448275867;0.18181818181818177;0.12903225806451613;0.0;0.19148936170212771;0.0;0.06451612903225812;0.07499999999999996;0.1071428571428571;0.1132075471698113;0.0;0.11538461538461542;0.1428571428571429;0.0;0.0;0.0;0.0;0.12903225806451613;0.17142857142857137;0.1132075471698113;0.09090909090909094;0.09638554216867468;0.1428571428571429;0.0;0.0;0.04255319148936165;0.0;0.2727272727272727;0.0;0.2068965517241379;0.10526315789473684;0.0;0.13793103448275867
GO:0110026;0.11111111111111116;0.0;0.05128205128205132;0.10526315789473684;0.0;0.08333333333333337;0.0;0.11538461538461542;0.10810810810810811;1.0;0.11764705882352944;0.0;0.0980392156862745;0.17391304347826086;0.09999999999999998;0.19999999999999996;0.0;0.21052631578947367;0.0;0.11538461538461542;0.0;0.18181818181818177;0.09090909090909094;0.12121212121212122;0.07692307692307687;0.0;0.11538461538461542;0.0;0.125;0.13636363636363635;0.0;0.19999999999999996;0.31818181818181823;0.08333333333333337;0.18181818181818177;0.1428571428571429;0.16666666666666663;0.0;0.0888888888888889;0.0;0.3111111111111111;0.09090909090909094;0.19999999999999996;0.368421052631579;0.0;0.08510638297872342;0.07547169811320753;0.0;0.0;0.0;0.0;0.2727272727272727;0.09677419354838712;0.08333333333333337;0.11538461538461542;0.050000000000000044;0.19047619047619047;0.0;0.0;0.050000000000000044;0.0;0.09375;0.0;0.16666666666666663;0.45833333333333337;0.0;0.18181818181818177
