;GO:0042536;GO:0045409;GO:0016525;GO:0060124;GO:0061098;GO:1904179;GO:0032691;GO:0046697;GO:0008343;GO:0006006;GO:0023014;GO:0009756;GO:0009755;GO:0000187;GO:0045893;GO:0051969;GO:0050911;GO:0051965;GO:0071805;GO:0060399;GO:0007186;GO:1904346;GO:0050728;GO:1903012;GO:1904349;GO:0006694;GO:1904468;GO:0009725;GO:0030252;GO:0010469;GO:0120058;GO:0040013;GO:0040010;GO:1905564;GO:0043400;GO:0046676;GO:0002221;GO:0040018;GO:0042832;GO:0051464;GO:0000160;GO:0051461;GO:0034765;GO:0032100;GO:0035774;GO:0016358;GO:1904000;GO:0006351;GO:1903672;GO:0007169;GO:0046885;GO:0042322;GO:0006357;GO:0007204;GO:0001696;GO:0046010;GO:0006707;GO:0045087;GO:0043066;GO:0001937
GO:0042536;1.0;0.8888888888888888;0.5555555555555556;0.4;0.5714285714285714;0.5;0.7058823529411765;0.0;0.0;0.0;0.4444444444444444;0.5333333333333333;0.5333333333333333;0.5217391304347826;0.6;0.5;0.0;0.23529411764705882;0.0;0.47058823529411764;0.5333333333333333;0.47058823529411764;0.47058823529411764;0.5;0.4;0.0;0.8;0.0;0.10526315789473684;0.5;0.47058823529411764;0.5714285714285714;0.4;0.4444444444444444;0.09090909090909091;0.5;0.1;0.5;0.0;0.36363636363636365;0.5;0.4;0.375;0.10526315789473684;0.2857142857142857;0.0;0.375;0.0;0.4444444444444444;0.11764705882352941;0.75;0.5882352941176471;0.6;0.19047619047619047;0.0;0.47058823529411764;0.0;0.0;0.5882352941176471;0.5882352941176471
GO:0045409;0.8888888888888888;1.0;0.5555555555555556;0.4;0.5714285714285714;0.5;0.7058823529411765;0.0;0.0;0.0;0.4444444444444444;0.5333333333333333;0.5333333333333333;0.5217391304347826;0.6;0.5;0.0;0.23529411764705882;0.0;0.47058823529411764;0.5333333333333333;0.47058823529411764;0.47058823529411764;0.5;0.4;0.0;0.6;0.0;0.10526315789473684;0.5;0.47058823529411764;0.5714285714285714;0.4;0.4444444444444444;0.09090909090909091;0.5;0.1;0.5;0.0;0.36363636363636365;0.5;0.4;0.375;0.10526315789473684;0.2857142857142857;0.0;0.375;0.0;0.4444444444444444;0.11764705882352941;0.75;0.5882352941176471;0.6;0.19047619047619047;0.0;0.47058823529411764;0.0;0.0;0.5882352941176471;0.5882352941176471
GO:0016525;0.5555555555555556;0.5555555555555556;1.0;0.3;0.19047619047619047;0.5;0.5882352941176471;0.0;0.0;0.0;0.1111111111111111;0.13333333333333333;0.13333333333333333;0.17391304347826086;0.3;0.375;0.0;0.23529411764705882;0.0;0.35294117647058826;0.13333333333333333;0.47058823529411764;0.47058823529411764;0.5;0.4;0.0;0.5;0.0;0.10526315789473684;0.25;0.47058823529411764;0.5714285714285714;0.4;0.3333333333333333;0.09090909090909091;0.4;0.1;0.5;0.0;0.2727272727272727;0.125;0.4;0.375;0.10526315789473684;0.2857142857142857;0.0;0.375;0.0;0.7777777777777778;0.11764705882352941;0.375;0.5882352941176471;0.3;0.19047619047619047;0.0;0.47058823529411764;0.0;0.0;0.47058823529411764;0.47058823529411764
GO:0060124;0.4;0.4;0.3;1.0;0.43478260869565216;0.4444444444444444;0.3157894736842105;0.0;0.0;0.0;0.4;0.47058823529411764;0.47058823529411764;0.4;0.36363636363636365;0.4444444444444444;0.0;0.5263157894736842;0.0;0.5263157894736842;0.47058823529411764;0.42105263157894735;0.3157894736842105;0.4444444444444444;0.36363636363636365;0.0;0.6363636363636364;0.0;0.38095238095238093;0.4444444444444444;0.42105263157894735;0.375;0.47058823529411764;0.5;0.08333333333333333;0.8181818181818182;0.09090909090909091;0.4444444444444444;0.0;0.75;0.4444444444444444;0.9090909090909091;0.5555555555555556;0.2857142857142857;0.8695652173913043;0.0;0.4444444444444444;0.0;0.4;0.42105263157894735;0.4444444444444444;0.3157894736842105;0.36363636363636365;0.2608695652173913;0.0;0.42105263157894735;0.0;0.0;0.42105263157894735;0.42105263157894735
GO:0061098;0.5714285714285714;0.5714285714285714;0.19047619047619047;0.43478260869565216;1.0;0.42105263157894735;0.2;0.0;0.0;0.0;0.09523809523809523;0.1111111111111111;0.1111111111111111;0.8461538461538461;0.5217391304347826;0.42105263157894735;0.0;0.2;0.0;0.5;0.1111111111111111;0.4;0.2;0.42105263157894735;0.34782608695652173;0.0;0.34782608695652173;0.0;0.09090909090909091;0.3157894736842105;0.4;0.23529411764705882;0.4444444444444444;0.47619047619047616;0.08;0.34782608695652173;0.08695652173913043;0.42105263157894735;0.0;0.32;0.10526315789473684;0.34782608695652173;0.21052631578947367;0.09090909090909091;0.3333333333333333;0.0;0.42105263157894735;0.0;0.38095238095238093;0.1;0.5263157894736842;0.2;0.43478260869565216;0.16666666666666666;0.0;0.4;0.0;0.0;0.4;0.4
GO:1904179;0.5;0.5;0.5;0.4444444444444444;0.42105263157894735;1.0;0.5333333333333333;0.0;0.0;0.0;0.125;0.15384615384615385;0.15384615384615385;0.38095238095238093;0.4444444444444444;0.5714285714285714;0.0;0.6666666666666666;0.0;0.5333333333333333;0.15384615384615385;0.6666666666666666;0.4;0.7142857142857143;0.5555555555555556;0.0;0.4444444444444444;0.0;0.11764705882352941;0.2857142857142857;0.6666666666666666;0.5;0.6153846153846154;0.5;0.1;0.3333333333333333;0.1111111111111111;0.7142857142857143;0.0;0.5;0.14285714285714285;0.5555555555555556;0.42857142857142855;0.11764705882352941;0.42105263157894735;0.0;0.5714285714285714;0.0;0.625;0.13333333333333333;0.42857142857142855;0.5333333333333333;0.3333333333333333;0.21052631578947367;0.0;0.6666666666666666;0.0;0.0;0.4;0.4
GO:0032691;0.7058823529411765;0.7058823529411765;0.5882352941176471;0.3157894736842105;0.2;0.5333333333333333;1.0;0.0;0.0;0.0;0.11764705882352941;0.14285714285714285;0.14285714285714285;0.18181818181818182;0.3157894736842105;0.5333333333333333;0.0;0.25;0.0;0.375;0.14285714285714285;0.5;0.5;0.5333333333333333;0.42105263157894735;0.0;0.631578947368421;0.0;0.1111111111111111;0.26666666666666666;0.5;0.6153846153846154;0.42857142857142855;0.35294117647058826;0.09523809523809523;0.42105263157894735;0.10526315789473684;0.5333333333333333;0.0;0.38095238095238093;0.13333333333333333;0.42105263157894735;0.4;0.1111111111111111;0.3;0.0;0.4;0.0;0.47058823529411764;0.125;0.4;0.625;0.3157894736842105;0.2;0.0;0.5;0.0;0.0;0.5;0.5
GO:0046697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0
GO:0006006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0
