;GO:0006281;GO:0008065;GO:0007179;GO:0006366;GO:0042178;GO:0045892;GO:0048167;GO:0001947;GO:0070886;GO:0072423;GO:0030862;GO:0017148;GO:0060271;GO:0002092;GO:1901673;GO:0007064;GO:0050806;GO:0060317;GO:0006334;GO:0010629;GO:0001558;GO:0010628;GO:0000070;GO:0030252;GO:0035307;GO:0017015;GO:0032876;GO:0034613;GO:0039023;GO:1901687;GO:0045944;GO:0010718;GO:0045595;GO:0023041;GO:0071599;GO:0018916;GO:0006351;GO:0000209;GO:0030162;GO:0007169;GO:0006357;GO:0030516;GO:0048791;GO:0006749;GO:0043066;GO:0097711;GO:2000300;GO:0039008;GO:0070458
GO:0006281;1.0;0.16666666666666666;0.16666666666666666;0.42857142857142855;0.2857142857142857;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.16666666666666666;0.0;0.3333333333333333;0.42857142857142855;0.2727272727272727;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.2857142857142857;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666
GO:0008065;0.16666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
GO:0007179;0.16666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
GO:0006366;0.42857142857142855;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.25;0.5;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
GO:0042178;0.2857142857142857;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0
GO:0045892;0.0;0.0;0.0;0.0;0.0;1.0;0.1111111111111111;0.0;0.2;0.0;0.25;0.7777777777777778;0.0;0.4444444444444444;0.25;0.0;0.2727272727272727;0.0;0.0;0.8571428571428571;0.3;0.625;0.0;0.0;0.3333333333333333;0.2727272727272727;0.6363636363636364;0.0;0.0;0.0;0.6666666666666666;0.2727272727272727;0.3333333333333333;0.3;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.75;0.125;0.0;0.0;0.36363636363636365;0.0;0.2727272727272727;0.0;0.0
GO:0048167;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;1.0;0.0;0.25;0.0;0.1111111111111111;0.1111111111111111;0.0;0.125;0.1111111111111111;0.0;0.7142857142857143;0.0;0.0;0.125;0.16666666666666666;0.125;0.0;0.0;0.1;0.3333333333333333;0.1111111111111111;0.0;0.0;0.0;0.1;0.14285714285714285;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.1111111111111111;0.25;0.0;0.0;0.1111111111111111;0.0;0.625;0.0;0.0
GO:0001947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0070886;0.0;0.0;0.0;0.0;0.0;0.2;0.25;0.0;1.0;0.0;0.3076923076923077;0.21428571428571427;0.0;0.3333333333333333;0.21428571428571427;0.0;0.4;0.0;0.0;0.15384615384615385;0.25;0.25;0.0;0.0;0.2857142857142857;0.36363636363636365;0.21428571428571427;0.0;0.0;0.0;0.21428571428571427;0.2727272727272727;0.2727272727272727;0.25;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.2;0.1;0.0;0.0;0.21428571428571427;0.0;0.23076923076923078;0.0;0.0
GO:0072423;0.2222222222222222;0.14285714285714285;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.07142857142857142;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.1111111111111111;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285
