;GO:0006281;GO:0008065;GO:0007179;GO:0006366;GO:0042178;GO:0045892;GO:0048167;GO:0001947;GO:0070886;GO:0072423;GO:0030862;GO:0017148;GO:0060271;GO:0002092;GO:1901673;GO:0007064;GO:0050806;GO:0060317;GO:0006334;GO:0010629;GO:0001558;GO:0010628;GO:0000070;GO:0030252;GO:0035307;GO:0017015;GO:0032876;GO:0034613;GO:0039023;GO:1901687;GO:0045944;GO:0010718;GO:0045595;GO:0023041;GO:0071599;GO:0018916;GO:0006351;GO:0000209;GO:0030162;GO:0007169;GO:0006357;GO:0030516;GO:0048791;GO:0006749;GO:0043066;GO:0097711;GO:2000300;GO:0039008;GO:0070458
GO:0006281;1.0;0.07407407407407407;0.0714285714285714;0.4285714285714286;0.16666666666666663;0.0;0.0;0.0;0.0;0.14814814814814814;0.0;0.0;0.06451612903225812;0.0;0.0;0.0714285714285714;0.0;0.07692307692307687;0.06451612903225812;0.0;0.0;0.0;0.06666666666666665;0.052631578947368474;0.0;0.0;0.0;0.0;0.0;0.2068965517241379;0.0;0.0;0.0;0.07999999999999996;0.0;0.36363636363636365;0.4411764705882353;0.30000000000000004;0.0;0.07407407407407407;0.0;0.0;0.045454545454545414;0.2592592592592593;0.0;0.07692307692307687;0.0;0.0;0.08333333333333337
GO:0008065;0.07407407407407407;1.0;0.1333333333333333;0.05714285714285716;0.15384615384615385;0.0;0.0;0.1333333333333333;0.0;0.125;0.0;0.0;0.11111111111111116;0.0;0.0;0.1333333333333333;0.0;0.36363636363636365;0.11111111111111116;0.0;0.0;0.0;0.11764705882352944;0.07999999999999996;0.0;0.0;0.0;0.0;0.1428571428571429;0.09999999999999998;0.0;0.0;0.0;0.16666666666666663;0.2142857142857143;0.1333333333333333;0.05882352941176472;0.08333333333333337;0.0;0.1428571428571429;0.0;0.0;0.06451612903225812;0.10526315789473684;0.0;0.15384615384615385;0.0;0.125;0.18181818181818177
GO:0007179;0.0714285714285714;0.1333333333333333;1.0;0.05555555555555558;0.1428571428571429;0.10256410256410253;0.2857142857142857;0.0;0.15384615384615385;0.11764705882352944;0.16666666666666663;0.10526315789473684;0.10526315789473684;0.1428571428571429;0.16666666666666663;0.125;0.23529411764705888;0.1428571428571429;0.10526315789473684;0.19999999999999996;0.36363636363636365;0.19999999999999996;0.11111111111111116;0.12;0.12121212121212122;0.25;0.09756097560975607;0.0;0.0;0.09523809523809523;0.09999999999999998;0.21052631578947367;0.4;0.6666666666666667;0.0;0.125;0.05714285714285716;0.07999999999999996;0.2142857142857143;0.8888888888888888;0.16666666666666663;0.13793103448275867;0.0625;0.09999999999999998;0.25;0.1428571428571429;0.13793103448275867;0.0;0.16666666666666663
GO:0006366;0.4285714285714286;0.05714285714285716;0.05555555555555558;1.0;0.125;0.0;0.0;0.0;0.0;0.05405405405405406;0.0;0.0;0.05128205128205132;0.0;0.0;0.05555555555555558;0.0;0.05882352941176472;0.05128205128205132;0.0;0.0;0.0;0.052631578947368474;0.04347826086956519;0.0;0.0;0.0;0.0;0.0;0.2647058823529411;0.0;0.0;0.0;0.06060606060606055;0.0;0.2666666666666667;0.9655172413793104;0.23684210526315785;0.0;0.05714285714285716;0.0;0.0;0.038461538461538436;0.19999999999999996;0.0;0.05882352941176472;0.0;0.0;0.0625
GO:0042178;0.16666666666666663;0.15384615384615385;0.1428571428571429;0.125;1.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.11764705882352944;0.0;0.0;0.1428571428571429;0.0;0.16666666666666663;0.11764705882352944;0.0;0.0;0.0;0.125;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.0;0.18181818181818177;0.0;0.33333333333333337;0.12903225806451613;0.19047619047619047;0.0;0.15384615384615385;0.0;0.0;0.06666666666666665;0.25;0.0;0.16666666666666663;0.0;0.0;0.19999999999999996
GO:0045892;0.0;0.0;0.10256410256410253;0.0;0.0;1.0;0.10256410256410253;0.0;0.07843137254901966;0.0;0.08163265306122447;0.5952380952380952;0.0;0.14;0.08163265306122447;0.0;0.09523809523809523;0.0;0.0;0.2647058823529411;0.11111111111111116;0.16216216216216217;0.0;0.039215686274509776;0.16981132075471694;0.09756097560975607;0.5555555555555556;0.0;0.0;0.0;0.38;0.09090909090909094;0.11428571428571432;0.11111111111111116;0.0;0.0;0.0;0.0;0.19999999999999996;0.10526315789473684;0.5588235294117647;0.07407407407407407;0.0;0.0;0.15384615384615385;0.0;0.07407407407407407;0.0;0.0
GO:0048167;0.0;0.0;0.2857142857142857;0.0;0.0;0.10256410256410253;1.0;0.0;0.25;0.0;0.16666666666666663;0.10526315789473684;0.0;0.1428571428571429;0.16666666666666663;0.0;0.6153846153846154;0.0;0.0;0.19999999999999996;0.36363636363636365;0.19999999999999996;0.0;0.12;0.12121212121212122;0.4285714285714286;0.09756097560975607;0.0;0.0;0.0;0.09999999999999998;0.21052631578947367;0.4;0.36363636363636365;0.0;0.0;0.0;0.0;0.2142857142857143;0.3076923076923077;0.16666666666666663;0.13793103448275867;0.0;0.0;0.25;0.0;0.375;0.0;0.0
GO:0001947;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5833333333333333;0.0
GO:0070886;0.0;0.0;0.15384615384615385;0.0;0.0;0.07843137254901966;0.25;0.0;1.0;0.0;0.17647058823529416;0.07999999999999996;0.0;0.1578947368421053;0.11111111111111116;0.0;0.4347826086956522;0.0;0.0;0.11111111111111116;0.17391304347826086;0.15384615384615385;0.0;0.052631578947368474;0.13953488372093026;0.33333333333333337;0.07547169811320753;0.0;0.0;0.0;0.12;0.2068965517241379;0.18181818181818177;0.17391304347826086;0.0;0.0;0.0;0.0;0.11538461538461542;0.16000000000000003;0.11111111111111116;0.09756097560975607;0.0;0.0;0.1428571428571429;0.0;0.15384615384615385;0.0;0.0
GO:0072423;0.14814814814814814;0.125;0.11764705882352944;0.05405405405405406;0.1333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.11764705882352944;0.0;0.1333333333333333;0.09999999999999998;0.0;0.0;0.0;0.10526315789473684;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.1428571428571429;0.0;0.11764705882352944;0.05555555555555558;0.07692307692307687;0.0;0.125;0.0;0.0;0.06060606060606055;0.09523809523809523;0.0;0.1333333333333333;0.0;0.0;0.15384615384615385
