;GO:0006281;GO:0036376;GO:0015793;GO:1990090;GO:0045766;GO:0034628;GO:0001701;GO:0045893;GO:0072189;GO:0070207;GO:0015701;GO:0035435;GO:1902042;GO:0071805;GO:1902041;GO:0090344;GO:0060074;GO:0000902;GO:0086009;GO:0051252;GO:2000001;GO:0070317;GO:1900034;GO:0006260;GO:0008284;GO:0080111;GO:0071280;GO:0045944;GO:0001892;GO:0046878;GO:0030007;GO:0072488;GO:0048146;GO:0070345;GO:0035378;GO:0086064;GO:0016458;GO:0070979;GO:0048708;GO:0035377;GO:1903278;GO:0032781;GO:0040020;GO:0085018;GO:0048821;GO:1901018;GO:0007517;GO:0071260;GO:0048791;GO:0071300;GO:0010804;GO:0010529;GO:0001934;GO:0010248;GO:0050900;GO:0019730;GO:0071549;GO:0017158;GO:0051438;GO:0010762;GO:0060442;GO:0003091;GO:1903288;GO:0003097;GO:0006883;GO:0006366;GO:0006884;GO:0010738;GO:0043154;GO:0071732;GO:0072425;GO:0051607;GO:0071456;GO:0055007;GO:0030500;GO:0032006;GO:0030185;GO:1900740;GO:0045732;GO:1904668;GO:1901797;GO:0071560;GO:0043161;GO:0071288;GO:0071320;GO:2000726;GO:0031145;GO:0010107;GO:0033326;GO:0016567;GO:0006182;GO:2001271;GO:0009972;GO:0043687;GO:0060743;GO:0000122;GO:0071472;GO:0070383;GO:0006977;GO:0000083;GO:0071474;GO:0034644;GO:0070301;GO:0070306;GO:0045071;GO:0016554;GO:0030049;GO:0070936;GO:0006351;GO:0046326;GO:0051085;GO:0007166;GO:0048864;GO:0009624;GO:0002026;GO:0006906;GO:0043066;GO:0045087;GO:2000741;GO:0071466;GO:0032332;GO:0030950;GO:0030157
GO:0006281;1.0;0.0;0.0;0.476776171014645;0.0;0.3868336047363126;0.0;0.0;0.0;0.35397827214813765;0.0;0.0;0.0;0.3974823250338478;0.0;0.0;0.35397827214813765;0.44746014165082665;0.0;0.0;0.0;0.0;0.0;0.7227791263485941;0.0;0.6140248273951678;0.4599465060297281;0.0;0.0;0.0;0.3043629365900144;0.0;0.0;0.0;0.0;0.3974823250338478;0.45574633487566607;0.392658256835259;0.4033138970383474;0.0;0.0;0.0;0.0;0.0;0.4033138970383474;0.0;0.0;0.4795765623952405;0.4033138970383474;0.4795765623952405;0.0;0.0;0.0;0.0;0.45338926197478535;0.45530747600776017;0.4795765623952405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2875332716050975;0.6287952544302844;0.3876376021179715;0.0;0.0;0.5514618433206635;0.7331244870879835;0.5378126027469177;0.6110680735109877;0.407327047949724;0.0;0.0;0.0;0.35397827214813765;0.0;0.0;0.0;0.4599465060297281;0.5876931738798026;0.4599465060297281;0.4795765623952405;0.0;0.5273594560091756;0.35117788076754214;0.0;0.5026253153194664;0.4008448732851769;0.0;0.3868336047363126;0.556074087735235;0.37663950913755423;0.0;0.6341713348232618;0.5803654974253339;0.7162948221030666;0.4033138970383474;0.6049387857831173;0.4931205641490836;0.5514618433206635;0.35397827214813765;0.0;0.4803285511325973;0.35397827214813765;0.392658256835259;0.6370821205788785;0.0;0.33434821578262525;0.5182380484907714;0.4157167810935749;0.39448848628665484;0.0;0.4340014358505172;0.0;0.60683767346888;0.0;0.566314307201561;0.0;0.33434821578262525;0.0
GO:0036376;0.0;1.0;0.3561298169010004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4022607317812391;0.5416276849692074;0.0;0.6729540774485588;0.0;0.0;0.0;0.0;0.5477395180520891;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5783117423555889;0.0;0.0;0.4688301680504115;0.0;0.0;0.0;0.0;0.3561298169010004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4322679963528707;0.0;0.0;0.0;0.0;0.48740580018146207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38280420480179356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37879105389041695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6134760139191021;0.3561298169010004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3561298169010004
GO:0015793;0.0;0.3561298169010004;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42709334656296527;0.34585921160088595;0.0;0.3626888765858029;0.0;0.0;0.0;0.0;0.4164635347716274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.412036753841938;0.0;0.0;0.4002907920013047;0.0;0.0;0.0;0.0;0.3561298169010004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4322679963528707;0.0;0.0;0.0;0.0;0.3561298169010004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38280420480179356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37879105389041695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3205257498917414;0.3561298169010004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3561298169010004
GO:1990090;0.476776171014645;0.0;0.0;1.0;0.0;0.17595071634392961;0.0;0.0;0.0;0.30050947687859925;0.0;0.0;0.0;0.3017222364093804;0.0;0.0;0.30050947687859925;0.39399134638128824;0.0;0.0;0.0;0.0;0.0;0.29273316783467446;0.0;0.29187751349350416;0.4315780086828708;0.0;0.0;0.0;0.21544161831826303;0.0;0.0;0.0;0.0;0.3440135297643094;0.35695506562729457;0.1658082777046826;0.3271838647793925;0.0;0.0;0.0;0.0;0.0;0.3271838647793925;0.0;0.0;0.4034465301362855;0.3271838647793925;0.5013498550482695;0.0;0.0;0.0;0.0;0.399920466705247;0.3988075001143176;0.49614130997050243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19861195333334608;0.39951238862520916;0.29187751349350416;0.0;0.0;0.45423924567228735;0.4697399866722796;0.36933272083292895;0.4315780086828708;0.3538582526801856;0.0;0.0;0.0;0.30050947687859925;0.0;0.0;0.0;0.7388837608895505;0.36084319474922627;0.4315780086828708;0.5557475401608265;0.0;0.30050947687859925;0.257732911673192;0.0;0.26400849370790186;0.18684511085235794;0.0;0.17595071634392961;0.29972410126252613;0.30050947687859925;0.0;0.4397234107117107;0.19861195333334608;0.45291032168736267;0.3271838647793925;0.41049086167156634;0.4169905318901287;0.45423924567228735;0.30050947687859925;0.0;0.19861195333334608;0.30050947687859925;0.1658082777046826;0.40779925477380324;0.0;0.24090324668827506;0.4421080162318164;0.33958674883462;0.33567339086309506;0.0;0.38053264058097885;0.0;0.45798784792040365;0.0;0.5451183080508519;0.0;0.24090324668827506;0.0
GO:0045766;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.4652374697733456;0.0;0.0;0.0;0.0;0.2573411959899729;0.0;0.2980268524396304;0.447704877822214;0.0;0.0;0.3253945324919724;0.4437904603372067;0.3233603141487749;0.25452279955392026;0.3209858051524176;0.0;0.49683795898960176;0.0;0.0;0.4403768251996804;0.0;0.48472501032456183;0.21693794926191684;0.0;0.3905395754133725;0.29668592624798173;0.0;0.0;0.3491183640853004;0.0;0.0;0.0;0.3269201943116717;0.2978379680324078;0.38506231296932153;0.0;0.0;0.40245620632696144;0.0;0.0;0.0;0.0;0.25452279955392026;0.3209858051524176;0.4310928679530335;0.0;0.0;0.0;0.0;0.3345459632562998;0.30176964238590726;0.3135155912328987;0.0;0.2495720758280771;0.3638651875125793;0.0;0.20010828427699995;0.0;0.28323140579791095;0.28684120333210544;0.27417086097488985;0.0;0.3464474335224296;0.0;0.0;0.0;0.4715434238209143;0.3233603141487749;0.0;0.3638651875125793;0.4377864182453595;0.2846289009567427;0.2980268524396304;0.0;0.0;0.0;0.0;0.44445540590180826;0.0;0.0;0.2495720758280771;0.0;0.0;0.22772024499225957;0.0;0.0;0.0;0.3386771158373159;0.0;0.0;0.38652642450199587;0.31400086308337694;0.0;0.0;0.0;0.0;0.28119718745471345;0.0;0.0;0.0;0.0;0.3610647961319838;0.0;0.42892501453580084;0.0;0.0;0.4288382275957417;0.0;0.3635072237287113;0.0;0.48852548438932786;0.0;0.5251727618668647;0.0;0.2823757514567406
GO:0034628;0.3868336047363126;0.0;0.0;0.17595071634392961;0.0;1.0;0.0;0.0;0.0;0.19457357436122563;0.0;0.0;0.0;0.23807762724693576;0.0;0.0;0.19457357436122563;0.28805544386391463;0.0;0.0;0.0;0.0;0.0;0.39069257477424096;0.0;0.3275332374622746;0.15912105135901272;0.0;0.0;0.0;0.1658082777046826;0.0;0.0;0.0;0.0;0.23807762724693576;0.2876916686482017;0.21618073342679334;0.23525923081088307;0.0;0.0;0.0;0.0;0.0;0.23525923081088307;0.0;0.0;0.17001544586744105;0.23525923081088307;0.17001544586744105;0.0;0.0;0.0;0.0;0.29398456418787333;0.0;0.17001544586744105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1489786127197657;0.4757924436162095;0.22823290433105947;0.0;0.0;0.17001544586744105;0.22541450789500678;0.0;0.1817822883484292;0.247922350162812;0.0;0.0;0.0;0.19457357436122563;0.0;0.0;0.0;0.15912105135901272;0.36892435711640803;0.15912105135901272;0.17001544586744105;0.0;0.308590639245781;0.19861195333334608;0.0;0.3143809494300126;0.4594568621272601;0.0;0.3117352473995783;0.3500965569846368;0.20858484291008988;0.0;0.22592238280837867;0.26931577899865616;0.20858484291008988;0.23525923081088307;0.19668983376823423;0.19946760767451643;0.17001544586744105;0.19457357436122563;0.0;0.26931577899865616;0.19457357436122563;0.21618073342679334;0.4840793097648036;0.0;0.1817822883484292;0.350183382263307;0.24766211486611056;0.0;0.0;0.2745967380636052;0.0;0.0;0.0;0.24585879616533307;0.0;0.1817822883484292;0.0
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3767784303299453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30218615578242797;0.39566802528511696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3767784303299453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32886054368322115;0.0;0.0;0.0;0.0;0.0;0.4034528182307385;0.0;0.4326853672708829;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39556893884399297;0.34179428065816847;0.0;0.40541366175986926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35553493158401434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35910921749356367;0.0;0.0;0.0;0.0;0.0;0.30218615578242797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30218615578242797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39622564592045356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3787392738590761
GO:0045893;0.0;0.0;0.0;0.0;0.4652374697733456;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3347725946200242;0.0;0.3742382685336138;0.41120848979526525;0.0;0.0;0.3836612894929959;0.727939630752486;0.41358299879162264;0.344745484196768;0.41120848979526525;0.0;0.5674996020242309;0.0;0.0;0.890556768716477;0.0;0.41799062694135863;0.28055100641696157;0.0;0.4642323990719057;0.3869086108908294;0.0;0.0;0.6363047563830417;0.0;0.0;0.0;0.38518695131269515;0.35880217781390306;0.457970060776774;0.0;0.0;0.4957790863510071;0.0;0.0;0.0;0.0;0.33073421564790373;0.41120848979526525;0.6253426442965155;0.0;0.0;0.0;0.0;0.4247686478991475;0.45819031842298885;0.38824953708247806;0.0;0.3093163030735046;0.4375580111711126;0.0;0.2637213414320447;0.0;0.3429756330433384;0.3615751491816849;0.4305915370119714;0.0;0.41400888117586077;0.0;0.0;0.0;0.3872710870271904;0.39809425999835435;0.0;0.4375580111711126;0.6445549929390111;0.46873623866097786;0.3742382685336138;0.0;0.0;0.0;0.0;0.3838227561527886;0.0;0.0;0.3093163030735046;0.0;0.0;0.38414092102934116;0.0;0.0;0.0;0.71753415703748;0.0;0.0;0.457188067536625;0.6883342534609422;0.0;0.0;0.0;0.0;0.3409414147001409;0.0;0.0;0.0;0.0;0.4175053550908803;0.0;0.5191476991786486;0.0;0.0;0.41394547492798356;0.0;0.453729908371559;0.0;0.4370727393206343;0.0;0.4642323990719057;0.0;0.33881631041563715
GO:0072189;0.0;0.0;0.0;0.0;0.0;0.0;0.3767784303299453;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.539856842185299;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5876934727763661;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4730493605834032;0.0;0.0;0.0;0.0;0.0;0.528011578765408;0.0;0.6436004097173036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4632046376675269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4997237484841964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5404144628206355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0070207;0.35397827214813765;0.0;0.0;0.30050947687859925;0.0;0.19457357436122563;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.2675776345890683;0.0;0.0;0.4772016191318648;0.5706834886345538;0.0;0.0;0.0;0.0;0.0;0.32833723484393346;0.0;0.3441416964251768;0.24138851853875337;0.0;0.0;0.0;0.24090324668827506;0.0;0.0;0.0;0.0;0.42908138832464554;0.42239286782211827;0.1817822883484292;0.4122517233397286;0.0;0.0;0.0;0.0;0.0;0.4122517233397286;0.0;0.0;0.28367981189368235;0.4122517233397286;0.2610185749042658;0.0;0.0;0.0;0.0;0.4849883252655831;0.0;0.2610185749042658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22407358170335817;0.48458024718554527;0.4357659801181062;0.0;0.0;0.2610185749042658;0.4024070004238523;0.0;0.28367981189368235;0.4389261112405218;0.0;0.0;0.0;0.4772016191318648;0.0;0.0;0.0;0.28367981189368235;0.44591105330956243;0.24138851853875337;0.2610185749042658;0.0;0.3855773354389354;0.22541450789500678;0.0;0.2857482257656338;0.20858484291008988;0.0;0.19457357436122563;0.3297093804551369;0.3855773354389354;0.0;0.3169255118452034;0.22407358170335817;0.3855773354389354;0.4122517233397286;0.28769296280505896;0.2918775134935041;0.2610185749042658;0.3855773354389354;0.0;0.22407358170335817;0.3855773354389354;0.1817822883484292;0.4928671133341394;0.0;0.28367981189368235;0.5271758747921524;0.4246546073949561;0.0;0.0;0.5572247828342444;0.0;0.0;0.0;0.34775631971058624;0.0;0.37530409558661176;0.0
