;GO:0006281;GO:0036376;GO:0015793;GO:1990090;GO:0045766;GO:0034628;GO:0001701;GO:0045893;GO:0072189;GO:0070207;GO:0015701;GO:0035435;GO:1902042;GO:0071805;GO:1902041;GO:0090344;GO:0060074;GO:0000902;GO:0086009;GO:0051252;GO:2000001;GO:0070317;GO:1900034;GO:0006260;GO:0008284;GO:0080111;GO:0071280;GO:0045944;GO:0001892;GO:0046878;GO:0030007;GO:0072488;GO:0048146;GO:0070345;GO:0035378;GO:0086064;GO:0016458;GO:0070979;GO:0048708;GO:0035377;GO:1903278;GO:0032781;GO:0040020;GO:0085018;GO:0048821;GO:1901018;GO:0007517;GO:0071260;GO:0048791;GO:0071300;GO:0010804;GO:0010529;GO:0001934;GO:0010248;GO:0050900;GO:0019730;GO:0071549;GO:0017158;GO:0051438;GO:0010762;GO:0060442;GO:0003091;GO:1903288;GO:0003097;GO:0006883;GO:0006366;GO:0006884;GO:0010738;GO:0043154;GO:0071732;GO:0072425;GO:0051607;GO:0071456;GO:0055007;GO:0030500;GO:0032006;GO:0030185;GO:1900740;GO:0045732;GO:1904668;GO:1901797;GO:0071560;GO:0043161;GO:0071288;GO:0071320;GO:2000726;GO:0031145;GO:0010107;GO:0033326;GO:0016567;GO:0006182;GO:2001271;GO:0009972;GO:0043687;GO:0060743;GO:0000122;GO:0071472;GO:0070383;GO:0006977;GO:0000083;GO:0071474;GO:0034644;GO:0070301;GO:0070306;GO:0045071;GO:0016554;GO:0030049;GO:0070936;GO:0006351;GO:0046326;GO:0051085;GO:0007166;GO:0048864;GO:0009624;GO:0002026;GO:0006906;GO:0043066;GO:0045087;GO:2000741;GO:0071466;GO:0032332;GO:0030950;GO:0030157
GO:0006281;1.0;0.0;0.0;0.26553975980240074;0.0;0.3727489163673196;0.0;0.0;0.0;0.17081695035347655;0.0;0.0;0.0;0.14881099714795998;0.0;0.0;0.18433887296472748;0.17846018339650885;0.0;0.0;0.0;0.0;0.0;0.7639435835467647;0.0;0.7759198801120402;0.27947494362454883;0.0;0.0;0.0;0.1422959955496874;0.0;0.0;0.0;0.0;0.19828330936419133;0.15940350727120545;0.5007149868708989;0.1905601118844238;0.0;0.0;0.0;0.0;0.0;0.1851876820895796;0.0;0.0;0.2864423421387184;0.12537753942587931;0.25377697720934134;0.0;0.0;0.0;0.0;0.1858503372246727;0.1485693106529227;0.18644612433084493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14228749189315626;0.6266611665376534;0.16424625279527189;0.0;0.0;0.2976115492679524;0.3050715385257812;0.18939501974097314;0.3559969454901694;0.18116589141826173;0.0;0.0;0.0;0.07944050671453691;0.0;0.0;0.0;0.26550256024193114;0.45933102552315147;0.27969556607411966;0.224428507372449;0.0;0.4519477745169066;0.14587292933022625;0.0;0.5195197150873081;0.4030005223831499;0.0;0.4430330897924111;0.5412283968841861;0.1724951658056693;0.0;0.3747203536136429;0.8038280352789182;0.2253324290255608;0.12220196123687299;0.3747066452485138;0.27392026931480185;0.3029180692353461;0.19041909544816205;0.0;0.733753378272439;0.18768026078757227;0.5006589866462601;0.6364942254720125;0.0;0.19317768566184207;0.18139753517311877;0.18992954491074626;0.16119164952300483;0.0;0.17140342641521003;0.0;0.22640016042112765;0.0;0.308244539432469;0.0;0.17146568152884337;0.0
GO:0036376;0.0;1.0;0.37270544135332356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44301803391563277;0.5625181229522745;0.0;0.7731157986209385;0.0;0.0;0.0;0.0;0.5354238573908641;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.659167506712914;0.0;0.0;0.40442558925405564;0.0;0.0;0.0;0.0;0.37514782262469004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2294455535511165;0.0;0.0;0.0;0.0;0.6089069936818444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3587976753960122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3855206045459888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.753966447175034;0.3276663453256846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30845233278335693
GO:0015793;0.0;0.37270544135332356;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6211673508298055;0.4175603125948064;0.0;0.36189640381884014;0.0;0.0;0.0;0.0;0.4547972517778488;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4498454516286667;0.0;0.0;0.5486015988353292;0.0;0.0;0.0;0.0;0.5258233939755322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2782031381835644;0.0;0.0;0.0;0.0;0.54310871467536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49425444625895715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5464306505723333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3505325073760734;0.4370537105319672;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40352595656244183
GO:1990090;0.26553975980240074;0.0;0.0;1.0;0.0;0.09042594292454822;0.0;0.0;0.0;0.24128274798549068;0.0;0.0;0.0;0.19959168968684968;0.0;0.0;0.26917270489510825;0.2568194556435611;0.0;0.0;0.0;0.0;0.0;0.15843211003583796;0.0;0.16160207495194548;0.5361319076971034;0.0;0.0;0.0;0.18804415902366367;0.0;0.0;0.0;0.0;0.2999774410985075;0.2191212734009663;0.17018622641373746;0.28264691195387814;0.0;0.0;0.0;0.0;0.0;0.27098638002635694;0.0;0.0;0.4055390874589524;0.15958621443257415;0.5938543978760986;0.0;0.0;0.0;0.0;0.27240765756830493;0.21163722353301526;0.4794445459498466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18802930884408356;0.13147687142861703;0.22837754854313178;0.0;0.0;0.381885458589682;0.24752000516591938;0.19038711069382003;0.4839635113459557;0.2624604404954497;0.0;0.0;0.0;0.09192586031164629;0.0;0.0;0.0;0.8812160696341889;0.1524540957013809;0.5367252995364256;0.6063061884009403;0.0;0.14937771388486376;0.19434167543503125;0.0;0.17852857464281155;0.09900700257271507;0.0;0.11070345873742758;0.1883914010452468;0.24464478158964997;0.0;0.3794292445206968;0.16909495220840362;0.17145126213103318;0.15447665879763883;0.37940996446112607;0.38088753265202124;0.3906873450972353;0.2823367854032243;0.0;0.17383857014008267;0.2763571474971434;0.17016165529086935;0.1340125850277963;0.0;0.2884440794362311;0.26294689774949853;0.2812618735861627;0.2382088497773404;0.0;0.24245455595285936;0.0;0.24593629949274734;0.0;0.6168227253452665;0.0;0.24257913991023525;0.0
GO:0045766;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.21704944126284814;0.0;0.0;0.0;0.0;0.21664742092088088;0.0;0.2970106683190306;0.41355821927683145;0.0;0.0;0.2294453578629362;0.315083017883737;0.33165109479633537;0.318909433556631;0.36738847219729276;0.0;0.45237545153236847;0.0;0.0;0.20928634060833315;0.0;0.4546907386743913;0.18008541811953624;0.0;0.4231701638484039;0.34048540595077864;0.0;0.0;0.30845031658024336;0.0;0.0;0.0;0.30900354231226046;0.24107097097674923;0.3220003345990628;0.0;0.0;0.2484780067394437;0.0;0.0;0.0;0.0;0.25077340624516664;0.36591578143249226;0.24440997146030505;0.0;0.0;0.0;0.0;0.3214022954881259;0.257804324781555;0.342868978288444;0.0;0.21868119373083428;0.28909057025901147;0.0;0.18007139817426857;0.0;0.21804832866621518;0.3377269567755512;0.15942072392222734;0.0;0.21005667181506615;0.0;0.0;0.0;0.5976216311362865;0.33753346212122387;0.0;0.16300784347814132;0.33450309906570863;0.2200744432030935;0.2623220669347612;0.0;0.0;0.0;0.0;0.3439959270881416;0.0;0.0;0.2223619615877739;0.0;0.0;0.15046635158080904;0.0;0.0;0.0;0.16560772554231373;0.0;0.0;0.18216341800558994;0.21851514989446566;0.0;0.0;0.0;0.0;0.31870986027279524;0.0;0.0;0.0;0.0;0.39376733043522577;0.0;0.36892550817024145;0.0;0.0;0.4419785603944112;0.0;0.3157057855698553;0.0;0.5000603607093758;0.0;0.63111833463621;0.0;0.20864432312440792
GO:0034628;0.3727489163673196;0.0;0.0;0.09042594292454822;0.0;1.0;0.0;0.0;0.0;0.09404714831678618;0.0;0.0;0.0;0.08696651818841461;0.0;0.0;0.09800523650847248;0.09631837017489221;0.0;0.0;0.0;0.0;0.0;0.45065121202364383;0.0;0.3754538368407844;0.09306101362243939;0.0;0.0;0.0;0.08470018751862143;0.0;0.0;0.0;0.0;0.10181191106865004;0.09048027737786017;0.27496338055060043;0.09973637094640886;0.0;0.0;0.0;0.0;0.0;0.09824464479797304;0.0;0.0;0.09433517125255557;0.078402748536151;0.0881068289687478;0.0;0.0;0.0;0.0;0.09843083300329053;0.0;0.07287106013988515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.084697174515357;0.5230984687887115;0.0920203316399743;0.0;0.0;0.08022366712706493;0.07561052622223925;0.0;0.08924955148475895;0.09710107193138112;0.0;0.0;0.0;0.05758119421945685;0.0;0.0;0.0;0.09041874872870434;0.2605609777055114;0.09310179277966944;0.08190570881756162;0.0;0.2578909600916342;0.0859547660509337;0.0;0.28120808856042884;0.6581690054026255;0.0;0.36699943692441117;0.28819854393429456;0.09455362990293366;0.0;0.09188250537063453;0.38375474916939195;0.06167200352838104;0.07714906805565146;0.09188061991306536;0.09202478561617454;0.08109971882093367;0.09969772837102243;0.0;0.388813844652862;0.09894176347523098;0.27494451314826807;0.5284948291754836;0.0;0.10044874492929648;0.09716757752572534;0.09956336548068125;0.0;0.0;0.09422465307747939;0.0;0.0;0.0;0.09814769524737801;0.0;0.09424346330745509;0.0
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.476578652388241;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2934233472814892;0.27625646139530174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42556701631723104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3126801922842147;0.0;0.0;0.0;0.0;0.0;0.4093630389410395;0.0;0.47588838592356725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35458899751777095;0.23417435368790104;0.0;0.27050473457373697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2840388975417694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23916142401359092;0.0;0.0;0.0;0.0;0.0;0.25977608160417376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3122305520662944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42968289725001724;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2207943527297202
GO:0045893;0.0;0.0;0.0;0.0;0.21704944126284814;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1858326027293751;0.0;0.22574468031134268;0.2434320421136888;0.0;0.0;0.12554601445122804;0.5420636856111248;0.2402754872504441;0.2350915850579902;0.2539066285204563;0.0;0.34606249647190673;0.0;0.0;0.9746455051421745;0.0;0.203205303115473;0.10917279259144293;0.0;0.3338561370995123;0.24376615589614298;0.0;0.0;0.30745642441085846;0.0;0.0;0.0;0.1923672893592093;0.12894861755820114;0.23636572164124173;0.0;0.0;0.24120651633292994;0.0;0.0;0.0;0.0;0.2039698364617293;0.2533697615144831;0.5250913409710878;0.0;0.0;0.0;0.0;0.2361200389133685;0.40804285693504;0.24469390640186583;0.0;0.12225330700394346;0.26636148746844757;0.0;0.10916763993277599;0.0;0.12205526192877535;0.24268509473341968;0.29603822891653636;0.0;0.1820991757577002;0.0;0.0;0.0;0.191889301930987;0.2426089623634015;0.0;0.17834414050284628;0.47509727563113285;0.48857673988390454;0.20968977704715416;0.0;0.0;0.0;0.0;0.18109660735325334;0.0;0.0;0.1233951999152925;0.0;0.0;0.2838864973236476;0.0;0.0;0.0;0.5786046209233788;0.0;0.0;0.19378337280110303;0.6990315659479479;0.0;0.0;0.0;0.0;0.17902652704451755;0.0;0.0;0.0;0.0;0.22213579150403057;0.0;0.2544647831649924;0.0;0.0;0.19192455305327136;0.0;0.23375949306030924;0.0;0.3109737503021791;0.0;0.29443900923944644;0.0;0.11905163888984349
GO:0072189;0.0;0.0;0.0;0.0;0.0;0.0;0.476578652388241;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3468260929898168;0.32309455874486487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6365053719512832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37405548121819265;0.0;0.0;0.0;0.0;0.0;0.484635985257494;0.0;0.7283532245547063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.295550046181454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3337907521578342;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3007778041374425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37341218072267485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5133779778303338;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0070207;0.17081695035347655;0.0;0.0;0.24128274798549068;0.0;0.09404714831678618;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.21813010204557412;0.0;0.0;0.5156924884716564;0.4891197191002447;0.0;0.0;0.0;0.0;0.0;0.16989341966265467;0.0;0.17354390183827725;0.2610025459475564;0.0;0.0;0.0;0.2044115624326937;0.0;0.0;0.0;0.0;0.34390552149568027;0.2416699854061037;0.18348261868703872;0.3213187480043044;0.0;0.0;0.0;0.0;0.0;0.30633372111684176;0.0;0.0;0.2712789845865211;0.17122124430204305;0.2254486481709871;0.0;0.0;0.0;0.0;0.30815120595510237;0.0;0.14687284147259003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20439401474324528;0.13927398469614016;0.42911628212666375;0.0;0.0;0.18015124836703256;0.1584431098973269;0.0;0.2330850218765779;0.2954830087730768;0.0;0.0;0.0;0.1622819770421463;0.0;0.0;0.0;0.24123153370616046;0.1630379090952724;0.2613235686509074;0.18886087096294657;0.0;0.15952447942933523;0.21187481807312267;0.0;0.1932167186109093;0.10336465359004893;0.0;0.11618000898129426;0.20482194915819216;0.2730934337607341;0.0;0.25193952325433244;0.18221479922427702;0.10752046756246296;0.165353177023509;0.25192534808718675;0.2530121401320967;0.1846298989716891;0.3209180128903386;0.0;0.1877350908553363;0.3132147794270526;0.1834540584934356;0.14212263076195214;0.0;0.3288318611637827;0.29609972204045953;0.31952997854972387;0.0;0.0;0.4586117529542173;0.0;0.0;0.0;0.3053931083987847;0.0;0.4588745533725276;0.0
