;GO:0010360;GO:0090314;GO:0042738;GO:0022408;GO:0006887;GO:0023014;GO:0000187;GO:0050871;GO:1902808;GO:0006958;GO:0095500;GO:0035459;GO:0019369;GO:0051601;GO:0050853;GO:0051568;GO:0042742;GO:0009306;GO:0000055;GO:0006888;GO:0002029;GO:0045087;GO:0033148;GO:0031146;GO:0018105
GO:0010360;1.0;0.23542160760630382;0.0;0.12804570306913615;0.0;0.042064647228987374;0.17530917548795347;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.12804570306913615;0.0;0.042064647228987374;0.0;0.0
GO:0090314;0.23542160760630382;1.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.11511873865597294;0.0;0.0
GO:0042738;0.0;0.0;1.0;0.0;0.01468324974140624;0.06886689890529227;0.0;0.0;0.0;0.05923137626096931;0.01468324974140624;0.01468324974140624;0.06886689890529227;0.0;0.01468324974140624;0.06886689890529227;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.24065568453703556;0.06886689890529227
GO:0022408;0.12804570306913615;0.042064647228987374;0.0;1.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.13839445927415203;0.0;0.047799631016701725;0.0;0.0
GO:0006887;0.0;0.0;0.01468324974140624;0.0;1.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.14698621595948655;0.01468324974140624;0.13331334997803274;0.01468324974140624;0.01468324974140624;0.0;0.2991519927136402;0.14698621595948655;0.23890105842610806;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624
GO:0023014;0.042064647228987374;0.042064647228987374;0.06886689890529227;0.047799631016701725;0.01468324974140624;1.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.1468397877411918;0.12659489728285286;0.01468324974140624;0.06927734236639929;0.0;0.12659489728285286;0.18032682375526765;0.0;0.01468324974140624;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.1468397877411918;0.30379685991921485
GO:0000187;0.17530917548795347;0.11511873865597294;0.0;0.047799631016701725;0.0;0.047799631016701725;1.0;0.12755981097713553;0.12755981097713553;0.21066859409381297;0.047799631016701725;0.0;0.0;0.0;0.21066859409381297;0.0;0.0;0.0;0.0;0.0;0.1786822519641151;0.0;0.25051392497694763;0.0;0.0
GO:0050871;0.042064647228987374;0.11511873865597294;0.0;0.047799631016701725;0.0;0.047799631016701725;0.12755981097713553;1.0;0.12755981097713553;0.28985679281760435;0.047799631016701725;0.0;0.0;0.0;0.28985679281760435;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0
GO:1902808;0.042064647228987374;0.11511873865597294;0.0;0.047799631016701725;0.0;0.047799631016701725;0.12755981097713553;0.12755981097713553;1.0;0.11511873865597294;0.047799631016701725;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0
GO:0006958;0.042064647228987374;0.11511873865597294;0.05923137626096931;0.042064647228987374;0.0;0.1468397877411918;0.21066859409381297;0.28985679281760435;0.11511873865597294;1.0;0.042064647228987374;0.0;0.06927734236639929;0.0;0.35499357710737345;0.1468397877411918;0.11807622278079505;0.0;0.0;0.0;0.1492331351584338;0.27263387928650545;0.21066859409381297;0.1468397877411918;0.1468397877411918
GO:0095500;0.042064647228987374;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;1.0;0.01468324974140624;0.01468324974140624;0.0;0.12659489728285286;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.01468324974140624;0.01468324974140624
GO:0035459;0.0;0.0;0.01468324974140624;0.0;0.14698621595948655;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;1.0;0.01468324974140624;0.13331334997803274;0.01468324974140624;0.12408495164008174;0.0;0.14698621595948655;0.14698621595948655;0.14698621595948655;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624
