;GO:0042407;GO:0006120;GO:0006123;GO:1902600;GO:0045333;GO:0009245;GO:0006122;GO:0006633;GO:0009725;GO:0042776;GO:0009249;GO:0030308;GO:0032981;GO:2001243
GO:0042407;1.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.12408495164008174;0.0
GO:0006120;0.01468324974140624;1.0;0.5310490998359887;0.0;0.39324941047259077;0.06886689890529227;0.5310490998359887;0.06886689890529227;0.0;0.39324941047259077;0.06886689890529227;0.0;0.01468324974140624;0.0
GO:0006123;0.01468324974140624;0.5310490998359887;1.0;0.0;0.5699436478122857;0.06886689890529227;0.5310490998359887;0.06886689890529227;0.0;0.39324941047259077;0.06886689890529227;0.0;0.01468324974140624;0.0
GO:1902600;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4945683533957729;0.0;0.0;0.0;0.0
GO:0045333;0.01468324974140624;0.39324941047259077;0.5699436478122857;0.0;1.0;0.06886689890529227;0.39324941047259077;0.06886689890529227;0.0;0.39324941047259077;0.06886689890529227;0.0;0.01468324974140624;0.0
GO:0009245;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.0;0.06886689890529227;1.0;0.06886689890529227;0.34971930164174847;0.0;0.3781438673140069;0.06927734236639929;0.0;0.01468324974140624;0.0
GO:0006122;0.01468324974140624;0.5310490998359887;0.5310490998359887;0.0;0.39324941047259077;0.06886689890529227;1.0;0.06886689890529227;0.0;0.39324941047259077;0.06886689890529227;0.0;0.01468324974140624;0.0
GO:0006633;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.0;0.06886689890529227;0.34971930164174847;0.06886689890529227;1.0;0.0;0.2355376372194388;0.06927734236639929;0.0;0.01468324974140624;0.0
GO:0009725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0042776;0.01468324974140624;0.39324941047259077;0.39324941047259077;0.4945683533957729;0.39324941047259077;0.3781438673140069;0.39324941047259077;0.2355376372194388;0.0;1.0;0.1237146889194086;0.0;0.01468324974140624;0.0
GO:0009249;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.0;0.06886689890529227;0.06927734236639929;0.06886689890529227;0.06927734236639929;0.0;0.1237146889194086;1.0;0.0;0.01468324974140624;0.0
GO:0030308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.13839445927415203
GO:0032981;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;1.0;0.0
GO:2001243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13839445927415203;0.0;1.0
