;GO:0006281;GO:0033540;GO:0007131;GO:0006283;GO:0000733;GO:0046697;GO:0030308;GO:0010812;GO:0071375;GO:0032206;GO:0006296;GO:0006293;GO:0006294;GO:0007141;GO:0042144;GO:0002098;GO:0006699;GO:0042148;GO:0050680;GO:0031860;GO:0034058;GO:0036111;GO:0036112;GO:0035542;GO:0006260;GO:1904354;GO:0045944;GO:0006303;GO:0070192;GO:0045668;GO:0000165;GO:0031338;GO:0034968;GO:0003309;GO:0001649;GO:0036109;GO:0031297;GO:0016233;GO:0071559;GO:0000729;GO:0008210;GO:0000724;GO:0007004;GO:0000722;GO:0008333;GO:0002076;GO:0008209;GO:0030511;GO:0090656;GO:0046939;GO:0032092;GO:0006361;GO:0006360;GO:0006366;GO:0000019;GO:0036292;GO:0006363;GO:0006886;GO:0006367;GO:0006368;GO:0032925;GO:0031954;GO:0071333;GO:0006914;GO:0045055;GO:0032006;GO:0010971;GO:0090305;GO:0034260;GO:0045859;GO:0000707;GO:0007066;GO:0006370;GO:0043433;GO:0045736;GO:0070911;GO:0051974;GO:0043967;GO:0043966;GO:0090630;GO:1902018;GO:0006623;GO:0043687;GO:1904837;GO:0000079;GO:0000122;GO:1902807;GO:0032508;GO:0033674;GO:0070816;GO:0006351;GO:0046329;GO:0006357;GO:0006625;GO:0048478;GO:0030036
GO:0006281;1.0;0.36536912514861913;0.5803654974253339;0.7455365490205509;0.6722901313938433;0.0;0.0;0.0;0.525698165886542;0.0;0.562596018312338;0.0;0.37663950913755423;0.37663950913755423;0.31703327894723005;0.5688696146396952;0.40669349075696;0.6945377383649471;0.0;0.6554604664089264;0.35397827214813765;0.38429146464101543;0.38429146464101543;0.0;0.7227791263485941;0.0;0.0;0.7722109369213441;0.45056073987033446;0.0;0.5318297336357554;0.0;0.5392444227503181;0.35397827214813765;0.35397827214813765;0.4249753553389433;0.6821348543097197;0.6131691730539974;0.44826314447247934;0.7027073092409134;0.47565917201268215;0.7791958789903848;0.5803654974253339;0.6299988380389143;0.0;0.37663950913755423;0.47565917201268215;0.0;0.6554604664089264;0.5154067415649306;0.0;0.562596018312338;0.5466220076685914;0.6287952544302844;0.0;0.2875332716050975;0.562596018312338;0.0;0.562596018312338;0.562596018312338;0.0;0.0;0.4271428304010646;0.4915112856621178;0.4125027596946666;0.0;0.0;0.6607616031445979;0.0;0.0;0.42014356202326436;0.37663950913755423;0.5297923426836745;0.0;0.0;0.7455365490205509;0.0;0.5112572787045616;0.5259743009987461;0.0;0.0;0.0;0.556074087735235;0.35397827214813765;0.0;0.0;0.0;0.33802226655984824;0.0;0.4923388316614219;0.6370821205788785;0.0;0.0;0.38065266004893084;0.6554604664089264;0.4453004900892363
GO:0033540;0.36536912514861913;1.0;0.28972436474014246;0.24290942056261472;0.28923909288966415;0.0;0.0;0.0;0.24753394820524305;0.0;0.30935442110565486;0.0;0.24138851853875337;0.24138851853875337;0.19457357436122563;0.32880163669616314;0.41599354393456983;0.34843169306167554;0.0;0.30935442110565486;0.22407358170335817;0.2585280917684801;0.2585280917684801;0.0;0.33972808784441494;0.0;0.0;0.2695838084634079;0.3153097492715336;0.0;0.35380087255704634;0.0;0.3612155616716091;0.22407358170335817;0.22407358170335817;0.507036068569918;0.33602880900644805;0.256920689111479;0.0;0.35660126393764185;0.4057176872519494;0.27656875053244856;0.24290942056261472;0.27375035409639586;0.0;0.24138851853875337;0.4057176872519494;0.0;0.30935442110565486;0.3671004364675759;0.0;0.30935442110565486;0.30655402972505935;0.3887272764867523;0.0;0.17001544586744105;0.30935442110565486;0.0;0.30935442110565486;0.30935442110565486;0.0;0.0;0.15912105135901272;0.4755825717727784;0.28673938682213124;0.0;0.0;0.3550862739437389;0.0;0.0;0.2848925714244635;0.24138851853875337;0.28972436474014246;0.0;0.0;0.24290942056261472;0.0;0.3332284176258526;0.347945439920037;0.0;0.0;0.0;0.3452415510278625;0.22407358170335817;0.0;0.0;0.0;0.22050444082219178;0.0;0.2901562633946017;0.39701414263534646;0.0;0.0;0.25074796960415136;0.30935442110565486;0.3153957996444568
GO:0007131;0.5803654974253339;0.28972436474014246;1.0;0.4379420086303849;0.504235465166379;0.5114057690003564;0.0;0.0;0.32677023476107964;0.0;0.5119276144233951;0.0;0.3855773354389354;0.584472835391554;0.28367981189368235;0.5510048863794157;0.3333638498786005;0.6015780411210752;0.0;0.5625007691650545;0.3855773354389354;0.31096182376265596;0.31096182376265596;0.0;0.5547244601211297;0.0;0.0;0.4646163965311781;0.6583940661243342;0.0;0.5407675599371365;0.0;0.5481822490516993;0.3855773354389354;0.3855773354389354;0.358818212656732;0.5891751570658477;0.4606032456198015;0.0;0.6097476119970415;0.40950202933047086;0.6033549498760711;0.4379420086303849;0.5865252848911542;0.0;0.3855773354389354;0.40950202933047086;0.0;0.5625007691650545;0.4420771006865712;0.0;0.5119276144233951;0.528757279408312;0.6109305261700049;0.0;0.24138851853875337;0.5119276144233951;0.0;0.5119276144233951;0.5119276144233951;0.0;0.0;0.22407358170335817;0.45815781860857;0.3886369103673843;0.0;0.0;0.5081956757104019;0.0;0.0;0.6279768882772641;0.584472835391554;0.5119276144233951;0.0;0.0;0.4379420086303849;0.0;0.5201951050059428;0.5349121273001272;0.0;0.0;0.0;0.4404531535019466;0.3855773354389354;0.0;0.0;0.0;0.2918775134935041;0.0;0.3797490780520376;0.6192173923185991;0.0;0.0;0.4122517233397286;0.5625007691650545;0.43460826002510505
GO:0006283;0.7455365490205509;0.24290942056261472;0.4379420086303849;1.0;0.504235465166379;0.0;0.0;0.0;0.3999347930140066;0.0;0.410030090878142;0.0;0.24138851853875337;0.24138851853875337;0.19457357436122563;0.4264461258447461;0.2809301178844246;0.5264830721374827;0.0;0.48740580018146207;0.22407358170335817;0.2585280917684801;0.2585280917684801;0.0;0.5547244601211297;0.0;0.0;0.6041562706938797;0.3153097492715336;0.0;0.3965787430369545;0.0;0.4039934321515173;0.22407358170335817;0.22407358170335817;0.28972436474014246;0.5140801880822552;0.4606032456198015;0.31835845402769986;0.5346526430134491;0.3404081814138813;0.6111412127629203;0.4379420086303849;0.4774329106047184;0.0;0.24138851853875337;0.3404081814138813;0.0;0.48740580018146207;0.3896433686923953;0.0;0.410030090878142;0.40419851887364233;0.4863717656353353;0.0;0.17001544586744105;0.410030090878142;0.0;0.410030090878142;0.410030090878142;0.0;0.0;0.30738057859553203;0.35626029506331697;0.28673938682213124;0.0;0.0;0.5081956757104019;0.0;0.0;0.2848925714244635;0.24138851853875337;0.38736885388872544;0.0;0.0;0.7603417023523814;0.0;0.37600628810576076;0.3907233103999452;0.0;0.0;0.0;0.4208230971364342;0.22407358170335817;0.0;0.0;0.0;0.22050444082219178;0.0;0.3624341412166424;0.49465863178392944;0.0;0.0;0.25074796960415136;0.48740580018146207;0.3153957996444568
GO:0000733;0.6722901313938433;0.28923909288966415;0.504235465166379;0.504235465166379;1.0;0.0;0.0;0.0;0.29116616775182064;0.0;0.486465986053383;0.0;0.39213376057152866;0.44684155747508886;0.4045502641201599;0.4927395823807402;0.330563458498005;0.6184077061059922;0.0;0.5793304341499714;0.4241803204856723;0.3081614323820605;0.3081614323820605;0.0;0.6466490940896391;0.0;0.0;0.5309098530671722;0.6267871856541006;0.0;0.45569970137680044;0.0;0.4636249575029953;0.27784823988918267;0.27784823988918267;0.34884532307998833;0.6060048220507647;0.5856696305499839;0.0;0.6265772769819584;0.3995291397537272;0.5378947951362129;0.5528659549213204;0.6024992955349009;0.0;0.30050947687859925;0.3995291397537272;0.0;0.5793304341499714;0.4392767093059757;0.0;0.486465986053383;0.47049197540963644;0.5526652221713294;0.0;0.7307715897429498;0.486465986053383;0.0;0.486465986053383;0.486465986053383;0.0;0.0;0.19861195333334608;0.41538125340316284;0.3363727274357116;0.0;0.0;0.5846315708856429;0.0;0.0;0.4356378134572388;0.5528659549213204;0.4536623104247195;0.0;0.0;0.504235465166379;0.0;0.4356378134572388;0.45035483575142327;0.0;0.0;0.0;0.4799440554762801;0.3694725235821121;0.0;0.0;0.0;0.7812605846977005;0.0;0.4162087994024669;0.5609520883199235;0.0;0.0;0.4508547083864655;0.5793304341499714;0.515502538426771
GO:0046697;0.0;0.0;0.5114057690003564;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5114057690003564;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5853269997331367;0.0;0.0;0.0;0.0;0.44637497268261;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5013371908646149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5549098218860666;0.5114057690003564;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030308;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5457613896271999;0.0;0.5008832595719324;0.0;0.46321077869072197;0.0;0.0;0.0;0.0;0.0;0.0;0.5625910546121169;0.0;0.0;0.0;0.0;0.5166877211531757;0.0;0.4573792066862223;0.42985189810731017;0.0;0.0;0.512102059657366;0.4400780052265295;0.5588039635089224;0.0;0.0;0.0;0.0;0.0;0.27948861585163404;0.0;0.0;0.3061630037524272;0.0;0.2654773473027698;0.29631828083655093;0.0;0.0;0.3061630037524272;0.37600149740962563;0.0;0.0;0.36771395657075684;0.0;0.0;0.0;0.38095704688668364;0.0;0.0;0.0;0.0;0.0;0.4136739782908361;0.33322493220421834;0.2654773473027698;0.0;0.0;0.4066890362217954;0.36038459195548983;0.0;0.4773148566309198;0.4434995662834854;0.0;0.0;0.0;0.5245616994629068;0.5219467825732423;0.0;0.4298345924776254;0.0;0.0;0.2654773473027698;0.48988516659151515;0.0;0.0;0.0;0.429350273211212;0.5111705123249684;0.4915731014230627;0.0;0.41456085205156135;0.36364211005128844;0.0;0.410204536112113;0.47458606880472504;0.0;0.4130049274927085;0.0
GO:0010812;0.0;0.0;0.0;0.0;0.0;0.0;0.5457613896271999;1.0;0.0;0.3673695340245305;0.0;0.32666587251941587;0.0;0.0;0.0;0.0;0.0;0.0;0.5031129910826602;0.0;0.0;0.0;0.0;0.35334026042020905;0.0;0.38353014821131987;0.3876887714132487;0.0;0.0;0.45262399612790943;0.3907423803363198;0.41811773976537225;0.0;0.0;0.0;0.0;0.0;0.25281422795084085;0.0;0.0;0.27948861585163404;0.0;0.2388029594019766;0.2696438929357578;0.0;0.0;0.27948861585163404;0.32666587251941587;0.0;0.0;0.34103956866996366;0.0;0.0;0.0;0.33696772215049525;0.0;0.0;0.0;0.0;0.0;0.3673695340245305;0.2910618055101569;0.2388029594019766;0.0;0.0;0.36038459195548983;0.31639526721930145;0.0;0.41783679310146316;0.3995102415472971;0.0;0.0;0.0;0.46508363593345015;0.46246871904378567;0.0;0.38353014821131987;0.0;0.0;0.2388029594019766;0.4130049274927085;0.0;0.0;0.0;0.38001464832100224;0.46486606805866276;0.4422374765328529;0.0;0.3723977253574998;0.32147898335722697;0.0;0.36621521137592467;0.43059674406853665;0.0;0.3863305395919153;0.0
GO:0071375;0.525698165886542;0.24753394820524305;0.32677023476107964;0.3999347930140066;0.29116616775182064;0.0;0.0;0.0;1.0;0.0;0.32677023476107964;0.0;0.32677023476107964;0.32677023476107964;0.27433650276690374;0.3658475067171003;0.2603252342180395;0.3658475067171003;0.0;0.32677023476107964;0.32677023476107964;0.2771548992029564;0.2771548992029564;0.0;0.3416551627065714;0.0;0.0;0.42660918091479977;0.40069146549385987;0.0;0.3908467425779835;0.0;0.3982614316925463;0.32677023476107964;0.32677023476107964;0.28982524156017203;0.3534446226618728;0.24753394820524305;0.5669461222975147;0.3740170775930666;0.3164996294609652;0.4335941229838404;0.2357671057242549;0.26436361319015994;0.0;0.32677023476107964;0.3164996294609652;0.0;0.32677023476107964;0.3420834268691298;0.0;0.32677023476107964;0.34359989974599653;0.4257731465076895;0.0;0.24753394820524305;0.32677023476107964;0.0;0.32677023476107964;0.32677023476107964;0.0;0.0;0.5137512626490353;0.38889837104665753;0.3679797854722134;0.0;0.0;0.3584908190502994;0.0;0.0;0.37027428764678977;0.32677023476107964;0.32677023476107964;0.0;0.0;0.3999347930140066;0.0;0.37027428764678977;0.3849913099409742;0.0;0.0;0.0;0.34864609613442304;0.32677023476107964;0.0;0.0;0.0;0.2980229431599938;0.0;0.29478079103723004;0.43406001265628363;0.0;0.0;0.3534446226618728;0.32677023476107964;0.39846239633666586
GO:0032206;0.0;0.0;0.0;0.0;0.0;0.0;0.5008832595719324;0.3673695340245305;0.0;1.0;0.0;0.5047869559539369;0.0;0.0;0.0;0.0;0.0;0.0;0.36688426217405223;0.0;0.0;0.0;0.0;0.5059034190080791;0.0;0.6993521242221973;0.6326098825563211;0.0;0.0;0.31639526721930145;0.4232483402416126;0.5748222159254863;0.0;0.0;0.0;0.0;0.0;0.41266392591006723;0.0;0.0;0.4393383138108604;0.0;0.3930338695445548;0.4294935908949841;0.0;0.0;0.4393383138108604;0.3965194467809733;0.0;0.0;0.36819922842123515;0.0;0.0;0.0;0.6046392848005007;0.0;0.0;0.0;0.0;0.0;0.3598993201050116;0.4577009585189065;0.3930338695445548;0.0;0.0;0.3529143780359709;0.38624884148085886;0.0;0.3200434065867362;0.4755529558574072;0.0;0.0;0.0;0.48588257164136867;0.3924379815294116;0.0;0.54741955239177;0.0;0.0;0.26265895086671714;0.48324218201866254;0.0;0.0;0.0;0.4191123694302048;0.5171712572761291;0.32597253183318964;0.0;0.5199582600654946;0.46625251527585626;0.0;0.3530932512714028;0.5795115935594101;0.0;0.5305898874068531;0.0
