;GO:0006281;GO:0008380;GO:0035520;GO:0014065;GO:0006282;GO:0007173;GO:0036092;GO:0046854;GO:0048633;GO:0090050;GO:0044314;GO:0006887;GO:0060765;GO:0009749;GO:0000381;GO:0045893;GO:0033574;GO:0032007;GO:0014732;GO:0048008;GO:0007265;GO:0043312;GO:0006897;GO:0046627;GO:0045931;GO:0007616;GO:0043161;GO:0048015;GO:0014829;GO:0071363;GO:0033762;GO:0018105;GO:0016567;GO:0044539;GO:0045948;GO:0008286;GO:0043201;GO:0045900;GO:0002223;GO:0032869;GO:0048661;GO:0000165;GO:0045471;GO:0006616;GO:0043491;GO:0006614;GO:0071233;GO:0071596;GO:0048268;GO:0000082;GO:0014911;GO:0007281;GO:0042769;GO:0070936;GO:0006351;GO:0006355;GO:0031929;GO:0006397;GO:0001662;GO:0006511;GO:0006357;GO:0030517;GO:2001237;GO:0032496;GO:0001938;GO:0071346;GO:0071549;GO:0085020
GO:0006281;1.0;0.6000000000000001;0.4;0.5356143810225276;0.0;0.5356143810225276;0.4;0.43852901558847923;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.0;0.4;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.6830074998557688;0.5356143810225276;0.0;0.48300749985576874;0.4;0.48300749985576874;0.43852901558847923;0.0;0.0;0.5356143810225276;0.4;0.0;0.5356143810225276;0.4;0.0;0.5356143810225276;0.43852901558847923;0.0;0.5356143810225276;0.0;0.43852901558847923;0.6830074998557688;0.48300749985576874;0.5356143810225276;0.0;0.5356143810225276;0.8;0.3660149997115376;0.6000000000000001;0.0;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.6830074998557688;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.48300749985576874;0.3660149997115376
GO:0008380;0.6000000000000001;1.0;0.48300749985576874;0.8;0.0;0.8;0.43852901558847923;0.48300749985576874;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.48300749985576874;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.8;0.0;0.0;0.8;0.43852901558847923;0.0;0.8;0.0;0.0;0.8;0.0;0.43852901558847923;0.8;0.8;0.8;0.0;0.8;0.6000000000000001;0.3660149997115376;0.8;0.0;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.48300749985576874;0.3660149997115376
GO:0035520;0.4;0.48300749985576874;1.0;0.4;0.0;0.4;0.3081136762725405;0.3356143810225276;0.0;0.0;0.43852901558847923;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.4;0.0;0.0;0.0;0.0;0.5356143810225276;0.4;0.0;0.2830074998557688;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.4;0.0;0.0;0.4;0.2599120563717816;0.0;0.43852901558847923;0.0;0.0;0.4;0.0;0.2599120563717816;0.5356143810225276;0.4;0.4;0.0;0.4;0.3356143810225276;0.43852901558847923;0.48300749985576874;0.0;0.4;0.48300749985576874;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.4;0.2830074998557688;0.43852901558847923
GO:0014065;0.5356143810225276;0.8;0.4;1.0;0.43852901558847923;0.8;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.6830074998557688;0.43852901558847923;0.0;0.3660149997115376;0.4;0.0;0.4;0.0;0.8;0.8;0.8;0.0;0.43852901558847923;0.43852901558847923;0.0;0.8;1.0;0.8;0.5356143810225276;0.0;0.43852901558847923;0.4;0.0;0.3660149997115376;0.8;0.0;0.3660149997115376;0.8;0.43852901558847923;0.43852901558847923;0.8;0.0;0.0;0.8;0.0;0.48300749985576874;0.8;0.8;0.8;0.4;0.8;0.6000000000000001;0.3356143810225276;0.8;0.43852901558847923;0.8;0.8;0.0;0.8;0.4;0.8;0.4;0.0;0.4;0.8;0.5356143810225276;0.3356143810225276
GO:0006282;0.0;0.0;0.0;0.43852901558847923;1.0;0.43852901558847923;0.0;0.0;0.4;0.3356143810225276;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.5356143810225276;0.0;0.4;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.4;0.0;0.43852901558847923;0.0;0.0;0.0
GO:0007173;0.5356143810225276;0.8;0.4;0.8;0.43852901558847923;1.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.6830074998557688;0.43852901558847923;0.0;0.3660149997115376;0.4;0.0;0.4;0.0;0.8;0.8;0.8;0.0;0.43852901558847923;0.43852901558847923;0.0;0.8;0.8;0.8;0.5356143810225276;0.0;0.43852901558847923;0.4;0.0;0.3660149997115376;0.8;0.0;0.3660149997115376;0.8;0.43852901558847923;0.43852901558847923;0.8;0.0;0.0;0.8;0.0;0.48300749985576874;0.8;0.8;0.8;0.4;0.8;0.6000000000000001;0.3356143810225276;0.8;0.43852901558847923;0.8;0.8;0.0;0.8;0.4;0.8;0.4;0.0;0.4;0.8;0.5356143810225276;0.3356143810225276
GO:0036092;0.4;0.43852901558847923;0.3081136762725405;0.43852901558847923;0.0;0.43852901558847923;1.0;0.6830074998557688;0.0;0.0;0.2599120563717816;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.3356143810225276;0.0;0.4;0.3081136762725405;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.2830074998557688;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.3081136762725405;0.48300749985576874;0.4;0.43852901558847923;0.0;0.43852901558847923;0.3356143810225276;0.2599120563717816;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.4;0.3356143810225276;0.2599120563717816
GO:0046854;0.43852901558847923;0.48300749985576874;0.3356143810225276;0.48300749985576874;0.0;0.48300749985576874;0.6830074998557688;1.0;0.0;0.0;0.2830074998557688;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.3660149997115376;0.0;0.6000000000000001;0.3356143810225276;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.3081136762725405;0.0;0.5356143810225276;0.0;0.0;0.48300749985576874;0.0;0.3356143810225276;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.0;0.48300749985576874;0.3660149997115376;0.2830074998557688;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.2830074998557688
GO:0048633;0.0;0.0;0.0;0.43852901558847923;0.4;0.43852901558847923;0.0;0.0;1.0;0.48300749985576874;0.0;0.0;0.4;0.0;0.3356143810225276;0.43852901558847923;0.0;0.3660149997115376;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.4;0.48300749985576874;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.4;0.43852901558847923;0.0;0.3356143810225276;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.6000000000000001;0.3660149997115376;0.0;0.43852901558847923;0.0;0.0;0.0
GO:0090050;0.0;0.0;0.0;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.0;0.0;0.48300749985576874;1.0;0.0;0.0;0.3356143810225276;0.0;0.2830074998557688;0.3660149997115376;0.0;0.3081136762725405;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.3356143810225276;0.4;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.3660149997115376;0.0;0.2830074998557688;0.3660149997115376;0.0;0.4;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.3660149997115376;0.0;0.0;0.0;0.3081136762725405;0.4;0.3081136762725405;0.0;0.3660149997115376;0.0;0.0;0.0
