;GO:0006283;GO:1903800;GO:0043620;GO:0007254;GO:0051092;GO:0032968;GO:0000187;GO:0032727;GO:0000186;GO:0002755;GO:0075733;GO:0000184;GO:0045893;GO:0031914;GO:0046341;GO:0032728;GO:0032201;GO:0050715;GO:0018279;GO:0035556;GO:0033138;GO:0090502;GO:1903251;GO:0006296;GO:0006054;GO:0006294;GO:0048008;GO:0006297;GO:1903533;GO:0009967;GO:0006974;GO:0001682;GO:0048010;GO:0051497;GO:0016241;GO:0050727;GO:0018146;GO:0050689;GO:0032434;GO:0035666;GO:0071888;GO:2000641;GO:0090316;GO:0043407;GO:0000715;GO:0006261;GO:0008284;GO:0043123;GO:0045666;GO:0045787;GO:0042276;GO:0002064;GO:0043488;GO:0022900;GO:0006661;GO:0038096;GO:0042795;GO:0044458;GO:0045944;GO:0021895;GO:0000398;GO:0000165;GO:0016197;GO:0030521;GO:0019985;GO:0070987;GO:0016579;GO:0000209;GO:0021522;GO:0007249;GO:0007517;GO:1901407;GO:0030512;GO:0016601;GO:0007051;GO:0018108;GO:0015871;GO:0036297;GO:0007179;GO:0006366;GO:0008543;GO:0008542;GO:0061418;GO:0006880;GO:0006886;GO:0043547;GO:0006367;GO:0006521;GO:0006884;GO:0006368;GO:0060964;GO:0006879;GO:0006913;GO:0032526;GO:0098534;GO:0051607;GO:0016055;GO:0060291;GO:0030100;GO:0032006;GO:0010971;GO:0010592;GO:0036289;GO:0006370;GO:0032482;GO:0045732;GO:0043312;GO:0045454;GO:0007188;GO:0007616;GO:0010629;GO:0043161;GO:0032872;GO:0031145;GO:0031663;GO:0050769;GO:0070911;GO:0016567;GO:0007032;GO:0060340;GO:0045746;GO:0043687;GO:0045744;GO:0000122;GO:0009968;GO:0006977;GO:0006614;GO:0000083;GO:0043330;GO:0045351;GO:0035855;GO:0070423;GO:0071359;GO:0039536;GO:0015721;GO:0042769;GO:0072718;GO:0060333;GO:0006351;GO:0039530;GO:0006596;GO:0045358;GO:1902268;GO:0006357;GO:0048505;GO:0060337;GO:0070371;GO:0006625;GO:0070373;GO:0043066;GO:0045087;GO:0072673;GO:0070374;GO:0006508;GO:0043065;GO:0030032;GO:0070498;GO:0016266;GO:0030036
GO:0006283;1.0;0.0;0.25957434678949776;0.5036608259493741;0.0;0.0;0.0;0.0;0.0;0.11489862992442511;0.0;0.5237394947568345;0.0;0.0;0.3846052621647516;0.0;0.6544169052852856;0.0;0.4676692412774546;0.17296459262175168;0.0;0.7219944850327745;0.1810286096725111;0.7382310119570551;0.33644022905177917;0.16303702357868965;0.16108271188178608;0.820684444469762;0.0;0.0;0.46372845085906;0.6510647094934445;0.16105012156329931;0.0;0.0;0.0;0.34659023342558526;0.0;0.0;0.11315444779209204;0.17439638834077667;0.0;0.0;0.0;0.18026502769051425;0.7269101968785886;0.0;0.0;0.0;0.0;0.7559792369722017;0.1804632935093891;0.0;0.3266269433915496;0.32159092834152575;0.11659745886110234;0.5679468218145522;0.15258444198505924;0.0;0.1766455775840627;0.6709163281249297;0.41993935892880874;0.0;0.15828386289900395;0.7657115104034826;0.7559839907184793;0.49164636059091976;0.4917188365558358;0.1725135989169447;0.16898399638273567;0.0;0.0;0.0;0.16139261703603833;0.16701575696520038;0.46467753949453805;0.0;0.9512739998234399;0.1611367037587818;0.6087794782857456;0.1610406345488176;0.13010343297666127;0.24753191696016769;0.16634300661800663;0.0;0.0;0.603632714302267;0.0;0.1571821300831322;0.6039357886898162;0.0;0.1368901910871644;0.0;0.15285062958864198;0.16706408485069998;0.18137331047501315;0.16482178396597624;0.0;0.0;0.0;0.0;0.0;0.44972101395803166;0.6839701303774981;0.16133881165429112;0.0;0.12680862952841987;0.1652569041792467;0.16507832310679127;0.0;0.0;0.44461837063797977;0.0;0.4376969612991454;0.16888246221047604;0.0;0.968242517959921;0.5007773424461075;0.18021368543114813;0.0;0.0;0.5209175771803891;0.0;0.0;0.0;0.22006695245416863;0.0;0.11824800733416871;0.15313141808431086;0.37338800039019915;0.17218876928130547;0.10958597166481848;0.2544159688742233;0.0;0.0;0.4415363517300072;0.1576354596947063;0.1648380657722496;0.6180552205894325;0.12254009529776615;0.38854166341664625;0.0;0.0;0.0;0.0;0.16484206019851652;0.41377767245706454;0.1112773564592956;0.0;0.0;0.21503163666546035;0.14896125160618245;0.0;0.419810795077653;0.0;0.16360547432903222;0.16485537244386234;0.48432081274913885;0.17544845874642567
GO:1903800;0.0;1.0;0.47609358385976847;0.1683421480679239;0.5183797328115192;0.6305483503634447;0.43737062100935964;0.24261209521520205;0.4374438196109429;0.2944340387335337;0.0;0.2050846631355819;0.67809474797062;0.2570085464536393;0.0;0.24256263933369349;0.09316515244469206;0.2594243098305481;0.0;0.2744954800246396;0.5379784431681833;0.0;0.0;0.0;0.0;0.0;0.2583960345888902;0.0;0.18737959295433868;0.40881289669428766;0.0;0.0;0.25835139850319205;0.20860213110945297;0.36236867670788225;0.25962738474438085;0.0;0.19783226774554125;0.42166977593211713;0.2904444324652684;0.0;0.25819524632149987;0.20945543625441107;0.2862127949345751;0.0;0.0;0.3727743872554665;0.3809370626329653;0.2920392010075412;0.3731787420800319;0.0;0.0;0.5324978298648936;0.0;0.0;0.29830724967868677;0.0;0.0;0.6601039118895309;0.0;0.0;0.1858784105078483;0.0;0.2545530480321836;0.0;0.0;0.0;0.0;0.0;0.26914034806872555;0.0;0.4606879250802016;0.24680972657615216;0.2588203524351506;0.0;0.0;0.0;0.0;0.2584699766908728;0.0;0.2583384044796451;0.0;0.45628500609812195;0.13731146924153073;0.0;0.13855591644296114;0.0;0.4416277219831679;0.13083217910975273;0.0;0.5495280674504988;0.11608781685790702;0.0;0.0;0.0;0.0;0.26349963883336214;0.3182127291326665;0.26773938638442446;0.3067061926153145;0.3006379064843194;0.30006777797172646;0.0;0.0;0.2587466999730381;0.5056294842721002;0.0;0.26409130944172476;0.2638485336458475;0.0;0.3466888566439522;0.0;0.41238422196977803;0.0;0.26900325065320135;0.30175631032265526;0.0;0.0;0.0;0.3221179267148262;0.2719812761290674;0.0;0.27194907264033785;0.4048955277507629;0.2813948198346417;0.2018840737369848;0.0;0.49389435194848325;0.0;0.0;0.0;0.28224068122506185;0.0;0.19415692390718603;0.0;0.0;0.0;0.263521787002945;0.0;0.23770140012194835;0.0;0.3336254727751583;0.19836132495466624;0.522252931603804;0.2744676645146379;0.2635272205283245;0.18343414905299318;0.0;0.32677626280797994;0.25039351840532104;0.0;0.0;0.5095665680462774;0.0;0.34364682664192353;0.0;0.2635453285833208;0.0;0.0
GO:0043620;0.25957434678949776;0.47609358385976847;1.0;0.3534190494662357;0.7837918792157668;0.6244790266481773;0.2705166923643601;0.21774971668167387;0.2705645764857464;0.2649047556625974;0.0;0.2629772200684249;0.6751295775728451;0.2880325720627303;0.13934231748127;0.21770001278132145;0.15261869340753575;0.20528272793439523;0.11908472280618038;0.3926842307820785;0.37844880404892295;0.12723520357641843;0.1724213236406487;0.12999395495230706;0.1437987694636996;0.15602244843739962;0.36685590061083606;0.1291536376396415;0.20891581917224514;0.2649482881000037;0.39219549819811905;0.11513228508274383;0.3667848342944069;0.2285858880346936;0.4068217878086926;0.23828516732587388;0.11093489021822586;0.17607596131836512;0.4632996487358709;0.2610051340407905;0.16639428883991716;0.28952389294356234;0.18496274115826747;0.2781391272976188;0.17172848787795308;0.11486353384654038;0.306498029567213;0.2450270030334907;0.23361773475325373;0.3068732507767641;0.21094262850834755;0.17190841099286816;0.5846328833349155;0.16988458231597192;0.11725041043790603;0.26869948331179655;0.09474711948238816;0.14642347327848743;0.6559011175560646;0.1684405964937415;0.118528043548705;0.2552016531005288;0.0;0.3607482809712991;0.21358832720714452;0.21094392122742303;0.12497970709263204;0.12499749590187427;0.1646794678182787;0.3840493926944581;0.0;0.746170247318671;0.2298894498552804;0.3675316174294676;0.1596623596154351;0.11834779361783442;0.0;0.26370390195461296;0.3669736323876216;0.10136857028166622;0.3667641467192394;0.12484851037971482;0.9549512273172595;0.23399385064529543;0.0;0.15608508702326582;0.10699202734498907;0.49307797165930134;0.22164264615986576;0.10704416064837552;0.4496392527502853;0.1940698020306473;0.0;0.14564839698509918;0.1597065250446131;0.17394846510206236;0.3750011946380671;0.25680877483442355;0.3015787320659943;0.2925191065846054;0.24119159256827613;0.24068806023553757;0.11465898730381661;0.12075741063494856;0.36741430817324283;0.38360766819640607;0.12252414542566537;0.37594802856164145;0.37555945737714264;0.0;0.3891100346804286;0.11339872016246587;0.41150315057895953;0.11168780203309091;0.38382890458476376;0.24217991768503816;0.25962714389890157;0.12721943192496024;0.17168189252922839;0.203959316167843;0.25584930896473757;0.13214948391213857;0.2558157677906913;0.6492309025335484;0.26569052396522397;0.30588448752989605;0.0;0.862033884811566;0.14590332565150257;0.0;0.16438344511478156;0.25301543214764893;0.24414459936019853;0.17720413302421534;0.0;0.37427346710342585;0.1499865348875347;0.3750366282243891;0.10286927151510945;0.2414439019139795;0.12547527514712384;0.4571344482995557;0.2226595352106538;0.8554433144491401;0.3101424511185022;0.3750453211229895;0.2515663383690117;0.10796440228021628;0.3202484393977423;0.27974986077175823;0.20467404998593797;0.1430837641084855;0.31819816361488606;0.0;0.27974141534388625;0.15654295882586416;0.37507429185944546;0.12318076053280663;0.16735176168211757
GO:0007254;0.5036608259493741;0.1683421480679239;0.3534190494662357;1.0;0.18327294528854926;0.14983835291809738;0.12572205168289116;0.18214363286264992;0.1257423920149275;0.2654520125191916;0.0;0.37218075554341834;0.16065623498468334;0.2406322724300441;0.38614990251313075;0.1821088536719636;0.39080531502877747;0.18001089134621046;0.5952820771625805;0.4121476170734603;0.17004976197854857;0.37573881993304675;0.1411499776712284;0.38271967827243464;0.27271058432503886;0.12996717906523944;0.35071649573553487;0.4207342359047172;0.17592126386015974;0.2243052496757611;0.321394043498645;0.3446036340019204;0.3506597911481991;0.19768267494993155;0.243890508830691;0.19629410327345392;0.327858938360508;0.1520424348046273;0.20288601060386707;0.2620272127220124;0.13708511913457067;0.24167225426080458;0.15862344072760642;0.1289521516601892;0.14068532697267597;0.3801693896114752;0.25338569495166513;0.20986042514622075;0.20143478226935108;0.25364208671466865;0.41929519392300035;0.14080605764877707;0.20143365861429746;0.2555435048625822;0.33294394733522403;0.26877259395422115;0.320815043641677;0.12323736345020578;0.15657051087917012;0.13847102896496621;0.35342416006752103;0.9007163889646101;0.0;0.34582985973014996;0.42399076930761564;0.4192974912824587;0.6206725721141847;0.6207486893721144;0.13591908388219764;0.4046419416449946;0.0;0.17553196431512003;0.19865684622932592;0.3901213982498042;0.13248309019307408;0.7154106152186369;0.0;0.5106398034642551;0.35081042720589467;0.3406516468902954;0.35064328362394576;0.1050734698375442;0.33939176798232473;0.1942885366052298;0.0;0.12937561266029832;0.3231836705720803;0.23357944441797432;0.18569638053407184;0.32332210544369544;0.2393689162183683;0.16594335677127822;0.0;0.11942732922989838;0.1325134974901897;0.1460833148065098;0.3571917271784165;0.2184437792490325;0.25001420808002256;0.2437556445295091;0.20704060241838537;0.20666945839224707;0.6959752017949955;0.3591787367109479;0.3900175001000993;0.16253497065698252;0.1058584978078678;0.3124863008121621;0.35763379238329795;0.0;0.18539753212113785;0.44342670169191184;0.1830429476855093;0.4375760646729784;0.36415616214620194;0.20776844027780353;0.5037502317564275;0.6302327045287676;0.14065405345130422;0.17899245814517534;0.21774918426689807;0.6511106131698581;0.21772488846064392;0.1551472035487922;0.2248370051660948;0.32505761928265325;0.0;0.23744518575263374;0.11959867676792811;0.3852854699116433;0.13571736648757848;0.28318284485850886;0.2054884834862473;0.15805033593633383;0.0;0.30925861241189734;0.12232852360613665;0.35721979216145777;0.3451060195797464;0.26821926759448655;0.32335685479372744;0.16234467305229666;0.1855664202901064;0.19776115532995453;0.2558713650235632;0.35722667718895296;0.8894208189113652;0.09481163844265887;0.14651881922172388;0.23482386403638764;0.1671570815972953;0.12086302060043931;0.14567423669034565;0.4233287253140199;0.23481791333078833;0.13032815705433012;0.35724962246321507;0.6129594732023904;0.13773433675120145
GO:0051092;0.0;0.5183797328115192;0.7837918792157668;0.18327294528854926;1.0;0.6631538576631949;0.3452451102620252;0.27680646719119073;0.3453067721612645;0.25214305745843113;0.0;0.2215863930311539;0.717578265614057;0.2935149994688411;0.0;0.27674208984972926;0.102065122209694;0.24730280603998916;0.0;0.3165451548216479;0.41999259471304884;0.0;0.0;0.0;0.0;0.0;0.29532603890902603;0.0;0.21269853588999288;0.32043810674576817;0.0;0.0;0.2952677337247264;0.23202531244202734;0.41469352840463464;0.243218745866434;0.0;0.17875529607685947;0.4704870566948969;0.2483810017299249;0.0;0.2950637850454086;0.2344604554092988;0.30510563311444244;0.0;0.0;0.37170893520730847;0.2959555595790459;0.28196290324237905;0.37217322853759227;0.0;0.0;0.5936261403071824;0.0;0.0;0.2558053825252269;0.0;0.0;0.6969057523896641;0.0;0.0;0.20425167608237993;0.0;0.2903167219633755;0.0;0.0;0.0;0.0;0.0;0.3094448802796575;0.0;0.755949124651229;0.23336851280529283;0.2958804412140317;0.0;0.0;0.0;0.0;0.29542263095072213;0.0;0.29525076102702835;0.0;0.7480251299135386;0.15756090644014784;0.0;0.2615001040539973;0.0;0.5021298605231058;0.14908865002826113;0.0;0.45814296554784095;0.13023873013517523;0.0;0.0;0.0;0.0;0.3020115783384879;0.3104271637485734;0.3075943472714969;0.2981753350306073;0.29124935431355253;0.29063167618393576;0.0;0.0;0.2957841902162569;0.4378290451789256;0.0;0.3027890949646088;0.3024700006041365;0.0;0.3966194981301161;0.0;0.41716348507697715;0.0;0.30926366069779365;0.2924618421158142;0.0;0.0;0.0;0.245687130529421;0.2601658464747582;0.0;0.2601311640566019;0.6566213835733777;0.2703485411128464;0.1882472005276981;0.0;0.8161917337143045;0.0;0.0;0.0;0.2406779061896659;0.0;0.17926413791399723;0.0;0.0;0.0;0.30204067413916436;0.0;0.1996108878226814;0.0;0.4626130243794074;0.22696144579959487;0.8683207660314634;0.31650816508567653;0.3020478122094;0.20130415521651882;0.0;0.32366624276609024;0.2849186854114812;0.0;0.0;0.3524190229415345;0.0;0.3386600144599555;0.0;0.3020716012316681;0.0;0.0
GO:0032968;0.0;0.6305483503634447;0.6244790266481773;0.14983835291809738;0.6631538576631949;1.0;0.358691421157439;0.204347218887329;0.358746222858011;0.2003894898311309;0.0;0.18428184720405616;0.9328594813196156;0.21623973719362058;0.0;0.20431213202955797;0.08228831751762106;0.2278327679566724;0.0;0.22848666807340326;0.4758233870822155;0.0;0.0;0.0;0.0;0.0;0.21722110859701074;0.0;0.15873699497472255;0.27856042537039133;0.0;0.0;0.21718956360513858;0.1809171940122888;0.3041883102988141;0.17513858545920802;0.0;0.13903412716540464;0.3643621584075913;0.1980060009636625;0.0;0.21707919484793453;0.18030653215431153;0.23915350348054346;0.0;0.0;0.3108405843042459;0.2622283861979363;0.252608611532875;0.3111216887226498;0.0;0.0;0.4606013302384683;0.0;0.0;0.202695811666994;0.0;0.0;0.9581427219497084;0.0;0.0;0.16357411609371966;0.0;0.21449883554752022;0.0;0.0;0.0;0.0;0.0;0.2247640887739917;0.0;0.6338452590359743;0.18173279232515802;0.21752089369028593;0.0;0.0;0.0;0.0;0.2172733607695084;0.0;0.21718038020724942;0.0;0.6285020892992399;0.11492299034830437;0.0;0.11579342344933273;0.0;0.37342373286337316;0.11034914042183938;0.0;0.3380945908114138;0.0996717347115913;0.0;0.0;0.0;0.0;0.22081648731894352;0.27195734359941715;0.22378618666200376;0.21875866629997584;0.25901663346911935;0.2585933272698455;0.0;0.0;0.21746886868899618;0.4336860633101152;0.0;0.2212318476386819;0.22106145247764866;0.0;0.2911321561363314;0.0;0.3315422468810196;0.0;0.22466846586010444;0.25984637507323805;0.0;0.0;0.0;0.22664356052540377;0.19758089553858582;0.0;0.19756089173279412;0.565226577903906;0.20339900902980332;0.18222128427233764;0.0;0.6448749549188871;0.0;0.0;0.0;0.19307964787278678;0.0;0.14714805163355263;0.0;0.0;0.0;0.22083204106028667;0.0;0.16572683166604027;0.0;0.3776409014697782;0.16654804167212264;0.7073046465533922;0.22846739523243942;0.2208358567352156;0.16167826276288397;0.0;0.26963862166326863;0.21153771837949756;0.0;0.0;0.4119771934583909;0.0;0.29032129472641477;0.0;0.22084857287192625;0.0;0.0
GO:0000187;0.0;0.43737062100935964;0.2705166923643601;0.12572205168289116;0.3452451102620252;0.358691421157439;1.0;0.1602415593245933;0.9849748529893219;0.2122198318856513;0.0;0.135296354024027;0.37890748937003454;0.2277687859867653;0.0;0.16021998320038763;0.06836043355428575;0.1879008484608505;0.0;0.17677781767345258;0.6898734290862878;0.0;0.0;0.0;0.0;0.0;0.16995820395678024;0.0;0.12530940436040428;0.4368068356386078;0.0;0.0;0.16993889208555124;0.14689494976167325;0.23761131240192085;0.16675928196962214;0.0;0.13889311337566518;0.3446629065432207;0.21013931026137367;0.0;0.16987131463120564;0.14507350284796408;0.5488833104153766;0.0;0.0;0.2409722975037869;0.465064719499232;0.20443774193311717;0.2411412008312643;0.0;0.0;0.2929521136758472;0.0;0.0;0.21422464886595755;0.0;0.0;0.3713428097435201;0.0;0.0;0.13525152390727466;0.0;0.16828712205603036;0.0;0.0;0.0;0.0;0.0;0.17454125012134966;0.0;0.4170456246155474;0.24947878443295274;0.17014167175874428;0.0;0.0;0.0;0.0;0.16999019009698882;0.0;0.16993326977207782;0.0;0.26228417192301684;0.08946599865738651;0.0;0.20426705399451592;0.0;0.2941465079942526;0.08666940188687955;0.0;0.234514150598484;0.07994316853014084;0.0;0.0;0.0;0.0;0.17215133022639165;0.3223326239084208;0.1739509673404485;0.31685870093678714;0.2086146416186566;0.20833996162664126;0.0;0.0;0.17010984047465727;0.39851460061204835;0.0;0.17240367991670713;0.17230018265464697;0.0;0.19659985392084683;0.0;0.5703186642389841;0.0;0.17448358070218023;0.20915254775031447;0.0;0.0;0.0;0.3696038583051046;0.2668426571031929;0.0;0.2668210945196594;0.24000357962812072;0.2730769526293905;0.1557485721818353;0.0;0.2777545408574294;0.0;0.0;0.0;0.20581112380358063;0.0;0.22957702514931352;0.0;0.0;0.0;0.17216078357998385;0.0;0.18107061273383884;0.0;0.269953540064163;0.13012714154418603;0.28898366516580004;0.17676628080779624;0.17216310265075913;0.13395275365547427;0.0;0.47973168977384;0.16645901742925556;0.0;0.0;0.8389471679557817;0.0;0.22845492011983784;0.0;0.1721708310697191;0.0;0.0
GO:0032727;0.0;0.24261209521520205;0.21774971668167387;0.18214363286264992;0.27680646719119073;0.204347218887329;0.1602415593245933;1.0;0.1602763276347633;0.2762746669773334;0.0;0.16069949872217737;0.2262028108073791;0.3571471886670907;0.0;0.867077670550469;0.13635709303248583;0.4478712566066528;0.0;0.4041088557940756;0.24636341100681955;0.0;0.0;0.0;0.0;0.0;0.360680096322038;0.0;0.3301314580854606;0.3902506221747557;0.0;0.0;0.3605659496288643;0.2509285150781057;0.36669159714693017;0.40998195522048314;0.0;0.2549819392644301;0.2621305195057284;0.27065706722847194;0.0;0.36016688384564316;0.34191810316784915;0.13289891938982687;0.0;0.0;0.49404196871108136;0.3465823054179085;0.434700235143054;0.49506857528137327;0.0;0.0;0.25896378706456935;0.0;0.0;0.2818033012062943;0.0;0.0;0.21778383430284018;0.0;0.0;0.21032687786344145;0.0;0.3509712975002983;0.0;0.0;0.0;0.0;0.0;0.38914534895952885;0.0;0.20733246238753353;0.25299576722923683;0.361766834591264;0.0;0.0;0.0;0.0;0.3608692587646957;0.0;0.36053272652004265;0.0;0.20441619383018406;0.2575480223867892;0.0;0.2619610797977871;0.0;0.33730404011313175;0.23565798895256984;0.0;0.3535120361253572;0.1917829976572606;0.0;0.0;0.0;0.0;0.373951459546339;0.3719795391114515;0.3853185648030765;0.36629161338245814;0.338569868847683;0.3375269713732944;0.0;0.0;0.3615779868639307;0.35675103440540124;0.0;0.37551878710054093;0.37487494158202495;0.0;0.3651567090401912;0.0;0.22142012661341273;0.0;0.3887692832607375;0.45827668790202974;0.0;0.0;0.0;0.2666722919749916;0.29644984408944947;0.0;0.29639073564121937;0.1722426891382175;0.3141485579497428;0.18856743059272732;0.0;0.23021647673107337;0.0;0.0;0.0;0.2593450878406655;0.0;0.2515841665087727;0.0;0.0;0.0;0.3740100203144138;0.0;0.3379921197307699;0.0;0.29710016607336776;0.36581245203124635;0.251094552434401;0.40402972612770927;0.3740243881005643;0.20624478135513885;0.0;0.1586288072034064;0.34072686692841103;0.0;0.0;0.19629582501371534;0.0;0.42508741241829445;0.0;0.374072274639307;0.0;0.0
GO:0000186;0.0;0.4374438196109429;0.2705645764857464;0.1257423920149275;0.3453067721612645;0.358746222858011;0.9849748529893219;0.1602763276347633;1.0;0.21225770029534505;0.0;0.1353168079681136;0.37896864299064426;0.22781842880662678;0.0;0.1602547421472409;0.06837206447945325;0.1879339537863154;0.0;0.17681803555494618;0.6899897895525641;0.0;0.0;0.0;0.0;0.0;0.1699953783687979;0.0;0.12533593154284786;0.43689739840694286;0.0;0.0;0.1699760580490781;0.14692271878990124;0.2376635920860786;0.16679740260366588;0.0;0.13891955723991292;0.3447293277018694;0.21017643975102762;0.0;0.16990845103874064;0.14510199993925066;0.548957630627708;0.0;0.0;0.24102674729620277;0.4651565978633849;0.2044769313917873;0.24119572698942696;0.0;0.0;0.293008270563885;0.0;0.0;0.21426323619746374;0.0;0.0;0.3714015457526363;0.0;0.0;0.13527506490030036;0.0;0.16832356896272466;0.0;0.0;0.0;0.0;0.0;0.1745804566659301;0.0;0.41711770280083527;0.24952611842850153;0.17017892648152338;0.0;0.0;0.0;0.0;0.17002737850430544;0.0;0.1699704332761548;0.0;0.262329185674854;0.08948592114138089;0.0;0.2043128084418545;0.0;0.2942092836859319;0.08668809820264677;0.0;0.23456507438821272;0.07995907522242034;0.0;0.0;0.0;0.0;0.17218947032693535;0.32239818899156486;0.17398990911786166;0.31692838974511534;0.2086554489680891;0.20838066157540047;0.0;0.0;0.17014708125747088;0.39859428771881744;0.0;0.17244193192769652;0.17233838874748947;0.0;0.19664304569160865;0.0;0.5704204281588631;0.0;0.1745227613400034;0.20919356583261442;0.0;0.0;0.0;0.3696686963598932;0.26689681006006927;0.0;0.26687523872419494;0.24004126997663072;0.27313366578550846;0.15577131663159952;0.0;0.2778050218375103;0.0;0.0;0.0;0.2058467394214196;0.0;0.22961360671600417;0.0;0.0;0.0;0.17219892786988467;0.0;0.1810981797463094;0.0;0.2699974657977159;0.13015574793763246;0.28903831076891223;0.1768064934394691;0.1722012479684167;0.13397584466977216;0.0;0.47980369154261715;0.16649467670677545;0.0;0.0;0.8390725049775943;0.0;0.22850385943925874;0.0;0.17220897981252722;0.0;0.0
GO:0002755;0.11489862992442511;0.2944340387335337;0.2649047556625974;0.2654520125191916;0.25214305745843113;0.2003894898311309;0.2122198318856513;0.2762746669773334;0.21225770029534505;1.0;0.0;0.17069813113730434;0.21681543868490072;0.29294670170626774;0.14149978556282028;0.27621053673292467;0.15437096388277247;0.24696321048586242;0.12065694507617732;0.4580800948929951;0.23132347527070674;0.12903162834916246;0.17573690365635727;0.13186969971522605;0.14609758312571353;0.1587323791245233;0.42743322250791543;0.131005037414243;0.21230674680319778;0.41186218105175393;0.1747247274621898;0.11660123107426724;0.4273490002270648;0.23167003938551342;0.2977899016443172;0.39875733156222154;0.11229804738491882;0.3306780559380508;0.23884887830947008;0.9551142978754635;0.16948005187687695;0.2944894798727892;0.2340788074790554;0.16784405823374332;0.17501722150591092;0.1163255864297229;0.3709422624932505;0.38044622611100687;0.28152153174917943;0.37140464133995377;0.09315274719246468;0.1752041056919541;0.23683856674546133;0.173102408986019;0.11877426063527131;0.69370832288179;0.09573969514873903;0.14880766722705965;0.21057657634319712;0.171603444633762;0.12008550487921996;0.2957965823918196;0.0;0.4201969898652396;0.0943331536308265;0.0931533238790449;0.12671257228442398;0.12673085783934226;0.16770137872608665;0.44782608881399827;0.0;0.20182287349034123;0.27426051286237196;0.42823405760481437;0.16250135774006982;0.11990049054659081;0.0;0.11674989811747348;0.4275727503020403;0.10250555940347889;0.42732448302436105;0.0;0.252832321630275;0.23813824806804393;0.0;0.1588783277421807;0.10825945394439733;0.2825600822361098;0.22535759921635465;0.10831283001290479;0.2910764507839367;0.196912024022048;0.0;0.0;0.1625471079922698;0.12236646445032137;0.4370901053197472;0.3098922655398805;0.30697027955970746;0.3502733099198659;0.29077845518609935;0.290162770685068;0.1161158043175905;0.12237441046011001;0.4280950232907759;0.24093692798238994;0.16276944783291888;0.38256434367440373;0.43775223909910205;0.0;0.2262638068413958;0.11482348917545296;0.2829664836723632;0.11306964064756594;0.447564364294867;0.2919870172629332;0.1149222940493867;0.1290154082244591;0.17496882464564406;0.6025417645446801;0.30569934988004915;0.13408841465115923;0.3056586673865051;0.1753351396995181;0.31764285053569735;0.2592662126311376;0.0;0.27583943858374377;0.0;0.0;0.16739440228151564;0.8960872707396954;0.1487885988456492;0.3502328623440265;0.0;0.1665948400310761;0.0;0.43713213069343954;0.1040403691861105;0.7433568674453176;0.12722200588913257;0.18458338652019818;0.22651540573253234;0.23177783305799443;0.3158474422512684;0.43714244077222836;0.2915336644476615;0.10925511001232671;0.19349836491472708;0.2843831578366705;0.14440197342427863;0.14535959308945193;0.2499816744175661;0.0;0.338023495271614;0.15927115909336323;0.43717680112954654;0.12486376345537151;0.17047347246434902
