;GO:0061178;GO:0030073;GO:0014066;GO:0030193;GO:0061296;GO:1900212;GO:0023019;GO:0046854;GO:0048557;GO:0008344;GO:0048754;GO:0061017;GO:0006367;GO:0055091;GO:0050796;GO:0009749;GO:0032922;GO:0002314;GO:0002315;GO:0070365;GO:0030308;GO:0001826;GO:0019722;GO:0035556;GO:0010470;GO:0035672;GO:0065004;GO:0033132;GO:0000902;GO:0060395;GO:0043433;GO:0042663;GO:0000226;GO:0072181;GO:0007219;GO:0001678;GO:2000648;GO:2000049;GO:2000048;GO:0006182;GO:0060261;GO:0008285;GO:0039020;GO:0006661;GO:0006468;GO:0045944;GO:0072095;GO:0043401;GO:0000432;GO:0000122;GO:0007229;GO:0051300;GO:0010719;GO:0048863;GO:2000811;GO:0010832;GO:0030522;GO:2000971;GO:0007043;GO:0006351;GO:0006591;GO:0007168;GO:0009267;GO:0061987;GO:0033626;GO:0001657;GO:0071542;GO:2000543;GO:0050900;GO:0030111
GO:0061178;1.0;0.5932866691801124;0.3002185768642341;0.29186055516312726;0.06012042206437605;0.064691858391116;0.07447015634202964;0.0;0.0;0.0;0.0;0.0;0.0;0.24464799688763864;0.8891269869293732;0.0;0.071280356054582;0.0;0.0;0.0;0.08992918674530372;0.0;0.08813445502988636;0.11439975810961216;0.06906730749874941;0.0;0.0;0.06706291148901057;0.0;0.08125002572776646;0.08882323729168295;0.06600612427084031;0.0;0.0;0.08680422389249653;0.2894285261765734;0.07775755050452782;0.06047673823252247;0.06706291148901057;0.0;0.07476077595485593;0.10326200231784265;0.0;0.0;0.0;0.11011720854870444;0.05808673149454753;0.08752285331406404;0.064691858391116;0.10592265466074309;0.0843505962189112;0.0;0.07629440558732366;0.0;0.07351819864341962;0.07351819864341962;0.09002875112562705;0.18769933744007805;0.0;0.0;0.0;0.07108424943975558;0.0;0.06012042206437605;0.06012042206437605;0.0;0.0;0.06107637584264416;0.0;0.33476913945056197
GO:0030073;0.5932866691801124;1.0;0.0631118217288605;0.28187498776412184;0.04500267097087679;0.04833320399651714;0.055415181829417966;0.025599365595189733;0.0;0.0;0.0;0.018827336441713426;0.026595542702472184;0.23759269579981765;0.6566481629828952;0.0;0.06011177500682404;0.019341585342707884;0.020887409289556614;0.021461535260672113;0.06649601888963096;0.019723824279883027;0.06521676459349407;0.08375291855543948;0.05830559960614392;0.3573511778074626;0.02702263272812021;0.0500556958578099;0.027120818732176952;0.06029219897456141;0.06570793881833385;0.04928839108167835;0.028748088429857887;0.0;0.06426738638893165;0.2796058814083406;0.05778332000073951;0.05125895140323859;0.0500556958578099;0.022564480563036508;0.055624793214408004;0.07594100914394603;0.0;0.02590522663070645;0.03142577253471423;0.08075752500780121;0.04928839108167835;0.06478039629141782;0.04833320399651714;0.07781358474568295;0.06251353345581194;0.02051238695483331;0.05673010509040636;0.02412723791392013;0.05472822492335762;0.05472822492335762;0.06656693177057917;0.04500267097087679;0.025345662903137674;0.03521473356189953;0.021048743913729403;0.052969376806801326;0.02616490858470372;0.04500267097087679;0.04500267097087679;0.0;0.022564480563036508;0.05175266057302517;0.028532951553336246;0.07009374342545752
GO:0014066;0.3002185768642341;0.0631118217288605;1.0;0.2747059748973467;0.06239761005536215;0.06733613396782356;0.07799600385613986;0.0;0.0;0.0;0.0;0.0;0.0;0.056131749433501923;0.33542783959955297;0.0;0.07496633045566863;0.0;0.0;0.0;0.0951218462445881;0.0;0.09311618043011739;0.12293697969343335;0.07252241015934745;0.0;0.0;0.06990883605039312;0.0;0.08546526323655852;0.09388536878899327;0.06876122013927939;0.0;0.0;0.09163258455582825;0.06695009922366167;0.08160960809759633;0.06310942243065336;0.06990883605039312;0.0;0.07831485306477201;0.11016763504625578;0.0;0.0;0.0;0.11800517695326974;0.06051127187954416;0.09243375180048428;0.06733613396782356;0.11320127529812983;0.08890269846504736;0.0;0.07999940692799275;0.0;0.0769524014851038;0.0769524014851038;0.09523324772692975;0.1948088463633007;0.0;0.0;0.0;0.07428986825627698;0.0;0.06239761005536215;0.06239761005536215;0.0;0.0;0.06376268541547568;0.0;0.37681797019033253
GO:0030193;0.29186055516312726;0.28187498776412184;0.2747059748973467;1.0;0.24347656896271286;0.2624488116167473;0.06741174518577138;0.0;0.0;0.0;0.0;0.0;0.0;0.25122281571917965;0.3253462521369827;0.0;0.07350585970964935;0.0;0.0;0.0;0.08189230202826958;0.0;0.0802022881182738;0.10517141495478986;0.32009234024343564;0.0;0.0;0.06053416800930507;0.0;0.0737412369052755;0.0808506044407304;0.26791554324079864;0.0;0.0;0.07895118464435548;0.2986760350732244;0.07047663574198522;0.06207120332118121;0.06053416800930507;0.0;0.06768238230010769;0.09452102574721398;0.0;0.0;0.0;0.10106531750246614;0.26791554324079864;0.07962690726797082;0.05834090710762114;0.09705685894527041;0.07664687909353207;0.0;0.3109010284163641;0.0;0.06652566582469598;0.06652566582469598;0.08198612578981275;0.19201437886807857;0.0;0.0;0.0;0.0642630987796634;0.0;0.05412348337655617;0.05412348337655617;0.0;0.0;0.28207204175389866;0.0;0.30748427766285996
GO:0061296;0.06012042206437605;0.04500267097087679;0.06239761005536215;0.24347656896271286;1.0;0.8653571053739393;0.056447493596425494;0.0;0.0;0.0;0.0;0.0;0.0;0.04133727606172416;0.06493053510876767;0.0;0.05290719387587252;0.0;0.0;0.0;0.18791839177496608;0.0;0.06396446292750323;0.07675387763987655;0.3619348776096818;0.0;0.0;0.15080688041567542;0.0;0.06025886400317226;0.17231786442588953;0.3170852728525556;0.0;0.0;0.06326088124749005;0.046920801422940556;0.05831628779160021;0.04671326840924201;0.15080688041567542;0.0;0.056614310378147896;0.20722950848786692;0.0;0.0;0.0;0.07480207426593027;0.7176386915512081;0.0636417011920079;0.05064502466817386;0.21090144983259154;0.061947654407109115;0.0;0.3674399517088773;0.0;0.3556701301309199;0.3572738709465413;0.06495639419786212;0.12804570306913615;0.0;0.0;0.0;0.054480490529196214;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.3296626956988103;0.0;0.06750043524013068
GO:1900212;0.064691858391116;0.04833320399651714;0.06733613396782356;0.2624488116167473;0.8653571053739393;1.0;0.06045879382841808;0.0;0.0;0.0;0.0;0.0;0.0;0.04413053307145662;0.07029537494338661;0.0;0.05693015079675134;0.0;0.0;0.0;0.2034382893361741;0.0;0.06916445580749518;0.0843649029034733;0.30475522616856604;0.0;0.0;0.16064169802991204;0.0;0.06485218253718107;0.18641222072269462;0.26456052992462437;0.0;0.0;0.06834256379738393;0.0505527534658374;0.06260768318294821;0.04982174430043363;0.16064169802991204;0.0;0.06065020204840553;0.22626460517178315;0.0;0.0;0.0;0.08201275140266337;0.6781894654676602;0.06878723786738072;0.053850618625840056;0.23064923787746175;0.06681243422754862;0.0;0.39406805759949887;0.0;0.380682006413625;0.3823985274811474;0.07032568474214707;0.13566794664846213;0.0;0.0;0.0;0.05820787123576413;0.0;0.05064502466817386;0.05064502466817386;0.0;0.0;0.2757585232827108;0.0;0.07331737414662519
GO:0023019;0.07447015634202964;0.055415181829417966;0.07799600385613986;0.06741174518577138;0.056447493596425494;0.06045879382841808;1.0;0.024268258678868358;0.0;0.0;0.0;0.01809729474646061;0.025161723587948322;0.04996019717837248;0.08199416894264892;0.0;0.06553525182067749;0.018571933505860526;0.019992662136233234;0.0205180357274168;0.08195273228631195;0.018924080213231;0.2130932021464294;0.26960143488806854;0.06365987178429172;0.0;0.02554367371480678;0.06252474796870607;0.025631388868481774;0.1977933138677025;0.08103326812330294;0.06160516693876491;0.0270800590317276;0.0;0.21015315442545002;0.058352583087563546;0.07172169412910703;0.056290027998268925;0.06252474796870607;0.021523864074520845;0.06916445580749518;0.09288156064240319;0.0;0.024542967908342993;0.02944325556657959;0.09839103037604466;0.05421379955540991;0.21174241380773534;0.06045879382841808;0.09502861295633869;0.20470984976566534;0.019648816607209404;0.07047506265307596;0.022941277152828832;0.06809962056088802;0.06809962056088802;0.21726661992710053;0.04967494214054717;0.02404013636881579;0.032744130416609944;0.02014042183934945;0.1748138708264622;0.02477593375833625;0.056447493596425494;0.14949832251251272;0.0;0.021523864074520845;0.05680915912732059;0.026889080414469815;0.0861353586526052
GO:0046854;0.0;0.025599365595189733;0.0;0.0;0.0;0.0;0.024268258678868358;1.0;0.0;0.0;0.0;0.020314582176754532;0.13995477546217505;0.0;0.0;0.0;0.0;0.020914579697882626;0.02273388773451078;0.02341566422709864;0.0;0.021362239030958803;0.029045526443735495;0.03853808625661973;0.0;0.0;0.030195532111376197;0.0;0.030318181380621295;0.026625203792238216;0.0;0.0;0.032366243943550824;0.0;0.028575719626404344;0.027178745295380145;0.0;0.0;0.0;0.5115727867855735;0.0;0.0;0.0;0.8795965438821685;0.6813447211067037;0.0;0.0;0.028829394659599016;0.020914579697882626;0.0;0.027711856759497208;0.02229033359681087;0.0;0.026625203792238216;0.0;0.0;0.029716333701222824;0.0;0.028116782221292547;0.19250822240344617;0.10816356567081586;0.023100938576977263;0.02912853774769322;0.019364880698138413;0.019364880698138413;0.0;0.0247347782966494;0.0;0.032093802814788124;0.0
GO:0048557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.42968096316372606;0.16003127255240313;0.0;0.0;0.0;0.0;0.0;0.16421454221164108;0.1767320317589846;0.18135929150019603;0.0;0.16731776072055818;0.0;0.0;0.0;0.0;0.0;0.0;0.45015882912038796;0.0;0.0;0.0;0.0;0.3182654967814379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1533529357913596;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20269094040666372;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19635550019675382;0.1902157715773814;0.0;0.0;0.0
GO:0008344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.3083681302301385;0.0;0.0;0.0;0.0;0.0;0.28604378298096617;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42968096316372606;0.3083681302301385;1.0;0.18141148012647765;0.0;0.0;0.0;0.0;0.29945174506257527;0.18680602786518533;0.20317623388525372;0.20931588789321734;0.0;0.19083228432185215;0.0;0.0;0.0;0.0;0.0;0.0;0.5402091587465958;0.0;0.0;0.0;0.0;0.5978816253520359;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17287706976747036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2382557049694532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22954969004693895;0.22120275889772217;0.0;0.0;0.0
GO:0061017;0.0;0.018827336441713426;0.0;0.0;0.0;0.0;0.01809729474646061;0.020314582176754532;0.16003127255240313;0.0;0.18141148012647765;1.0;0.02093690964568773;0.0;0.0;0.0;0.0;0.25104416947885033;0.26759505313843307;0.4950979240115671;0.0;0.25517705206559793;0.02062727568362247;0.02500053366913018;0.0;0.0;0.021200691870145665;0.0;0.27373380783638623;0.019376394895878807;0.0;0.0;0.022248338450779646;0.14020080092127335;0.020389216306868893;0.01966790861833271;0.0;0.0;0.0;0.018355462662427813;0.0;0.0;0.13504838114048653;0.020506719457585056;0.023819011231315503;0.0;0.0;0.0205180357274168;0.016164404869870686;0.0;0.019945577875110712;0.01697409998357078;0.0;0.7739292981158299;0.0;0.0;0.02096334253509538;0.0;0.02015448933584965;0.025933973164561742;0.017339728950274563;0.017440114187681783;0.020669107130772676;0.015222863394942618;0.015222863394942618;0.16731776072055818;0.28507278285749227;0.0;0.022119267794860405;0.0
