;GO:0006281;GO:0007098;GO:0016925;GO:0034198;GO:0032570;GO:0015031;GO:0051492;GO:0006559;GO:0045892;GO:0030308;GO:0045893;GO:0001947;GO:0071539;GO:0051006;GO:0035556;GO:0045814;GO:0006290;GO:0006296;GO:0050728;GO:0090188;GO:0006293;GO:0006294;GO:0090341;GO:1902686;GO:0006611;GO:0060633;GO:0006851;GO:0006730;GO:0000076;GO:0006606;GO:0034214;GO:0034454;GO:0031060;GO:0032270;GO:0000715;GO:1903546;GO:0045944;GO:0043401;GO:0040018;GO:1902855;GO:0000281;GO:0010875;GO:0031573;GO:0010870;GO:0030522;GO:0016358;GO:0016579;GO:0016458;GO:0000209;GO:0006556;GO:0048550;GO:1990830;GO:0033345;GO:0010887;GO:0030512;GO:0016569;GO:1902231;GO:0051291;GO:0045444;GO:0045724;GO:0006367;GO:0043547;GO:0045723;GO:0043031;GO:0035518;GO:0051604;GO:0032369;GO:0032402;GO:0038108;GO:0090305;GO:0034260;GO:0070914;GO:1904262;GO:0034145;GO:0061087;GO:0043277;GO:1905515;GO:0046548;GO:0010629;GO:0010867;GO:0010507;GO:0010506;GO:0010745;GO:0070911;GO:0051457;GO:1902018;GO:0043687;GO:0000122;GO:2000616;GO:0032465;GO:0071479;GO:0051865;GO:0035176;GO:0006351;GO:0007286;GO:0060296;GO:0060336;GO:0006357;GO:0071222;GO:0030837;GO:0006508
GO:0006281;1.0;0.18501028713321283;0.5005773848608566;0.3492489077856708;0.14164498064783101;0.0;0.0;0.39028460331144715;0.0;0.0;0.0;0.0;0.0;0.0;0.18155731031009656;0.0;0.9835903052741711;0.7665093709524367;0.0;0.0;0.0;0.17064995671600086;0.0;0.154009996486305;0.0;0.0;0.0;0.352581657740825;0.16064397718001502;0.0;0.17931427480401732;0.17150206458339798;0.0;0.0;0.18961802236812;0.0;0.0;0.17751066844190327;0.0;0.0;0.1925392837659291;0.0;0.3169168956192498;0.0;0.181959467371376;0.1742392822286061;0.5096991623321535;0.15940350727120545;0.5097770589388128;0.3269390215517146;0.0;0.278109884797135;0.36156232918805775;0.0;0.0;0.37674121795531346;0.0;0.17919102132717088;0.19552290623371194;0.0;0.622408259887357;0.0;0.0;0.0;0.4335588434587492;0.44053045044607997;0.0;0.0;0.1260797459172253;0.7966759253579173;0.0;0.8515495918770436;0.0;0.0;0.0;0.0;0.1592089580923949;0.17631433692407783;0.0;0.0;0.0;0.0;0.0;0.9670964099952586;0.17000782292958577;0.0;0.5412283968841861;0.0;0.0;0.0;0.2870045620283493;0.5100410527815107;0.0;0.6364942254720125;0.17127704819196207;0.0;0.0;0.0;0.23305331344325161;0.10940959360018943;0.4397927965899279
GO:0007098;0.18501028713321283;1.0;0.19987697188312123;0.25218637492121565;0.0;0.0;0.0;0.1430874221931397;0.0;0.0;0.0;0.0;0.0;0.0;0.3420821863060461;0.0;0.18055751972798487;0.21936311854211876;0.0;0.0;0.0;0.5178901673013123;0.0;0.4339964222840666;0.0;0.0;0.0;0.38270942986295964;0.27470135954619385;0.0;0.5668978778434924;0.6112596567213096;0.0;0.0;0.6307820820233162;0.0;0.0;0.3279940670849159;0.0;0.0;0.4954276864132281;0.0;0.23304971833719032;0.0;0.34351266209196585;0.5377078660160978;0.20545334779608868;0.27109387542548913;0.20550142443760377;0.233216696417511;0.0;0.293121662353463;0.14685019599745405;0.0;0.0;0.5114751727135263;0.0;0.5661720562101678;0.39527852853972684;0.0;0.1609663943249088;0.0;0.0;0.0;0.27465429042542;0.0;0.0;0.0;0.18702567447228416;0.23319985194497034;0.0;0.14710310806428814;0.0;0.0;0.0;0.0;0.45889098188188104;0.3239328109107162;0.0;0.0;0.0;0.0;0.0;0.17615123274506148;0.30326430582103203;0.0;0.2255720098080106;0.0;0.0;0.0;0.3100080615025011;0.2056644156160661;0.0;0.15181275073332665;0.3073267963138078;0.0;0.0;0.0;0.21877988776702015;0.2587595293668358;0.0
GO:0016925;0.5005773848608566;0.19987697188312123;1.0;0.1626565690330505;0.0;0.0;0.0;0.37069275944288105;0.0;0.0;0.0;0.0;0.0;0.0;0.1958527993673101;0.0;0.49193534873471667;0.509682284199799;0.0;0.0;0.0;0.18321993107150805;0.0;0.1641750972231562;0.0;0.0;0.0;0.3821397777335594;0.1717351953989923;0.0;0.19324516933791758;0.184202555158409;0.0;0.0;0.2052657624372295;0.0;0.0;0.19115206882473454;0.0;0.0;0.20869341438694616;0.0;0.12937982638227583;0.0;0.19632086153130038;0.1873639266657118;0.8590440436649521;0.1703182781745325;0.9001086313819504;0.3472526339958055;0.0;0.17875803790480221;0.3780748143981377;0.0;0.0;0.46281666147499123;0.0;0.1931020285008583;0.2122032571683218;0.0;0.4092751778742753;0.0;0.0;0.0;0.7590579631210047;0.6014734022513402;0.0;0.0;0.13281163483911404;0.5309874712823537;0.0;0.4229398341421171;0.0;0.0;0.0;0.0;0.17009619284027322;0.18976551810634706;0.0;0.0;0.0;0.0;0.0;0.48326408622613737;0.18247991997828117;0.0;0.8712053538608999;0.0;0.0;0.0;0.18490016832373557;0.90060136335514;0.0;0.4331105970168294;0.18394300305296996;0.0;0.0;0.0;0.14807344456554106;0.1144434623405313;0.6003905260480766
GO:0034198;0.3492489077856708;0.25218637492121565;0.1626565690330505;1.0;0.18619293372179496;0.0;0.0;0.12294709857215635;0.0;0.0;0.0;0.0;0.0;0.0;0.24581384326165395;0.0;0.3422831857263529;0.1753310453266222;0.0;0.0;0.0;0.2262358891031945;0.0;0.19789043068984968;0.0;0.0;0.0;0.2661136156256457;0.20897934431195525;0.0;0.2417200439797067;0.2277359612779703;0.0;0.0;0.2608257866354795;0.0;0.0;0.2384540171883823;0.0;0.0;0.2663852406159239;0.0;0.3418648791347745;0.0;0.24655161410611245;0.23258786953332422;0.16633040110477615;0.20688496086400315;0.16636190988529737;0.18407044463783773;0.0;0.36599028179837967;0.12571491453993597;0.0;0.0;0.22415268918887452;0.0;0.24149612500273077;0.2721305623071801;0.0;0.1359190226828072;0.0;0.0;0.0;0.1365968504668612;0.0;0.0;0.0;0.15404274792550515;0.1840599513189533;0.0;0.28800466296655836;0.0;0.0;0.0;0.0;0.20655736859587565;0.23630020318970849;0.0;0.0;0.0;0.0;0.0;0.33533199762205507;0.22510868080704036;0.0;0.17927511023813258;0.0;0.0;0.0;0.3815516529406886;0.16646871120575446;0.0;0.12933419894971135;0.2273393620313562;0.0;0.0;0.0;0.3442552208081314;0.12986704763436901;0.0
GO:0032570;0.14164498064783101;0.0;0.0;0.18619293372179496;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13857544845815822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1383914604864201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3661458916017364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11502223266148702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13552307815289988;0.0;0.0;0.0;0.0;0.0;0.0;0.22206984935687335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39749552657064496;0.0;0.0
GO:0015031;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3802676445543408;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7727232985515183;0.0;0.33030822830812456;0.0;0.0;0.6615245116166187;0.0;0.0;0.0;0.0;0.0;0.39440625813460023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33280813939595555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4410416717879099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.218642567213042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051492;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.22149332228141352;0.4862264557929305;0.22447149875193648;0.0;0.0;0.21237864216326244;0.4676650258881733;0.3064097896152211;0.0;0.0;0.3041713171560019;0.264413842336332;0.5168905351428786;0.0;0.28999035846166693;0.19418766460667197;0.0;0.24705905809473683;0.0;0.0;0.39683730352578916;0.0;0.0;0.0;0.43819057966146907;0.31533408216258313;0.0;0.0;0.21657506242408808;0.45349170444315734;0.29549163222856484;0.5711585506090527;0.0;0.2748687188960083;0.2829237650787951;0.32789017949839927;0.4690863916650824;0.0;0.0;0.2992433436672675;0.0;0.0;0.4196584217820659;0.0;0.0;0.31657526685044357;0.3063496570934941;0.0;0.24645166353354242;0.0;0.0;0.45828674288179166;0.0;0.23217883320655722;0.27566433516761313;0.3827332644403629;0.0;0.0;0.3261852812084199;0.0;0.291696433770463;0.0;0.31323333167017836;0.0;0.3202000249869875;0.2725364971378267;0.3025858289608414;0.0;0.0;0.0;0.3256371253141681;0.29384108005601245;0.35363732911048323;0.4430592663166958;0.4039679461039025;0.0;0.22120457148775446;0.4710187882364053;0.0;0.21386121613516482;0.2853893031939062;0.4684569346892564;0.0;0.0;0.0;0.0;0.0;0.36561190290968143;0.25389199231476345;0.30422481982241134;0.0;0.5476012744256467;0.0
GO:0006559;0.39028460331144715;0.1430874221931397;0.37069275944288105;0.12294709857215635;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14101324708198007;0.0;0.38492503049320365;0.42813966753937355;0.0;0.0;0.0;0.1343439875606721;0.0;0.12381271903539527;0.0;0.0;0.0;0.31501125028208;0.12806433778796772;0.0;0.13965640806088542;0.13487153019013975;0.0;0.0;0.14582807890622654;0.0;0.0;0.13855992746563375;0.0;0.0;0.14754975360943506;0.0;0.10293533345895682;0.0;0.1412557256033285;0.1365586007545867;0.37626379454024056;0.12727476092936968;0.37631121862528116;0.2996183133304699;0.0;0.1319294123600494;0.704496301663395;0.0;0.0;0.2457045404687946;0.0;0.13958163292469042;0.14929562579150332;0.0;0.359929829481747;0.0;0.0;0.0;0.3286613917092925;0.3403242410886445;0.0;0.0;0.10509591501766741;0.44183398295602117;0.0;0.3407135031768747;0.0;0.0;0.0;0.0;0.12715070284118152;0.13782993119132872;0.0;0.0;0.0;0.0;0.0;0.37950847501310486;0.13394569935891204;0.0;0.3952536787342133;0.0;0.0;0.0;0.13524514465225554;0.3764719213221092;0.0;0.3473942322606198;0.13473233066915355;0.0;0.0;0.0;0.11442875316779338;0.0932523013514392;0.33987745646393536
GO:0045892;0.0;0.0;0.0;0.0;0.0;0.0;0.22149332228141352;0.0;1.0;0.32116218032912563;0.5933934536000489;0.0;0.0;0.12070982868841151;0.2508066562126518;0.4643082401089578;0.0;0.0;0.21717247138365833;0.19988214671056195;0.22703833918904187;0.0;0.25745985946025307;0.11460771830610805;0.0;0.8843576275933618;0.0;0.0;0.3121760349554202;0.0;0.0;0.0;0.40384994029020577;0.3917659147504102;0.0;0.0;0.5784876350895732;0.24667212260707616;0.172081864900456;0.22531195566848866;0.0;0.16487781299096016;0.2533406665020689;0.3960706026228308;0.2512148839903689;0.0;0.0;0.45801751515946487;0.0;0.0;0.29476246785414095;0.0;0.0;0.22218069690783665;0.2667321980010589;0.0;0.169306631855532;0.0;0.0;0.19700373997075293;0.0;0.12685875063076374;0.3544242717276439;0.3056786286605486;0.0;0.0;0.22594513392118826;0.0;0.22429748145161452;0.0;0.22084821502867816;0.0;0.2743070750390078;0.18122226639174577;0.3159986698557342;0.0;0.0;0.0;0.480582157971718;0.3695674632417711;0.4466286340964223;0.3384969085114309;0.3153871316725716;0.0;0.12351076314557198;0.2733771945087015;0.0;0.9753063251973928;0.462149102776602;0.25103424068386304;0.0;0.0;0.0;0.0;0.0;0.2181504158597233;0.23564909570090148;0.7283268735815236;0.0;0.23036538314605357;0.0
GO:0030308;0.0;0.0;0.0;0.0;0.0;0.0;0.4862264557929305;0.0;0.32116218032912563;1.0;0.23885515108929817;0.0;0.0;0.23867918038115574;0.5347559683072313;0.4262689328965056;0.0;0.0;0.4227812397102159;0.36184656081601707;0.509665281189651;0.0;0.42886039634946244;0.21594490771141514;0.0;0.30118975019386457;0.0;0.0;0.6057003618504858;0.0;0.0;0.0;0.4235092216765728;0.34447490873054715;0.0;0.0;0.2299344272231076;0.516304581375839;0.3961214792437528;0.5022550395707114;0.0;0.30432690727750245;0.4175514121020063;0.35951425866361364;0.5366152138520491;0.0;0.0;0.4151247801179908;0.0;0.0;0.609482202419564;0.0;0.0;0.4421853080545436;0.4552201745516643;0.0;0.2638995902856951;0.0;0.0;0.39400090690285683;0.0;0.2639791551992058;0.29767845597998877;0.5817098433609197;0.0;0.0;0.4573503653960811;0.0;0.3745736805147262;0.0;0.4369386129426021;0.0;0.4777351692529712;0.2940344040482464;0.28388611301460565;0.0;0.0;0.0;0.45648223143368394;0.3189864548413199;0.5328522765365918;0.5028249672728659;0.617906849024696;0.0;0.2498840979230771;0.53266412892263;0.0;0.3094221787618297;0.3500127550442343;0.5357916401717729;0.0;0.0;0.0;0.0;0.0;0.40537199970611953;0.3715733913878168;0.3312605240498174;0.0;0.4022042591840903;0.0
