;GO:0060487;GO:0008584;GO:1902036;GO:0035162;GO:0032570;GO:0008064;GO:0051491;GO:0046854;GO:0097490;GO:0008344;GO:0090050;GO:0007413;GO:2000119;GO:0001666;GO:0048368;GO:0030308;GO:0007409;GO:0032288;GO:0050679;GO:0031114;GO:0021828;GO:0036486;GO:0055062;GO:0065003;GO:0061162;GO:2000251;GO:0002092;GO:0000902;GO:1903375;GO:1902287;GO:0046622;GO:0048008;GO:0007268;GO:0045773;GO:1900026;GO:0006974;GO:0009725;GO:0021782;GO:0048012;GO:2000406;GO:0071480;GO:0048010;GO:0051894;GO:0051496;GO:0050847;GO:0001837;GO:0050966;GO:0031100;GO:0050965;GO:0051897;GO:0031103;GO:2000761;GO:0060385;GO:1902174;GO:0031581;GO:0008285;GO:0008284;GO:1902336;GO:0060548;GO:0150020;GO:1902455;GO:0022900;GO:0045785;GO:0045944;GO:0060301;GO:1902459;GO:0043524;GO:0000165;GO:0007229;GO:0034446;GO:0032387;GO:0032024;GO:0050731;GO:0016358;GO:0022617;GO:0021522;GO:0090280;GO:0097475;GO:0071300;GO:2000669;GO:0048675;GO:0035767;GO:2001237;GO:0001938;GO:0035924;GO:0030199;GO:0030510;GO:1905050;GO:0033622;GO:1902230;GO:0060563;GO:0045606;GO:0045727;GO:0060449;GO:0045600;GO:0006366;GO:0002042;GO:0043542;GO:0006367;GO:0043547;GO:0060326;GO:0010977;GO:0071333;GO:0070367;GO:0031397;GO:0072307;GO:0032489;GO:0150018;GO:0007186;GO:0014033;GO:0090026;GO:2000051;GO:0090263;GO:0048843;GO:0043433;GO:0003143;GO:0048842;GO:0006930;GO:0006898;GO:0043434;GO:0048846;GO:0030217;GO:0030216;GO:0030857;GO:0002328;GO:0010628;GO:0010469;GO:0033603;GO:0050767;GO:0016567;GO:0061551;GO:0060982;GO:0061037;GO:1901166;GO:0048339;GO:1901202;GO:0022029;GO:1902378;GO:0001570;GO:0060627;GO:0009615;GO:1903507;GO:0043687;GO:1904835;GO:0000122;GO:0010718;GO:0006977;GO:0001569;GO:0047497;GO:2000737;GO:0018057;GO:0060070;GO:0014911;GO:0031532;GO:0050930;GO:0042769;GO:0032060;GO:0006351;GO:0061549;GO:1903237;GO:1902946;GO:0006874;GO:0090090;GO:0003357;GO:0001578;GO:0035729;GO:0070098;GO:0070374;GO:0043065;GO:0033148;GO:0010721;GO:0035329;GO:0032332;GO:0035567
GO:0060487;1.0;0.06607111804024644;0.0;0.07326405037330301;0.0;0.0280875430794662;0.0;0.015393928619663268;0.06476678763593496;0.0;0.0;0.07326405037330301;0.0;0.0;0.07326405037330301;0.0;0.21438118888626248;0.07326405037330301;0.0;0.0;0.037845960129959944;0.07326405037330301;0.0;0.07326405037330301;0.07326405037330301;0.0;0.0;0.30136328166726656;0.07326405037330301;0.07326405037330301;0.0;0.07326405037330301;0.07326405037330301;0.0;0.0;0.07326405037330301;0.0;0.30136328166726656;0.07326405037330301;0.0;0.05575108775737467;0.07326405037330301;0.0;0.0;0.06234412782594935;0.3630070146914889;0.0;0.07326405037330301;0.0;0.0;0.034891802501675354;0.0;0.20987791675183984;0.0;0.07326405037330301;0.0;0.0;0.0;0.0;0.07016320548841404;0.0;0.07326405037330301;0.0;0.0;0.0;0.0;0.0;0.01454866207651827;0.07326405037330301;0.24632200322358405;0.0;0.0;0.0;0.07326405037330301;0.07326405037330301;0.33541929349583544;0.0;0.07326405037330301;0.016785930066481353;0.0;0.06476678763593496;0.05707622990330389;0.0;0.0;0.05379798561210026;0.062397976723033974;0.0;0.0;0.07326405037330301;0.0;0.458349104103691;0.0;0.0;0.07326405037330301;0.0;0.00576711589335461;0.07326405037330301;0.07326405037330301;0.007057077111086225;0.0;0.07326405037330301;0.0;0.012366105462841568;0.0;0.0;0.0;0.0;0.07326405037330301;0.07326405037330301;0.3586883007972247;0.0;0.0;0.0;0.0;0.0;0.0712078259612324;0.0;0.05749452510333086;0.0;0.0;0.032168954951706276;0.25648823962695244;0.458349104103691;0.0;0.3630070146914889;0.0;0.0;0.0;0.0;0.02189487228911387;0.07326405037330301;0.07326405037330301;0.0;0.07326405037330301;0.07326405037330301;0.0;0.07326405037330301;0.057459080313759854;0.3630070146914889;0.0;0.0;0.0;0.022277141600228655;0.07326405037330301;0.0;0.0;0.003791488894109078;0.06293476764642246;0.02153282870151141;0.0;0.010492072494931264;0.07326405037330301;0.0;0.07326405037330301;0.0;0.07326405037330301;0.05749452510333086;0.005791764842280598;0.07326405037330301;0.0;0.0;0.011729367446889141;0.0;0.3630070146914889;0.07326405037330301;0.04311124220161478;0.07326405037330301;0.0;0.0;0.0;0.0;0.07326405037330301;0.0;0.07326405037330301
GO:0008584;0.06607111804024644;1.0;0.0;0.23018548011744744;0.0;0.0;0.0;0.0;0.06476678763593496;0.0;0.0;0.0;0.0;0.0;0.12672175318334397;0.0;0.05211794261980828;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.23018548011744744;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12672175318334397;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.23018548011744744;0.0;0.0;0.06692107710430982;0.0;0.051023157765211095;0.0;0.0;0.0;0.0;0.0;0.0;0.01705728910574815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05988303403249588;0.0;0.0;0.0;0.12672175318334397;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.06476678763593496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12672175318334397;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.032168954951706276;0.05176585175401968;0.06607111804024644;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.23018548011744744;0.06607111804024644;0.0;0.0;0.12672175318334397;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.06293476764642246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23018548011744744;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902036;0.0;0.0;1.0;0.0;0.0;0.06641670489428834;0.03975112831612477;0.0;0.0;0.0;0.0357786664793993;0.0;0.045750147154477;0.0;0.0;0.08156945449665116;0.0;0.0;0.08156945449665116;0.08156945449665116;0.0;0.0;0.03192163304716477;0.0;0.0;0.06090436808261746;0.02023209665877342;0.0;0.0;0.08156945449665116;0.05432999184322956;0.08156945449665116;0.0;0.018550288661113773;0.06657172688969518;0.0;0.0;0.0;0.08156945449665116;0.02263450911842551;0.0;0.08156945449665116;0.028386649778735284;0.02181035718438865;0.08156945449665116;0.0;0.0;0.0;0.0;0.03339691615813532;0.0;0.00859599401456961;0.0;0.06133343386644311;0.0;0.08156945449665116;0.08156945449665116;0.016000151767076656;0.08156945449665116;0.0;0.08156945449665116;0.0;0.045750147154477;0.005439344724655555;0.061652851785109354;0.08156945449665116;0.04432685872670267;0.0344022327979711;0.08156945449665116;0.0;0.045750147154477;0.007675532273684802;0.010216603126352617;0.0;0.0;0.0;0.045750147154477;0.0;0.0;0.061847372278446056;0.0;0.0;0.022199148605343097;0.08156945449665116;0.0;0.0;0.024667916445948353;0.015968396676034967;0.0;0.009578849884108204;0.0;0.09017529085271196;0.007710392655491601;0.0;0.2042175986464048;0.0;0.0;0.0;0.0;0.03449562231052922;0.0;0.04722389326765427;0.012366105462841568;0.0999604766674056;0.01503865610264736;0.1900438759131128;0.08156945449665116;0.0;0.08156945449665116;0.0;0.009265567631815326;0.03366455096162055;0.03366365709627272;0.00796123658204326;0.02864098987106914;0.0;0.007971053614838632;0.0;0.0;0.0;0.0;0.0;0.0;0.16216148800281868;0.0;0.045750147154477;0.08156945449665116;0.020791372465820534;0.23904660251708232;0.0;0.0;0.0;0.23649683425204532;0.0;0.0;0.08156945449665116;0.0;0.08156945449665116;0.0;0.08156945449665116;0.0;0.008861390454038368;0.0;0.0;0.004334589126298501;0.13669721367057747;0.008965476199807223;0.0;0.0;0.23455465990365704;0.0;0.08156945449665116;0.03946120197675199;0.0;0.03451308591142847;0.0;0.0;0.0;0.0;0.017345452819438473;0.0;0.011729367446889141;0.03359778734293871;0.0;0.0;0.0;0.08156945449665116;0.006754307064843514;0.08156945449665116;0.03406064838598485;0.1995662307947451;0.08156945449665116;0.101582259488904;0.08156945449665116
GO:0035162;0.07326405037330301;0.23018548011744744;0.0;1.0;0.0;0.0;0.0;0.0;0.06476678763593496;0.0;0.0;0.0;0.0;0.0;0.17883288218334215;0.0;0.05211794261980828;0.09324120106764835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07783384056271977;0.32484346066930936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17883288218334215;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09324120106764835;0.0;0.32484346066930936;0.0;0.0;0.06692107710430982;0.0;0.051023157765211095;0.0;0.0;0.0;0.0;0.0;0.0;0.01705728910574815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05988303403249588;0.0;0.0;0.0;0.17883288218334215;0.0;0.06769614641122461;0.0;0.0;0.0;0.0;0.06476678763593496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09324120106764835;0.0;0.0;0.09324120106764835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17883288218334215;0.0;0.07239242404242849;0.0;0.0;0.0;0.0;0.0;0.0712078259612324;0.0;0.0;0.0;0.0;0.032168954951706276;0.05176585175401968;0.09324120106764835;0.0;0.09324120106764835;0.0;0.0;0.0;0.0;0.0;0.32484346066930936;0.09324120106764835;0.0;0.0;0.17883288218334215;0.0;0.0;0.0;0.09324120106764835;0.0;0.0;0.0;0.0;0.09324120106764835;0.0;0.0;0.0;0.06293476764642246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32484346066930936;0.0;0.0;0.0;0.0;0.09324120106764835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032570;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03176962098214996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03176962098214996;0.20620804896542613;0.0;0.0;0.0;0.03176962098214996;0.0;0.0;0.0;0.0;0.0;0.03176962098214996;0.0;0.03176962098214996;0.0;0.03176962098214996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06639221692036484;0.0;0.0;0.0;0.0;0.0;0.0875109532420909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03406303391386129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20620804896542613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03176962098214996;0.0;0.0;0.0;0.0;0.0;0.003791488894109078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03176962098214996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0875109532420909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008064;0.0280875430794662;0.0;0.06641670489428834;0.0;0.0;1.0;0.060107603117010126;0.015393928619663268;0.0280875430794662;0.0;0.0123403187047819;0.09553338641210204;0.03725137113125984;0.0;0.0;0.1004285691308561;0.09553338641210204;0.09553338641210204;0.06641670489428834;0.16003519614434106;0.0280875430794662;0.0280875430794662;0.03725137113125984;0.09553338641210204;0.0280875430794662;0.2609546512984727;0.030592913653151213;0.09553338641210204;0.0;0.06641670489428834;0.030472253824271118;0.06641670489428834;0.0280875430794662;0.009571403038249828;0.03434905195568581;0.0280875430794662;0.0;0.0280875430794662;0.06641670489428834;0.02263450911842551;0.0280875430794662;0.06641670489428834;0.042923397422901674;0.1486900842719462;0.06641670489428834;0.0280875430794662;0.0;0.0;0.0;0.03339691615813532;0.09553338641210204;0.00859599401456961;0.09553338641210204;0.06133343386644311;0.09553338641210204;0.06641670489428834;0.06641670489428834;0.00825560744814097;0.06641670489428834;0.05801648747532052;0.03725137113125984;0.0280875430794662;0.03725137113125984;0.005439344724655555;0.061652851785109354;0.03725137113125984;0.04432685872670267;0.0344022327979711;0.06641670489428834;0.09553338641210204;0.03725137113125984;0.007675532273684802;0.010216603126352617;0.09553338641210204;0.09553338641210204;0.0280875430794662;0.03725137113125984;0.0280875430794662;0.016785930066481353;0.061847372278446056;0.0280875430794662;0.0280875430794662;0.022199148605343097;0.06641670489428834;0.0280875430794662;0.09553338641210204;0.024667916445948353;0.015968396676034967;0.09553338641210204;0.009578849884108204;0.0280875430794662;0.030770356936601698;0.007710392655491601;0.0;0.06641670489428834;0.00576711589335461;0.0280875430794662;0.0280875430794662;0.007057077111086225;0.0280875430794662;0.0280875430794662;0.024366139188309176;0.016400664975975733;0.03410933879473495;0.01503865610264736;0.06484833971883837;0.06641670489428834;0.09553338641210204;0.06641670489428834;0.0280875430794662;0.009265567631815326;0.03366455096162055;0.03366365709627272;0.004107763787489193;0.02864098987106914;0.0;0.004112829087509089;0.09553338641210204;0.0;0.0;0.0280875430794662;0.0280875430794662;0.0280875430794662;0.055334081210419744;0.0280875430794662;0.03725137113125984;0.06641670489428834;0.020791372465820534;0.06641670489428834;0.02189487228911387;0.0;0.0;0.03725137113125984;0.0280875430794662;0.0;0.1004285691308561;0.0280875430794662;0.06641670489428834;0.0280875430794662;0.06641670489428834;0.0;0.008861390454038368;0.022277141600228655;0.0;0.004334589126298501;0.04664495137312971;0.008965476199807223;0.0;0.02153282870151141;0.06641670489428834;0.010492072494931264;0.06641670489428834;0.03946120197675199;0.09553338641210204;0.03451308591142847;0.0280875430794662;0.09553338641210204;0.005791764842280598;0.0;0.017345452819438473;0.0;0.01555618512672305;0.03359778734293871;0.0280875430794662;0.09553338641210204;0.0280875430794662;0.06641670489428834;0.006754307064843514;0.06641670489428834;0.03406064838598485;0.06641670489428834;0.06641670489428834;0.034662736913213595;0.06641670489428834
GO:0051491;0.0;0.0;0.03975112831612477;0.0;0.0;0.060107603117010126;1.0;0.0;0.0;0.0;0.03696712984907586;0.0;0.022295355304771215;0.0;0.0;0.060107603117010126;0.0;0.0;0.11907999762923722;0.060107603117010126;0.0;0.0;0.01681070343392721;0.0;0.0;0.21884924868096567;0.11138750874694393;0.0;0.0;0.03975112831612477;0.03975112831612477;0.03975112831612477;0.0;0.0516932342872629;0.12506344993946278;0.0;0.0;0.0;0.03975112831612477;0.0678047996707485;0.0;0.03975112831612477;0.15628228027242944;0.12007659871457663;0.03975112831612477;0.0;0.0;0.0;0.0;0.10004507709335599;0.0;0.02575048785371624;0.0;0.11907999762923722;0.0;0.03975112831612477;0.11907999762923722;0.04458688535996061;0.03975112831612477;0.0;0.022295355304771215;0.0;0.03975112831612477;0.016294308724158792;0.03975112831612477;0.03975112831612477;0.03975112831612477;0.0344022327979711;0.03975112831612477;0.0;0.022295355304771215;0.02299311752071101;0.03060524638168383;0.0;0.0;0.0;0.03975112831612477;0.0;0.0;0.03975112831612477;0.0;0.0;0.022199148605343097;0.11907999762923722;0.0;0.0;0.024667916445948353;0.04783553873497538;0.0;0.009578849884108204;0.0;0.09217685601077599;0.023097546611374684;0.0;0.11907999762923722;0.0;0.0;0.0;0.0;0.01681070343392721;0.0;0.03496351215175797;0.012366105462841568;0.03410933879473495;0.01503865610264736;0.03975112831612477;0.03975112831612477;0.0;0.03975112831612477;0.0;0.027756288144971785;0.03366455096162055;0.10084413643145626;0.0058943211310776384;0.02864098987106914;0.0;0.022212567661653165;0.0;0.0;0.0;0.0;0.0;0.0;0.03975112831612477;0.0;0.03975112831612477;0.03975112831612477;0.062283429145687706;0.03975112831612477;0.0;0.0;0.0;0.022295355304771215;0.0;0.0;0.060107603117010126;0.0;0.03975112831612477;0.0;0.03975112831612477;0.0;0.008861390454038368;0.0;0.0;0.004334589126298501;0.11907999762923722;0.026857322794154717;0.0;0.0;0.03975112831612477;0.0;0.03975112831612477;0.11821148321800833;0.0;0.03975112831612477;0.0;0.0;0.0;0.0;0.017345452819438473;0.0;0.011729367446889141;0.03359778734293871;0.0;0.0;0.0;0.03975112831612477;0.020233460113947156;0.11907999762923722;0.10203337869551977;0.03975112831612477;0.03975112831612477;0.1038370180746291;0.03975112831612477
GO:0046854;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;1.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.06310849171233121;0.0;0.0;0.0;0.0;0.0;0.10544624108622469;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.02364269671193163;0.015393928619663268;0.015393928619663268;0.028930983336468746;0.0;0.015393928619663268;0.0;0.012366105462841568;0.0;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.06310849171233121;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.06310849171233121;0.0;0.0;0.0;0.003791488894109078;0.0;0.015393928619663268;0.0;0.04301298820145054;0.015393928619663268;0.0;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.023743746809502336;0.0;0.0;0.0;0.011729367446889141;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268
GO:0097490;0.06476678763593496;0.06476678763593496;0.0;0.06476678763593496;0.0;0.0280875430794662;0.0;0.015393928619663268;1.0;0.0;0.0;0.06476678763593496;0.0;0.0;0.06476678763593496;0.0;0.05211794261980828;0.06476678763593496;0.0;0.0;0.037845960129959944;0.06476678763593496;0.0;0.06476678763593496;0.06476678763593496;0.0;0.0;0.06476678763593496;0.06476678763593496;0.06476678763593496;0.0;0.06476678763593496;0.06476678763593496;0.0;0.0;0.06476678763593496;0.0;0.06476678763593496;0.06476678763593496;0.0;0.05575108775737467;0.06476678763593496;0.0;0.0;0.06234412782594935;0.06476678763593496;0.0;0.06476678763593496;0.0;0.0;0.034891802501675354;0.0;0.051023157765211095;0.0;0.06476678763593496;0.0;0.0;0.0;0.0;0.01705728910574815;0.0;0.06476678763593496;0.0;0.0;0.0;0.0;0.0;0.01454866207651827;0.06476678763593496;0.05988303403249588;0.0;0.0;0.0;0.06476678763593496;0.06476678763593496;0.06476678763593496;0.0;0.06476678763593496;0.016785930066481353;0.0;0.9733359238329806;0.05707622990330389;0.0;0.0;0.05379798561210026;0.062397976723033974;0.0;0.0;0.06476678763593496;0.0;0.06476678763593496;0.0;0.0;0.2884363138631757;0.0;0.00576711589335461;0.06476678763593496;0.06476678763593496;0.007057077111086225;0.0;0.06476678763593496;0.0;0.012366105462841568;0.0;0.0;0.0;0.0;0.06476678763593496;0.06476678763593496;0.06476678763593496;0.0;0.0;0.0;0.0;0.0;0.06476678763593496;0.0;0.05749452510333086;0.0;0.0;0.48344530629905713;0.05176585175401968;0.06476678763593496;0.0;0.06476678763593496;0.0;0.0;0.0;0.0;0.02189487228911387;0.06476678763593496;0.06476678763593496;0.0;0.06476678763593496;0.06476678763593496;0.0;0.06476678763593496;0.057459080313759854;0.06476678763593496;0.0;0.0;0.0;0.022277141600228655;0.06476678763593496;0.0;0.0;0.003791488894109078;0.06293476764642246;0.02153282870151141;0.0;0.010492072494931264;0.06476678763593496;0.0;0.06476678763593496;0.0;0.06476678763593496;0.05749452510333086;0.005791764842280598;0.06476678763593496;0.0;0.0;0.011729367446889141;0.0;0.06476678763593496;0.06476678763593496;0.04311124220161478;0.06476678763593496;0.0;0.0;0.0;0.0;0.06476678763593496;0.0;0.06476678763593496
GO:0008344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06293476764642246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
