;GO:0060487;GO:0008584;GO:1902036;GO:0035162;GO:0032570;GO:0008064;GO:0051491;GO:0046854;GO:0097490;GO:0008344;GO:0090050;GO:0007413;GO:2000119;GO:0001666;GO:0048368;GO:0030308;GO:0007409;GO:0032288;GO:0050679;GO:0031114;GO:0021828;GO:0036486;GO:0055062;GO:0065003;GO:0061162;GO:2000251;GO:0002092;GO:0000902;GO:1903375;GO:1902287;GO:0046622;GO:0048008;GO:0007268;GO:0045773;GO:1900026;GO:0006974;GO:0009725;GO:0021782;GO:0048012;GO:2000406;GO:0071480;GO:0048010;GO:0051894;GO:0051496;GO:0050847;GO:0001837;GO:0050966;GO:0031100;GO:0050965;GO:0051897;GO:0031103;GO:2000761;GO:0060385;GO:1902174;GO:0031581;GO:0008285;GO:0008284;GO:1902336;GO:0060548;GO:0150020;GO:1902455;GO:0022900;GO:0045785;GO:0045944;GO:0060301;GO:1902459;GO:0043524;GO:0000165;GO:0007229;GO:0034446;GO:0032387;GO:0032024;GO:0050731;GO:0016358;GO:0022617;GO:0021522;GO:0090280;GO:0097475;GO:0071300;GO:2000669;GO:0048675;GO:0035767;GO:2001237;GO:0001938;GO:0035924;GO:0030199;GO:0030510;GO:1905050;GO:0033622;GO:1902230;GO:0060563;GO:0045606;GO:0045727;GO:0060449;GO:0045600;GO:0006366;GO:0002042;GO:0043542;GO:0006367;GO:0043547;GO:0060326;GO:0010977;GO:0071333;GO:0070367;GO:0031397;GO:0072307;GO:0032489;GO:0150018;GO:0007186;GO:0014033;GO:0090026;GO:2000051;GO:0090263;GO:0048843;GO:0043433;GO:0003143;GO:0048842;GO:0006930;GO:0006898;GO:0043434;GO:0048846;GO:0030217;GO:0030216;GO:0030857;GO:0002328;GO:0010628;GO:0010469;GO:0033603;GO:0050767;GO:0016567;GO:0061551;GO:0060982;GO:0061037;GO:1901166;GO:0048339;GO:1901202;GO:0022029;GO:1902378;GO:0001570;GO:0060627;GO:0009615;GO:1903507;GO:0043687;GO:1904835;GO:0000122;GO:0010718;GO:0006977;GO:0001569;GO:0047497;GO:2000737;GO:0018057;GO:0060070;GO:0014911;GO:0031532;GO:0050930;GO:0042769;GO:0032060;GO:0006351;GO:0061549;GO:1903237;GO:1902946;GO:0006874;GO:0090090;GO:0003357;GO:0001578;GO:0035729;GO:0070098;GO:0070374;GO:0043065;GO:0033148;GO:0010721;GO:0035329;GO:0032332;GO:0035567
GO:0060487;1.0;0.21161639824474554;0.0;0.18709798858896443;0.0;0.025323419437294634;0.0;0.024268258678868358;0.16788342186783403;0.0;0.0;0.021246167726588917;0.0;0.0;0.16788342186783403;0.0;0.3149235471293234;0.18098881008919415;0.0;0.0;0.01809729474646061;0.018571933505860526;0.0;0.03112262640380578;0.021089976034555206;0.0;0.0;0.3300009943691616;0.16054866256920444;0.020401339940053793;0.0;0.021981355279213428;0.02682511679124922;0.0;0.0;0.028878326904847335;0.0;0.2923058702444273;0.020401339940053793;0.0;0.021708291142540363;0.023241450569117944;0.0;0.0;0.01983002654283323;0.3596219539779077;0.0;0.2087533902563457;0.0;0.0;0.18709798858896443;0.0;0.2472821113413235;0.0;0.020401339940053793;0.0;0.0;0.0;0.0;0.2391113706611618;0.0;0.02517451305701642;0.0;0.0;0.0;0.0;0.0;0.026459346144740787;0.023743499249571635;0.2872376088595485;0.0;0.0;0.0;0.19407684434012293;0.023004666679790172;0.328780373739599;0.0;0.019648816607209404;0.023296919917384577;0.0;0.19588821178890523;0.02014042183934945;0.0;0.0;0.021458197157809184;0.022476386615345928;0.0;0.0;0.019992662136233234;0.0;0.5990879707752006;0.0;0.0;0.17431286120661788;0.0;0.02850587585787385;0.02073002640556365;0.022973201435475744;0.025161723587948322;0.0;0.02554367371480678;0.0;0.023004666679790172;0.0;0.0;0.0;0.0;0.15382797988763233;0.03058760253178932;0.3019738549417983;0.0;0.0;0.0;0.0;0.0;0.20542287786778743;0.0;0.02014042183934945;0.0;0.0;0.1759204502532817;0.3742768907290425;0.6576597749317298;0.0;0.2939037990280014;0.0;0.0;0.0;0.0;0.0284798950392215;0.16788342186783403;0.1773632585498989;0.0;0.018924080213231;0.1759204502532817;0.0;0.022031708705166797;0.017339728950274563;0.3591657858698738;0.0;0.0;0.0;0.02693100042818388;0.15382797988763233;0.0;0.0;0.022908878776287125;0.1935931748034963;0.021089976034555206;0.0;0.01920656017453798;0.0238964257421048;0.0;0.02284259558844974;0.0;0.02222136300885264;0.02014042183934945;0.032744130416609944;0.1773632585498989;0.0;0.0;0.027190588039905993;0.0;0.2982909043901609;0.022808676565513043;0.02062727568362247;0.023455611713107248;0.0;0.0;0.0;0.0;0.02182212351854227;0.0;0.02376596059175926
GO:0008584;0.21161639824474554;1.0;0.0;0.43981883480022016;0.0;0.0;0.0;0.0;0.18665803323112312;0.0;0.0;0.0;0.0;0.0;0.24338981794099931;0.0;0.2494250188948397;0.2030011767330996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26325004563297383;0.3707661859977645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29867022070847604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23425329873135747;0.0;0.49800197937635354;0.0;0.0;0.2747630024384862;0.0;0.18976104912036237;0.0;0.0;0.0;0.0;0.0;0.0;0.18280421184396092;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22454729069004525;0.0;0.0;0.0;0.28636029784590955;0.0;0.21161639824474554;0.0;0.0;0.0;0.0;0.22193475390350992;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2133054245284732;0.0;0.0;0.19464009055611722;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2209442430724056;0.0;0.19237403735058858;0.0;0.0;0.0;0.0;0.0;0.23425329873135747;0.0;0.0;0.0;0.0;0.19664663179145161;0.24520171615278702;0.23712264196075863;0.0;0.18665803323112312;0.0;0.0;0.0;0.0;0.0;0.38959912789937484;0.19845118147996946;0.0;0.0;0.256414294535981;0.0;0.0;0.0;0.2339145138385429;0.0;0.0;0.0;0.0;0.16944430220836829;0.0;0.0;0.0;0.21899339729096123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41421419639337026;0.0;0.0;0.0;0.0;0.18976104912036237;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902036;0.0;0.0;1.0;0.0;0.0;0.08409249847989778;0.07207609363608103;0.0;0.0;0.0;0.3397737285143289;0.0;0.050353513234252904;0.0;0.0;0.08358815141516814;0.0;0.0;0.0838857148552923;0.07188158219750812;0.0;0.0;0.05180281643722896;0.0;0.0;0.06951937510977287;0.07103941365552983;0.0;0.0;0.06748421709113606;0.31946280905012364;0.07280148098271655;0.0;0.37193003349517784;0.367090593192504;0.0;0.0;0.0;0.06748421709113606;0.3761053055075029;0.0;0.07705164264685324;0.07103941365552983;0.07486357656283146;0.06556482722805101;0.0;0.0;0.0;0.0;0.08253519251258881;0.0;0.05721857929509224;0.0;0.06134422349101479;0.0;0.09498785219929595;0.09791029553328676;0.3013011128945346;0.09908068402304623;0.0;0.2771862247163701;0.0;0.07908735304354196;0.10075779505127076;0.05721857929509224;0.279782570414333;0.08182722583658378;0.0879438135229939;0.078747359828499;0.0;0.06755191134767777;0.07742173828330078;0.083759371835403;0.0;0.0;0.0;0.06117846366953032;0.0;0.0;0.0649563941978621;0.0;0.0;0.07981701015540076;0.07897292413200045;0.0;0.0;0.0785933637816619;0.0649563941978621;0.0;0.07207609363608103;0.0;0.3570506810781168;0.08014453369919357;0.0;0.3839556271826037;0.0;0.0;0.0;0.0;0.06954640721574597;0.0;0.41518046241924134;0.05853348629596767;0.28851613911610247;0.07705164264685324;0.3275329149334232;0.0649563941978621;0.0;0.10199916339395583;0.0;0.3658186359049322;0.06347219819552367;0.07919232429866183;0.3593204708249518;0.08263183821676595;0.0;0.3275329149334232;0.0;0.0;0.0;0.0;0.0;0.0;0.3711691811569756;0.0;0.0934137036764304;0.09319786449954132;0.06426790352577431;0.48511510891407483;0.0;0.0;0.0;0.3442902666098923;0.0;0.0;0.05721857929509224;0.0;0.05721857929509224;0.0;0.09224369722546684;0.0;0.10153867089063032;0.0;0.0;0.09723456455375672;0.3755046394347965;0.07592909161168175;0.0;0.0;0.8400119812040907;0.0;0.0792641515104575;0.07280148098271655;0.0;0.06005588844494857;0.0;0.0;0.0;0.0;0.32901213476236124;0.0;0.06941415051353042;0.081339671319858;0.0;0.0;0.0;0.07777482743707988;0.08584085043981063;0.09388920584141683;0.06706291148901057;0.44413199736818937;0.07226501256477742;0.35195641956318696;0.0788232566563646
GO:0035162;0.18709798858896443;0.43981883480022016;0.0;1.0;0.0;0.0;0.0;0.0;0.16731776072055818;0.0;0.0;0.0;0.0;0.0;0.21817137261726044;0.0;0.21605355284193575;0.1803315610486553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22635029873912804;0.33402282850501813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2615683913208282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20457660334499722;0.0;0.4338933319262984;0.0;0.0;0.24304776126840424;0.0;0.1698067744796253;0.0;0.0;0.0;0.0;0.0;0.0;0.16421454221164108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19713499512040725;0.0;0.0;0.0;0.25207828032303964;0.0;0.18709798858896443;0.0;0.0;0.0;0.0;0.19511852629309512;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1884170790352508;0.0;0.0;0.1737031227999728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19996215794667085;0.0;0.17189609439026843;0.0;0.0;0.0;0.0;0.0;0.20457660334499722;0.0;0.0;0.0;0.0;0.17529943347440885;0.21287755656839857;0.20676159406296593;0.0;0.16731776072055818;0.0;0.0;0.0;0.0;0.0;0.3492314396031929;0.1767320317589846;0.0;0.0;0.2285789497506749;0.0;0.0;0.0;0.20431817264116864;0.0;0.0;0.0;0.0;0.1533529357913596;0.0;0.0;0.0;0.19284138440214785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3688812329867852;0.0;0.0;0.0;0.0;0.1698067744796253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032570;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22303185791338967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24754360581668597;0.6945036762106968;0.0;0.0;0.0;0.1830842360768835;0.0;0.0;0.0;0.0;0.0;0.17045573299960617;0.0;0.17445021506001462;0.0;0.17762266972831317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.540380257862085;0.0;0.0;0.0;0.0;0.0;0.3363232043017177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43824749267779467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.635987440520375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22327194383397003;0.0;0.0;0.0;0.0;0.0;0.19373246772914945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18762772601792616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3226976265464605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008064;0.025323419437294634;0.0;0.08409249847989778;0.0;0.0;1.0;0.36370166688197486;0.029888232812213197;0.022175593174261682;0.0;0.08279375965516954;0.21492759346453116;0.057384559428057196;0.0;0.0;0.4344570340423705;0.25504524103699255;0.20477669092864734;0.10225335723279573;0.7193490768310858;0.021048743913729403;0.021693580763703483;0.2756335629206413;0.3465870133677192;0.02520937242595912;0.6936617289807622;0.35753196002968984;0.27028182763853353;0.0;0.07888345958019238;0.07845919983647763;0.08624679716492545;0.033863418568933115;0.37380007838305146;0.36803804144675023;0.03720246333058749;0.0;0.027549875983231453;0.07888345958019238;0.08439028275377906;0.026097910212020105;0.09227681959696721;0.35753196002968984;0.8065893141585163;0.07627340757764788;0.028218281466636238;0.0;0.0;0.0;0.10025371344202708;0.2130389262215439;0.06520821990459749;0.19068752004893688;0.07062095749906758;0.20477669092864734;0.11924193893542959;0.12388381199182426;0.29240061221907765;0.12576348281760522;0.18332773516569986;0.06639862681013185;0.031274814309296524;0.09793408386588394;0.12847790353198038;0.06520821990459749;0.06712214957444912;0.0992110685619502;0.10834769544826156;0.09471950509904209;0.22793757449348126;0.0808398737477747;0.3242889636777754;0.10206569054632898;0.22260724745879343;0.2365752076506089;0.025323419437294634;0.0718787154285057;0.023177363514598714;0.028428453931320475;0.07545124161537833;0.026638209044358967;0.023864475396854084;0.09627134469440497;0.09504603999357354;0.02573728765656692;0.22999687224030452;0.09449679280949302;0.07545124161537833;0.19992271669112488;0.08523060216494897;0.025538098219573126;0.08346635258568351;0.09674822921443074;0.0;0.0909811470870473;0.036586638789835535;0.024696784658343834;0.027947891563680737;0.031255077980281175;0.08628632603866974;0.03184659397305221;0.4265726091343134;0.3184350088270011;0.06520821990459749;0.09227681959696721;0.07545124161537833;0.07545124161537833;0.16927659568272785;0.13050313556965126;0.02289249688744666;0.08167847115735309;0.07345607164571638;0.09536401589195483;0.35884507550724126;0.10039634457781223;0.0;0.32197053225928196;0.20167349378959473;0.0;0.0;0.023429919191203605;0.029632217876422173;0.028587965422364654;0.08738435735011825;0.022175593174261682;0.1208931032770581;0.11643464889554751;0.07452389106923579;0.12117126871116608;0.036543851292476094;0.0;0.0;0.07400310855799445;0.022175593174261682;0.0;0.2782608320402294;0.026566760420384337;0.06520821990459749;0.02817467372059232;0.11494915836399638;0.0;0.12975025920901248;0.0340323292898045;0.0;0.12280399082603978;0.08859870179883161;0.09067143498609961;0.0;0.02520937242595912;0.08243747988365477;0.022564480563036508;0.09546819300961981;0.08624679716492545;0.23455008165385116;0.07033407507003445;0.026843017721533236;0.20167349378959473;0.043875582472570125;0.0;0.07219009347209274;0.0;0.3918424951934339;0.09849525752470471;0.022564480563036508;0.2341270352381875;0.0245510864256686;0.09331596638949682;0.10517332487094509;0.11751570705063204;0.07830840779110032;0.10855500878964015;0.08549489896868963;0.08206621295321345;0.09482933367884454
GO:0051491;0.0;0.0;0.07207609363608103;0.0;0.0;0.36370166688197486;1.0;0.0;0.0;0.0;0.18979309755954685;0.0;0.0508152131964973;0.0;0.0;0.3614910138539245;0.0;0.0;0.2268825947723742;0.31027944649071076;0.0;0.0;0.05236394658383805;0.0;0.0;0.4084899655677173;0.4175234860765771;0.0;0.0;0.06821520878684885;0.1824676023438545;0.07365293121101205;0.0;0.6268115195115566;0.42800089420645876;0.0;0.0;0.0;0.06821520878684885;0.19292834843306395;0.0;0.0780060620783756;0.5467812734576536;0.5765694805380094;0.06625461593292258;0.0;0.0;0.0;0.0;0.22318137895814313;0.0;0.15409564603792064;0.0;0.1653157340040281;0.0;0.09644252615044484;0.26541341366488125;0.5066407730378076;0.10066446159254318;0.0;0.05775870359975465;0.0;0.2195725866858819;0.2732578703079515;0.13906649961595177;0.1595649935805773;0.08290444648239924;0.08918932341232631;0.07974452219358742;0.0;0.0683854731548659;0.20918210691639957;0.22653627328254944;0.0;0.0;0.0;0.1692965975826007;0.0;0.0;0.06563337391235209;0.0;0.0;0.08084162228403892;0.21342640678393654;0.0;0.0;0.07958660532105954;0.17515157736523024;0.0;0.0729105636071166;0.0;0.19111601097759887;0.2166335273374884;0.0;0.20569349492326863;0.0;0.0;0.0;0.0;0.07056153467423987;0.0;0.6007644069099218;0.05925091259682442;0.05774322622046807;0.0780060620783756;0.06563337391235209;0.06563337391235209;0.0;0.10367840793834032;0.0;0.18759276064729752;0.06411844068378712;0.2140268926928471;0.5190101313637873;0.08373048999647184;0.0;0.5512095123139857;0.0;0.0;0.0;0.0;0.0;0.0;0.07448093604420547;0.0;0.26002918747522324;0.09459782613459605;0.1732759565073768;0.09770070992253388;0.0;0.0;0.0;0.063428427959744;0.0;0.0;0.3692011257982092;0.0;0.05774322622046807;0.0;0.09361492887921556;0.0;0.10320266351517417;0.0;0.0;0.09875941838032018;0.20111193626445364;0.20509997797462362;0.0;0.0;0.0708568403404582;0.0;0.08027452884905574;0.19655285581401016;0.0;0.16615611011057071;0.0;0.0;0.0;0.0;0.06315174622108581;0.0;0.07042539262858599;0.08240400982736301;0.0;0.0;0.0;0.078747359828499;0.23224365358128757;0.254348147693198;0.18089283192382316;0.08932975561944884;0.07310388819038618;0.18835867994937477;0.07982235427442386
GO:0046854;0.024268258678868358;0.0;0.0;0.0;0.0;0.029888232812213197;0.0;1.0;0.021362239030958803;0.0;0.0;0.024368753374837914;0.0;0.0;0.0;0.0;0.028693255642082867;0.023263802655009012;0.0;0.0;0.020314582176754532;0.020914579697882626;0.0;0.03831445509315448;0.02416349808592335;0.0;0.0;0.030318181380621295;0.0;0.023263802655009012;0.0;0.02534086892274696;0.032002722694964715;0.0;0.0;0.03496883684076933;0.0;0.026305575900983372;0.023263802655009012;0.0;0.024978646799923364;0.027030372955686718;0.0;0.0;0.022523830502730362;0.026914300290158392;0.0;0.0;0.0;0.0;0.02416349808592335;0.0;0.021722890458909478;0.0;0.023263802655009012;0.0;0.0;0.0;0.0;0.020914579697882626;0.0;0.1392089687160966;0.0;0.0;0.0;0.0;0.0;0.5991828104461956;0.027711856759497208;0.025778552837786822;0.0;0.0;0.0;0.025201805300743303;0.02671062406419183;0.024268258678868358;0.0;0.02229033359681087;0.02710543142237131;0.0;0.025473156650414868;0.022925138196927788;0.0;0.0;0.024648097165010242;0.026001051635617133;0.0;0.0;0.02273388773451078;0.0;0.024465350352220243;0.0;0.0;0.0;0.0;0.16241752076938198;0.023692162428365488;0.02666821373878623;0.13995477546217505;0.0;0.030195532111376197;0.0;0.02671062406419183;0.0;0.0;0.0;0.0;0.019364880698138413;0.03750680325435487;0.02202673021467717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022925138196927788;0.0;0.0;0.022523830502730362;0.028197607125796317;0.027250403628723475;0.0;0.021362239030958803;0.0;0.0;0.0;0.0;0.1622387902980123;0.0;0.0;0.0;0.021362239030958803;0.0;0.0;0.02540781346444151;0.019364880698138413;0.026874626862832724;0.0;0.0;0.0;0.15170427670329137;0.0;0.0;0.0;0.026581574771059352;0.0;0.02416349808592335;0.0;0.10249121591018674;0.02792039816157154;0.0;0.02649237664524657;0.0;0.025660379057931188;0.022925138196927788;0.19250822240344617;0.0;0.0;0.0;0.032524262403757505;0.0;0.021722890458909478;0.026446763371222818;0.02355804442127005;0.027320488624102704;0.0;0.0;0.0;0.0;0.02512947951697407;0.0;0.027742458503495337
GO:0097490;0.16788342186783403;0.18665803323112312;0.0;0.16731776072055818;0.0;0.022175593174261682;0.0;0.021362239030958803;1.0;0.0;0.0;0.01898513217417398;0.0;0.0;0.15178253687017543;0.0;0.19083228432185215;0.1624151155713728;0.0;0.0;0.016430515760039975;0.016820808509603918;0.0;0.026499578748766836;0.018860318009640803;0.0;0.0;0.19882089745144604;0.14576196981665243;0.018307684229438067;0.0;0.01957001359577429;0.023318731022887673;0.0;0.0;0.024854891282698514;0.0;0.17867409660880662;0.018307684229438067;0.0;0.0193532780096808;0.02056256764078293;0.0;0.0;0.017846288321375487;0.18182261516574824;0.0;0.18442697537105965;0.0;0.0;0.16731776072055818;0.0;0.15382797988763233;0.0;0.018307684229438067;0.0;0.0;0.0;0.0;0.1492244198585408;0.0;0.022061322008323232;0.0;0.0;0.0;0.0;0.0;0.02304183917185996;0.020954574867523425;0.17592045025328173;0.0;0.0;0.0;0.17287706976747036;0.020377004946604303;0.16788342186783403;0.0;0.017699386080986357;0.020605974847087632;0.0;0.7800902376436016;0.01809729474646061;0.0;0.0;0.019154254597201287;0.019961425850583678;0.0;0.0;0.01797790430867298;0.0;0.1689447205547897;0.0;0.0;0.636416142249195;0.0;0.02457849642351956;0.01857193350586053;0.02035231342945171;0.022051499538322493;0.0;0.022344310956209146;0.0;0.020377004946604303;0.0;0.0;0.0;0.0;0.14020080092127335;0.026110704625899706;0.15554060792679242;0.0;0.0;0.0;0.0;0.0;0.18182261516574824;0.0;0.01809729474646061;0.0;0.0;0.708526909074513;0.18835025585278728;0.18354653814508823;0.0;0.15178253687017543;0.0;0.0;0.0;0.0;0.02455917899945468;0.15178253687017543;0.15948950011542917;0.0;0.017109163434613224;0.1583218797042365;0.0;0.01960991546369627;0.01580365215978331;0.18161844653902495;0.0;0.0;0.0;0.023398701818713976;0.14020080092127335;0.0;0.0;0.020301813908244315;0.17249319079887085;0.018860318009640803;0.0;0.017339728950274563;0.02107359558167432;0.0;0.020249741408514595;0.0;0.019760024566423645;0.01809729474646061;0.027666107247553737;0.15948950011542917;0.0;0.0;0.023594412171996895;0.0;0.15382797988763233;0.020223081134937714;0.018489420279622117;0.02073002640556365;0.0;0.0;0.0;0.0;0.019443700530977902;0.0;0.02097206752162638
GO:0008344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27139447045164405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
