;GO:1902036;GO:0034198;GO:1902033;GO:0015031;GO:1901224;GO:0045765;GO:0060528;GO:0051092;GO:0060368;GO:0032727;GO:0002479;GO:0000186;GO:0045893;GO:0001701;GO:0032728;GO:0019885;GO:2000110;GO:0032722;GO:1902041;GO:2000373;GO:1902044;GO:0045655;GO:0006974;GO:0071360;GO:0051097;GO:0033003;GO:0050689;GO:0035666;GO:0080111;GO:0008203;GO:0043367;GO:1901522;GO:0045944;GO:0043401;GO:0060700;GO:0001893;GO:0006659;GO:0019060;GO:0048384;GO:1990668;GO:0010998;GO:0010596;GO:0034165;GO:0000723;GO:0010529;GO:0016064;GO:0034157;GO:0018108;GO:0055012;GO:0046777;GO:0006366;GO:0043666;GO:0006006;GO:0032091;GO:0060687;GO:0006367;GO:0043392;GO:0032526;GO:0051289;GO:0051607;GO:0019048;GO:0017148;GO:0035357;GO:2000553;GO:0046826;GO:0043433;GO:1900225;GO:0006139;GO:0006412;GO:0032874;GO:0033689;GO:0060340;GO:0009972;GO:0000122;GO:0006978;GO:0070383;GO:0030968;GO:0045351;GO:0017121;GO:0034127;GO:0030683;GO:0071357;GO:0034124;GO:0045070;GO:0002819;GO:0045071;GO:0016554;GO:0015721;GO:0060333;GO:0006351;GO:0050709;GO:0039530;GO:0045994;GO:0046967;GO:0060337;GO:0045089;GO:0043066;GO:0045087;GO:0071466
GO:1902036;1.0;0.0;0.6428571428571428;0.0;0.16000000000000003;0.4285714285714286;0.0;0.125;0.2941176470588235;0.21052631578947367;0.0;0.0625;0.09756097560975607;0.0;0.21052631578947367;0.0;0.16000000000000003;0.23529411764705888;0.19047619047619047;0.08695652173913049;0.25;0.6666666666666667;0.0;0.0;0.10526315789473684;0.3571428571428571;0.1333333333333333;0.1470588235294118;0.0;0.0;0.0;0.09090909090909094;0.09302325581395354;0.2666666666666667;0.17391304347826086;0.0;0.0;0.0;0.2666666666666667;0.0;0.07692307692307687;0.18518518518518523;0.1515151515151515;0.05714285714285716;0.2666666666666667;0.0;0.1515151515151515;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.11764705882352944;0.3529411764705882;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.09756097560975607;0.2666666666666667;0.11904761904761907;0.07317073170731703;0.12903225806451613;0.2666666666666667;0.0;0.0;0.07407407407407407;0.23529411764705888;0.1428571428571429;0.0;0.09090909090909094;0.16666666666666663;0.0;0.21052631578947367;0.0;0.10526315789473684;0.23809523809523814;0.0;0.0;0.23809523809523814;0.1428571428571429;0.2857142857142857;0.1428571428571429;0.0;0.0;0.25;0.0;0.1333333333333333;0.125;0.09090909090909094;0.0;0.25;0.18181818181818177;0.21052631578947367;0.0;0.0
GO:0034198;0.0;1.0;0.0;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.15384615384615385;0.0;0.0;0.0;0.050000000000000044;0.05882352941176472;0.0;0.06896551724137934;0.0;0.0;0.09999999999999998;0.0;0.0;0.04878048780487809;0.0;0.09999999999999998;0.08333333333333337;0.1132075471698113;0.0;0.0;0.052631578947368474;0.0;0.08695652173913049;0.0;0.05882352941176472;0.09090909090909094;0.0625;0.04761904761904767;0.0;0.0;0.0;0.0;0.05128205128205132;0.0;0.09999999999999998;0.08695652173913049;0.16666666666666663;0.0;0.0;0.09999999999999998;0.0;0.0444444444444444;0.0;0.0;0.08333333333333337;0.05405405405405406;0.0;0.0;0.0;0.036363636363636376;0.0;0.24;0.0625;0.30000000000000004;0.0;0.09090909090909094;0.0;0.0714285714285714;0.18181818181818177;0.0;0.0;0.0;0.0;0.06451612903225812;0.0;0.09523809523809523;0.04878048780487809;0.0;0.07547169811320753;0.0;0.0;0.09523809523809523;0.0;0.0;0.16666666666666663;0.2222222222222222
GO:1902033;0.6428571428571428;0.0;1.0;0.0;0.16666666666666663;0.46153846153846156;0.0;0.12903225806451613;0.3125;0.2222222222222222;0.0;0.06349206349206349;0.09999999999999998;0.0;0.2222222222222222;0.0;0.16666666666666663;0.25;0.19999999999999996;0.09090909090909094;0.2666666666666667;0.6;0.0;0.0;0.11111111111111116;0.3846153846153846;0.13793103448275867;0.1515151515151515;0.0;0.0;0.0;0.09302325581395354;0.09523809523809523;0.2857142857142857;0.18181818181818177;0.0;0.0;0.0;0.2857142857142857;0.0;0.07843137254901966;0.1923076923076923;0.15625;0.05882352941176472;0.2857142857142857;0.0;0.15625;0.0;0.0;0.0;0.0;0.14814814814814814;0.0;0.125;0.375;0.0;0.125;0.0;0.0;0.0;0.0;0.09999999999999998;0.2857142857142857;0.12195121951219512;0.07499999999999996;0.1333333333333333;0.2857142857142857;0.0;0.0;0.07547169811320753;0.33333333333333337;0.1470588235294118;0.0;0.09302325581395354;0.17391304347826086;0.0;0.2222222222222222;0.0;0.11111111111111116;0.25;0.0;0.0;0.25;0.15000000000000002;0.3076923076923077;0.15000000000000002;0.0;0.0;0.2666666666666667;0.0;0.13793103448275867;0.12765957446808507;0.09302325581395354;0.0;0.2666666666666667;0.19047619047619047;0.2222222222222222;0.0;0.0
GO:0015031;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43999999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04878048780487809;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26315789473684215;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0
GO:1901224;0.16000000000000003;0.0;0.16666666666666663;0.0;1.0;0.13636363636363635;0.0;0.13888888888888884;0.42105263157894735;0.16666666666666663;0.0;0.2807017543859649;0.13636363636363635;0.0;0.16666666666666663;0.0;0.1333333333333333;0.18181818181818177;0.36363636363636365;0.0714285714285714;0.47058823529411764;0.15384615384615385;0.0;0.0;0.08333333333333337;0.19999999999999996;0.11428571428571432;0.18918918918918914;0.0;0.0;0.0;0.12765957446808507;0.13043478260869568;0.19999999999999996;0.1428571428571429;0.0;0.0;0.0;0.19999999999999996;0.0;0.07017543859649122;0.12121212121212122;0.48275862068965514;0.050000000000000044;0.19999999999999996;0.0;0.48275862068965514;0.0;0.0;0.0;0.0;0.12121212121212122;0.0;0.09090909090909094;0.12;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.08695652173913049;0.19999999999999996;0.13043478260869568;0.06521739130434778;0.11111111111111116;0.19999999999999996;0.0;0.0;0.34042553191489366;0.18181818181818177;0.4516129032258065;0.0;0.08163265306122447;0.13793103448275867;0.0;0.16666666666666663;0.0;0.08333333333333337;0.34782608695652173;0.0;0.0;0.34782608695652173;0.16000000000000003;0.21052631578947367;0.11538461538461542;0.0;0.0;0.19047619047619047;0.0;0.11428571428571432;0.13461538461538458;0.12765957446808507;0.0;0.19047619047619047;0.24;0.16666666666666663;0.0;0.0
GO:0045765;0.4285714285714286;0.0;0.46153846153846156;0.0;0.13636363636363635;1.0;0.0;0.10344827586206895;0.19999999999999996;0.2666666666666667;0.0;0.049180327868852514;0.07894736842105265;0.0;0.2666666666666667;0.0;0.13636363636363635;0.3076923076923077;0.16666666666666663;0.10526315789473684;0.23076923076923073;0.4;0.0;0.0;0.1333333333333333;0.25;0.11111111111111116;0.09375;0.0;0.0;0.0;0.07317073170731703;0.07499999999999996;0.25;0.15000000000000002;0.0;0.0;0.0;0.25;0.0;0.061224489795918324;0.16666666666666663;0.09677419354838712;0.06451612903225812;0.25;0.0;0.09677419354838712;0.0;0.0;0.0;0.0;0.12;0.0;0.15384615384615385;0.5833333333333333;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.07894736842105265;0.25;0.10256410256410253;0.08108108108108103;0.1071428571428571;0.25;0.0;0.0;0.05882352941176472;0.2142857142857143;0.09090909090909094;0.0;0.07317073170731703;0.1428571428571429;0.0;0.1875;0.0;0.1333333333333333;0.1578947368421053;0.0;0.0;0.1578947368421053;0.17647058823529416;0.2727272727272727;0.17647058823529416;0.0;0.0;0.23076923076923073;0.0;0.11111111111111116;0.08695652173913049;0.07317073170731703;0.0;0.23076923076923073;0.1578947368421053;0.1875;0.0;0.0
GO:0060528;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.08333333333333337;0.0;0.0;0.0;0.05555555555555558;0.06666666666666665;0.0;0.2272727272727273;0.0;0.0;0.125;0.0;0.2857142857142857;0.05405405405405406;0.0;0.125;0.09999999999999998;0.037735849056603765;0.0;0.0;0.05882352941176472;0.0;0.0;0.0;0.06666666666666665;0.33333333333333337;0.0714285714285714;0.052631578947368474;0.0;0.0;0.0;0.0;0.05714285714285716;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.125;0.0;0.04878048780487809;0.0;0.0;0.09999999999999998;0.06060606060606055;0.0;0.0;0.0;0.039215686274509776;0.0;0.07999999999999996;0.0714285714285714;0.09999999999999998;0.0;0.11111111111111116;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.07407407407407407;0.0;0.11764705882352944;0.05405405405405406;0.0;0.039215686274509776;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.125
GO:0051092;0.125;0.0;0.12903225806451613;0.0;0.13888888888888884;0.10344827586206895;0.0;1.0;0.1333333333333333;0.12903225806451613;0.0;0.17647058823529416;0.5405405405405406;0.0;0.12903225806451613;0.0;0.10810810810810811;0.13793103448275867;0.12121212121212122;0.12121212121212122;0.1428571428571429;0.12121212121212122;0.0;0.0;0.09999999999999998;0.14814814814814814;0.06976744186046513;0.10869565217391308;0.0;0.0;0.0;0.5;0.5128205128205128;0.14814814814814814;0.4444444444444444;0.0;0.0;0.0;0.14814814814814814;0.0;0.2592592592592593;0.09999999999999998;0.11111111111111116;0.04255319148936165;0.14814814814814814;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.2941176470588235;0.0;0.1071428571428571;0.09375;0.0;0.1071428571428571;0.0;0.0;0.0;0.0;0.32558139534883723;0.14814814814814814;0.07272727272727275;0.05660377358490565;0.8076923076923077;0.14814814814814814;0.0;0.0;0.16666666666666663;0.13793103448275867;0.1063829787234043;0.0;0.46341463414634143;0.11111111111111116;0.0;0.12903225806451613;0.0;0.06451612903225812;0.11764705882352944;0.0;0.0;0.11764705882352944;0.125;0.11111111111111116;0.09090909090909094;0.0;0.0;0.1428571428571429;0.0;0.09523809523809523;0.08196721311475408;0.33333333333333337;0.0;0.1428571428571429;0.11764705882352944;0.12903225806451613;0.0;0.0
GO:0060368;0.2941176470588235;0.0;0.3125;0.0;0.42105263157894735;0.19999999999999996;0.0;0.1333333333333333;1.0;0.16666666666666663;0.0;0.13793103448275867;0.10256410256410253;0.0;0.16666666666666663;0.0;0.17391304347826086;0.1875;0.5333333333333333;0.09523809523809523;0.8;0.2777777777777778;0.0;0.0;0.11764705882352944;0.41666666666666663;0.18518518518518523;0.23333333333333328;0.0;0.0;0.0;0.09523809523809523;0.09756097560975607;0.3076923076923077;0.19047619047619047;0.0;0.0;0.0;0.3076923076923077;0.0;0.07999999999999996;0.15384615384615385;0.3846153846153846;0.06060606060606055;0.3076923076923077;0.0;0.3846153846153846;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.1333333333333333;0.16666666666666663;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.10256410256410253;0.3076923076923077;0.15384615384615385;0.07692307692307687;0.13793103448275867;0.3076923076923077;0.0;0.0;0.16666666666666663;0.2666666666666667;0.3571428571428571;0.0;0.09523809523809523;0.18181818181818177;0.0;0.23529411764705888;0.0;0.11764705882352944;0.7142857142857143;0.0;0.0;0.7142857142857143;0.1578947368421053;0.6;0.1578947368421053;0.0;0.0;0.2857142857142857;0.0;0.1428571428571429;0.15555555555555556;0.09523809523809523;0.0;0.2857142857142857;0.33333333333333337;0.23529411764705888;0.0;0.0
GO:0032727;0.21052631578947367;0.0;0.2222222222222222;0.0;0.16666666666666663;0.2666666666666667;0.0;0.12903225806451613;0.16666666666666663;1.0;0.0;0.06349206349206349;0.09999999999999998;0.0;0.8333333333333334;0.0;0.12;0.6666666666666667;0.1428571428571429;0.09090909090909094;0.1875;0.19999999999999996;0.0;0.0;0.11111111111111116;0.19999999999999996;0.09999999999999998;0.11764705882352944;0.0;0.0;0.0;0.09302325581395354;0.09523809523809523;0.19999999999999996;0.13043478260869568;0.0;0.0;0.0;0.19999999999999996;0.0;0.05769230769230771;0.14814814814814814;0.12121212121212122;0.05882352941176472;0.19999999999999996;0.0;0.12121212121212122;0.0;0.0;0.0;0.0;0.1071428571428571;0.0;0.125;0.2222222222222222;0.0;0.125;0.0;0.0;0.0;0.0;0.07317073170731703;0.19999999999999996;0.21052631578947367;0.07499999999999996;0.09677419354838712;0.19999999999999996;0.0;0.0;0.07547169811320753;0.17647058823529416;0.11428571428571432;0.0;0.06818181818181823;0.125;0.0;0.1578947368421053;0.0;0.11111111111111116;0.13636363636363635;0.0;0.0;0.13636363636363635;0.21052631578947367;0.2142857142857143;0.15000000000000002;0.0;0.0;0.1875;0.0;0.09999999999999998;0.1777777777777778;0.09302325581395354;0.0;0.1875;0.19047619047619047;0.1578947368421053;0.0;0.0
