;GO:0045429;GO:0061136;GO:0002281;GO:0006366;GO:0044871;GO:0043001;GO:0045944;GO:0002001;GO:1903507;GO:0043687;GO:0006887;GO:0034605;GO:0010950;GO:0016579;GO:0044869;GO:0060177;GO:0007186;GO:0000209;GO:0050729;GO:0043312;GO:0007517;GO:0046597;GO:0006906;GO:0001878;GO:0045087;GO:2000045;GO:0050766;GO:0050921;GO:0035722
GO:0045429;1.0;0.03457879476939018;0.0;0.0;0.03457879476939018;0.0;0.11622408017155371;0.0;0.04490617230125286;0.0;0.0;0.0;0.12143938921776823;0.0;0.005112502681861441;0.016298757688027674;0.012089187756001556;0.0;0.012089187756001556;0.0;0.0;0.00678050530346356;0.0;0.0;0.0;0.012089187756001556;0.036214832391062296;0.012089187756001556;0.012089187756001556
GO:0061136;0.03457879476939018;1.0;0.0;0.0;0.0882155115017106;0.0;0.015558198673889911;0.0;0.02534630184145405;0.0;0.0;0.0;0.14170918730235757;0.0;0.0065877388004596275;0.18291071867631833;0.035447136778447984;0.0;0.01988136041642216;0.0;0.0;0.01988136041642216;0.0;0.0;0.0;0.035447136778447984;0.035447136778447984;0.01988136041642216;0.035447136778447984
GO:0002281;0.0;0.0;1.0;0.00576711589335461;0.0;0.0;0.0;0.02525498236980402;0.0;0.022277141600228655;0.04116541576730308;0.04116541576730308;0.0;0.016620707704463857;0.0;0.0;0.04116541576730308;0.02166811745605119;0.0;0.4465817947261661;0.0;0.0;0.04116541576730308;0.0;0.04116541576730308;0.0;0.0;0.0;0.04116541576730308
GO:0006366;0.0;0.0;0.00576711589335461;1.0;0.0;0.0;0.0;0.00576711589335461;0.0;0.05214194580361808;0.00576711589335461;0.00576711589335461;0.0;0.05214194580361808;0.0;0.0;0.00576711589335461;0.05214194580361808;0.0;0.00576711589335461;0.0;0.0;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.00576711589335461
GO:0044871;0.03457879476939018;0.0882155115017106;0.0;0.0;1.0;0.0;0.015558198673889911;0.0;0.08942540469018533;0.0;0.0;0.0;0.08228411827777465;0.0;0.052516385387220026;0.0882155115017106;0.017095702891613766;0.0;0.009588527075814368;0.0;0.0;0.0930163096711631;0.0;0.0072297517952181695;0.0;0.017095702891613766;0.017095702891613766;0.009588527075814368;0.017095702891613766
GO:0043001;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2578786025570099;0.0;0.0;0.052032283159509585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.052032283159509585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045944;0.11622408017155371;0.015558198673889911;0.0;0.0;0.015558198673889911;0.0;1.0;0.0;0.10240109265229659;0.0;0.0;0.0;0.05463979172456285;0.0;0.0023002922159567813;0.00733337619020772;0.005439344724655555;0.0;0.005439344724655555;0.0;0.0;0.0030507844279764845;0.0;0.0;0.0;0.005439344724655555;0.016294308724158792;0.005439344724655555;0.005439344724655555
GO:0002001;0.0;0.0;0.02525498236980402;0.00576711589335461;0.0;0.2578786025570099;0.0;1.0;0.0;0.022277141600228655;0.15345227678201379;0.02525498236980402;0.0;0.016620707704463857;0.0;0.0;0.02525498236980402;0.02166811745605119;0.0;0.15345227678201379;0.0;0.0;0.02525498236980402;0.0;0.0;0.0;0.0;0.0;0.02525498236980402
GO:1903507;0.04490617230125286;0.02534630184145405;0.0;0.0;0.08942540469018533;0.0;0.10240109265229659;0.0;1.0;0.0;0.0;0.0;0.02534630184145405;0.0;0.003747471159822286;0.011947010725982997;0.008861390454038368;0.0;0.004970119265443625;0.0;0.0;0.008861390454038368;0.0;0.0;0.0;0.008861390454038368;0.008861390454038368;0.004970119265443625;0.008861390454038368
GO:0043687;0.0;0.0;0.022277141600228655;0.05214194580361808;0.0;0.0;0.0;0.022277141600228655;0.0;1.0;0.022277141600228655;0.022277141600228655;0.0;0.7257167746113345;0.0;0.0;0.022277141600228655;0.9461038959178468;0.0;0.022277141600228655;0.0;0.0;0.022277141600228655;0.0;0.0;0.0;0.0;0.0;0.022277141600228655
