;GO:0045429;GO:0061136;GO:0002281;GO:0006366;GO:0044871;GO:0043001;GO:0045944;GO:0002001;GO:1903507;GO:0043687;GO:0006887;GO:0034605;GO:0010950;GO:0016579;GO:0044869;GO:0060177;GO:0007186;GO:0000209;GO:0050729;GO:0043312;GO:0007517;GO:0046597;GO:0006906;GO:0001878;GO:0045087;GO:2000045;GO:0050766;GO:0050921;GO:0035722
GO:0045429;1.0;0.20588235294117652;0.0;0.0;0.14;0.0;0.37209302325581395;0.0;0.2093023255813954;0.0;0.0;0.0;0.2857142857142857;0.0;0.038461538461538436;0.18518518518518523;0.15384615384615385;0.0;0.125;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.1333333333333333;0.18181818181818177;0.12903225806451613;0.1428571428571429
GO:0061136;0.20588235294117652;1.0;0.0;0.0;0.25;0.0;0.2093023255813954;0.0;0.25;0.0;0.0;0.0;0.34285714285714286;0.0;0.0444444444444444;0.47058823529411764;0.21052631578947367;0.0;0.11538461538461542;0.0;0.0;0.11538461538461542;0.0;0.0;0.0;0.17391304347826086;0.1428571428571429;0.12;0.19047619047619047
GO:0002281;0.0;0.0;1.0;0.052631578947368474;0.0;0.0;0.0;0.07692307692307687;0.0;0.08333333333333337;0.11764705882352944;0.11111111111111116;0.0;0.07407407407407407;0.0;0.0;0.1333333333333333;0.07407407407407407;0.0;0.4347826086956522;0.0;0.0;0.10526315789473684;0.0;0.1333333333333333;0.0;0.0;0.0;0.11764705882352944
GO:0006366;0.0;0.0;0.052631578947368474;1.0;0.0;0.0;0.0;0.045454545454545414;0.0;0.2571428571428571;0.05714285714285716;0.05555555555555558;0.0;0.23684210526315785;0.0;0.0;0.06060606060606055;0.23684210526315785;0.0;0.04081632653061229;0.0;0.0;0.05405405405405406;0.0;0.0;0.0;0.0;0.0;0.05714285714285716
GO:0044871;0.14;0.25;0.0;0.0;1.0;0.0;0.15254237288135597;0.0;0.32608695652173914;0.0;0.0;0.0;0.18867924528301883;0.0;0.16666666666666663;0.24242424242424243;0.11428571428571432;0.0;0.0714285714285714;0.0;0.0;0.25;0.0;0.05128205128205132;0.0;0.10256410256410253;0.09090909090909094;0.07317073170731703;0.10810810810810811
GO:0043001;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.4;0.0;0.0;0.1785714285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11904761904761907;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045944;0.37209302325581395;0.2093023255813954;0.0;0.0;0.15254237288135597;0.0;1.0;0.0;0.34042553191489366;0.0;0.0;0.0;0.30000000000000004;0.0;0.031746031746031744;0.19444444444444442;0.10810810810810811;0.0;0.09302325581395354;0.0;0.0;0.06818181818181823;0.0;0.0;0.0;0.09756097560975607;0.13636363636363635;0.09523809523809523;0.10256410256410253
GO:0002001;0.0;0.0;0.07692307692307687;0.045454545454545414;0.0;0.4;0.0;1.0;0.0;0.06666666666666665;0.38888888888888884;0.08333333333333337;0.0;0.06060606060606055;0.0;0.0;0.09523809523809523;0.06060606060606055;0.0;0.21875;0.0;0.0;0.07999999999999996;0.0;0.0;0.0;0.0;0.0;0.08695652173913049
GO:1903507;0.2093023255813954;0.25;0.0;0.0;0.32608695652173914;0.0;0.34042553191489366;0.0;1.0;0.0;0.0;0.0;0.18367346938775508;0.0;0.0357142857142857;0.24137931034482762;0.1333333333333333;0.0;0.08108108108108103;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.11764705882352944;0.10256410256410253;0.08333333333333337;0.125
GO:0043687;0.0;0.0;0.08333333333333337;0.2571428571428571;0.0;0.0;0.0;0.06666666666666665;0.0;1.0;0.09523809523809523;0.09090909090909094;0.0;0.8333333333333334;0.0;0.0;0.10526315789473684;0.8333333333333334;0.0;0.05714285714285716;0.0;0.0;0.08695652173913049;0.0;0.0;0.0;0.0;0.0;0.09523809523809523
