;GO:0032494;GO:0006883;GO:0042730;GO:0045766;GO:0043547;GO:0060326;GO:0006957;GO:0031638;GO:0000187;GO:0045650;GO:0006958;GO:0001867;GO:0051482;GO:0001869;GO:0050679;GO:0050830;GO:0010575;GO:0042789;GO:0007186;GO:0090023;GO:0043312;GO:0006898;GO:0010828;GO:0001798;GO:0051056;GO:0010866;GO:0031100;GO:0030853;GO:0046718;GO:0038178;GO:0007597;GO:0045589;GO:0043687;GO:0043524;GO:0001970;GO:0045745;GO:0002576;GO:0030449;GO:0048863;GO:0010759;GO:0010951;GO:0045959;GO:0045957;GO:0022617;GO:0007202;GO:1900005;GO:1900004;GO:0007200;GO:0002430;GO:0006631;GO:0007204;GO:2000427;GO:0045087;GO:0006508;GO:0070374;GO:0001934;GO:0030593;GO:0032496;GO:0050900;GO:0010884
GO:0032494;1.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.13333333333333333;0.26666666666666666;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
GO:0006883;0.0;1.0;0.3;0.2222222222222222;0.23529411764705882;0.25;0.10526315789473684;0.0;0.16666666666666666;0.2;0.10526315789473684;0.10526315789473684;0.782608695652174;0.18181818181818182;0.23529411764705882;0.0;0.23529411764705882;0.09090909090909091;0.25;0.18181818181818182;0.1;0.0;0.2222222222222222;0.17391304347826086;0.2222222222222222;0.2222222222222222;0.0;0.2;0.0;0.19047619047619047;0.0;0.2;0.2222222222222222;0.21052631578947367;0.18181818181818182;0.2222222222222222;0.21052631578947367;0.21052631578947367;0.26666666666666666;0.19047619047619047;0.19047619047619047;0.18181818181818182;0.18181818181818182;0.25;0.2;0.18181818181818182;0.18181818181818182;0.23529411764705882;0.2;0.2222222222222222;0.8181818181818182;0.2;0.0;0.0;0.18181818181818182;0.2;0.2;0.0;0.125;0.35294117647058826
GO:0042730;0.0;0.3;1.0;0.4444444444444444;0.23529411764705882;0.0;0.42105263157894735;0.0;0.3333333333333333;0.5;0.10526315789473684;0.42105263157894735;0.17391304347826086;0.36363636363636365;0.35294117647058826;0.0;0.47058823529411764;0.0;0.125;0.45454545454545453;0.0;0.0;0.3333333333333333;0.43478260869565216;0.4444444444444444;0.3333333333333333;0.0;0.5;0.0;0.09523809523809523;0.0;0.4;0.0;0.42105263157894735;0.45454545454545453;0.4444444444444444;0.0;0.5263157894736842;0.0;0.47619047619047616;0.38095238095238093;0.36363636363636365;0.36363636363636365;0.0;0.2;0.18181818181818182;0.36363636363636365;0.11764705882352941;0.1;0.0;0.2727272727272727;0.3;0.0;0.0;0.36363636363636365;0.3;0.0;0.0;0.0;0.35294117647058826
GO:0045766;0.0;0.2222222222222222;0.4444444444444444;1.0;0.26666666666666666;0.0;0.47058823529411764;0.0;0.36363636363636365;0.4444444444444444;0.11764705882352941;0.47058823529411764;0.19047619047619047;0.3;0.5333333333333333;0.0;0.6666666666666666;0.0;0.14285714285714285;0.4;0.0;0.0;0.5;0.38095238095238093;0.375;0.375;0.0;0.4444444444444444;0.0;0.10526315789473684;0.0;0.4444444444444444;0.0;0.35294117647058826;0.4;0.5;0.0;0.35294117647058826;0.0;0.42105263157894735;0.21052631578947367;0.3;0.3;0.0;0.2222222222222222;0.4;0.2;0.13333333333333333;0.1111111111111111;0.0;0.2;0.4444444444444444;0.0;0.0;0.4;0.4444444444444444;0.0;0.0;0.0;0.5333333333333333
GO:0043547;0.0;0.23529411764705882;0.23529411764705882;0.26666666666666666;1.0;0.0;0.125;0.0;0.47619047619047616;0.23529411764705882;0.125;0.125;0.2;0.21052631578947367;0.2857142857142857;0.0;0.2857142857142857;0.0;0.15384615384615385;0.21052631578947367;0.0;0.0;0.26666666666666666;0.2;0.26666666666666666;0.26666666666666666;0.0;0.23529411764705882;0.0;0.1111111111111111;0.0;0.23529411764705882;0.0;0.25;0.21052631578947367;0.26666666666666666;0.0;0.25;0.0;0.2222222222222222;0.5555555555555556;0.21052631578947367;0.21052631578947367;0.0;0.7058823529411765;0.631578947368421;0.5263157894736842;0.14285714285714285;0.11764705882352941;0.0;0.21052631578947367;0.23529411764705882;0.0;0.0;0.21052631578947367;0.23529411764705882;0.0;0.0;0.0;0.2857142857142857
GO:0060326;0.0;0.25;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.1111111111111111;0.16666666666666666;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.26666666666666666;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.15384615384615385;0.125;0.2857142857142857;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.16666666666666666;0.0
GO:0006957;0.26666666666666666;0.10526315789473684;0.42105263157894735;0.47058823529411764;0.125;0.0;1.0;0.47058823529411764;0.43478260869565216;0.42105263157894735;0.8888888888888888;0.8888888888888888;0.09090909090909091;0.47619047619047616;0.5;0.47058823529411764;0.5;0.38095238095238093;0.13333333333333333;0.47619047619047616;0.3157894736842105;0.0;0.47058823529411764;0.45454545454545453;0.47058823529411764;0.11764705882352941;0.0;0.42105263157894735;0.0;0.1;0.75;0.42105263157894735;0.5882352941176471;0.1111111111111111;0.5714285714285714;0.5882352941176471;0.0;0.5555555555555556;0.0;0.5;0.1;0.47619047619047616;0.47619047619047616;0.0;0.10526315789473684;0.38095238095238093;0.09523809523809523;0.125;0.10526315789473684;0.35294117647058826;0.09523809523809523;0.42105263157894735;0.7142857142857143;0.6666666666666666;0.47619047619047616;0.42105263157894735;0.10526315789473684;0.26666666666666666;0.26666666666666666;0.5
GO:0031638;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;1.0;0.0;0.0;0.11764705882352941;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.8571428571428571;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000187;0.0;0.16666666666666666;0.3333333333333333;0.36363636363636365;0.47619047619047616;0.0;0.43478260869565216;0.0;1.0;0.3333333333333333;0.43478260869565216;0.43478260869565216;0.14814814814814814;0.3076923076923077;0.47619047619047616;0.0;0.38095238095238093;0.0;0.4;0.38461538461538464;0.0;0.0;0.36363636363636365;0.37037037037037035;0.6363636363636364;0.45454545454545453;0.0;0.3333333333333333;0.0;0.08;0.0;0.3333333333333333;0.0;0.34782608695652173;0.5384615384615384;0.6363636363636364;0.0;0.5217391304347826;0.0;0.4;0.32;0.46153846153846156;0.3076923076923077;0.0;0.4166666666666667;0.38461538461538464;0.3076923076923077;0.09523809523809523;0.08333333333333333;0.0;0.15384615384615385;0.3333333333333333;0.0;0.0;0.8461538461538461;0.8333333333333334;0.0;0.0;0.0;0.38095238095238093
GO:0045650;0.0;0.2;0.5;0.4444444444444444;0.23529411764705882;0.0;0.42105263157894735;0.0;0.3333333333333333;1.0;0.10526315789473684;0.42105263157894735;0.17391304347826086;0.45454545454545453;0.47058823529411764;0.0;0.47058823529411764;0.0;0.5;0.36363636363636365;0.0;0.0;0.3333333333333333;0.34782608695652173;0.4444444444444444;0.4444444444444444;0.0;0.9;0.0;0.38095238095238093;0.0;0.7;0.0;0.5263157894736842;0.36363636363636365;0.4444444444444444;0.0;0.42105263157894735;0.0;0.38095238095238093;0.47619047619047616;0.45454545454545453;0.45454545454545453;0.0;0.2;0.36363636363636365;0.45454545454545453;0.47058823529411764;0.1;0.0;0.18181818181818182;0.4;0.0;0.0;0.36363636363636365;0.4;0.0;0.0;0.0;0.35294117647058826
