;GO:0071816;GO:0006120;GO:0006886;GO:0006367;GO:0045053;GO:0045893;GO:0018230;GO:0046067;GO:0050714;GO:0032008;GO:0019886;GO:0065004;GO:0006256;GO:0045333;GO:0043312;GO:0006612;GO:0006888;GO:0045661;GO:0046034;GO:0051415;GO:0016567;GO:0090307;GO:0032472;GO:0032790;GO:0006464;GO:0043123;GO:0043001;GO:0045666;GO:0006468;GO:0045944;GO:0046712;GO:0007632;GO:0000045;GO:0070588;GO:0035735;GO:0032981;GO:0030520;GO:0031532;GO:0032468;GO:0015782;GO:0009101;GO:0006351;GO:1903830;GO:0009306;GO:0005977;GO:0046057;GO:0006906;GO:0048278;GO:0043066;GO:0030032;GO:0033344;GO:0031122;GO:0048194
GO:0071816;1.0;0.0;0.6819431355399459;0.0;0.46668041174383074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47789083446378927;0.7042412976610155;0.523379491625237;0.0;0.0;0.0;0.0;0.0;0.32757272983573693;0.0;0.0;0.0;0.5987291508303529;0.0;0.0;0.0;0.0;0.0;0.0;0.3878782776596787;0.523379491625237;0.0;0.0;0.0;0.0;0.35333207392911964;0.0;0.0;0.3430614686290052;0.6028588762774865;0.0;0.0;0.0;0.570626334457224;0.0;0.0;0.47789083446378927;0.0;0.0
GO:0006120;0.0;1.0;0.0;0.4186909193124087;0.3855773354389354;0.0;0.4186909193124087;0.24169842678356318;0.0;0.0;0.0;0.4719014502269431;0.27450210241222667;0.6425477300563023;0.3855773354389354;0.0;0.0;0.0;0.46340773172889993;0.3855773354389354;0.3516654852677706;0.3855773354389354;0.0;0.28367981189368235;0.5088931160029542;0.0;0.0;0.0;0.42408317366235965;0.0;0.25718716557683147;0.0;0.3855773354389354;0.0;0.3855773354389354;0.3855773354389354;0.3855773354389354;0.31048236645534294;0.22407358170335817;0.0;0.4076724581457201;0.5259806972076126;0.0;0.45086660278662044;0.5633802206950931;0.24169842678356318;0.46560049914131496;0.4328241782709224;0.0;0.4122517233397286;0.0;0.35772920928732993;0.4122517233397286
GO:0006886;0.6819431355399459;0.0;1.0;0.0;0.5782502627253117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5922584284171509;0.7741732381149289;0.6794814703845511;0.0;0.0;0.0;0.0;0.0;0.4574290625823669;0.0;0.0;0.0;0.706550618902791;0.0;0.0;0.0;0.0;0.0;0.0;0.5195608084484356;0.6794814703845511;0.0;0.0;0.0;0.0;0.529426775078049;0.0;0.0;0.4747439994177621;0.7973015146204881;0.0;0.0;0.0;0.6821961854387049;0.0;0.0;0.6137581665280387;0.0;0.0
GO:0006367;0.0;0.4186909193124087;0.0;1.0;0.3855773354389354;0.0;0.4610706713493598;0.3941044687049948;0.0;0.0;0.0;0.4719014502269431;0.41373452507050723;0.4236191140311958;0.3855773354389354;0.0;0.0;0.0;0.5295944809866417;0.3855773354389354;0.3940452373047217;0.3855773354389354;0.0;0.28367981189368235;0.5512728680399053;0.0;0.0;0.0;0.46646292569931075;0.0;0.3941044687049948;0.0;0.3855773354389354;0.0;0.3855773354389354;0.3855773354389354;0.3855773354389354;0.31048236645534294;0.22407358170335817;0.0;0.5743166730005309;0.71017071437079;0.0;0.45086660278662044;0.3928324777739406;0.3941044687049948;0.46560049914131496;0.4328241782709224;0.0;0.4122517233397286;0.0;0.35772920928732993;0.4122517233397286
GO:0045053;0.46668041174383074;0.3855773354389354;0.5782502627253117;0.3855773354389354;1.0;0.33881631041563715;0.3855773354389354;0.19457357436122563;0.32344977054113716;0.2444883596901516;0.0;0.4719014502269431;0.20858484291008988;0.3637029755960619;0.46668041174383074;0.5139272545758178;0.46668041174383074;0.29826301787597614;0.37068791766510256;0.3855773354389354;0.2857482257656338;0.3855773354389354;0.3163623071157784;0.2610185749042658;0.42631574057840377;0.2444883596901516;0.3816125531834946;0.47478274368226864;0.34867829643395737;0.31578186388409885;0.19457357436122563;0.0;0.3855773354389354;0.37666785493972016;0.46668041174383074;0.3855773354389354;0.3855773354389354;0.28367981189368235;0.2998964760452643;0.3421216512091611;0.32509508272116966;0.4928671133341394;0.3318510459090467;0.4991660034628523;0.2946779048740996;0.19457357436122563;0.46560049914131496;0.5139272545758178;0.32679839596414945;0.4122517233397286;0.46668041174383074;0.33092665472566934;0.4122517233397286
GO:0045893;0.0;0.0;0.0;0.0;0.33881631041563715;1.0;0.0;0.0;0.5258788730874961;0.4469174622365105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42105321271114154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4469174622365105;0.0;0.5157080924930504;0.0;0.890556768716477;0.0;0.0;0.0;0.0;0.0;0.0;0.36023422299003627;0.0;0.2542337237057792;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.453729908371559;0.0;0.0;0.0;0.0
GO:0018230;0.0;0.4186909193124087;0.0;0.4610706713493598;0.3855773354389354;0.0;1.0;0.3282206956112934;0.0;0.0;0.0;0.4719014502269431;0.3282206956112934;0.4236191140311958;0.3855773354389354;0.0;0.0;0.0;0.49749626856245427;0.3855773354389354;0.46050653723702106;0.3855773354389354;0.0;0.28367981189368235;0.6309077872353558;0.0;0.0;0.0;0.5400967238277583;0.0;0.308590639245781;0.0;0.3855773354389354;0.0;0.3855773354389354;0.3855773354389354;0.3855773354389354;0.31048236645534294;0.22407358170335817;0.0;0.5174653808578233;0.5839808300154367;0.0;0.45086660278662044;0.43525541310647403;0.3282206956112934;0.46560049914131496;0.4328241782709224;0.0;0.4122517233397286;0.0;0.35772920928732993;0.4122517233397286
GO:0046067;0.0;0.24169842678356318;0.0;0.3941044687049948;0.19457357436122563;0.0;0.3282206956112934;1.0;0.0;0.0;0.0;0.2808976891492333;0.5660950242641927;0.29491903592428204;0.19457357436122563;0.0;0.0;0.0;0.5861307489636826;0.19457357436122563;0.32614779191100074;0.19457357436122563;0.0;0.15912105135901272;0.4565728680845238;0.0;0.0;0.0;0.4619124332385954;0.0;0.6567037256776576;0.0;0.19457357436122563;0.0;0.19457357436122563;0.19457357436122563;0.19457357436122563;0.17001544586744105;0.13057874806785913;0.0;0.4530454137237882;0.4840793097648036;0.0;0.2893628490510432;0.252010622038664;0.7851474704628364;0.2745967380636052;0.24182041719321262;0.0;0.22124796226201882;0.0;0.21726228869942804;0.22124796226201882
GO:0050714;0.0;0.0;0.0;0.0;0.32344977054113716;0.5258788730874961;0.0;0.0;1.0;0.45118097872752305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4306630293561754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45118097872752305;0.0;0.5199716089840629;0.0;0.5010182285138309;0.0;0.0;0.0;0.0;0.0;0.0;0.3448676831155363;0.0;0.2310398647221495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4538521072903273;0.0;0.0;0.0;0.0
GO:0032008;0.0;0.0;0.0;0.0;0.2444883596901516;0.4469174622365105;0.0;0.0;0.45118097872752305;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.326725261985656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6691983207682273;0.0;0.4213801417675649;0.0;0.4238830157049723;0.0;0.0;0.0;0.0;0.0;0.0;0.2659062722645507;0.0;0.15990577298029363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35940195764607347;0.0;0.0;0.0;0.0
GO:0019886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.4281987696717968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0065004;0.0;0.4719014502269431;0.0;0.4719014502269431;0.4719014502269431;0.0;0.4719014502269431;0.2808976891492333;0.0;0.0;0.0;1.0;0.29490895769809755;0.4500270903840696;0.4719014502269431;0.0;0.0;0.0;0.45701203245311023;0.5635257339198725;0.37207234055364147;0.6216026895524613;0.0;0.5355004734192783;0.5126398553664114;0.0;0.0;0.0;0.435002411221965;0.0;0.2808976891492333;0.0;0.6216026895524613;0.0;0.4719014502269431;0.6670500937757173;0.4719014502269431;0.46162821037461943;0.29490895769809755;0.0;0.4114191975091774;0.579191228122147;0.0;0.5043870419459646;0.3810020196621073;0.2808976891492333;0.6435488976222521;0.5191482930589301;0.0;0.6482770774532545;0.0;0.535677607768267;0.5902001218206656
GO:0006256;0.0;0.27450210241222667;0.0;0.41373452507050723;0.20858484291008988;0.0;0.3282206956112934;0.5660950242641927;0.0;0.0;0.0;0.29490895769809755;1.0;0.32172159048594273;0.20858484291008988;0.0;0.0;0.0;0.582610356624411;0.22407358170335817;0.32614779191100074;0.22407358170335817;0.0;0.1817822883484292;0.4565728680845238;0.0;0.0;0.0;0.4619124332385954;0.0;0.651587403398955;0.0;0.22407358170335817;0.0;0.22407358170335817;0.22407358170335817;0.22407358170335817;0.19457357436122563;0.1489786127197657;0.0;0.4334153573582758;0.5013942466001988;0.0;0.3161654036127039;0.27656875053244856;0.5660950242641927;0.28860800661246944;0.2558316857420769;0.0;0.23525923081088307;0.0;0.24182041719321262;0.23525923081088307
GO:0045333;0.0;0.6425477300563023;0.0;0.4236191140311958;0.3637029755960619;0.0;0.4236191140311958;0.29491903592428204;0.0;0.0;0.0;0.4500270903840696;0.32172159048594273;1.0;0.3637029755960619;0.0;0.0;0.0;0.4838246652409554;0.3637029755960619;0.39888497334148665;0.3637029755960619;0.0;0.3040967454057377;0.5394524881542566;0.0;0.0;0.0;0.46181504400981016;0.0;0.3077103219370785;0.0;0.3637029755960619;0.0;0.3637029755960619;0.3637029755960619;0.3637029755960619;0.3214116822411329;0.26180545205080874;0.0;0.43823183029702256;0.5309088919263998;0.0;0.44862229930925934;0.7049875261289599;0.29491903592428204;0.44372613929844146;0.4109498184280489;0.0;0.3903773634968551;0.0;0.3686585250731199;0.3903773634968551
