;GO:0071816;GO:0006120;GO:0006886;GO:0006367;GO:0045053;GO:0045893;GO:0018230;GO:0046067;GO:0050714;GO:0032008;GO:0019886;GO:0065004;GO:0006256;GO:0045333;GO:0043312;GO:0006612;GO:0006888;GO:0045661;GO:0046034;GO:0051415;GO:0016567;GO:0090307;GO:0032472;GO:0032790;GO:0006464;GO:0043123;GO:0043001;GO:0045666;GO:0006468;GO:0045944;GO:0046712;GO:0007632;GO:0000045;GO:0070588;GO:0035735;GO:0032981;GO:0030520;GO:0031532;GO:0032468;GO:0015782;GO:0009101;GO:0006351;GO:1903830;GO:0009306;GO:0005977;GO:0046057;GO:0006906;GO:0048278;GO:0043066;GO:0030032;GO:0033344;GO:0031122;GO:0048194
GO:0071816;1.0;0.0;0.5090114086583974;0.0;0.23080844833686115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2082721448802478;0.6370127789915024;0.39176829994728174;0.0;0.0;0.0;0.0;0.0;0.3013801011982473;0.0;0.0;0.0;0.5771638318339468;0.0;0.0;0.0;0.0;0.0;0.0;0.2551586493500829;0.3082996043223868;0.0;0.0;0.0;0.0;0.24728442487349217;0.0;0.0;0.25515809076614493;0.430332880371851;0.0;0.0;0.0;0.3364916277443684;0.0;0.0;0.3129688527937697;0.0;0.0
GO:0006120;0.0;1.0;0.0;0.27047764138844654;0.2842117466697693;0.0;0.31150178298079534;0.13697414714476802;0.0;0.0;0.0;0.28673105792291254;0.12126762753285318;0.7453666817033736;0.17708484725101314;0.0;0.0;0.0;0.2199390390398934;0.27353646546427823;0.352829236714375;0.21585164001347187;0.0;0.2623376050300526;0.39185936645291136;0.0;0.0;0.0;0.34080734784474903;0.0;0.11857114320142453;0.0;0.28658980383934246;0.0;0.21404472855389972;0.2743406305376207;0.2729513808781182;0.2999664701974094;0.19541569325947658;0.0;0.3194764887986716;0.2572861011575767;0.0;0.21445915108204405;0.4758848949468817;0.1369741471407395;0.2737669208246979;0.3139698382820052;0.0;0.2739591734429868;0.0;0.28596673669857214;0.3005605580146741
GO:0006886;0.5090114086583974;0.0;1.0;0.0;0.21356999373195193;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24734912573580228;0.854081395557639;0.5769098766419632;0.0;0.0;0.0;0.0;0.0;0.34989485353448535;0.0;0.0;0.0;0.6428107321351945;0.0;0.0;0.0;0.0;0.0;0.0;0.2995699329726817;0.4613613059831335;0.0;0.0;0.0;0.0;0.4055929738330951;0.0;0.0;0.299569317947405;0.7434751012046275;0.0;0.0;0.0;0.3094327947009346;0.0;0.0;0.43378077451438;0.0;0.0
GO:0006367;0.0;0.27047764138844654;0.0;1.0;0.15506074898085245;0.0;0.3650051944710825;0.45402686944527376;0.0;0.0;0.0;0.15580763733055927;0.4109937249300655;0.27763001408520144;0.11658282964011633;0.0;0.0;0.0;0.4092470722728041;0.1518279720518407;0.3950746595331007;0.13221578218022578;0.0;0.148313733720529;0.4211196252112983;0.0;0.0;0.0;0.3866066445310822;0.0;0.40341063154688117;0.0;0.15576591901898498;0.0;0.13153563374520857;0.15207540105486522;0.15164754348428866;0.1596350656080216;0.12425635385463121;0.0;0.5306437395422158;0.8993902626133443;0.0;0.13169201947307016;0.3434520724346081;0.45402686943447873;0.15189894570551457;0.16351622070887428;0.0;0.15195811332506992;0.0;0.15558167666123746;0.15980316247160967
GO:0045053;0.23080844833686115;0.2842117466697693;0.21356999373195193;0.15506074898085245;1.0;0.13244980877188126;0.17779773679436447;0.07966478028945308;0.1726437413396261;0.20089124509688752;0.0;0.2721466442481955;0.07065042181375673;0.29786944642016155;0.23390069858312024;0.17701705185135397;0.2710033154815612;0.3133829414225903;0.12677422386738366;0.2602322986303074;0.200502489282268;0.20748125429900044;0.2605641365905786;0.25007609434380546;0.22176286950887728;0.20089124509688752;0.15873014739328845;0.18324681942736998;0.19391840734565963;0.12709507310848034;0.0690997409786186;0.0;0.27201939114339624;0.2152085482367524;0.28084092714991493;0.26096003661876876;0.3543788493431366;0.28404194667575094;0.3238382711818523;0.20770202363649506;0.18219450906937046;0.14770701303836178;0.21520801351888694;0.28136372210523825;0.1940834365190436;0.07966478028714495;0.2604408730060859;0.40468216475953606;0.24976889583192033;0.26061485878836804;0.2722945264539814;0.27145800574576906;0.2845745753245602
GO:0045893;0.0;0.0;0.0;0.0;0.13244980877188126;1.0;0.0;0.0;0.24414714028719145;0.2666859508866279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24031936894975625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2666859508866279;0.0;0.25294408441026717;0.0;0.9728419195819074;0.0;0.0;0.0;0.0;0.0;0.0;0.21972101102592947;0.0;0.10930368189460618;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21543360278321796;0.0;0.0;0.0;0.0
GO:0018230;0.0;0.31150178298079534;0.0;0.3650051944710825;0.17779773679436447;0.0;1.0;0.21055315595798524;0.0;0.0;0.0;0.17878041479802864;0.18957273727127352;0.32102653819791593;0.1289843975183082;0.0;0.0;0.0;0.3106997291089434;0.17356034327213946;0.769317192006293;0.14839708526726225;0.0;0.16898322487652442;0.8265404669404679;0.0;0.0;0.0;0.7509057413075689;0.0;0.18589900918576577;0.0;0.17872548955648487;0.0;0.14754080781002055;0.1738837502172996;0.17332460567549215;0.18383802447100545;0.13844353481137256;0.0;0.5432930024432845;0.3886837560475503;0.0;0.14773759526962735;0.42917644829867857;0.21055315595269383;0.17365309534871573;0.18900431623614325;0.0;0.1737304281716127;0.0;0.17848297272833855;0.18406099273374027
GO:0046067;0.0;0.13697414714476802;0.0;0.45402686944527376;0.07966478028945308;0.0;0.21055315595798524;1.0;0.0;0.0;0.0;0.07986146413753623;0.6674736707574302;0.13878479014039496;0.06811476098328725;0.0;0.0;0.0;0.47334336183426845;0.07880273570707506;0.22024628356816675;0.07316944631097874;0.0;0.07784538248439832;0.2281308505301109;0.0;0.0;0.0;0.2641502655226409;0.0;0.7402827307439394;0.0;0.07985050237321575;0.0;0.0729606631232786;0.07886933802344939;0.07875410253336591;0.08085511726426603;0.07066442976157594;0.0;0.3049844203781415;0.44469262536015874;0.0;0.07300875347381289;0.1699101646793264;0.9702969161203474;0.07882185089339805;0.08183899162574482;0.0;0.07883777981808232;0.0;0.07980205722003847;0.08089821876740629
GO:0050714;0.0;0.0;0.0;0.0;0.1726437413396261;0.24414714028719145;0.0;0.0;1.0;0.3330396984733731;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3203561596718605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3330396984733731;0.0;0.31188022286718325;0.0;0.23634581245071207;0.0;0.0;0.0;0.0;0.0;0.0;0.2847686577412806;0.0;0.13529844926993673;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2776083045088204;0.0;0.0;0.0;0.0
GO:0032008;0.0;0.0;0.0;0.0;0.20089124509688752;0.2666859508866279;0.0;0.0;0.3330396984733731;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37881305237125174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8976624990114791;0.0;0.34962623393047226;0.0;0.2574051316626721;0.0;0.0;0.0;0.0;0.0;0.0;0.33004158371280856;0.0;0.15205400810474917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3204618207390512;0.0;0.0;0.0;0.0
