;GO:0016525;GO:0014068;GO:0061333;GO:0008584;GO:0090179;GO:0032330;GO:0043508;GO:0090177;GO:0060401;GO:0045766;GO:0001542;GO:0071493;GO:0030307;GO:0032967;GO:0045892;GO:0045893;GO:0071773;GO:0030308;GO:0006958;GO:0030948;GO:0071897;GO:0071774;GO:0010811;GO:0070207;GO:0050679;GO:0035556;GO:0019800;GO:0033138;GO:1902042;GO:0016239;GO:0042662;GO:1902203;GO:0009725;GO:1901509;GO:0048251;GO:0071481;GO:0001558;GO:0051496;GO:0050680;GO:0050727;GO:0034059;GO:0070278;GO:0018146;GO:0010667;GO:0070318;GO:1905049;GO:0008285;GO:0008284;GO:0002063;GO:0060548;GO:0045669;GO:0001890;GO:0045944;GO:0006029;GO:0002576;GO:0007229;GO:0051385;GO:0071310;GO:0003429;GO:0019221;GO:0001649;GO:0034446;GO:0071799;GO:0033630;GO:0030521;GO:0010596;GO:0050732;GO:0061185;GO:0022617;GO:0048704;GO:0030514;GO:0007517;GO:0071300;GO:0050867;GO:0032496;GO:0030199;GO:0050866;GO:0030512;GO:0071305;GO:2001113;GO:0030511;GO:0018108;GO:1902230;GO:0032092;GO:0007173;GO:2000041;GO:0006366;GO:0008543;GO:0045600;GO:0006367;GO:0060447;GO:0009749;GO:0048048;GO:0051045;GO:0043154;GO:0042340;GO:0016055;GO:0016331;GO:0010975;GO:0050910;GO:0051603;GO:0030500;GO:0033690;GO:1904027;GO:0007186;GO:0060394;GO:0090263;GO:0043312;GO:0090141;GO:0038063;GO:0043434;GO:0046426;GO:0048208;GO:0042744;GO:0030855;GO:0043280;GO:0030579;GO:0010629;GO:0006888;GO:0031668;GO:0003417;GO:0010628;GO:0035987;GO:0032355;GO:0010469;GO:0048050;GO:0030336;GO:0030335;GO:0060740;GO:1905522;GO:1901164;GO:0043200;GO:1903984;GO:1901203;GO:0043687;GO:0006469;GO:1904956;GO:0010718;GO:0030206;GO:0001960;GO:0045471;GO:1900747;GO:0071230;GO:0030208;GO:0030449;GO:0030207;GO:0010719;GO:0001569;GO:0010951;GO:0060070;GO:0030167;GO:0071356;GO:0070542;GO:0060071;GO:0051901;GO:0010950;GO:0060452;GO:0014012;GO:2001044;GO:0007162;GO:1904684;GO:0090244;GO:0045599;GO:0006355;GO:0045597;GO:0061304;GO:1902548;GO:0090090;GO:0060739;GO:0045087;GO:0046330;GO:0043066;GO:0070373;GO:0006508;GO:0070374;GO:0043065;GO:0071347;GO:0032331
GO:0016525;1.0;0.25452279955392026;0.0;0.0;0.44285522490264057;0.4862604461150987;0.2986858488845821;0.0;0.0;0.7851474704628363;0.0;0.0;0.36345650744153873;0.27001153834718855;0.4390085690520924;0.375525138180199;0.0;0.44229423228316617;0.28732647518258375;0.34550079306210985;0.0;0.0;0.3378154701373345;0.0;0.3401899791336918;0.4088226628516202;0.0;0.24454990997717646;0.32952678241836325;0.29873260618495057;0.5097638113372969;0.34550079306210985;0.0;0.5189934043545109;0.0;0.0;0.41112920518945795;0.240511531005056;0.4128194530017775;0.40551057287671627;0.0;0.0;0.0;0.28589456287178566;0.25452279955392026;0.3253602367853753;0.4746548530128042;0.39763800967018964;0.0;0.4799121765022481;0.4082139758478805;0.0;0.35396816189306474;0.0;0.0;0.28732647518258375;0.0;0.0;0.0;0.3863293869291936;0.0;0.0;0.0;0.30415614016750064;0.31400086308337694;0.4977138604189567;0.34917484383933284;0.47068653938127614;0.0;0.0;0.38900484594782;0.0;0.0;0.39840079724624394;0.0;0.0;0.47299875164018274;0.35486024412750783;0.0;0.34550079306210985;0.27001153834718855;0.0;0.36233045804702674;0.3223086777539316;0.3432334121235214;0.47068653938127614;0.0;0.36006307710843827;0.4082139758478805;0.0;0.0;0.0;0.0;0.32818585622671465;0.3463564474032802;0.0;0.3894167240266139;0.0;0.49389996050629076;0.0;0.0;0.4715434238209143;0.27001153834718855;0.32818585622671465;0.3996211583248337;0.32818585622671465;0.2980268524396304;0.0;0.49231901645371773;0.28732647518258375;0.0;0.32952678241836325;0.0;0.0;0.0;0.287758373837043;0.0;0.4776430989747846;0.0;0.0;0.0;0.40236315654074545;0.0;0.0;0.3894167240266139;0.0;0.44933856381844695;0.37384930910352565;0.0;0.37217518096290303;0.4974890939429367;0.0;0.22772024499225957;0.28732647518258375;0.0;0.3650013886098975;0.4292521304659853;0.47528621376719116;0.0;0.4169919899935765;0.0;0.34550079306210985;0.0;0.0;0.3654810190946251;0.0;0.5409931468286469;0.0;0.35690692406447666;0.36908466783367405;0.0;0.0;0.0;0.529592969708961;0.28732647518258375;0.29179675280916345;0.3885916928058302;0.0;0.31400086308337694;0.47384091956226754;0.30272422785670255;0.28732647518258375;0.48751620436619303;0.4189308980124647;0.551710677444408;0.0;0.37217518096290303;0.381534632028301;0.0;0.0;0.2795888029610767;0.4371702804015057;0.31269711743344636;0.0;0.2573411959899729;0.36483433404152615;0.0;0.4973609272820693
GO:0014068;0.25452279955392026;1.0;0.0;0.0;0.23923188436375753;0.3147678963790473;0.43860722654569734;0.0;0.0;0.3442351311470669;0.0;0.0;0.4349769981587178;0.2969882883150799;0.32055458984700275;0.4202430743357174;0.0;0.33371020405469665;0.367972541167917;0.40110856518901666;0.0;0.0;0.36710733963534303;0.0;0.4063641696968495;0.3780430088681892;0.0;0.30058166190108726;0.3756469368190046;0.3574618108893332;0.24880914897764567;0.40110856518901666;0.0;0.24943908341599474;0.0;0.0;0.3607194948405145;0.31655567254483385;0.3065505443034252;0.4549009904443772;0.0;0.0;0.0;0.1851737485278404;0.31655567254483385;0.22361497890962173;0.36607082478433467;0.4691585003873687;0.0;0.3713281482737786;0.35301539389526315;0.0;0.3972086278041791;0.0;0.0;0.23923188436375753;0.0;0.0;0.0;0.3382347961103674;0.0;0.0;0.0;0.3334480096655092;0.2659062722645507;0.2628204175265099;0.24742958596357928;0.20727595672193327;0.0;0.0;0.4219513810853102;0.0;0.0;0.46992128796342303;0.0;0.0;0.3644147234117132;0.40512171610039327;0.0;0.3170868363847323;0.48405549610164217;0.0;0.4780981285200308;0.2610505663730804;0.29513882130469515;0.3588172718340877;0.0;0.31196848628961205;0.35301539389526315;0.0;0.0;0.0;0.0;0.22374314557048924;0.24339120699145883;0.0;0.3413221332077877;0.0;0.3473837672897731;0.0;0.0;0.2662687484009117;0.33618572891034626;0.22374314557048924;0.36884150434140267;0.3784473281996001;0.5275595489873524;0.0;0.33618572891034626;0.23923188436375753;0.0;0.4780981285200308;0.0;0.0;0.0;0.34648757854142564;0.0;0.339418262634608;0.0;0.0;0.0;0.4293399065086368;0.0;0.0;0.5300013685947074;0.0;0.32758091632682634;0.42039344330117095;0.0;0.2504175334712824;0.23923188436375753;0.0;0.434591704550565;0.33618572891034626;0.0;0.26428057426595225;0.28273593724946766;0.38343257174233325;0.0;0.4725997621204833;0.0;0.40110856518901666;0.0;0.0;0.39524138029677364;0.0;0.28273593724946766;0.0;0.2551616661887231;0.32099007701484783;0.0;0.0;0.0;0.3033083921806614;0.3166183446805923;0.34782850473307425;0.3269201943116717;0.0;0.45458550765147043;0.365256891333798;0.2020034135127573;0.23923188436375753;0.2560615493486744;0.3726625052357654;0.49651209549179076;0.0;0.34376122428552547;0.43179610400118645;0.0;0.0;0.5798318479390692;0.3327275697452803;0.4612684635351139;0.0;0.5903879165966288;0.42686720703243974;0.0;0.2659062722645507
GO:0061333;0.0;0.0;1.0;0.5165534134691132;0.0;0.0;0.0;0.5903455833918265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5432278013699066;0.0;0.0;0.5165534134691132;0.0;0.0;0.0;0.0;0.0;0.0;0.6518756551181304;0.0;0.5165534134691132;0.5903455833918265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6240049133616603;0.0;0.5724603504100509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5165534134691132;0.0;0.6071752483767434;0.0;0.0;0.0;0.0;0.7314339715696669;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.629319569177059;0.0;0.0;0.0;0.0;0.0;0.5165534134691132;0.0;0.5165534134691132;0.0;0.0;0.6071752483767434;0.0;0.0;0.7129291545448401;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6901632615658781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5165534134691132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6901632615658781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008584;0.0;0.0;0.5165534134691132;1.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.5114057690003564;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.528011578765408;0.0;0.0;0.6438995519925923;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.44637497268261;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48003430265244385;0.0;0.6436004097173036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.4632046376675269;0.0;0.0;0.0;0.0;0.5121266325394238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5591411283905556;0.0;0.0;0.0;0.0;0.0;0.5876934727763661;0.0;0.44637497268261;0.0;0.0;0.4632046376675269;0.0;0.0;0.5995100125752452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5013371908646149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.5282354339852733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0090179;0.44285522490264057;0.23923188436375753;0.0;0.0;1.0;0.43901360328311173;0.209731877021625;0.0;0.0;0.44285522490264057;0.0;0.22407358170335817;0.3523069098236201;0.24007963235059676;0.3500545971891353;0.36023422299003627;0.28367981189368235;0.35334026042020905;0.3842684492507788;0.25654682119915273;0.35641641381953687;0.0;0.3101986836708599;0.3855773354389354;0.326725261985656;0.6400331862090207;0.3855773354389354;0.22656154200654188;0.24057281055540614;0.2819642207503838;0.5265673516624105;0.25654682119915273;0.0;0.5560020768953107;0.3855773354389354;0.24138851853875337;0.4030107881954435;0.22374314557048924;0.3238654811388204;0.3778937864102417;0.0;0.41923666540876925;0.28367981189368235;0.19694059100882855;0.23923188436375753;0.2659062722645507;0.3857008811498471;0.386488412052271;0.4122517233397286;0.390958204639291;0.3413370766503811;0.0;0.33719977645849797;0.355171008825149;0.28367981189368235;0.5552991675579886;0.0;0.4499229100640818;0.3855773354389354;0.6543020793045984;0.3855773354389354;0.3855773354389354;0.24138851853875337;0.27653935370102606;0.5452113864407775;0.3504902159332721;0.2602208719763757;0.5142926342680505;0.3441416964251768;0.0;0.30005087408486286;0.0;0.28367981189368235;0.3872511996283253;0.0;0.31048236645534294;0.3840447797772256;0.2659062722645507;0.28367981189368235;0.25654682119915273;0.25654682119915273;0.28863536137074036;0.2733764861840696;0.32749556691612053;0.6112061044989261;0.5653581322362562;0.48458024718554527;0.628035769483843;0.3413370766503811;0.3855773354389354;0.0;0.0;0.0;0.23923188436375753;0.2574024755403231;0.28367981189368235;0.7364059974203927;0.0;0.6718228327724796;0.0;0.0;0.4242965809889273;0.25654682119915273;0.23923188436375753;0.6308316816822342;0.23923188436375753;0.28273593724946766;0.3855773354389354;0.3956083820706536;0.5552991675579886;0.0;0.24057281055540614;0.3855773354389354;0.30050947687859925;0.4983434911468811;0.27098998840247623;0.3855773354389354;0.3722219382632715;0.0;0.4569685357562198;0.0;0.37243125054415366;0.3855773354389354;0.0;0.42773091795977247;0.0;0.36038459195548983;0.36038459195548983;0.0;0.2832212090999459;0.3807925281032172;0.0;0.209731877021625;0.27617687756466514;0.34933943682064933;0.31833871010186937;0.6071750027321741;0.42803937093520417;0.3855773354389354;0.3280380181306194;0.0;0.25654682119915273;0.355171008825149;0.3855773354389354;0.3378642326281505;0.3855773354389354;0.4242965809889273;0.0;0.2974529595436521;0.7160739412274528;0.27784823988918267;0.2610185749042658;0.0;0.8340259686378431;0.27617687756466514;0.3033083921806614;0.34134484997384323;0.3855773354389354;0.3028512654654583;0.407548184688727;0.24057281055540614;0.6343157485763624;0.3413370766503811;0.40546618086442887;0.48180259762300454;0.0;0.2832212090999459;0.2925806601653439;0.4024070004238523;0.0;0.2628204175265099;0.34821630853854857;0.22374314557048924;0.0;0.24057281055540614;0.3495434188513634;0.2610185749042658;0.3848056790145938
GO:0032330;0.4862604461150987;0.3147678963790473;0.0;0.0;0.43901360328311173;1.0;0.2819642207503838;0.0;0.0;0.4862604461150987;0.0;0.0;0.45999177655459184;0.2983007075304913;0.42559060920442504;0.43577023500532597;0.0;0.46102512715118077;0.3179307638960037;0.35705918973397627;0.0;0.0;0.36841975885075445;0.0;0.4272376305204796;0.5053579319646733;0.0;0.31428262452856903;0.31428262452856903;0.37298897155894184;0.5027160629110909;0.3343979527445597;0.0;0.525294221374229;0.0;0.0;0.48803441793699864;0.3147678963790473;0.4243778496736439;0.43611486159013624;0.0;0.0;0.0;0.2819642207503838;0.3343979527445597;0.32412734744444527;0.4933857478808188;0.49417327878324274;0.0;0.4986430713702627;0.5400746861303114;0.0;0.4109095904316608;0.0;0.0;0.35705918973397627;0.0;0.0;0.0;0.4560621014805861;0.0;0.0;0.0;0.33476042888092067;0.3610723406453529;0.4283413474786791;0.3479419544984028;0.43901360328311173;0.0;0.0;0.40056324261968634;0.0;0.0;0.494936066359297;0.0;0.0;0.4917296465081974;0.3610723406453529;0.0;0.35705918973397627;0.35705918973397627;0.0;0.3738888547188932;0.3487716488951075;0.39030488968549726;0.43901360328311173;0.0;0.4071345546704142;0.5400746861303114;0.0;0.0;0.0;0.0;0.3343979527445597;0.3484272263488811;0.0;0.4364882015885898;0.0;0.5717906738810858;0.0;0.0;0.5093202107304824;0.35705918973397627;0.3343979527445597;0.4961564274378868;0.3147678963790473;0.35827194926475736;0.0;0.45182233476194833;0.3343979527445597;0.0;0.31428262452856903;0.0;0.0;0.0;0.3620147392110343;0.0;0.4304430134431661;0.0;0.0;0.0;0.43065232572404816;0.0;0.0;0.4591494385780064;0.0;0.4382357235008968;0.4382357235008968;0.0;0.34144228427984047;0.4658161578447723;0.0;0.2819642207503838;0.3343979527445597;0.0;0.36107104648849564;0.4844816068513638;0.5704918639773814;0.0;0.40588914967602635;0.0;0.3343979527445597;0.0;0.0;0.3960853078080451;0.0;0.5667490740311045;0.0;0.35567403472354664;0.41615614539565;0.0;0.0;0.0;0.5030901111000157;0.35705918973397627;0.361529467360556;0.416880861989133;0.0;0.38373357763476945;0.49257181443028214;0.29879388573530075;0.3343979527445597;0.5400746861303114;0.4833173124098359;0.7032014440923513;0.0;0.38373357763476945;0.36811667218063365;0.0;0.0;0.35384516833506796;0.44338237691935073;0.2974529595436521;0.0;0.31428262452856903;0.4447094872321656;0.0;0.8665557891756456
GO:0043508;0.2986858488845821;0.43860722654569734;0.0;0.0;0.209731877021625;0.2819642207503838;1.0;0.0;0.0;0.22772024499225957;0.0;0.0;0.2998731778294442;0.2401624721717494;0.45901401167440975;0.38414092102934116;0.0;0.3933748711271961;0.27027189220720454;0.4548469932191129;0.0;0.0;0.24375368312781975;0.0;0.27991031780812825;0.3452393332395257;0.0;0.47859639525978825;0.42938536484910084;0.3049644969245804;0.3084738160501451;0.4548469932191129;0.0;0.2199390760738622;0.0;0.0;0.32791581921185103;0.1851737485278404;0.36621521137592467;0.46774130572253947;0.0;0.0;0.0;0.24483841560033986;0.19694059100882855;0.44736084916202307;0.4257354918568341;0.33405468005809513;0.0;0.43099281534627804;0.22656154200654188;0.0;0.364828370810083;0.0;0.0;0.209731877021625;0.0;0.0;0.0;0.30873478876823485;0.0;0.0;0.0;0.2100943531579859;0.23640626492241817;0.3224850845990094;0.6167145569635666;0.26545027460145937;0.0;0.0;0.4756898091154065;0.0;0.0;0.33481746763414943;0.0;0.0;0.42407939048421267;0.45886014413048953;0.0;0.3729004819242493;0.3415023349986925;0.0;0.5382672662988586;0.3711775953473466;0.2656388139625626;0.41255569986418394;0.0;0.2824684789474795;0.22656154200654188;0.0;0.0;0.0;0.0;0.4313007899369853;0.4248457838889312;0.0;0.31182212586565516;0.0;0.31788375994764057;0.0;0.0;0.23676874105877915;0.209731877021625;0.2834078126429887;0.3360378287127392;0.5662255620088159;0.3850063878844026;0.0;0.209731877021625;0.209731877021625;0.0;0.5382672662988586;0.0;0.0;0.0;0.35740787950060654;0.0;0.495822343554975;0.0;0.0;0.0;0.40828148660941577;0.0;0.0;0.48053757704363026;0.0;0.3872455833993258;0.30077836176516565;0.0;0.3100822005437819;0.298896551436257;0.0;0.31200232765655994;0.209731877021625;0.0;0.7170981271713819;0.2532359299073351;0.256978719853612;0.0;0.5263381901505796;0.0;0.4548469932191129;0.0;0.0;0.41222301314718;0.0;0.3424006043219671;0.0;0.47890753644112444;0.2914900696727153;0.0;0.0;0.0;0.2738083848385289;0.209731877021625;0.398795672979308;0.21595340251127143;0.0;0.40512171610039327;0.4249215584062975;0.4220273874528785;0.209731877021625;0.3157262164211739;0.424849228081135;0.36140827516251717;0.0;0.3995748698250425;0.4855345320312827;0.0;0.0;0.7285846732623418;0.39239223681777974;0.6586236923964142;0.0;0.5554225642108669;0.30725212549643444;0.0;0.32557093933705017
GO:0090177;0.0;0.0;0.5903455833918265;0.44637497268261;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4730493605834032;0.0;0.0;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.5201671426053232;0.0;0.44637497268261;0.5201671426053232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6438995519925923;0.0;0.5022819096235476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.6270698870076754;0.0;0.0;0.0;0.0;0.6759918818795723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5591411283905556;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.44637497268261;0.0;0.0;0.53699680759024;0.0;0.0;0.5674139854373101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5201671426053232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5201671426053232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060401;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40614604513319813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3584754466145001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3584754466145001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38797545395663263;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045766;0.7851474704628363;0.3442351311470669;0.0;0.0;0.44285522490264057;0.4862604461150987;0.22772024499225957;0.0;0.0;1.0;0.0;0.0;0.46265645676095085;0.3638651875125793;0.365345512379298;0.4652374697733456;0.0;0.36448985803812767;0.3442351311470669;0.27001153834718855;0.0;0.0;0.4370154194567466;0.0;0.43404362829908255;0.4088226628516202;0.0;0.3282611205033203;0.2573411959899729;0.38514126949156624;0.5045937338480778;0.27001153834718855;0.0;0.5189934043545109;0.0;0.0;0.41112920518945795;0.3638651875125793;0.33733019828685623;0.40551057287671627;0.0;0.0;0.0;0.21595340251127143;0.3442351311470669;0.25439463289305275;0.3968504787677657;0.49683795898960176;0.0;0.4021078022572096;0.5153280389509884;0.0;0.4403768251996804;0.0;0.0;0.28732647518258375;0.0;0.0;0.0;0.3863293869291936;0.0;0.0;0.0;0.40335608948691276;0.31400086308337694;0.4173671151307715;0.2782092399470103;0.4053781339457876;0.0;0.0;0.3135155912328987;0.0;0.0;0.49760074656565606;0.0;0.0;0.39519437739514424;0.28119718745471345;0.0;0.27001153834718855;0.3638651875125793;0.0;0.28684120333210544;0.3223086777539316;0.3432334121235214;0.44285522490264057;0.0;0.36006307710843827;0.5153280389509884;0.0;0.0;0.0;0.0;0.25452279955392026;0.27417086097488985;0.0;0.3894167240266139;0.0;0.49389996050629076;0.0;0.0;0.4715434238209143;0.3638651875125793;0.25452279955392026;0.3996211583248337;0.25452279955392026;0.387739184032777;0.0;0.531302049594735;0.28732647518258375;0.0;0.2573411959899729;0.0;0.0;0.0;0.3741670371436587;0.0;0.4021538442598633;0.0;0.0;0.0;0.4962168057061362;0.0;0.0;0.3894167240266139;0.0;0.37384930910352565;0.4677029582689164;0.0;0.29668592624798173;0.42803937093520417;0.0;0.3114314555184034;0.38652642450199587;0.0;0.3068270707303714;0.4292521304659853;0.578548892426722;0.0;0.3415027352786552;0.0;0.27001153834718855;0.0;0.0;0.3654810190946251;0.0;0.4715434238209143;0.0;0.2859413201721541;0.36908466783367405;0.0;0.0;0.0;0.529592969708961;0.38652642450199587;0.3755079633353073;0.5051692985948882;0.0;0.31400086308337694;0.41566660168274144;0.23278306749618832;0.28732647518258375;0.4082139758478805;0.4189308980124647;0.668967179186763;0.0;0.29668592624798173;0.30787157535550663;0.0;0.0;0.3505087274744241;0.3635072237287113;0.240511531005056;0.0;0.3437498592965886;0.4545466656346728;0.0;0.4320525218465808
