;GO:0016525;GO:0014068;GO:0061333;GO:0008584;GO:0090179;GO:0032330;GO:0043508;GO:0090177;GO:0060401;GO:0045766;GO:0001542;GO:0071493;GO:0030307;GO:0032967;GO:0045892;GO:0045893;GO:0071773;GO:0030308;GO:0006958;GO:0030948;GO:0071897;GO:0071774;GO:0010811;GO:0070207;GO:0050679;GO:0035556;GO:0019800;GO:0033138;GO:1902042;GO:0016239;GO:0042662;GO:1902203;GO:0009725;GO:1901509;GO:0048251;GO:0071481;GO:0001558;GO:0051496;GO:0050680;GO:0050727;GO:0034059;GO:0070278;GO:0018146;GO:0010667;GO:0070318;GO:1905049;GO:0008285;GO:0008284;GO:0002063;GO:0060548;GO:0045669;GO:0001890;GO:0045944;GO:0006029;GO:0002576;GO:0007229;GO:0051385;GO:0071310;GO:0003429;GO:0019221;GO:0001649;GO:0034446;GO:0071799;GO:0033630;GO:0030521;GO:0010596;GO:0050732;GO:0061185;GO:0022617;GO:0048704;GO:0030514;GO:0007517;GO:0071300;GO:0050867;GO:0032496;GO:0030199;GO:0050866;GO:0030512;GO:0071305;GO:2001113;GO:0030511;GO:0018108;GO:1902230;GO:0032092;GO:0007173;GO:2000041;GO:0006366;GO:0008543;GO:0045600;GO:0006367;GO:0060447;GO:0009749;GO:0048048;GO:0051045;GO:0043154;GO:0042340;GO:0016055;GO:0016331;GO:0010975;GO:0050910;GO:0051603;GO:0030500;GO:0033690;GO:1904027;GO:0007186;GO:0060394;GO:0090263;GO:0043312;GO:0090141;GO:0038063;GO:0043434;GO:0046426;GO:0048208;GO:0042744;GO:0030855;GO:0043280;GO:0030579;GO:0010629;GO:0006888;GO:0031668;GO:0003417;GO:0010628;GO:0035987;GO:0032355;GO:0010469;GO:0048050;GO:0030336;GO:0030335;GO:0060740;GO:1905522;GO:1901164;GO:0043200;GO:1903984;GO:1901203;GO:0043687;GO:0006469;GO:1904956;GO:0010718;GO:0030206;GO:0001960;GO:0045471;GO:1900747;GO:0071230;GO:0030208;GO:0030449;GO:0030207;GO:0010719;GO:0001569;GO:0010951;GO:0060070;GO:0030167;GO:0071356;GO:0070542;GO:0060071;GO:0051901;GO:0010950;GO:0060452;GO:0014012;GO:2001044;GO:0007162;GO:1904684;GO:0090244;GO:0045599;GO:0006355;GO:0045597;GO:0061304;GO:1902548;GO:0090090;GO:0060739;GO:0045087;GO:0046330;GO:0043066;GO:0070373;GO:0006508;GO:0070374;GO:0043065;GO:0071347;GO:0032331
GO:0016525;1.0;0.01873144595815766;0.0;0.0;0.0837914265800942;0.15277603671478152;0.0016126000802902012;0.0;0.0;0.2974022628974881;0.0;0.0;0.029554417434315347;0.029554417434315347;0.00503549750813152;0.0036965828264998394;0.0;0.052693550906917914;0.026112345308102147;0.02675770252968184;0.0;0.0;0.029554417434315347;0.0;0.029554417434315347;0.029554417434315347;0.0;0.005735323047764678;0.01870256991752583;0.016784996064347076;0.03175253739832654;0.042485619384908496;0.0;0.15277603671478152;0.0;0.0;0.029554417434315347;0.012232851829583478;0.052693550906917914;0.029554417434315347;0.0;0.0;0.0;0.052693550906917914;0.029554417434315347;0.015936601270788844;0.052693550906917914;0.029554417434315347;0.0;0.052693550906917914;0.046875373730982314;0.0;0.0030507844279764845;0.0;0.0;0.029554417434315347;0.0;0.0;0.0;0.029554417434315347;0.0;0.0;0.0;0.029554417434315347;0.029554417434315347;0.07906803127870708;0.010194876917698917;0.15674420007313908;0.0;0.0;0.01328554432758263;0.0;0.0;0.029554417434315347;0.0;0.0;0.052693550906917914;0.021247509946288514;0.0;0.052693550906917914;0.012927557205178332;0.0;0.009578849884108204;0.022284038081440277;0.029554417434315347;0.050885450984325044;0.0;0.029554417434315347;0.052693550906917914;0.0;0.0;0.0;0.0;0.008240331850451884;0.010840797126225047;0.0;0.029554417434315347;0.0;0.15277603671478152;0.0;0.0;0.15277603671478152;0.029554417434315347;0.04627511075979405;0.029554417434315347;0.007846016291768662;0.01888105388734162;0.0;0.07110763298151258;0.029554417434315347;0.0;0.027745732267497995;0.0;0.0;0.0;0.006089430889627678;0.0;0.052693550906917914;0.0;0.0;0.0;0.029554417434315347;0.0;0.0;0.029554417434315347;0.0;0.05038208982079265;0.028397541039609942;0.0;0.02688166182631485;0.06527453587943027;0.0;0.009087801115250253;0.029554417434315347;0.0;0.00725795937566638;0.15277603671478152;0.13523914560491102;0.0;0.032525867279611216;0.0;0.02438313444946398;0.0;0.0;0.018171261831963142;0.0;0.13837622641753922;0.0;0.01591452275163979;0.029554417434315347;0.0;0.0;0.0;0.15277603671478152;0.029554417434315347;0.008943818185542742;0.04645471215358898;0.0;0.029554417434315347;0.052693550906917914;0.007065031162898507;0.029554417434315347;0.1534588877518638;0.018202173841719307;0.052693550906917914;0.0;0.052693550906917914;0.03359778734293871;0.0;0.0;0.0025345128976109917;0.052693550906917914;0.006742652780456316;0.0;0.0037883119857789515;0.029554417434315347;0.0;0.1028597288571445
GO:0014068;0.01873144595815766;1.0;0.0;0.0;0.028900264053219014;0.03339691615813532;0.008475984234954938;0.0;0.0;0.03339691615813532;0.0;0.0;0.10004507709335599;0.03339691615813532;0.00503549750813152;0.01974353259675029;0.0;0.03339691615813532;0.09841492126870216;0.12631637149771688;0.0;0.0;0.03339691615813532;0.0;0.10004507709335599;0.03339691615813532;0.0;0.030632490292028372;0.08829012008948091;0.08964904412720757;0.010674423328211296;0.15765842615334905;0.0;0.01873144595815766;0.0;0.0;0.03339691615813532;0.06533593867211791;0.03339691615813532;0.03339691615813532;0.0;0.0;0.0;0.03339691615813532;0.10004507709335599;0.015936601270788844;0.03339691615813532;0.10004507709335599;0.0;0.03339691615813532;0.10004507709335599;0.0;0.016294308724158792;0.0;0.0;0.03339691615813532;0.0;0.0;0.0;0.03339691615813532;0.0;0.0;0.0;0.03339691615813532;0.03339691615813532;0.02658073044712493;0.010194876917698917;0.01873144595815766;0.0;0.0;0.06271770720863407;0.0;0.0;0.10004507709335599;0.0;0.0;0.03339691615813532;0.10030414071610232;0.0;0.03339691615813532;0.4059321318784268;0.0;0.050347374776324096;0.01412351490195075;0.03339691615813532;0.0824840293362467;0.0;0.03339691615813532;0.10004507709335599;0.0;0.0;0.0;0.0;0.008240331850451884;0.010840797126225047;0.0;0.03339691615813532;0.0;0.03339691615813532;0.0;0.0;0.01873144595815766;0.10004507709335599;0.03339691615813532;0.03339691615813532;0.03703906595077816;0.588177307613437;0.0;0.10004507709335599;0.03339691615813532;0.0;0.1458342909447656;0.0;0.0;0.0;0.03252378829527287;0.0;0.01873144595815766;0.0;0.0;0.0;0.03339691615813532;0.0;0.0;0.15765842615334905;0.0;0.03339691615813532;0.10004507709335599;0.0;0.02688166182631485;0.02194369601990541;0.0;0.285361760327232;0.10004507709335599;0.0;0.00725795937566638;0.03339691615813532;0.10004507709335599;0.0;0.15354642387623765;0.0;0.11510663391151366;0.0;0.0;0.03239814530310216;0.0;0.03339691615813532;0.0;0.01591452275163979;0.03339691615813532;0.0;0.0;0.0;0.03339691615813532;0.03339691615813532;0.04776913548907838;0.03339691615813532;0.0;0.15765842615334905;0.03339691615813532;0.007065031162898507;0.03339691615813532;0.03339691615813532;0.032453259350379245;0.10004507709335599;0.0;0.03339691615813532;0.15765842615334905;0.0;0.0;0.10753251291128181;0.03339691615813532;0.03544004453890271;0.0;0.16072781002879047;0.10004507709335599;0.0;0.03339691615813532
GO:0061333;0.0;0.0;1.0;0.06607111804024644;0.0;0.0;0.0;0.20051052174954098;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.104543647937524;0.0;0.0;0.0675267469225723;0.0;0.0;0.0;0.0;0.0;0.0;0.1433566037657272;0.0;0.104543647937524;0.11485325636404844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14197974508061034;0.0;0.104543647937524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.104543647937524;0.0;0.13168701288848614;0.0;0.0;0.0;0.0;0.41915073734280844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.104543647937524;0.0;0.0;0.0;0.0;0.0;0.0993163161764033;0.0;0.104543647937524;0.0;0.0;0.13439775891212888;0.0;0.0;0.37283585407843567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25232670548535535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03439768884950031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33951735312515163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008584;0.0;0.0;0.06607111804024644;1.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12672175318334397;0.0;0.0;0.6151375232874303;0.0;0.0;0.0;0.0;0.0;0.0;0.04414213935061768;0.0;0.06607111804024644;0.05988303403249588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.23018548011744744;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.23018548011744744;0.0;0.06607111804024644;0.0;0.0;0.06607111804024644;0.0;0.0;0.28429615766389815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06293476764642246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06597338694660271;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0090179;0.0837914265800942;0.028900264053219014;0.0;0.0;1.0;0.0837914265800942;0.0016126000802902012;0.0;0.0;0.0837914265800942;0.0;0.01222188623923354;0.028900264053219014;0.016209392859091565;0.00503549750813152;0.006590760104905454;0.01222188623923354;0.028900264053219014;0.016209392859091565;0.02675770252968184;0.005873524301798058;0.0;0.016209392859091565;0.01222188623923354;0.028900264053219014;0.07053227468093504;0.007768333550726095;0.01022569765270045;0.01870256991752583;0.028900264053219014;0.05703179615052346;0.028900264053219014;0.0;0.0837914265800942;0.01222188623923354;0.01222188623923354;0.028900264053219014;0.02181035718438865;0.028900264053219014;0.016209392859091565;0.0;0.01222188623923354;0.008106005261954125;0.028900264053219014;0.028900264053219014;0.015936601270788844;0.028900264053219014;0.028900264053219014;0.01222188623923354;0.028900264053219014;0.028900264053219014;0.0;0.005439344724655555;0.01222188623923354;0.01222188623923354;0.08409846404502279;0.0;0.01222188623923354;0.01222188623923354;0.08409846404502279;0.01222188623923354;0.01222188623923354;0.0077074030638721305;0.016209392859091565;0.07053227468093504;0.02658073044712493;0.010194876917698917;0.09936401356124445;0.01222188623923354;0.0;0.01328554432758263;0.0;0.01222188623923354;0.028900264053219014;0.0;0.01222188623923354;0.028900264053219014;0.021247509946288514;0.008498956730120865;0.028900264053219014;0.023048970435878887;0.00995265833540629;0.009578849884108204;0.01222188623923354;0.08409846404502279;0.14205611450015088;0.00576711589335461;0.08409846404502279;0.028900264053219014;0.007057077111086225;0.0;0.0;0.0;0.008240331850451884;0.010840797126225047;0.008190895880016752;0.10374049306539737;0.0;0.09936401356124445;0.0;0.0;0.0837914265800942;0.028900264053219014;0.028900264053219014;0.07053227468093504;0.007846016291768662;0.028900264053219014;0.01222188623923354;0.040994783366479506;0.08409846404502279;0.0;0.027745732267497995;0.01222188623923354;0.01222188623923354;0.01222188623923354;0.010857048266638851;0.01222188623923354;0.016209392859091565;0.0;0.01222188623923354;0.0;0.016209392859091565;0.01222188623923354;0.0;0.028900264053219014;0.0;0.028900264053219014;0.028900264053219014;0.0;0.02688166182631485;0.0636220344063953;0.0;0.01620294197179387;0.028900264053219014;0.01222188623923354;0.00725795937566638;0.09936401356124445;0.0837914265800942;0.00809250214922688;0.028900264053219014;0.0;0.02438313444946398;0.011861000587948936;0.005062098594956632;0.016209392859091565;0.008177108702576255;0.0837914265800942;0.0;0.01591452275163979;0.10374049306539737;0.0070694483972878475;0.01222188623923354;0.0;0.35947947153700804;0.028900264053219014;0.015946230031755396;0.028900264053219014;0.01222188623923354;0.028900264053219014;0.028900264053219014;0.007065031162898507;0.10374049306539737;0.028900264053219014;0.028900264053219014;0.028900264053219014;0.0;0.028900264053219014;0.028900264053219014;0.01222188623923354;0.0;0.0045188670929252805;0.028900264053219014;0.006742652780456316;0.0;0.006754307064843514;0.028900264053219014;0.01222188623923354;0.0837914265800942
GO:0032330;0.15277603671478152;0.03339691615813532;0.0;0.0;0.0837914265800942;1.0;0.0016126000802902012;0.0;0.0;0.17164947137953412;0.0;0.0;0.09873193228442995;0.04244253132023494;0.00503549750813152;0.006590760104905454;0.0;0.09843484775068445;0.026112345308102147;0.02675770252968184;0.0;0.0;0.0797003682520364;0.0;0.12237164973833586;0.14210042952538657;0.0;0.01022569765270045;0.01870256991752583;0.02992652609562692;0.03128235497201659;0.042485619384908496;0.0;0.4119961563551893;0.0;0.0;0.14210042952538657;0.02181035718438865;0.12213173300517399;0.0797003682520364;0.0;0.0;0.0;0.05322056358696159;0.09626146168572945;0.015936601270788844;0.14210042952538657;0.14210042952538657;0.0;0.14210042952538657;0.1373724870572703;0.0;0.005439344724655555;0.0;0.0;0.14210042952538657;0.0;0.0;0.0;0.14210042952538657;0.0;0.0;0.0;0.0797003682520364;0.14210042952538657;0.02658073044712493;0.010194876917698917;0.1901447387461001;0.0;0.0;0.01328554432758263;0.0;0.0;0.14210042952538657;0.0;0.0;0.14210042952538657;0.021247509946288514;0.0;0.07182828198734119;0.023048970435878887;0.0;0.009578849884108204;0.06009409744517728;0.14210042952538657;0.0506590243270875;0.0;0.14210042952538657;0.2042175986464048;0.0;0.0;0.0;0.0;0.008240331850451884;0.010840797126225047;0.0;0.14210042952538657;0.0;0.2768208150484902;0.0;0.0;0.4119961563551893;0.12628214781267033;0.04627511075979405;0.14210042952538657;0.007846016291768662;0.03366365709627272;0.0;0.050129045712812556;0.13846533380147183;0.0;0.027745732267497995;0.0;0.0;0.0;0.010857048266638851;0.0;0.07563384408059995;0.0;0.0;0.0;0.07595466202205571;0.0;0.0;0.14210042952538657;0.0;0.05038208982079265;0.050630917619257816;0.0;0.02688166182631485;0.0636220344063953;0.0;0.01620294197179387;0.0644149321459334;0.0;0.00725795937566638;0.353983974664486;0.13669721367057747;0.0;0.032525867279611216;0.0;0.02438313444946398;0.0;0.0;0.018171261831963142;0.0;0.13632719112110198;0.0;0.01591452275163979;0.14210042952538657;0.0;0.0;0.0;0.2330909918773149;0.07412010571338071;0.015946230031755396;0.04645471215358898;0.0;0.14210042952538657;0.14210042952538657;0.007065031162898507;0.14210042952538657;0.20357515319586372;0.032453259350379245;0.28273019813440253;0.0;0.07156651553171066;0.03359778734293871;0.0;0.0;0.0045188670929252805;0.0982116173552396;0.006742652780456316;0.0;0.006754307064843514;0.09840791439978333;0.0;0.2433413821283718
GO:0043508;0.0016126000802902012;0.008475984234954938;0.0;0.0;0.0016126000802902012;0.0016126000802902012;1.0;0.0;0.0;9.044646850939408E-4;0.0;0.0;0.0016126000802902012;0.0016126000802902012;0.016273677988950085;0.00461253215244131;0.0;0.00484730833218671;0.0016126000802902012;0.028485447527607285;0.0;0.0;9.044646850939408E-4;0.0;0.0016126000802902012;0.0016126000802902012;0.0;0.02208071940127385;0.028485447527607285;0.00461253215244131;0.00484730833218671;0.028485447527607285;0.0;9.044646850939408E-4;0.0;0.0;0.0016126000802902012;0.0016126000802902012;0.00484730833218671;0.002359695879211997;0.0;0.0;0.0;0.00484730833218671;0.0016126000802902012;0.058609504581623124;0.00484730833218671;0.0016126000802902012;0.0;0.00484730833218671;0.0016126000802902012;0.0;0.00461253215244131;0.0;0.0;0.0016126000802902012;0.0;0.0;0.0;0.0016126000802902012;0.0;0.0;0.0;9.044646850939408E-4;0.0016126000802902012;0.00484730833218671;0.1346180985635552;0.0016126000802902012;0.0;0.0;0.028485447527607285;0.0;0.0;0.0016126000802902012;0.0;0.0;0.00484730833218671;0.028485447527607285;0.0;0.00484730833218671;0.007612678651809766;0.0;0.0384679014521214;9.044646850939408E-4;0.0016126000802902012;0.028485447527607285;0.0;0.0016126000802902012;0.0016126000802902012;0.0;0.0;0.0;0.0;0.058609504581623124;0.058609504581623124;0.0;0.0016126000802902012;0.0;0.0016126000802902012;0.0;0.0;9.044646850939408E-4;0.0016126000802902012;0.00484730833218671;0.0016126000802902012;0.1346180985635552;0.007612678651809766;0.0;0.0016126000802902012;0.0016126000802902012;0.0;0.0384679014521214;0.0;0.0;0.0;0.014330675424007096;0.0;0.007937660269002684;0.0;0.0;0.0;0.0021741227356896534;0.0;0.0;0.007612678651809766;0.0;0.00484730833218671;0.0016126000802902012;0.0;0.00484730833218671;0.00484730833218671;0.0;0.007612678651809766;0.0016126000802902012;0.0;0.22218367406364029;0.0016126000802902012;0.0016126000802902012;0.0;0.028485447527607285;0.0;0.028485447527607285;0.0;0.0;0.008321175317119194;0.0;0.00484730833218671;0.0;0.058609504581623124;0.0016126000802902012;0.0;0.0;0.0;0.0016126000802902012;0.0016126000802902012;0.014330675424007096;9.044646850939408E-4;0.0;0.007612678651809766;0.00484730833218671;0.058609504581623124;0.0016126000802902012;0.00484730833218671;0.00461253215244131;0.0016126000802902012;0.0;0.00484730833218671;0.028485447527607285;0.0;0.0;0.0478365957877256;0.00484730833218671;0.2064305246537793;0.0;0.03180493813529565;0.0016126000802902012;0.0;0.00484730833218671
GO:0090177;0.0;0.0;0.20051052174954098;0.06607111804024644;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1047265944888685;0.0;0.0;0.0675267469225723;0.0;0.0;0.0;0.0;0.0;0.0;0.08466285199482125;0.0;0.11985849803994351;0.11485325636404844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24040926544176702;0.0;0.11985849803994351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11985849803994351;0.0;0.22298094716797023;0.0;0.0;0.0;0.0;0.3452955631223504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11985849803994351;0.0;0.0;0.0;0.0;0.0;0.0993163161764033;0.0;0.11985849803994351;0.0;0.0;0.13439775891212888;0.0;0.0;0.1783547181668474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12070635897947189;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03439768884950031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22988378971114176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060401;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.198343291040361;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18721747699791577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.056185937859846775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15186325336566142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045766;0.2974022628974881;0.03339691615813532;0.0;0.0;0.0837914265800942;0.17164947137953412;9.044646850939408E-4;0.0;0.0;1.0;0.0;0.0;0.059203133899649846;0.059203133899649846;0.002824277217674385;0.006590760104905454;0.0;0.033205470168080946;0.04655656636946242;0.015007686833297678;0.0;0.0;0.059203133899649846;0.0;0.059203133899649846;0.033205470168080946;0.0;0.01022569765270045;0.010489776242512815;0.02992652609562692;0.030948684653662784;0.023829058938826957;0.0;0.17164947137953412;0.0;0.0;0.033205470168080946;0.02181035718438865;0.033205470168080946;0.033205470168080946;0.0;0.0;0.0;0.029850004891814687;0.059203133899649846;0.008938417668475987;0.033205470168080946;0.059203133899649846;0.0;0.033205470168080946;0.13895638838205013;0.0;0.005439344724655555;0.0;0.0;0.033205470168080946;0.0;0.0;0.0;0.033205470168080946;0.0;0.0;0.0;0.059203133899649846;0.033205470168080946;0.02658073044712493;0.0057180365136027134;0.17164947137953412;0.0;0.0;0.00745151002620946;0.0;0.0;0.059203133899649846;0.0;0.0;0.033205470168080946;0.011917165717331379;0.0;0.033205470168080946;0.023048970435878887;0.0;0.005372523262204567;0.02503693274896002;0.033205470168080946;0.0506590243270875;0.0;0.033205470168080946;0.17180937696579324;0.0;0.0;0.0;0.0;0.004621783939665492;0.006080316055282548;0.0;0.033205470168080946;0.0;0.17164947137953412;0.0;0.0;0.17164947137953412;0.059203133899649846;0.02595448430928537;0.033205470168080946;0.004400622783858107;0.03366365709627272;0.0;0.1454760845330695;0.033205470168080946;0.0;0.015561846551258574;0.0;0.0;0.0;0.010857048266638851;0.0;0.033205470168080946;0.0;0.0;0.0;0.059203133899649846;0.0;0.0;0.033205470168080946;0.0;0.028257980116147188;0.050630917619257816;0.0;0.015077212320468351;0.0636220344063953;0.0;0.01620294197179387;0.059203133899649846;0.0;0.004070797230740158;0.17164947137953412;0.13827332911017257;0.0;0.018242897706644515;0.0;0.013675854473149293;0.0;0.0;0.018171261831963142;0.0;0.13487306986640907;0.0;0.008926034411701067;0.033205470168080946;0.0;0.0;0.0;0.17164947137953412;0.059203133899649846;0.015946230031755396;0.13770938790241363;0.0;0.033205470168080946;0.033205470168080946;0.003962588904733236;0.033205470168080946;0.059203133899649846;0.018202173841719307;0.17180937696579324;0.0;0.033205470168080946;0.018844109286857823;0.0;0.0;0.0045188670929252805;0.033205470168080946;0.003781775406259269;0.0;0.006754307064843514;0.059203133899649846;0.0;0.10025571411904854
