;GO:0016525;GO:0014068;GO:0061333;GO:0008584;GO:0090179;GO:0032330;GO:0043508;GO:0090177;GO:0060401;GO:0045766;GO:0001542;GO:0071493;GO:0030307;GO:0032967;GO:0045892;GO:0045893;GO:0071773;GO:0030308;GO:0006958;GO:0030948;GO:0071897;GO:0071774;GO:0010811;GO:0070207;GO:0050679;GO:0035556;GO:0019800;GO:0033138;GO:1902042;GO:0016239;GO:0042662;GO:1902203;GO:0009725;GO:1901509;GO:0048251;GO:0071481;GO:0001558;GO:0051496;GO:0050680;GO:0050727;GO:0034059;GO:0070278;GO:0018146;GO:0010667;GO:0070318;GO:1905049;GO:0008285;GO:0008284;GO:0002063;GO:0060548;GO:0045669;GO:0001890;GO:0045944;GO:0006029;GO:0002576;GO:0007229;GO:0051385;GO:0071310;GO:0003429;GO:0019221;GO:0001649;GO:0034446;GO:0071799;GO:0033630;GO:0030521;GO:0010596;GO:0050732;GO:0061185;GO:0022617;GO:0048704;GO:0030514;GO:0007517;GO:0071300;GO:0050867;GO:0032496;GO:0030199;GO:0050866;GO:0030512;GO:0071305;GO:2001113;GO:0030511;GO:0018108;GO:1902230;GO:0032092;GO:0007173;GO:2000041;GO:0006366;GO:0008543;GO:0045600;GO:0006367;GO:0060447;GO:0009749;GO:0048048;GO:0051045;GO:0043154;GO:0042340;GO:0016055;GO:0016331;GO:0010975;GO:0050910;GO:0051603;GO:0030500;GO:0033690;GO:1904027;GO:0007186;GO:0060394;GO:0090263;GO:0043312;GO:0090141;GO:0038063;GO:0043434;GO:0046426;GO:0048208;GO:0042744;GO:0030855;GO:0043280;GO:0030579;GO:0010629;GO:0006888;GO:0031668;GO:0003417;GO:0010628;GO:0035987;GO:0032355;GO:0010469;GO:0048050;GO:0030336;GO:0030335;GO:0060740;GO:1905522;GO:1901164;GO:0043200;GO:1903984;GO:1901203;GO:0043687;GO:0006469;GO:1904956;GO:0010718;GO:0030206;GO:0001960;GO:0045471;GO:1900747;GO:0071230;GO:0030208;GO:0030449;GO:0030207;GO:0010719;GO:0001569;GO:0010951;GO:0060070;GO:0030167;GO:0071356;GO:0070542;GO:0060071;GO:0051901;GO:0010950;GO:0060452;GO:0014012;GO:2001044;GO:0007162;GO:1904684;GO:0090244;GO:0045599;GO:0006355;GO:0045597;GO:0061304;GO:1902548;GO:0090090;GO:0060739;GO:0045087;GO:0046330;GO:0043066;GO:0070373;GO:0006508;GO:0070374;GO:0043065;GO:0071347;GO:0032331
GO:0016525;1.0;0.07619769492027631;0.0;0.0;0.46441886335691435;0.4053527025270844;0.20306566653959346;0.0;0.0;0.8411777005541089;0.0;0.0;0.08286909503155064;0.07000144928445662;0.31791467954350006;0.10728737164324553;0.0;0.25507875464315116;0.08308236472543361;0.1976714812271433;0.0;0.0;0.08031195219892147;0.0;0.08413661517370802;0.10833318547641663;0.0;0.0795168067566958;0.21991033887308514;0.0757519923261913;0.4398147081094423;0.16726531250088952;0.0;0.4241189125774249;0.0;0.0;0.0915432404838346;0.07397571058489057;0.2459144814584343;0.09146602457241393;0.0;0.0;0.0;0.20911475434073998;0.060556964223340115;0.1900087023719055;0.29547437795606;0.10055224791007761;0.0;0.3103616185047875;0.36504537965563694;0.0;0.10398160113830308;0.0;0.0;0.0783125803978541;0.0;0.0;0.0;0.09675235423876306;0.0;0.0;0.0;0.06777691012300328;0.07383290448711413;0.505401467342055;0.22518367550587148;0.39908350847890944;0.0;0.0;0.2256108599657764;0.0;0.0;0.09141429294295415;0.0;0.0;0.2556741398679114;0.23323776836615093;0.0;0.16726531250088952;0.07023588590374683;0.0;0.21581189268329556;0.06831089661235003;0.07491107867081562;0.4184602930895797;0.0;0.07769211374643104;0.3656273696199407;0.0;0.0;0.0;0.0;0.1942494477063416;0.2391571324533695;0.0;0.08887072755336346;0.0;0.5105827559920231;0.0;0.0;0.4195134681320229;0.06542993326622881;0.17538658001584995;0.10548712854339526;0.19917014307129402;0.07881300999120558;0.0;0.46983914137773686;0.06493760372858155;0.0;0.22685006755889173;0.0;0.0;0.0;0.08104705447355813;0.0;0.33200877052892;0.0;0.0;0.0;0.11056757189315938;0.0;0.0;0.0949494834133734;0.0;0.26352941856034096;0.09286125644665703;0.0;0.19225775130364012;0.4471607943501008;0.0;0.05930098439524709;0.06156842808176668;0.0;0.2653539827420939;0.3380190564986405;0.4037417362356367;0.0;0.22764342762520984;0.0;0.1874156371186366;0.0;0.0;0.08010150781972322;0.0;0.5117602412642603;0.0;0.2646807330895655;0.07889385952373623;0.0;0.0;0.0;0.5228527885561409;0.06440190975630918;0.08313501218462377;0.2943390680951828;0.0;0.06631111148059168;0.26501895014482685;0.18433671908620383;0.060556964223340115;0.5362355552717194;0.12203949477728936;0.4886500243505153;0.0;0.1900087023719055;0.2472914904566508;0.0;0.0;0.0814261716380233;0.30662801062900874;0.23127786016011417;0.0;0.08637892162271908;0.0957658428855089;0.0;0.498933392639696
GO:0014068;0.07619769492027631;1.0;0.0;0.0;0.07293756035769872;0.08091692734801591;0.35710544426417545;0.0;0.0;0.21831832535066725;0.0;0.0;0.24131603314277827;0.18510568292591809;0.11279760317906684;0.3088079655501812;0.0;0.09139822154812076;0.39952500525555734;0.26718148954613696;0.0;0.0;0.2113190125440827;0.0;0.24485830292007085;0.11678765583081976;0.0;0.231926795740308;0.29619427518494745;0.22134604084781875;0.06679410581653009;0.22718033767287726;0.0;0.05878017127718541;0.0;0.0;0.09947834836206909;0.21634060579758216;0.0882418196214155;0.3103264652883275;0.0;0.0;0.0;0.07547471996961866;0.17824914818623386;0.06878723786738072;0.1052036253797425;0.29034859867467117;0.0;0.11024752445685673;0.22002182377975052;0.0;0.2997623817166765;0.0;0.0;0.08564171797996369;0.0;0.0;0.0;0.10487820903057013;0.0;0.0;0.0;0.17941580515078642;0.08091692734801591;0.08121616491854916;0.08106786182763884;0.05348186882875756;0.0;0.0;0.3035983110092359;0.0;0.0;0.2651138671754508;0.0;0.0;0.09160297193707846;0.3134835541786193;0.0;0.18973811704636373;0.4041183126191048;0.0;0.3787544523144287;0.06574103378710923;0.08205595726454794;0.23790230689943825;0.0;0.08498851480021034;0.22035987977364596;0.0;0.0;0.0;0.0;0.07027508608932823;0.08590857463312807;0.0;0.09669753728716132;0.0;0.10099117107261704;0.0;0.0;0.07360477384302133;0.19213906344895912;0.0636417011920079;0.11387296250129153;0.2691430810719046;0.45160078363269013;0.0;0.19684189191192755;0.07147423134874605;0.0;0.39743189836389464;0.0;0.0;0.0;0.23621652779947838;0.0;0.10343764071661321;0.0;0.0;0.0;0.2867645039334959;0.0;0.0;0.3850757655872578;0.0;0.09430077971814016;0.26912436011604257;0.0;0.06957655735582378;0.06787648238693347;0.0;0.343010679710026;0.1811376171511615;0.0;0.09492645274339154;0.06787648238693347;0.21511001633310178;0.0;0.30623505362418973;0.0;0.2537325596522303;0.0;0.0;0.27325126826827867;0.0;0.07734913689968899;0.0;0.0946956261533074;0.08625331287705318;0.0;0.0;0.0;0.08178498431689732;0.17075992575314342;0.24205953412458914;0.17339949362851295;0.0;0.27265163475693827;0.09481159145639123;0.06679410581653009;0.06679410581653009;0.08091692734801591;0.13071519314495972;0.29095340167781175;0.0;0.21475762359444453;0.33163636190635865;0.0;0.0;0.543443843345803;0.10898475538704784;0.4049057592697655;0.0;0.5751325119231404;0.27715820131293045;0.0;0.07547471996961866
GO:0061333;0.0;0.0;1.0;0.2087972113620106;0.0;0.0;0.0;0.3160568773002913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18341005022807141;0.0;0.0;0.19388498666265133;0.0;0.0;0.0;0.0;0.0;0.0;0.5559901900711818;0.0;0.21023416967681932;0.3887101792579686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4121760743042834;0.0;0.21174024780536913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16304539032800822;0.0;0.3716604963277879;0.0;0.0;0.0;0.0;0.6101548127634813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23202437608218832;0.0;0.0;0.0;0.0;0.0;0.16855694015885875;0.0;0.1902456499402836;0.0;0.0;0.33931495969911074;0.0;0.0;0.604197488210747;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6302442683236591;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16855694015885875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555166479887816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008584;0.0;0.0;0.2087972113620106;1.0;0.0;0.0;0.0;0.17763511802526943;0.0;0.0;0.39420445486744876;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2722578523961143;0.0;0.0;0.7312682756134625;0.0;0.0;0.0;0.0;0.0;0.0;0.20978012441354665;0.0;0.2442794170900051;0.22454729069004525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24026198790247555;0.0;0.5141175134688678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18280421184396092;0.0;0.2133054245284732;0.0;0.0;0.0;0.0;0.21487110036907453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27420067295268363;0.0;0.0;0.0;0.0;0.0;0.3960758504029737;0.0;0.21770204821139671;0.0;0.0;0.19237403735058858;0.0;0.0;0.5608979971090825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21899339729096123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24743594689283938;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18976104912036237;0.0;0.0;0.33967374967949354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0090179;0.46441886335691435;0.07293756035769872;0.0;0.0;1.0;0.34313498365645606;0.06513392807581843;0.0;0.0;0.48327320946829155;0.0;0.019257083802776378;0.07824366332671971;0.059732684667655536;0.09445235949848266;0.09649115606015833;0.021279553630266138;0.07896995799838982;0.06900319129373302;0.06364170119200789;0.023398701818713973;0.0;0.06708131188205148;0.021023545921079443;0.07923549713232435;0.2575195207658379;0.01889255409576281;0.07559560079632746;0.06972276648428098;0.07257784640336247;0.6385071945541081;0.05501619495338685;0.0;0.6283287329085264;0.019549669583091338;0.01967736774486301;0.0849303775014911;0.07113763952357993;0.07660248589583527;0.07468897978985581;0.0;0.018068461080748513;0.02107770458187479;0.06679410581653009;0.05990430059695317;0.06150253728872775;0.08906871067911952;0.09163336277625937;0.020282476753109246;0.09265771161457145;0.30808647883061785;0.0;0.0941228231194174;0.022021739276101474;0.023594412171996895;0.32049891983617446;0.0;0.029190134017409285;0.02036470446401519;0.38147613581559586;0.02318457567359441;0.02158733483293802;0.018668589620516856;0.05810534075053931;0.1880965491832297;0.28207204175389866;0.07113763952357993;0.5864059165147084;0.022237142051074455;0.0;0.07125181014331403;0.0;0.022510103516895807;0.08483267816431013;0.0;0.021743146379836906;0.07912276413094126;0.07327905342515352;0.01967736774486301;0.05501619495338685;0.06807036079302627;0.024451897228887267;0.06861604341248287;0.05729228636972214;0.30874114017987164;0.6876127786990031;0.027336705055139646;0.3183664886627764;0.3085009163243682;0.024246378871424876;0.0;0.0;0.0;0.06268922183041602;0.0748380150109582;0.01979541245547476;0.7207402601802219;0.0;0.5616155647552606;0.0;0.0;0.35322816500476695;0.06405740787286507;0.0573562907887846;0.25214615801474455;0.06405740787286507;0.07503501303344391;0.02654715632649773;0.40338204704706404;0.2732897571659807;0.0;0.07158262816365918;0.02235069404512325;0.020967710335098255;0.025530273575389867;0.07680889556056927;0.01889255409576281;0.0860264423269914;0.0;0.024865670167044683;0.0;0.08695593334408358;0.021023545921079443;0.0;0.08749300708163268;0.0;0.08112749308146543;0.08592610550837793;0.0;0.062132762415870395;0.2936227447170183;0.0;0.058819797245830946;0.06077344669460559;0.02588507824593435;0.08159014102437052;0.3967344390556069;0.3419798950326307;0.020850523764655553;0.071794129612448;0.0;0.06077344669460559;0.02235069404512325;0.01979541245547476;0.06693443022116562;0.02000805680365743;0.32978370536662377;0.0;0.08141955828307179;0.6529603813271552;0.018401602429566784;0.023562926586173785;0.0;0.8936724012024094;0.06318839301536254;0.07845216839979591;0.25359080410474055;0.018668589620516856;0.06479928718866419;0.08150527216307635;0.05990430059695317;0.5208441893642299;0.30306717875145567;0.10669931360507179;0.39170972009013466;0.0;0.06150253728872775;0.07696008164702643;0.016900057869488838;0.0;0.07710831336845987;0.09176411037136836;0.07276011422126542;0.0;0.08097762357759077;0.08810202509150936;0.02268193162953708;0.32271114684876606
GO:0032330;0.4053527025270844;0.08091692734801591;0.0;0.0;0.34313498365645606;1.0;0.07142358154413656;0.0;0.0;0.4237605463278813;0.0;0.0;0.08749990252195487;0.06576818087079188;0.10827966429296977;0.11096758597379712;0.0;0.08840920173195545;0.07718579831188675;0.06963320725460452;0.0;0.0;0.07478900509677566;0.0;0.08874214807300648;0.11195128488405012;0.0;0.08420145409359747;0.07697924810649531;0.08047444155605932;0.3286784245617844;0.05943726275267549;0.0;0.31492996255263195;0.0;0.0;0.09594768236790462;0.07870760640747967;0.08545253404615649;0.08437021571765857;0.0;0.0;0.0;0.07342479560913301;0.06518357189996392;0.06708038150796272;0.1012629133128109;0.10459099820271851;0.0;0.10592764390052829;0.4034245892258904;0.0;0.10784680197478617;0.0;0.0;0.08301193747925745;0.0;0.0;0.0;0.10096138429415456;0.0;0.0;0.0;0.06380077904803828;0.07856532505753219;0.31214147207210696;0.07870760640747967;0.2871670635303341;0.0;0.0;0.0788473922039419;0.0;0.0;0.09582301015066554;0.0;0.0;0.08860076505735542;0.08133744158015184;0.0;0.05943726275267549;0.07496994761288162;0.0;0.07563239510154253;0.06372233901045778;0.07963867307538637;0.3004084346747647;0.0;0.08239809014315799;0.40402606533885155;0.0;0.0;0.0;0.0;0.06849454919210259;0.08326263315468684;0.0;0.09335819126848756;0.0;0.4908943437147112;0.0;0.0;0.39197296633069756;0.0701311774992276;0.06217793518997288;0.10927022673740028;0.0701311774992276;0.0835065525532516;0.0;0.30639879516708346;0.06963320725460452;0.0;0.07925270193270478;0.0;0.0;0.0;0.08570947268178629;0.0;0.0991276694492063;0.0;0.0;0.0;0.10036386243624791;0.0;0.0;0.09923114383021202;0.0;0.09112220033846198;0.09722043673628152;0.0;0.06783080166761646;0.3199083028755814;0.0;0.06390153993849595;0.06621397879346244;0.0;0.09170627470369712;0.3338740974060473;0.3946792259542275;0.0;0.07951203848779308;0.0;0.06621397879346244;0.0;0.0;0.0746064765724804;0.0;0.37917256261963045;0.0;0.09149082531768002;0.08358642286839606;0.0;0.0;0.0;0.3835354849599015;0.06909089219842168;0.08776074021192945;0.2776356753326424;0.0;0.0710213905887902;0.0915990696881452;0.06518357189996392;0.06518357189996392;0.3961539159701751;0.12468628940804154;0.5284404524979399;0.0;0.06708038150796272;0.08589777059212196;0.0;0.0;0.0860824723601695;0.1047613719640567;0.08069859038028822;0.0;0.09093317208340135;0.10001526865730165;0.0;0.9345699970739655
GO:0043508;0.20306566653959346;0.35710544426417545;0.0;0.0;0.06513392807581843;0.07142358154413656;1.0;0.0;0.0;0.0694348649731992;0.0;0.0;0.07873209349354102;0.13984943731284707;0.4089150734991077;0.22174973118883068;0.0;0.2300826421061158;0.24633470792814452;0.3676527517143907;0.0;0.0;0.06748920337376436;0.0;0.07973642831759337;0.0979895170275093;0.0;0.41194376537213534;0.4029778348195418;0.16153744222921745;0.17426886874198055;0.3176056192893187;0.0;0.0529685836056823;0.0;0.0;0.08550616467412231;0.07154115192173237;0.2231427521876807;0.4667903339783158;0.0;0.0;0.0;0.19441885923138957;0.06019018150909809;0.4063469063974799;0.2597150911500931;0.09230398132666705;0.0;0.27025769608752953;0.07261328593649387;0.0;0.21626605862539636;0.0;0.0;0.07507971512795371;0.0;0.0;0.0;0.08946549485814147;0.0;0.0;0.0;0.0584111287575101;0.07142358154413656;0.20746770028794548;0.5724024821570481;0.14802312871060497;0.0;0.0;0.4118654832371194;0.0;0.0;0.08540713690961833;0.0;0.0;0.23053066047196652;0.4236522856927164;0.0;0.2892882540473055;0.2558380873176984;0.0;0.5212607804991938;0.27536118323492886;0.0723095596143837;0.33117658566483005;0.0;0.07457722042450261;0.07271152835379259;0.0;0.0;0.0;0.0;0.38480687359379157;0.4949802516743189;0.0;0.08344355184997307;0.0;0.08662148368864668;0.0;0.0;0.06471381549569594;0.06438441076236054;0.1668225365162227;0.09592933145575824;0.5151412235144469;0.2821709482309938;0.0;0.06578999156532306;0.06396446292750321;0.0;0.5439259006838272;0.0;0.0;0.0;0.3365973197404132;0.0;0.40564448350560167;0.0;0.0;0.0;0.22018261719821647;0.0;0.0;0.32934679186946364;0.0;0.23640941684375036;0.08651551978895464;0.0;0.1807838289300811;0.17680956248183394;0.0;0.22090753371250615;0.061067703802464346;0.0;0.7457030102726429;0.061067703802464346;0.07118179278493512;0.0;0.41501826495403193;0.0;0.3510028587170654;0.0;0.0;0.41803199797151885;0.0;0.198702940910345;0.0;0.5387935584160851;0.07554934533048843;0.0;0.0;0.0;0.07209905214210022;0.06350656168718878;0.34384365892447905;0.05665959063195699;0.0;0.24348047673818649;0.23751744366087119;0.39573697263628144;0.06019018150909809;0.2067929759493391;0.24540961762317634;0.09246704886656393;0.0;0.3235621178642749;0.44506427420786554;0.0;0.0;0.7656802516023932;0.2676321985910175;0.7372668243775738;0.0;0.5552722727215866;0.08872177664660963;0.0;0.19441885923138957
GO:0090177;0.0;0.0;0.3160568773002913;0.17763511802526943;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15892072745805177;0.0;0.0;0.16672562080491438;0.0;0.0;0.0;0.0;0.0;0.0;0.3171880356637083;0.0;0.17867409660880662;0.33388162082281436;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5229575381569113;0.0;0.1797607656261146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14340118893142453;0.0;0.47852843376617127;0.0;0.0;0.0;0.0;0.48118338247935794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19417198744103634;0.0;0.0;0.0;0.0;0.0;0.1476473552261196;0.0;0.16402737200010592;0.0;0.0;0.29677314540286814;0.0;0.0;0.32027941621332023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3276686206611438;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1476473552261196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2936367255601177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060401;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20329470833083144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27592990848774623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3171389579610484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28876304681097437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045766;0.8411777005541089;0.21831832535066725;0.0;0.0;0.48327320946829155;0.4237605463278813;0.0694348649731992;0.0;0.0;1.0;0.0;0.0;0.23841264285500063;0.19980253811373977;0.11127655376309391;0.3133966550222238;0.0;0.08814215438279238;0.23905774878845398;0.0675171468206046;0.0;0.0;0.23069093703993418;0.0;0.24224918588765867;0.11570811327593267;0.0;0.22829483500678183;0.07545029552274876;0.21698174862758693;0.4397878583664247;0.0567845705552097;0.0;0.4397878583664247;0.0;0.0;0.096754337677317;0.21166230033483077;0.08481742620908772;0.0966680846643046;0.0;0.0;0.0;0.07159036811400396;0.171849575141975;0.06480004489885585;0.10294626066823072;0.2924856306146595;0.0;0.10846412237445231;0.5034820156204073;0.0;0.3031109330528307;0.0;0.0;0.08209510027749325;0.0;0.0;0.0;0.10259229916406047;0.0;0.0;0.0;0.1931894119507161;0.07718579831188675;0.34861555578091413;0.07734188281777768;0.3117550270612933;0.0;0.0;0.07749529377098613;0.0;0.0;0.26439437803792387;0.0;0.0;0.08835858421820408;0.08023874253019306;0.0;0.0567845705552097;0.20050052473252164;0.0;0.07398292955082676;0.07161033232394955;0.07836490178501387;0.41768550953652617;0.0;0.08141350952920107;0.5043219770239782;0.0;0.0;0.0;0.0;0.06630271372635961;0.08237382140833258;0.0;0.09377385227162542;0.0;0.5401369671953126;0.0;0.0;0.43926124083748846;0.18623181929051374;0.05963838373511227;0.11246716456894365;0.06804952758107319;0.22617596560778921;0.0;0.4891453052089908;0.0675171468206046;0.0;0.0779404692710408;0.0;0.0;0.0;0.23290819838582397;0.0;0.1165480432432493;0.0;0.0;0.0;0.3236451152753972;0.0;0.0;0.10056749576154903;0.0;0.09121898870048349;0.26882123960689736;0.0;0.06559665593473807;0.35072349190378227;0.0;0.16815648441611383;0.17482780633373052;0.0;0.09188469183972278;0.35072349190378227;0.49130263737556573;0.0;0.07822559470234615;0.0;0.06388247547797929;0.0;0.0;0.08406318399770416;0.0;0.40358239431980075;0.0;0.09163899507500044;0.0827341164679378;0.0;0.0;0.0;0.5468728836175243;0.1831905422312552;0.23921702493562272;0.4035352538761498;0.0;0.06900319129373302;0.0917624161037106;0.06279422307085425;0.06279422307085425;0.3742781102446479;0.13147993693187995;0.6847059793777364;0.0;0.06480004489885585;0.08531620488491977;0.0;0.0;0.2340525025786128;0.10707711302497341;0.07953294243041228;0.0;0.24905098772511985;0.2777316836954716;0.0;0.3930408723794008
