;GO:0016525;GO:0040014;GO:0008584;GO:0033141;GO:0008284;GO:0045762;GO:0007595;GO:1902895;GO:1903489;GO:0042531;GO:0002286;GO:0042699;GO:0009755;GO:0071373;GO:0001545;GO:0045892;GO:0045893;GO:0043330;GO:0045670;GO:0051607;GO:0032962;GO:2000552;GO:0060397;GO:0030183;GO:0044267;GO:0042100;GO:0007565;GO:0007166;GO:0007189;GO:0007200;GO:0009967;GO:0045636;GO:0060337;GO:0042700;GO:0046427;GO:0002323;GO:0045581;GO:0030539;GO:0046597;GO:0045087;GO:0043066;GO:0006508;GO:2000666;GO:0001937;GO:0010469;GO:2000663
GO:0016525;1.0;0.375;0.0;0.15384615384615385;0.2222222222222222;0.09090909090909091;0.0;0.15384615384615385;0.375;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.18181818181818182;0.0;0.3;0.0;0.16666666666666666;0.36363636363636365;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.3;0.0;0.0;0.16666666666666666;0.0;0.36363636363636365;0.0;0.2727272727272727;0.0;0.2727272727272727;0.0;0.4;0.2727272727272727;0.125;0.4
GO:0040014;0.375;1.0;0.0;0.18181818181818182;0.2857142857142857;0.1111111111111111;0.0;0.18181818181818182;0.5;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.2222222222222222;0.0;0.3333333333333333;0.0;0.2;0.3333333333333333;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.3333333333333333;0.0;0.0;0.2;0.0;0.3333333333333333;0.0;0.2222222222222222;0.0;0.2222222222222222;0.0;0.375;0.2222222222222222;0.16666666666666666;0.375
GO:0008584;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0033141;0.15384615384615385;0.18181818181818182;0.0;1.0;0.3333333333333333;0.4375;0.0;0.3333333333333333;0.23076923076923078;0.6363636363636364;0.0;0.23076923076923078;0.25;0.0;0.0;0.2857142857142857;0.38461538461538464;0.0;0.21428571428571427;0.0;0.5384615384615384;0.23076923076923078;0.2727272727272727;0.0;0.0;0.0;0.0;0.25;0.0;0.23076923076923078;0.4;0.2857142857142857;0.0;0.23076923076923078;0.7;0.0;0.1875;0.0;0.14285714285714285;0.0;0.21428571428571427;0.0;0.2;0.21428571428571427;0.4;0.2
GO:0008284;0.2222222222222222;0.2857142857142857;0.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.3333333333333333;0.42857142857142855;0.36363636363636365;0.0;0.375;0.42857142857142855;0.0;0.0;0.3;0.4;0.0;0.3333333333333333;0.0;0.4444444444444444;0.2;0.5;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.375;0.5714285714285714;0.5;0.0;0.375;0.4;0.0;0.2727272727272727;0.0;0.2;0.0;0.3333333333333333;0.0;0.3;0.5;0.375;0.3
GO:0045762;0.09090909090909091;0.1111111111111111;0.0;0.4375;0.3333333333333333;1.0;0.0;0.4;0.25;0.4375;0.0;0.0;0.0;0.0;0.0;0.38461538461538464;0.46153846153846156;0.0;0.08333333333333333;0.0;0.5;0.08333333333333333;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.23076923076923078;0.0;0.0;0.2;0.0;0.07692307692307693;0.0;0.08333333333333333;0.0;0.08333333333333333;0.0;0.08333333333333333;0.08333333333333333;0.2857142857142857;0.08333333333333333
GO:0007595;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902895;0.15384615384615385;0.18181818181818182;0.0;0.3333333333333333;0.3333333333333333;0.4;0.0;1.0;0.2727272727272727;0.3333333333333333;0.0;0.23076923076923078;0.25;0.0;0.0;0.6;0.7777777777777778;0.0;0.21428571428571427;0.0;0.46153846153846156;0.14285714285714285;0.2727272727272727;0.0;0.0;0.0;0.0;0.25;0.0;0.23076923076923078;0.2727272727272727;0.25;0.0;0.23076923076923078;0.21428571428571427;0.0;0.1875;0.0;0.14285714285714285;0.0;0.21428571428571427;0.0;0.2;0.21428571428571427;0.23076923076923078;0.2
GO:1903489;0.375;0.5;0.0;0.23076923076923078;0.42857142857142855;0.25;0.42857142857142855;0.2727272727272727;1.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.2;0.3333333333333333;0.0;0.3333333333333333;0.0;0.3;0.3;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.5;0.0;0.0;0.3;0.0;0.3;0.0;0.2;0.0;0.2;0.0;0.3333333333333333;0.2;0.14285714285714285;0.3333333333333333
GO:0042531;0.15384615384615385;0.18181818181818182;0.0;0.6363636363636364;0.36363636363636365;0.4375;0.0;0.3333333333333333;0.2727272727272727;1.0;0.0;0.23076923076923078;0.25;0.0;0.0;0.2857142857142857;0.38461538461538464;0.0;0.21428571428571427;0.0;0.5384615384615384;0.23076923076923078;0.2727272727272727;0.0;0.0;0.0;0.0;0.25;0.0;0.23076923076923078;0.5555555555555556;0.25;0.0;0.23076923076923078;0.8888888888888888;0.0;0.1875;0.0;0.14285714285714285;0.0;0.21428571428571427;0.0;0.2;0.21428571428571427;0.4;0.2
