;GO:0045925;GO:0002003;GO:0071493;GO:0001666;GO:0071492;GO:0002755;GO:0045651;GO:0050435;GO:0035556;GO:1902042;GO:0050729;GO:1902600;GO:0006974;GO:0045931;GO:0045932;GO:0017055;GO:0071407;GO:0035666;GO:0090399;GO:0043123;GO:0043124;GO:0045944;GO:0043401;GO:0060544;GO:1990542;GO:0031338;GO:0071550;GO:0051384;GO:0010631;GO:0042448;GO:0008050;GO:0034166;GO:0000209;GO:0036462;GO:0071391;GO:0071260;GO:0005978;GO:0008209;GO:0015939;GO:0010803;GO:2000145;GO:0032496;GO:0042572;GO:0006366;GO:0006006;GO:0006886;GO:0006367;GO:0097296;GO:0032803;GO:0050994;GO:0032802;GO:0097202;GO:0010977;GO:0006919;GO:0051603;GO:0030225;GO:0031032;GO:0042904;GO:1900740;GO:0045214;GO:0045732;GO:0043312;GO:0060715;GO:0000303;GO:0030855;GO:0030218;GO:0010989;GO:0032355;GO:0034138;GO:0032870;GO:0018105;GO:0014883;GO:0090630;GO:0042994;GO:0045471;GO:0032868;GO:0060509;GO:0043297;GO:0010831;GO:0070423;GO:0019388;GO:0045070;GO:0032467;GO:0030049;GO:0039650;GO:0006351;GO:0050707;GO:0006355;GO:0002154;GO:0002155;GO:1901216;GO:0006631;GO:0006511;GO:0046449;GO:0006357;GO:0045087;GO:0071345
GO:0045925;1.0;0.02417648173915565;0.0;0.0;0.0;0.008160075348164186;0.004004948410489129;0.0;0.10633308331324157;0.007909293890615923;0.026755989733308606;0.0;0.0;0.05527313062181388;0.07319118350756167;6.929554627005403E-4;0.0;0.008146391645056629;0.0;0.014082572908039288;0.014060421138538943;0.0023002922159567813;0.10633308331324157;0.10633308331324157;0.0;0.06985921218699352;0.0;0.0;0.0;0.031229948185670084;0.6705746645596824;0.008160075348164186;0.0;0.0642058232576707;0.0;0.0;0.0;0.05683993801264219;0.0;0.05805447963871288;0.09747835659946637;0.0;0.03784358951325832;0.0;0.0;0.0;0.0;0.002863046835640802;0.014327010439666676;0.10633308331324157;0.0;0.005032482225964056;0.0068146443791324545;0.004584564731258882;0.0;0.0;0.0;0.006010684275397643;0.004510749687782195;0.0;0.014573747776724278;0.0;0.07961519896828319;0.0;0.0;0.0;0.058447308858142887;0.0;0.008160075348164186;0.0;0.0;0.10633308331324157;0.06825029425055543;0.014936023337533034;0.0;0.0;0.0;0.0;0.018913150870734835;0.006901368685193717;0.0;0.03947031095477807;0.023703913721158192;0.0;0.002515566895486254;0.0;0.029429037971038984;0.013724443594780863;0.06563496384743728;0.0804586910690181;0.0576760880153755;0.0;0.0;0.0;0.013546717268387652;0.0;0.0
GO:0002003;0.02417648173915565;1.0;0.018229073232384308;0.0;0.018229073232384308;0.008160075348164186;0.004004948410489129;0.30841857095158465;0.018229073232384308;0.007909293890615923;0.018229073232384308;0.0;0.018229073232384308;0.018229073232384308;0.018229073232384308;6.929554627005403E-4;0.018229073232384308;0.008146391645056629;0.018229073232384308;0.014082572908039288;0.014060421138538943;0.0023002922159567813;0.018229073232384308;0.018229073232384308;0.0;0.018229073232384308;0.018229073232384308;0.0;0.018229073232384308;0.09274277938599544;0.0;0.008160075348164186;0.2423496001643775;0.018229073232384308;0.018229073232384308;0.018229073232384308;0.01729776424463381;0.09274277938599544;0.16152960824017354;0.018229073232384308;0.018229073232384308;0.0;0.09274277938599544;0.04573286750932839;0.03471079188051166;0.0;0.055962179101743184;0.002863046835640802;0.014327010439666676;0.018229073232384308;0.09639451679452243;0.1491687317634959;0.0068146443791324545;0.004584564731258882;0.2590831579186079;0.018229073232384308;0.018229073232384308;0.023057431255981583;0.004510749687782195;0.018229073232384308;0.014573747776724278;0.018229073232384308;0.018229073232384308;0.0;0.018229073232384308;0.018229073232384308;0.018229073232384308;0.0;0.008160075348164186;0.018229073232384308;0.13215897298378293;0.018229073232384308;0.018229073232384308;0.014936023337533034;0.0;0.0;0.018229073232384308;0.018229073232384308;0.018229073232384308;0.006901368685193717;0.03471079188051166;0.018229073232384308;0.018229073232384308;0.018229073232384308;0.002515566895486254;0.04592833212913522;0.018229073232384308;0.013724443594780863;0.018229073232384308;0.018229073232384308;0.018229073232384308;0.07473136620498166;0.2590831579186079;0.16152960824017354;0.013546717268387652;0.0;0.018229073232384308
GO:0071493;0.0;0.018229073232384308;1.0;0.0744744897373595;0.8029037292907945;0.008160075348164186;0.0;0.04084403161000327;0.04084403161000327;0.0;0.0;0.0;0.16414452298157495;0.0;0.0;0.0;0.16414452298157495;0.008146391645056629;0.04084403161000327;0.0;0.0;0.0;0.04084403161000327;0.0;0.0;0.0;0.04084403161000327;0.04084403161000327;0.04084403161000327;0.023547388683860235;0.0;0.008160075348164186;0.02166811745605119;0.04084403161000327;0.16414452298157495;0.3005522104136489;0.004219409160901019;0.04084403161000327;0.02029309734468333;0.0;0.0;0.04084403161000327;0.02853407588649288;0.00576711589335461;0.0;0.0;0.007057077111086225;0.0;0.0;0.0;0.0072506111198690285;0.0;0.0;0.0;0.0;0.04084403161000327;0.04084403161000327;0.004532057435615571;0.0034011063842413324;0.04084403161000327;0.0;0.02535564089323761;0.04084403161000327;0.04084403161000327;0.04084403161000327;0.04084403161000327;0.0;0.04084403161000327;0.008160075348164186;0.16414452298157495;0.009940745085628543;0.0;0.0;0.0;0.04084403161000327;0.04084403161000327;0.04084403161000327;0.04084403161000327;0.0;0.006901368685193717;0.0;0.0;0.0;0.04084403161000327;0.0;0.005791764842280598;0.0;0.0;0.04084403161000327;0.0;0.0;0.03699381859770213;0.021522845044846663;0.0321542728323989;0.0;0.04084403161000327;0.16414452298157495
GO:0001666;0.0;0.0;0.0744744897373595;1.0;0.0744744897373595;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21173571002537453;0.0;0.0;0.0;0.053420888026978725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05367328800400637;0.0;0.0;0.0;0.0;0.0;0.0;0.09765603593680264;0.10939941162070389;0.0;0.0;0.0;0.0;0.0;0.0522750495245386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15066879197415703;0.0;0.0;0.0;0.04534787702305259;0.0;0.0416010970150841;0.0;0.0;0.0;0.0;0.0482889379923376;0.04548348245603824;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23195601482595105;0.054665460886362406
GO:0071492;0.0;0.018229073232384308;0.8029037292907945;0.0744744897373595;1.0;0.008160075348164186;0.0;0.04084403161000327;0.04084403161000327;0.0;0.0;0.0;0.16414452298157495;0.0;0.0;0.0;0.16414452298157495;0.008146391645056629;0.04084403161000327;0.0;0.0;0.0;0.04084403161000327;0.0;0.0;0.0;0.04084403161000327;0.04084403161000327;0.04084403161000327;0.023547388683860235;0.0;0.008160075348164186;0.02166811745605119;0.04084403161000327;0.16414452298157495;0.3005522104136489;0.004219409160901019;0.04084403161000327;0.02029309734468333;0.0;0.0;0.04084403161000327;0.02853407588649288;0.00576711589335461;0.0;0.0;0.007057077111086225;0.0;0.0;0.0;0.0072506111198690285;0.0;0.0;0.0;0.0;0.04084403161000327;0.04084403161000327;0.004532057435615571;0.0034011063842413324;0.04084403161000327;0.0;0.02535564089323761;0.04084403161000327;0.04084403161000327;0.04084403161000327;0.04084403161000327;0.0;0.04084403161000327;0.008160075348164186;0.16414452298157495;0.009940745085628543;0.0;0.0;0.0;0.04084403161000327;0.04084403161000327;0.04084403161000327;0.04084403161000327;0.0;0.006901368685193717;0.0;0.0;0.0;0.04084403161000327;0.0;0.005791764842280598;0.0;0.0;0.04084403161000327;0.0;0.0;0.03699381859770213;0.021522845044846663;0.0321542728323989;0.0;0.04084403161000327;0.16414452298157495
GO:0002755;0.008160075348164186;0.008160075348164186;0.008160075348164186;0.0;0.008160075348164186;1.0;0.02688942356464532;0.008160075348164186;0.04709164073433045;0.01870256991752583;0.10734656135035313;0.0;0.008160075348164186;0.019295575792472548;0.010822377535603424;0.0016385847042888271;0.008160075348164186;0.9910756113267447;0.008160075348164186;0.056860716224778764;0.019295575792472548;0.005439344724655555;0.04709164073433045;0.019295575792472548;0.0;0.019295575792472548;0.008160075348164186;0.0;0.008160075348164186;0.008160075348164186;0.0;0.9927403464651253;0.008160075348164186;0.04709164073433045;0.008160075348164186;0.008160075348164186;0.004219409160901019;0.008160075348164186;0.008160075348164186;0.019295575792472548;0.019295575792472548;0.0;0.008160075348164186;0.00576711589335461;0.0;0.0;0.007057077111086225;0.019950170398395556;0.019295575792472548;0.010822377535603424;0.0072506111198690285;0.011899968820411265;0.01611412658657372;0.010840808751527521;0.0;0.008160075348164186;0.008160075348164186;0.004532057435615571;0.023699455790948985;0.008160075348164186;0.019295575792472548;0.008160075348164186;0.008160075348164186;0.0;0.008160075348164186;0.008160075348164186;0.010822377535603424;0.0;0.9927403464651253;0.008160075348164186;0.008160075348164186;0.019295575792472548;0.008160075348164186;0.019295575792472548;0.0;0.0;0.008160075348164186;0.008160075348164186;0.019295575792472548;0.8367670684532916;0.0;0.019295575792472548;0.019295575792472548;0.008160075348164186;0.005948390133898705;0.005791764842280598;0.019295575792472548;0.019295575792472548;0.04709164073433045;0.019295575792472548;0.019295575792472548;0.008160075348164186;0.008160075348164186;0.008160075348164186;0.019295575792472548;0.008160075348164186;0.008160075348164186
GO:0045651;0.004004948410489129;0.004004948410489129;0.0;0.0;0.0;0.02688942356464532;1.0;0.0;0.00947022941607041;0.00947022941607041;0.00947022941607041;0.0;0.0;0.02836938079960229;0.00947022941607041;0.0016385847042888271;0.0;0.02688942356464532;0.0;0.02836938079960229;0.00947022941607041;0.016294308724158792;0.00947022941607041;0.00947022941607041;0.0;0.00947022941607041;0.0;0.0;0.0;0.004004948410489129;0.0;0.02688942356464532;0.0;0.00947022941607041;0.0;0.0;0.0;0.004004948410489129;0.0;0.00947022941607041;0.00947022941607041;0.0;0.004004948410489129;0.0;0.0;0.0;0.0;0.0202806272646769;0.00947022941607041;0.005311600917837027;0.0;0.02836938079960229;0.0277533567061173;0.02836938079960229;0.0;0.0;0.0;0.004004948410489129;0.024092016242155966;0.0;0.00947022941607041;0.0;0.0;0.0;0.0;0.0;0.00947022941607041;0.0;0.02688942356464532;0.0;0.0;0.00947022941607041;0.004004948410489129;0.00947022941607041;0.0;0.0;0.0;0.0;0.09816198230414735;0.02688942356464532;0.0;0.00947022941607041;0.02836938079960229;0.0;0.005948390133898705;0.0;0.00947022941607041;0.00947022941607041;0.00947022941607041;0.00947022941607041;0.02836938079960229;0.0;0.0;0.0;0.00947022941607041;0.0;0.0
GO:0050435;0.0;0.30841857095158465;0.04084403161000327;0.0;0.04084403161000327;0.008160075348164186;0.0;1.0;0.05610666969500789;0.0;0.0;0.0;0.05610666969500789;0.0;0.0;0.0;0.053420888026978725;0.008146391645056629;0.05610666969500789;0.0;0.0;0.0;0.05610666969500789;0.0;0.0;0.0;0.05610666969500789;0.0;0.05610666969500789;0.09653417397975056;0.0;0.008160075348164186;0.1248550979554084;0.05610666969500789;0.05610666969500789;0.05610666969500789;0.01729776424463381;0.17569662403821587;0.17981912861280772;0.0;0.0;0.0;0.11697744845338616;0.04573286750932839;0.10683521373057218;0.0;0.055962179101743184;0.0;0.0;0.0;0.04177916071592123;0.02899795344731814;0.0;0.0;0.3232954480208262;0.05610666969500789;0.05610666969500789;0.018579487808591033;0.0034011063842413324;0.05610666969500789;0.0;0.02535564089323761;0.05610666969500789;0.0;0.05610666969500789;0.05610666969500789;0.0;0.0;0.008160075348164186;0.0416010970150841;0.057280135384778594;0.0;0.0;0.0;0.0;0.0;0.05610666969500789;0.05610666969500789;0.0;0.006901368685193717;0.03694635559449458;0.0;0.0;0.05610666969500789;0.0;0.04592833212913522;0.0;0.0;0.05610666969500789;0.0;0.0;0.15165875794684808;0.12401801549229417;0.2849221695285113;0.0;0.0;0.054665460886362406
GO:0035556;0.10633308331324157;0.018229073232384308;0.04084403161000327;0.0;0.04084403161000327;0.04709164073433045;0.00947022941607041;0.05610666969500789;1.0;0.01870256991752583;0.0354853858423917;0.0;0.11612217906750716;0.13070061680746456;0.09707050320003069;0.0016385847042888271;0.053420888026978725;0.04701267234210828;0.12882627151631723;0.0333001034066708;0.03324772262229147;0.005439344724655555;0.7550975251547541;0.2555337890014315;0.0;0.16519133292804902;0.08330205454180095;0.0;0.14532829318607357;0.023547388683860235;0.0;0.04709164073433045;0.02166811745605119;0.3705305935174204;0.09765603593680264;0.059997900517474737;0.004219409160901019;0.04285732737028203;0.02029309734468333;0.13727748386702762;0.230500447316804;0.0;0.02853407588649288;0.00576711589335461;0.0;0.0;0.007057077111086225;0.0067700523411140245;0.03387810823098927;0.15760021333976607;0.0072506111198690285;0.011899968820411265;0.01611412658657372;0.010840808751527521;0.0;0.07153182450691553;0.10518677698940293;0.004532057435615571;0.00804236520072761;0.09915929280391203;0.019328571590194302;0.02535564089323761;0.07961519896828319;0.0;0.14532829318607357;0.14532829318607357;0.07751629922696071;0.0;0.04709164073433045;0.0416010970150841;0.009940745085628543;0.146080049776305;0.06825029425055543;0.02662993130662747;0.0;0.0;0.07111893644733072;0.0599793186149035;0.044722642932805104;0.04748812866299497;0.0;0.05234787527989835;0.056051034367928625;0.14532829318607357;0.005948390133898705;0.005791764842280598;0.06958884672523122;0.032453259350379245;0.3787781368721859;0.1902552005276086;0.13638272690268344;0.03699381859770213;0.021522845044846663;0.0321542728323989;0.03203300198081839;0.0;0.054665460886362406
GO:1902042;0.007909293890615923;0.007909293890615923;0.0;0.0;0.0;0.01870256991752583;0.00947022941607041;0.0;0.01870256991752583;1.0;0.01870256991752583;0.0;0.0;0.01870256991752583;0.01870256991752583;0.004925415412768407;0.0;0.01870256991752583;0.0;0.08829012008948091;0.3303677585835264;0.005439344724655555;0.01870256991752583;0.0324887047156232;0.0;0.01870256991752583;0.0;0.0;0.0;0.007909293890615923;0.0;0.01870256991752583;0.0;0.01870256991752583;0.0;0.0;0.0;0.007909293890615923;0.0;0.08829012008948091;0.01870256991752583;0.0;0.007909293890615923;0.0;0.0;0.0;0.0;0.05201146265648488;0.01870256991752583;0.010489776242512815;0.0;0.011899968820411265;0.04843739066102092;0.02209656994264248;0.0;0.0;0.0;0.004532057435615571;0.06178610684694151;0.0;0.010489776242512815;0.0;0.0;0.0;0.0;0.0;0.01870256991752583;0.0;0.01870256991752583;0.0;0.0;0.01870256991752583;0.007909293890615923;0.01870256991752583;0.0;0.0;0.0;0.0;0.01870256991752583;0.016319197661196966;0.0;0.010489776242512815;0.01870256991752583;0.0;0.044491961493470136;0.0;0.01870256991752583;0.01870256991752583;0.01870256991752583;0.08829012008948091;0.0282801192693382;0.0;0.0;0.0;0.01870256991752583;0.0;0.0
