;GO:0008584;GO:1900053;GO:0034395;GO:0042572;GO:0044597;GO:0042574;GO:0044598;GO:0046456;GO:0006879;GO:0032526;GO:0006559;GO:0000060;GO:2000353;GO:0018279;GO:0019369;GO:0019886;GO:0007186;GO:0006693;GO:0006572;GO:0006699;GO:0006654;GO:0006527;GO:0030216;GO:0050482;GO:0046475;GO:0001558;GO:0015918;GO:0032870;GO:0061370;GO:0018146;GO:0016488;GO:0034614;GO:0051897;GO:0051414;GO:0060586;GO:0036151;GO:0036152;GO:0008285;GO:0008284;GO:0008203;GO:0006663;GO:0036150;GO:0045944;GO:0043687;GO:1903988;GO:0006664;GO:0048385;GO:0071395;GO:0071277;GO:0071354;GO:0071276;GO:0071799;GO:0071236;GO:0036148;GO:0050810;GO:0036149;GO:0032467;GO:2000379;GO:0042448;GO:0008654;GO:0009267;GO:0071384;GO:0019371;GO:0043066;GO:0035965;GO:2000224
GO:0008584;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1900053;0.0;1.0;0.05103514443964759;0.010928207351198111;0.0;0.0;0.0;0.0;0.005648460814976071;0.0;0.0;0.0;0.010070828097395982;0.0;0.0;0.0;0.010070828097395982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010070828097395982;0.0;0.0;0.010928207351198111;0.0;0.0;0.0;0.010070828097395982;0.0;0.005648460814976071;0.0;0.0;0.030271863151428494;0.010070828097395982;0.0;0.0;0.0;0.027564539975775175;0.0;0.0;0.0;0.010070828097395982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03679380612644038;0.0;0.010070828097395982;0.028805665439746768;0.010928207351198111;0.0;0.0;0.0;0.0;0.030271863151428494;0.0;0.05183515617135244
GO:0034395;0.0;0.05103514443964759;1.0;0.013328082897388308;0.0;0.0;0.0;0.0;0.013328082897388308;0.0;0.0;0.0;0.03151601213740885;0.0;0.0;0.0;0.03151601213740885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03151601213740885;0.0;0.0;0.010462813277704984;0.0;0.0;0.0;0.03151601213740885;0.0;0.013328082897388308;0.0;0.0;0.03151601213740885;0.03151601213740885;0.0;0.0;0.0;0.16980440134560842;0.0;0.0;0.0;0.03151601213740885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04249018672619745;0.0;0.03151601213740885;0.09014548683041648;0.013328082897388308;0.0;0.0;0.0;0.0;0.03151601213740885;0.0;0.15971121898210516
GO:0042572;0.0;0.010928207351198111;0.013328082897388308;1.0;0.07509280705845586;0.4029005640491385;0.07595194790333006;0.05273476449753544;0.023915377181351196;0.0;0.010891101405750761;0.0;0.025937833993379282;0.04122795307497824;0.15076570312311677;0.0;0.02853407588649288;0.24269861934282622;0.012512457316474287;0.037340785930734005;0.05763931019716315;0.024694597710649822;0.02853407588649288;0.0;0.06453605023702419;0.02853407588649288;0.0;0.02853407588649288;0.057240755772496044;0.03323113797219458;0.04575692586017914;0.023368729875322573;0.01412351490195075;0.0;0.03784358951325832;0.2048837393761048;0.2048837393761048;0.02853407588649288;0.02853407588649288;0.19575604038614583;0.04938881966302164;0.19676957561263994;0.0023002922159567813;0.09132670683276246;0.0;0.3221731722223173;0.02853407588649288;0.01470671966829177;0.02853407588649288;0.02853407588649288;0.02853407588649288;0.0077074030638721305;0.02853407588649288;0.2558687016507588;0.02853407588649288;0.25447987749501966;0.023703913721158192;0.02853407588649288;0.2635937064548254;0.1581680793237361;0.02853407588649288;0.009843699542194233;0.1501117376372292;0.02853407588649288;0.25468065974778686;0.04007406071112998
GO:0044597;0.0;0.0;0.0;0.07509280705845586;1.0;0.07509280705845586;0.33518368485088745;0.05273476449753544;0.018032200330988648;0.0;0.013820942413428565;0.0;0.0;0.04122795307497824;0.05474132791371271;0.0;0.018317238779486503;0.07509280705845586;0.01587846312129284;0.027981107651472655;0.020928184029006272;0.024694597710649822;0.018317238779486503;0.0;0.02343231262216094;0.0;0.0;0.018317238779486503;0.11525414081931738;0.03323113797219458;0.023760162953142722;0.018317238779486503;0.0;0.0;0.0;0.07439097705276;0.07439097705276;0.0;0.0;0.05558595426380293;0.022756594647530635;0.07144481562399876;0.0;0.07509280705845586;0.0;0.07509280705845586;0.0;0.01470671966829177;0.018317238779486503;0.018317238779486503;0.018317238779486503;0.0077074030638721305;0.018317238779486503;0.07509280705845586;0.0;0.07509280705845586;0.0;0.0;0.20177533151724908;0.057429047299121364;0.018317238779486503;0.009843699542194233;0.05450388041494049;0.0;0.07509280705845586;0.0
GO:0042574;0.0;0.0;0.0;0.4029005640491385;0.07509280705845586;1.0;0.07595194790333006;0.05273476449753544;0.018032200330988648;0.0;0.010891101405750761;0.0;0.0;0.04122795307497824;0.15076570312311677;0.0;0.04235476410135521;0.24269861934282622;0.012512457316474287;0.037340785930734005;0.05763931019716315;0.024694597710649822;0.04235476410135521;0.0;0.06453605023702419;0.0;0.0;0.0416010970150841;0.057240755772496044;0.03323113797219458;0.04575692586017914;0.023368729875322573;0.0;0.0;0.0;0.2048837393761048;0.2048837393761048;0.0;0.0;0.22289819025768243;0.04938881966302164;0.19676957561263994;0.0;0.09132670683276246;0.0;0.47822010299344964;0.0;0.01470671966829177;0.04235476410135521;0.04124057718599388;0.04235476410135521;0.0077074030638721305;0.04235476410135521;0.2558687016507588;0.0;0.25447987749501966;0.0;0.0;0.12882484748198966;0.1581680793237361;0.02986064374668903;0.009843699542194233;0.1501117376372292;0.0;0.25468065974778686;0.0
GO:0044598;0.0;0.0;0.0;0.07595194790333006;0.33518368485088745;0.07595194790333006;1.0;0.05273476449753544;0.018032200330988648;0.0;0.013820942413428565;0.0;0.0;0.04122795307497824;0.05474132791371271;0.0;0.018526807293665494;0.07595194790333006;0.01587846312129284;0.027981107651472655;0.020928184029006272;0.024694597710649822;0.018526807293665494;0.0;0.02343231262216094;0.0;0.0;0.018526807293665494;0.11525414081931738;0.03323113797219458;0.023760162953142722;0.018526807293665494;0.0;0.0;0.0;0.07439097705276;0.07439097705276;0.0;0.0;0.05622191615656006;0.022756594647530635;0.07144481562399876;0.0;0.07595194790333006;0.0;0.07595194790333006;0.0;0.01470671966829177;0.018526807293665494;0.018526807293665494;0.018526807293665494;0.0077074030638721305;0.018526807293665494;0.07595194790333006;0.0;0.07595194790333006;0.0;0.0;0.20408385393883804;0.057429047299121364;0.018526807293665494;0.009843699542194233;0.05450388041494049;0.0;0.07595194790333006;0.0
GO:0046456;0.0;0.0;0.0;0.05273476449753544;0.05273476449753544;0.05273476449753544;0.05273476449753544;1.0;0.012863486013106395;0.0;0.03353407341682551;0.0;0.0;0.04122795307497824;0.22149228249894026;0.0;0.012863486013106395;0.22149228249894026;0.03852628367356756;0.3283990162241157;0.04074262649236562;0.07603551025524748;0.012863486013106395;0.0;0.02343231262216094;0.0;0.0;0.012863486013106395;0.08350342405863741;0.09564542741682319;0.014825894870423547;0.012863486013106395;0.0;0.0;0.0;0.05273476449753544;0.05273476449753544;0.0;0.0;0.024493937797429526;0.03491072716772953;0.05273476449753544;0.0;0.05273476449753544;0.0;0.05273476449753544;0.0;0.012863486013106395;0.012863486013106395;0.012863486013106395;0.012863486013106395;0.0077074030638721305;0.012863486013106395;0.05273476449753544;0.0;0.05273476449753544;0.0;0.0;0.05273476449753544;0.10266312691574553;0.012863486013106395;0.009843699542194233;0.22149228249894026;0.0;0.05273476449753544;0.0
GO:0006879;0.0;0.005648460814976071;0.013328082897388308;0.023915377181351196;0.018032200330988648;0.018032200330988648;0.018032200330988648;0.012863486013106395;1.0;0.0;0.0026566446619240283;0.0;0.018032200330988648;0.010056652433780651;0.013352943028499221;0.0;0.018032200330988648;0.018032200330988648;0.0030521387781598974;0.006825375828174302;0.005104970224137822;0.006023704007724903;0.018032200330988648;0.0;0.005715797321594005;0.018032200330988648;0.0;0.018032200330988648;0.013876405614480282;0.008106005261954125;0.003616450990435201;0.018032200330988648;0.01412351490195075;0.0;0.20474086550048054;0.018032200330988648;0.018032200330988648;0.018032200330988648;0.018032200330988648;0.0;0.00437424481525886;0.017427391498661647;0.0023002922159567813;0.018032200330988648;0.0;0.018032200330988648;0.018032200330988648;0.01470671966829177;0.018032200330988648;0.018032200330988648;0.018032200330988648;0.0077074030638721305;0.018032200330988648;0.018032200330988648;0.018032200330988648;0.018032200330988648;0.018032200330988648;0.018032200330988648;0.023915377181351196;0.014008553062046918;0.018032200330988648;0.009843699542194233;0.013295022933313314;0.018032200330988648;0.018032200330988648;0.02071307345746631
GO:0032526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11459222814625922;0.0;0.0;0.0;0.06437029351390182;0.0;0.1223204886245784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04051036863044515;0.07821126551222768;0.11359915888918225;0.07821126551222768;0.030484553080027666;0.14021359468507116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02986064374668903;0.03893409734914087;0.0;0.0;0.0;0.0
