;GO:0008584;GO:1900053;GO:0034395;GO:0042572;GO:0044597;GO:0042574;GO:0044598;GO:0046456;GO:0006879;GO:0032526;GO:0006559;GO:0000060;GO:2000353;GO:0018279;GO:0019369;GO:0019886;GO:0007186;GO:0006693;GO:0006572;GO:0006699;GO:0006654;GO:0006527;GO:0030216;GO:0050482;GO:0046475;GO:0001558;GO:0015918;GO:0032870;GO:0061370;GO:0018146;GO:0016488;GO:0034614;GO:0051897;GO:0051414;GO:0060586;GO:0036151;GO:0036152;GO:0008285;GO:0008284;GO:0008203;GO:0006663;GO:0036150;GO:0045944;GO:0043687;GO:1903988;GO:0006664;GO:0048385;GO:0071395;GO:0071277;GO:0071354;GO:0071276;GO:0071799;GO:0071236;GO:0036148;GO:0050810;GO:0036149;GO:0032467;GO:2000379;GO:0042448;GO:0008654;GO:0009267;GO:0071384;GO:0019371;GO:0043066;GO:0035965;GO:2000224
GO:0008584;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23712264196075863;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1900053;0.0;1.0;0.14734464121524207;0.4383972048649708;0.0;0.0;0.0;0.0;0.21102491879497762;0.0;0.0;0.0;0.05589885281590537;0.0;0.0;0.0;0.07548409011423858;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06887741284176865;0.0;0.0;0.39462372667210505;0.0;0.0;0.0;0.06426790352577433;0.0;0.1881641342343969;0.0;0.0;0.20722950848786692;0.0732211650945847;0.0;0.0;0.0;0.22240742293891935;0.0;0.0;0.0;0.05569691407432494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6151644771341138;0.0;0.0585250000880146;0.1371881884730763;0.41864442376834454;0.0;0.0;0.0;0.0;0.21223916697291065;0.0;0.6773808631768332
GO:0034395;0.0;0.14734464121524207;1.0;0.046409900473175794;0.0;0.0;0.0;0.0;0.048533142893334325;0.0;0.0;0.0;0.058316287791600224;0.0;0.0;0.0;0.07996009728690158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07258494937951251;0.0;0.0;0.04158973532777567;0.0;0.0;0.0;0.06748421709113606;0.0;0.043056743319223614;0.0;0.0;0.07558637315289629;0.07742535040194483;0.0;0.0;0.0;0.3205099927441065;0.0;0.0;0.0;0.05809653937669278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19010913222810946;0.0;0.06118030945748724;0.14379927247339133;0.0442294684177973;0.0;0.0;0.0;0.0;0.0775186751330593;0.0;0.1564579786481087
GO:0042572;0.0;0.4383972048649708;0.046409900473175794;1.0;0.32726293499184383;0.7851666424085988;0.32726293499184383;0.36877207741864904;0.2704628390684176;0.0;0.33483964811504247;0.0;0.05386652376544885;0.10846482865368416;0.47598109825001605;0.0;0.07988692722248855;0.4509163708022572;0.3207072333596311;0.5805453077080317;0.46191897434397394;0.33253547580097303;0.024203891186529592;0.0;0.43767870704433426;0.070556293170518;0.0;0.027794878658716306;0.6244202469037846;0.3602269877334656;0.7395476812483679;0.025070438077349332;0.06439307553180777;0.0;0.23402225676763158;0.4496409082536785;0.4483249107071963;0.07429191933763585;0.07662212515968;0.7226628946450867;0.3914958241814021;0.44102040450970115;0.0788951812674566;0.13208719764822824;0.0;0.5014829522997027;0.05362246177079258;0.019443700530977902;0.024313228515537185;0.021458197157809184;0.022941277152828832;0.01974202850009074;0.02505046221674662;0.4358944331805024;0.061082395463002745;0.43402389810296443;0.05708197196993121;0.061451839889202824;0.7540303260420479;0.5451860410111689;0.02567423063535463;0.02381025170111798;0.4202879696254703;0.07674123263842945;0.3914958241814021;0.47038988165078416
GO:0044597;0.0;0.0;0.0;0.32726293499184383;1.0;0.09031894620145119;1.0;0.33347980586124093;0.021431277255690676;0.0;0.4499465244300243;0.0;0.0;0.10686966720959637;0.341992295278049;0.0;0.02786732652350508;0.3256664133234746;0.2936780864117102;0.32483110548859795;0.0973203618689025;0.30356584669441694;0.021777386563907243;0.0;0.09267782256298132;0.0;0.0;0.02464184778054227;0.69875493972406;0.43439829880393743;0.5797338468109133;0.022476386615345928;0.0;0.0;0.0;0.6442809400254031;0.6425705902725742;0.0;0.0;0.36105855755371247;0.567810876381142;0.1022850744205159;0.0;0.12748743343242375;0.0;0.4769153492534887;0.0;0.017846288321375487;0.02186586001337612;0.019529053387198653;0.02074986969008576;0.018097294746460605;0.02246032939203788;0.09233424620532582;0.0;0.0919737857465851;0.0;0.0;0.7472497297841875;0.1129192775670023;0.022960487633371236;0.021458197157809184;0.3054848809320858;0.0;0.08370207926090609;0.0
GO:0042574;0.0;0.0;0.0;0.7851666424085988;0.09031894620145119;1.0;0.09031894620145119;0.1010558487993619;0.022237142051074455;0.0;0.09284019315467024;0.0;0.0;0.10165813687978438;0.44531999818632223;0.0;0.029245452138520353;0.4233057603656992;0.08913734774782431;0.3894409120581892;0.4329877234050681;0.09223769783323815;0.022609996151078903;0.0;0.41161859763851716;0.0;0.0;0.025713283104919656;0.3467385066114831;0.09885796238296285;0.6299296458469877;0.02336439314196439;0.0;0.0;0.0;0.42218151970392137;0.4210211416246742;0.0;0.0;0.4345926012724498;0.3705133443062452;0.414572858781108;0.0;0.12212891964697223;0.0;0.46756540994173185;0.0;0.018401602429566784;0.022705378909716648;0.020195985138444682;0.021504402109732573;0.018668589620516856;0.02334704255336045;0.41004009219583093;0.0;0.4083844502875231;0.0;0.0;0.3716169178990088;0.50533412710068;0.023887947447055524;0.022266125884216358;0.39620067644645196;0.0;0.3705133443062452;0.0
GO:0044598;0.0;0.0;0.0;0.32726293499184383;1.0;0.09031894620145119;1.0;0.33347980586124093;0.021431277255690676;0.0;0.4499465244300243;0.0;0.0;0.10686966720959637;0.341992295278049;0.0;0.02786732652350508;0.3256664133234746;0.2936780864117102;0.32483110548859795;0.0973203618689025;0.30356584669441694;0.021777386563907243;0.0;0.09267782256298132;0.0;0.0;0.02464184778054227;0.69875493972406;0.43439829880393743;0.5797338468109133;0.022476386615345928;0.0;0.0;0.0;0.6442809400254031;0.6425705902725742;0.0;0.0;0.36105855755371247;0.567810876381142;0.1022850744205159;0.0;0.12748743343242375;0.0;0.4769153492534887;0.0;0.017846288321375487;0.02186586001337612;0.019529053387198653;0.02074986969008576;0.018097294746460605;0.02246032939203788;0.09233424620532582;0.0;0.0919737857465851;0.0;0.0;0.7472497297841875;0.1129192775670023;0.022960487633371236;0.021458197157809184;0.3054848809320858;0.0;0.08370207926090609;0.0
GO:0046456;0.0;0.0;0.0;0.36877207741864904;0.33347980586124093;0.1010558487993619;0.33347980586124093;1.0;0.02430519402041098;0.0;0.44076730376638246;0.0;0.0;0.11013583405724656;0.8590652813046848;0.0;0.032930470550061736;0.8128826085079084;0.42181786491218465;0.6331390229483305;0.23060452234755144;0.4376756339564173;0.024751319379670914;0.0;0.10401809284987173;0.0;0.0;0.02851922473557347;0.47525129840335356;0.4590376716005697;0.30306012845424973;0.025658241936468373;0.0;0.0;0.0;0.10692023395371937;0.10660080326395827;0.0;0.0;0.41225401757125096;0.19481111052191602;0.10482849603300466;0.0;0.13475185672297102;0.0;0.11953486300351208;0.0;0.019795412455474764;0.024865670167044683;0.021887368178553204;0.023432501471490664;0.020104716632479723;0.025637318773797907;0.10358548694765049;0.0;0.10313204332894035;0.0;0.0;0.3475627523999173;0.27322868859024657;0.026291036887276773;0.024339823718971372;0.7565940766366063;0.0;0.0928437976857011;0.0
GO:0006879;0.0;0.21102491879497762;0.048533142893334325;0.2704628390684176;0.021431277255690676;0.022237142051074455;0.021431277255690676;0.02430519402041098;1.0;0.0;0.021953107607178064;0.0;0.05674803492665527;0.02430519402041098;0.025033699769194298;0.0;0.0863927713138046;0.023642032730942848;0.020980750278630406;0.023571445664121594;0.024251867052294516;0.02179428335430022;0.02566731343008243;0.0;0.022910510195962665;0.0755833329775809;0.0;0.0297422206068009;0.2355166830314142;0.023710544467678694;0.019421595251349472;0.026643928980108714;0.06855433319978721;0.0;0.812544692075802;0.023571445664121594;0.023498638599097732;0.079886471769822;0.08258722320950013;0.0;0.020377004946604303;0.02309494930331336;0.08523408743628896;0.029972310464663966;0.0;0.026458535949837984;0.056477228688843306;0.020377004946604303;0.025790305621365053;0.022600594379872017;0.024251867052294516;0.020704901455138494;0.02662136807754848;0.022812092573563595;0.06481436290295843;0.02270896340006681;0.06032812764866883;0.06523048428025192;0.254405996260106;0.02892142555633379;0.02732692379699897;0.0252250691179458;0.021953107607178064;0.08272561455577898;0.020377004946604303;0.22714917870223708
GO:0032526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4729710298866372;0.0;0.0;0.0;0.509829346898193;0.0;0.4760739084038198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5905295211276026;0.3644182085720307;0.3540045330512876;0.34156743332219824;0.6004441508126551;0.37682420307617787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23250684609731676;0.585551650465419;0.0;0.0;0.0;0.0
