;GO:0008584;GO:1900053;GO:0034395;GO:0042572;GO:0044597;GO:0042574;GO:0044598;GO:0046456;GO:0006879;GO:0032526;GO:0006559;GO:0000060;GO:2000353;GO:0018279;GO:0019369;GO:0019886;GO:0007186;GO:0006693;GO:0006572;GO:0006699;GO:0006654;GO:0006527;GO:0030216;GO:0050482;GO:0046475;GO:0001558;GO:0015918;GO:0032870;GO:0061370;GO:0018146;GO:0016488;GO:0034614;GO:0051897;GO:0051414;GO:0060586;GO:0036151;GO:0036152;GO:0008285;GO:0008284;GO:0008203;GO:0006663;GO:0036150;GO:0045944;GO:0043687;GO:1903988;GO:0006664;GO:0048385;GO:0071395;GO:0071277;GO:0071354;GO:0071276;GO:0071799;GO:0071236;GO:0036148;GO:0050810;GO:0036149;GO:0032467;GO:2000379;GO:0042448;GO:0008654;GO:0009267;GO:0071384;GO:0019371;GO:0043066;GO:0035965;GO:2000224
GO:0008584;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1900053;0.0;1.0;0.45454545454545453;0.3333333333333333;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.25;0.0;0.2222222222222222;0.0;0.0;0.5;0.3333333333333333;0.0;0.0;0.0;0.45454545454545453;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.3;0.4444444444444444;0.3;0.0;0.0;0.0;0.0;0.4;0.0;0.5
GO:0034395;0.0;0.45454545454545453;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7777777777777778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45454545454545453
GO:0042572;0.0;0.3333333333333333;0.0;1.0;0.3333333333333333;0.7777777777777778;0.3333333333333333;0.25;0.09090909090909091;0.0;0.2857142857142857;0.0;0.07142857142857142;0.4;0.125;0.0;0.2;0.1111111111111111;0.25;0.375;0.25;0.18181818181818182;0.0;0.0;0.25;0.1111111111111111;0.0;0.125;0.3333333333333333;0.2857142857142857;0.5714285714285714;0.125;0.08333333333333333;0.0;0.0;0.125;0.125;0.1;0.1;0.42857142857142855;0.2857142857142857;0.2857142857142857;0.07692307692307693;0.25;0.0;0.2857142857142857;0.1;0.125;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1;0.14285714285714285;0.2222222222222222;0.09090909090909091;0.2222222222222222;0.09090909090909091;0.09090909090909091;0.5;0.3333333333333333;0.14285714285714285;0.1;0.4;0.08333333333333333;0.2;0.3333333333333333
GO:0044597;0.0;0.0;0.0;0.3333333333333333;1.0;0.3333333333333333;0.6;0.2857142857142857;0.09090909090909091;0.0;0.42857142857142855;0.0;0.0;0.4;0.2857142857142857;0.0;0.2;0.25;0.42857142857142855;0.42857142857142855;0.25;0.2;0.0;0.0;0.25;0.0;0.0;0.125;0.42857142857142855;0.2857142857142857;0.5;0.125;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.42857142857142855;0.5;0.2857142857142857;0.0;0.25;0.0;0.2857142857142857;0.0;0.125;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1;0.14285714285714285;0.2222222222222222;0.0;0.2222222222222222;0.0;0.0;0.5;0.3333333333333333;0.14285714285714285;0.1;0.4;0.0;0.2;0.0
GO:0042574;0.0;0.0;0.0;0.7777777777777778;0.3333333333333333;1.0;0.3333333333333333;0.2857142857142857;0.09090909090909091;0.0;0.2857142857142857;0.0;0.0;0.4;0.2857142857142857;0.0;0.2;0.25;0.25;0.2857142857142857;0.25;0.2;0.0;0.0;0.25;0.0;0.0;0.125;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.125;0.0;0.0;0.0;0.2857142857142857;0.2857142857142857;0.0;0.0;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.0;0.25;0.0;0.2857142857142857;0.0;0.125;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1;0.14285714285714285;0.2222222222222222;0.0;0.2222222222222222;0.0;0.0;0.3333333333333333;0.3333333333333333;0.14285714285714285;0.1;0.4;0.0;0.2;0.0
GO:0044598;0.0;0.0;0.0;0.3333333333333333;0.6;0.3333333333333333;1.0;0.2857142857142857;0.09090909090909091;0.0;0.42857142857142855;0.0;0.0;0.4;0.2857142857142857;0.0;0.2;0.25;0.42857142857142855;0.42857142857142855;0.25;0.2;0.0;0.0;0.25;0.0;0.0;0.125;0.42857142857142855;0.2857142857142857;0.5714285714285714;0.125;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.42857142857142855;0.5;0.2857142857142857;0.0;0.25;0.0;0.375;0.0;0.125;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1;0.14285714285714285;0.2222222222222222;0.0;0.2222222222222222;0.0;0.0;0.5;0.3333333333333333;0.14285714285714285;0.1;0.4;0.0;0.2;0.0
GO:0046456;0.0;0.0;0.0;0.25;0.2857142857142857;0.2857142857142857;0.2857142857142857;1.0;0.07692307692307693;0.0;0.45454545454545453;0.0;0.0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.5714285714285714;0.45454545454545453;0.625;0.3333333333333333;0.4166666666666667;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.42857142857142855;0.375;0.2222222222222222;0.1;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.25;0.42857142857142855;0.2222222222222222;0.0;0.2;0.0;0.25;0.0;0.1;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.0;0.1111111111111111;0.2;0.0;0.2;0.0;0.0;0.2857142857142857;0.42857142857142855;0.1111111111111111;0.0;0.6666666666666666;0.0;0.18181818181818182;0.0
GO:0006879;0.0;0.14285714285714285;0.0;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.07692307692307693;1.0;0.0;0.08333333333333333;0.0;0.05555555555555555;0.1111111111111111;0.0;0.0;0.1111111111111111;0.0;0.07692307692307693;0.0;0.07692307692307693;0.0625;0.0;0.0;0.07692307692307693;0.07692307692307693;0.0;0.08333333333333333;0.08333333333333333;0.08333333333333333;0.08333333333333333;0.08333333333333333;0.0625;0.0;0.8181818181818182;0.0;0.0;0.07142857142857142;0.07142857142857142;0.0;0.08333333333333333;0.08333333333333333;0.058823529411764705;0.07692307692307693;0.0;0.08333333333333333;0.07142857142857142;0.08333333333333333;0.07692307692307693;0.07692307692307693;0.07692307692307693;0.07142857142857142;0.09090909090909091;0.07142857142857142;0.06666666666666667;0.07142857142857142;0.06666666666666667;0.06666666666666667;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.07142857142857142;0.1111111111111111;0.0625;0.06666666666666667;0.14285714285714285
GO:0032526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.375;0.25;0.375;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.5;0.0;0.0;0.0;0.0
