;GO:0016525;GO:0036498;GO:0007252;GO:0033540;GO:1903400;GO:0007256;GO:0045765;GO:0007257;GO:0008344;GO:1903401;GO:0007254;GO:0051092;GO:0000188;GO:0030821;GO:0033539;GO:0050432;GO:0045893;GO:0071499;GO:2000352;GO:0034063;GO:0036003;GO:0007264;GO:1905832;GO:0042147;GO:0006611;GO:0060236;GO:0006844;GO:0006606;GO:0006020;GO:0043123;GO:0038096;GO:0045667;GO:0002576;GO:0000165;GO:0002456;GO:0031338;GO:0045670;GO:2000377;GO:2001240;GO:0018916;GO:0008211;GO:0007249;GO:0070294;GO:0023035;GO:0005978;GO:2000820;GO:0010884;GO:0007051;GO:0007052;GO:0051293;GO:0007179;GO:0006886;GO:0006887;GO:0043547;GO:0045053;GO:0002710;GO:0016571;GO:0016573;GO:0051965;GO:0032480;GO:0031032;GO:0043312;GO:0048208;GO:0007616;GO:0071560;GO:0006888;GO:1990575;GO:0006405;GO:0032355;GO:0036035;GO:0035067;GO:0090630;GO:1902533;GO:1900114;GO:1901687;GO:0006623;GO:0050774;GO:0000086;GO:0001964;GO:0000082;GO:0070945;GO:0035176;GO:0007281;GO:0051085;GO:0048469;GO:0046604;GO:0051081;GO:0006511;GO:0006625;GO:0097711;GO:0045087;GO:0006749;GO:0097039;GO:0006508;GO:0070377;GO:0071345;GO:0031122;GO:0019933;GO:0060761;GO:0120117;GO:0015031;GO:0002087;GO:0051247;GO:0001666;GO:0032048;GO:0050714;GO:0019886;GO:0035556;GO:0050728;GO:0045819;GO:0051260;GO:0090063;GO:0008630;GO:0009967;GO:0006576;GO:0006334;GO:0098586;GO:0031627;GO:0007416;GO:0046470;GO:0034454;GO:0010389;GO:0035666;GO:0031061;GO:0043407;GO:1902176;GO:0008284;GO:0006541;GO:0042551;GO:0051151;GO:1903028;GO:0045944;GO:0043401;GO:0043525;GO:0043524;GO:0033599;GO:0032388;GO:0032700;GO:0050852;GO:0050731;GO:0050732;GO:0016358;GO:0030522;GO:0043537;GO:1903955;GO:0001662;GO:0050860;GO:0001779;GO:0010803;GO:0050868;GO:0070458;GO:0089709;GO:0006366;GO:0006487;GO:0046777;GO:0008542;GO:0042178;GO:0006122;GO:0006367;GO:0072382;GO:0043030;GO:0070885;GO:0060291;GO:0010970;GO:0032402;GO:0010971;GO:0090263;GO:1905515;GO:0038061;GO:1904668;GO:0006259;GO:0033962;GO:0018105;GO:0018107;GO:1905643;GO:0090235;GO:1900078;GO:0006342;GO:0006468;GO:0000122;GO:0043171;GO:0051344;GO:0070301;GO:0035335;GO:0006351;GO:0007565;GO:0000132;GO:0052567;GO:0006349;GO:0043066;GO:0046330;GO:0006909;GO:0034115;GO:0032733;GO:0048194
GO:0016525;1.0;0.13043478260869568;0.0;0.0;0.0;0.038461538461538436;0.5714285714285714;0.038461538461538436;0.0;0.0;0.06976744186046513;0.08571428571428574;0.06153846153846154;0.07407407407407407;0.0;0.0;0.06818181818181823;0.0;0.16000000000000003;0.0;0.05555555555555558;0.16666666666666663;0.08571428571428574;0.0;0.0;0.125;0.0;0.0;0.0;0.1071428571428571;0.08333333333333337;0.2941176470588235;0.0;0.08333333333333337;0.0;0.15000000000000002;0.2857142857142857;0.17647058823529416;0.11111111111111116;0.0;0.08695652173913049;0.16666666666666663;0.0;0.16666666666666663;0.0;0.08510638297872342;0.15000000000000002;0.0;0.0;0.0;0.15000000000000002;0.0;0.0;0.09523809523809523;0.09523809523809523;0.12903225806451613;0.0;0.0;0.2222222222222222;0.3529411764705882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08695652173913049;0.09090909090909094;0.11538461538461542;0.06382978723404253;0.0;0.0;0.2564102564102564;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07894736842105265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.15000000000000002;0.23529411764705888;0.0;0.0;0.19999999999999996;0.13043478260869568;0.0;0.0;0.09090909090909094;0.0;0.17647058823529416;0.18181818181818177;0.06976744186046513;0.0;0.07894736842105265;0.12;0.125;0.0;0.0;0.0;0.052631578947368474;0.0;0.0;0.0;0.1428571428571429;0.07894736842105265;0.09523809523809523;0.0625;0.0888888888888889;0.16666666666666663;0.0;0.0;0.2857142857142857;0.09375;0.06521739130434778;0.16666666666666663;0.11538461538461542;0.16000000000000003;0.3529411764705882;0.15000000000000002;0.3529411764705882;0.09375;0.07317073170731703;0.09999999999999998;0.0;0.17647058823529416;0.19999999999999996;0.06976744186046513;0.0;0.1333333333333333;0.0;0.1428571428571429;0.12903225806451613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.12903225806451613;0.11538461538461542;0.0;0.0;0.09999999999999998;0.1071428571428571;0.0;0.16666666666666663;0.06666666666666665;0.0;0.0;0.0;0.0;0.09677419354838712;0.15000000000000002;0.15000000000000002;0.07692307692307687;0.0;0.08695652173913049;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.19047619047619047;0.05084745762711862;0.0;0.33333333333333337;0.21052631578947367;0.0
GO:0036498;0.13043478260869568;1.0;0.06896551724137934;0.05128205128205132;0.0;0.053333333333333344;0.17647058823529416;0.053333333333333344;0.0;0.0;0.2941176470588235;0.125;0.06349206349206349;0.07692307692307687;0.05128205128205132;0.09090909090909094;0.09756097560975607;0.4;0.17391304347826086;0.09090909090909094;0.19565217391304346;0.46153846153846156;0.125;0.0;0.0;0.19047619047619047;0.0;0.0;0.09090909090909094;0.16000000000000003;0.19354838709677424;0.25;0.09999999999999998;0.19354838709677424;0.10526315789473684;0.23529411764705888;0.19047619047619047;0.2857142857142857;0.11764705882352944;0.10526315789473684;0.09523809523809523;0.46153846153846156;0.0;0.46153846153846156;0.05128205128205132;0.0888888888888889;0.16666666666666663;0.10526315789473684;0.09090909090909094;0.07692307692307687;0.4;0.0;0.11111111111111116;0.10526315789473684;0.16666666666666663;0.09999999999999998;0.05882352941176472;0.05405405405405406;0.14814814814814814;0.16666666666666663;0.11111111111111116;0.0625;0.09999999999999998;0.0;0.19047619047619047;0.0;0.0;0.0;0.10526315789473684;0.11111111111111116;0.09090909090909094;0.09999999999999998;0.17391304347826086;0.09090909090909094;0.08333333333333337;0.0;0.09302325581395354;0.11764705882352944;0.11764705882352944;0.11764705882352944;0.07499999999999996;0.0;0.10526315789473684;0.125;0.1333333333333333;0.11428571428571432;0.11111111111111116;0.06666666666666665;0.05128205128205132;0.11764705882352944;0.19999999999999996;0.08695652173913049;0.06896551724137934;0.0;0.07999999999999996;0.23529411764705888;0.10526315789473684;0.4;0.1875;0.09999999999999998;0.0;0.1578947368421053;0.1428571428571429;0.19999999999999996;0.07999999999999996;0.1333333333333333;0.0;0.5;0.1428571428571429;0.09999999999999998;0.11111111111111116;0.11428571428571432;0.625;0.19047619047619047;0.09999999999999998;0.09090909090909094;0.11111111111111116;0.08571428571428574;0.125;0.07407407407407407;0.09999999999999998;0.2222222222222222;0.18181818181818177;0.09999999999999998;0.06451612903225812;0.09302325581395354;0.2666666666666667;0.07999999999999996;0.11764705882352944;0.19047619047619047;0.13793103448275867;0.09302325581395354;0.46153846153846156;0.17391304347826086;0.17391304347826086;0.23529411764705888;0.16666666666666663;0.16666666666666663;0.2222222222222222;0.10526315789473684;0.10526315789473684;0.10526315789473684;0.5;0.1333333333333333;0.09999999999999998;0.16666666666666663;0.1428571428571429;0.09090909090909094;0.2222222222222222;0.13793103448275867;0.1333333333333333;0.0;0.05128205128205132;0.0714285714285714;0.06896551724137934;0.08333333333333337;0.11764705882352944;0.11111111111111116;0.05555555555555558;0.0625;0.2666666666666667;0.13793103448275867;0.17391304347826086;0.08695652173913049;0.0;0.14814814814814814;0.16000000000000003;0.08695652173913049;0.46153846153846156;0.09523809523809523;0.07999999999999996;0.09090909090909094;0.06451612903225812;0.06451612903225812;0.1428571428571429;0.23529411764705888;0.23529411764705888;0.10204081632653061;0.0714285714285714;0.09090909090909094;0.08333333333333337;0.10526315789473684;0.2142857142857143;0.06896551724137934;0.052631578947368474;0.0;0.06451612903225812;0.07999999999999996;0.14814814814814814;0.21052631578947367;0.0714285714285714;0.0;0.15384615384615385;0.16666666666666663;0.11111111111111116
GO:0007252;0.0;0.06896551724137934;1.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.59375;0.0;0.0;0.0;0.1428571428571429;0.06896551724137934;0.0;0.07692307692307687;0.0;0.06896551724137934;0.033333333333333326;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.24;0.0;0.04761904761904767;0.0;0.07407407407407407;0.76;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.15384615384615385;0.08333333333333337;0.0;0.08333333333333337;0.19999999999999996;0.0;0.0;0.07692307692307687;0.06896551724137934;0.06060606060606055;0.07692307692307687;0.0;0.07999999999999996;0.0;0.07692307692307687;0.0;0.5357142857142857;0.4838709677419355;0.0;0.0;0.07999999999999996;0.05128205128205132;0.07407407407407407;0.0;0.06666666666666665;0.0;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.0;0.0;0.2692307692307693;0.0;0.0;0.08333333333333337;0.0;0.08333333333333337;0.0;0.0;0.07692307692307687;0.08695652173913049;0.09090909090909094;0.0;0.07999999999999996;0.3928571428571429;0.04347826086956519;0.08333333333333337;0.0;0.28;0.6521739130434783;0.42105263157894735;0.0;0.07692307692307687;0.07692307692307687;0.07692307692307687;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.08695652173913049;0.0;0.0;0.07999999999999996;0.0;0.06451612903225812;0.0;0.31818181818181823;0.06896551724137934;0.0;0.25;0.08695652173913049;0.3846153846153846;0.07407407407407407;0.0;0.045454545454545414;0.0;0.0;0.0;0.0;0.3076923076923077;0.08333333333333337;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.052631578947368474;0.0;0.0;0.07692307692307687;0.08695652173913049;0.0;0.0;0.0;0.0;0.06896551724137934;0.0;0.0;0.09090909090909094;0.0;0.23076923076923073;0.6818181818181819;1.0;0.0;0.18181818181818177;0.17391304347826086;0.21621621621621623;0.05128205128205132;0.0;0.0;0.0;0.06666666666666665;0.0;0.0;0.0;0.06666666666666665;0.08333333333333337;0.0;0.36;0.06896551724137934;0.9047619047619048;0.9047619047619048;0.0;0.0;0.0;0.03389830508474578;0.9473684210526316;0.0;0.2692307692307693;0.0;0.05128205128205132;0.8095238095238095;0.23684210526315785;0.0;0.052631578947368474;0.0;0.22580645161290325;0.0;0.0;0.0;0.0;0.0;0.07999999999999996
GO:0033540;0.0;0.05128205128205132;0.1428571428571429;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10909090909090913;0.0;0.0;0.0;1.0;0.05128205128205132;0.0;0.05555555555555558;0.0;0.05128205128205132;0.02857142857142858;0.05882352941176472;0.0;0.0;0.0;0.0;0.0;0.0;0.20588235294117652;0.0;0.038461538461538436;0.0;0.05405405405405406;0.125;0.0;0.0;0.0;0.0;0.0;0.1515151515151515;0.1428571428571429;0.05882352941176472;0.0;0.05882352941176472;0.13725490196078427;0.0;0.0;0.05555555555555558;0.05128205128205132;0.046511627906976716;0.05555555555555558;0.0;0.05714285714285716;0.0;0.05555555555555558;0.0;0.12765957446808507;0.12;0.0;0.0;0.05714285714285716;0.04081632653061229;0.05405405405405406;0.0;0.050000000000000044;0.0;0.0;0.0;0.0;0.05714285714285716;0.0;0.0;0.0;0.0;0.13157894736842102;0.0;0.0;0.05882352941176472;0.0;0.05882352941176472;0.0;0.0;0.05555555555555558;0.06060606060606055;0.0625;0.0;0.05714285714285716;0.22499999999999998;0.0357142857142857;0.05882352941176472;0.0;0.1351351351351351;0.1428571428571429;0.12121212121212122;0.0;0.05555555555555558;0.05555555555555558;0.05555555555555558;0.0;0.05405405405405406;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.06060606060606055;0.0;0.0;0.05714285714285716;0.0;0.04878048780487809;0.0;0.1470588235294118;0.05128205128205132;0.0;0.12244897959183676;0.06060606060606055;0.21052631578947367;0.05405405405405406;0.0;0.03703703703703709;0.0;0.0;0.0;0.0;0.2941176470588235;0.05882352941176472;0.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.0;0.0;0.0;0.04166666666666663;0.0;0.0;0.05555555555555558;0.06060606060606055;0.0;0.0;0.0;0.0;0.05128205128205132;0.0;0.0;0.0625;0.0;0.11538461538461542;0.14634146341463417;0.1428571428571429;0.0;0.19999999999999996;0.15625;0.12244897959183676;0.04081632653061229;0.0;0.0;0.0;0.050000000000000044;0.0;0.0;0.0;0.050000000000000044;0.05882352941176472;0.0;0.1578947368421053;0.05128205128205132;0.13636363636363635;0.13636363636363635;0.0;0.0;0.0;0.02898550724637683;0.14634146341463417;0.0;0.22857142857142854;0.0;0.04081632653061229;0.1428571428571429;0.11764705882352944;0.0;0.04166666666666663;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.05714285714285716
GO:1903400;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.17142857142857137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11428571428571432;0.1428571428571429;0.0;0.24242424242424243;0.125;0.0;0.0;0.0;0.0;0.11428571428571432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16216216216216217;0.0;0.0;0.0;0.0;0.0;0.0;0.0714285714285714;0.0;0.1578947368421053;0.12121212121212122;0.0;0.05555555555555558;0.0;0.0;0.0;0.0;0.0;0.0;0.08510638297872342;0.0;0.0;0.0;0.11764705882352944;0.7272727272727273;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12765957446808507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11538461538461542;0.05882352941176472;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17647058823529416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08510638297872342;0.0;0.0;0.0;0.10526315789473684;0.09756097560975607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06382978723404253;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0
GO:0007256;0.038461538461538436;0.053333333333333344;0.0;0.0;0.0;1.0;0.04166666666666663;0.9705882352941176;0.0;0.0;0.04210526315789476;0.15189873417721522;0.31182795698924726;0.09900990099009899;0.0;0.0;0.17647058823529416;0.0;0.05128205128205132;0.0;0.1578947368421053;0.05714285714285716;0.07058823529411762;0.0;0.0;0.052631578947368474;0.0;0.0;0.0;0.23529411764705888;0.08235294117647063;0.05633802816901412;0.0;0.045454545454545414;0.0;0.05555555555555558;0.052631578947368474;0.08955223880597019;0.09411764705882353;0.0;0.02631578947368418;0.05714285714285716;0.0;0.05714285714285716;0.0;0.09473684210526312;0.05555555555555558;0.0;0.0;0.0;0.05555555555555558;0.0;0.0;0.08571428571428574;0.027027027027026973;0.04761904761904767;0.0;0.0;0.07499999999999996;0.04109589041095896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13186813186813184;0.08450704225352113;0.22388059701492535;0.25609756097560976;0.0;0.0;0.04081632653061229;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06818181818181823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25287356321839083;0.0;0.0;0.05555555555555558;0.05714285714285716;0.0;0.0;0.04054054054054057;0.17910447761194026;0.0;0.0;0.07228915662650603;0.0;0.05797101449275366;0.06756756756756754;0.15116279069767447;0.0;0.06818181818181823;0.051948051948051965;0.19402985074626866;0.0;0.0;0.0;0.02197802197802201;0.0;0.0;0.0;0.0547945205479452;0.09302325581395354;0.13793103448275867;0.3152173913043478;0.1208791208791209;0.08823529411764708;0.0;0.0;0.052631578947368474;0.07317073170731703;0.1724137931034483;0.05714285714285716;0.07894736842105265;0.05128205128205132;0.05555555555555558;0.05555555555555558;0.04109589041095896;0.0864197530864198;0.42647058823529416;0.19753086419753085;0.0;0.05797101449275366;0.04705882352941182;0.06451612903225812;0.0;0.10126582278481011;0.0;0.1159420289855072;0.04761904761904767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05714285714285716;0.11392405063291144;0.13888888888888884;0.0;0.0;0.07499999999999996;0.19999999999999996;0.0;0.05714285714285716;0.3648648648648649;0.0;0.0;0.0;0.0;0.20833333333333337;0.05555555555555558;0.11764705882352944;0.08999999999999997;0.0;0.0957446808510638;0.0;0.05555555555555558;0.0;0.0;0.0;0.0;0.0;0.0;0.06172839506172845;0.05405405405405406;0.7164179104477613;0.0;0.04938271604938271;0.05555555555555558;0.0
GO:0045765;0.5714285714285714;0.17647058823529416;0.0;0.0;0.0;0.04166666666666663;1.0;0.04166666666666663;0.0;0.0;0.08108108108108103;0.10344827586206895;0.050000000000000044;0.061224489795918324;0.0;0.0;0.07894736842105265;0.0;0.15000000000000002;0.0;0.0625;0.25;0.10344827586206895;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.13636363636363635;0.09999999999999998;0.4545454545454546;0.0;0.09999999999999998;0.0;0.2142857142857143;0.4;0.2727272727272727;0.09677419354838712;0.0;0.11764705882352944;0.25;0.0;0.25;0.0;0.0714285714285714;0.2142857142857143;0.0;0.0;0.0;0.2142857142857143;0.0;0.0;0.1333333333333333;0.1333333333333333;0.11538461538461542;0.0;0.0;0.2857142857142857;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07317073170731703;0.125;0.15000000000000002;0.07317073170731703;0.0;0.0;0.19444444444444442;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06382978723404253;0.0;0.0;0.2142857142857143;0.25;0.0;0.0;0.2857142857142857;0.17647058823529416;0.0;0.0;0.11111111111111116;0.0;0.2727272727272727;0.17647058823529416;0.08108108108108103;0.0;0.09375;0.1578947368421053;0.16666666666666663;0.0;0.0;0.0;0.0625;0.0;0.0;0.0;0.19999999999999996;0.09375;0.08108108108108103;0.05084745762711862;0.07499999999999996;0.25;0.0;0.0;0.23529411764705888;0.11538461538461542;0.07499999999999996;0.25;0.15000000000000002;0.15000000000000002;0.5454545454545454;0.2142857142857143;0.3076923076923077;0.11538461538461542;0.08571428571428574;0.08571428571428574;0.0;0.2727272727272727;0.15384615384615385;0.08108108108108103;0.0;0.12;0.0;0.19999999999999996;0.11538461538461542;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.11538461538461542;0.15000000000000002;0.0;0.0;0.125;0.13636363636363635;0.0;0.25;0.07692307692307687;0.0;0.0;0.0;0.0;0.12;0.2142857142857143;0.2142857142857143;0.06382978723404253;0.0;0.07317073170731703;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.1875;0.05660377358490565;0.0;0.368421052631579;0.3076923076923077;0.0
GO:0007257;0.038461538461538436;0.053333333333333344;0.0;0.0;0.0;0.9705882352941176;0.04166666666666663;1.0;0.0;0.0;0.04210526315789476;0.15189873417721522;0.31182795698924726;0.09900990099009899;0.0;0.0;0.17647058823529416;0.0;0.05128205128205132;0.0;0.1578947368421053;0.05714285714285716;0.07058823529411762;0.0;0.0;0.052631578947368474;0.0;0.0;0.0;0.23529411764705888;0.08235294117647063;0.05633802816901412;0.0;0.045454545454545414;0.0;0.05555555555555558;0.052631578947368474;0.08955223880597019;0.09411764705882353;0.0;0.02631578947368418;0.05714285714285716;0.0;0.05714285714285716;0.0;0.09473684210526312;0.05555555555555558;0.0;0.0;0.0;0.05555555555555558;0.0;0.0;0.08571428571428574;0.027027027027026973;0.04761904761904767;0.0;0.0;0.07499999999999996;0.04109589041095896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13186813186813184;0.08450704225352113;0.22388059701492535;0.25609756097560976;0.0;0.0;0.04081632653061229;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06818181818181823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25287356321839083;0.0;0.0;0.05555555555555558;0.05714285714285716;0.0;0.0;0.04054054054054057;0.17910447761194026;0.0;0.0;0.07228915662650603;0.0;0.05797101449275366;0.06756756756756754;0.15116279069767447;0.0;0.06818181818181823;0.051948051948051965;0.19402985074626866;0.0;0.0;0.0;0.02197802197802201;0.0;0.0;0.0;0.0547945205479452;0.09302325581395354;0.13793103448275867;0.3152173913043478;0.1208791208791209;0.08823529411764708;0.0;0.0;0.052631578947368474;0.07317073170731703;0.1724137931034483;0.05714285714285716;0.07894736842105265;0.05128205128205132;0.05555555555555558;0.05555555555555558;0.04109589041095896;0.0864197530864198;0.42647058823529416;0.19753086419753085;0.0;0.05797101449275366;0.04705882352941182;0.06451612903225812;0.0;0.10126582278481011;0.0;0.1159420289855072;0.04761904761904767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05714285714285716;0.11392405063291144;0.13888888888888884;0.0;0.0;0.07499999999999996;0.19999999999999996;0.0;0.05714285714285716;0.3648648648648649;0.0;0.0;0.0;0.0;0.20833333333333337;0.05555555555555558;0.11764705882352944;0.08999999999999997;0.0;0.0957446808510638;0.0;0.05555555555555558;0.0;0.0;0.0;0.0;0.0;0.0;0.06172839506172845;0.05405405405405406;0.7164179104477613;0.0;0.04938271604938271;0.05555555555555558;0.0
GO:0008344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1903401;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.19354838709677424;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12903225806451613;0.1578947368421053;0.0;0.27586206896551724;0.13636363636363635;0.0;0.0;0.0;0.0;0.12903225806451613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.07894736842105265;0.0;0.17647058823529416;0.13793103448275867;0.0;0.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.09302325581395354;0.0;0.0;0.0;0.1333333333333333;0.8275862068965517;0.17142857142857137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13953488372093026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.06666666666666665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9230769230769231;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09302325581395354;0.0;0.0;0.0;0.11764705882352944;0.10810810810810811;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06976744186046513;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0
