;GO:0016525;GO:0036498;GO:0007252;GO:0033540;GO:1903400;GO:0007256;GO:0045765;GO:0007257;GO:0008344;GO:1903401;GO:0007254;GO:0051092;GO:0000188;GO:0030821;GO:0033539;GO:0050432;GO:0045893;GO:0071499;GO:2000352;GO:0034063;GO:0036003;GO:0007264;GO:1905832;GO:0042147;GO:0006611;GO:0060236;GO:0006844;GO:0006606;GO:0006020;GO:0043123;GO:0038096;GO:0045667;GO:0002576;GO:0000165;GO:0002456;GO:0031338;GO:0045670;GO:2000377;GO:2001240;GO:0018916;GO:0008211;GO:0007249;GO:0070294;GO:0023035;GO:0005978;GO:2000820;GO:0010884;GO:0007051;GO:0007052;GO:0051293;GO:0007179;GO:0006886;GO:0006887;GO:0043547;GO:0045053;GO:0002710;GO:0016571;GO:0016573;GO:0051965;GO:0032480;GO:0031032;GO:0043312;GO:0048208;GO:0007616;GO:0071560;GO:0006888;GO:1990575;GO:0006405;GO:0032355;GO:0036035;GO:0035067;GO:0090630;GO:1902533;GO:1900114;GO:1901687;GO:0006623;GO:0050774;GO:0000086;GO:0001964;GO:0000082;GO:0070945;GO:0035176;GO:0007281;GO:0051085;GO:0048469;GO:0046604;GO:0051081;GO:0006511;GO:0006625;GO:0097711;GO:0045087;GO:0006749;GO:0097039;GO:0006508;GO:0070377;GO:0071345;GO:0031122;GO:0019933;GO:0060761;GO:0120117;GO:0015031;GO:0002087;GO:0051247;GO:0001666;GO:0032048;GO:0050714;GO:0019886;GO:0035556;GO:0050728;GO:0045819;GO:0051260;GO:0090063;GO:0008630;GO:0009967;GO:0006576;GO:0006334;GO:0098586;GO:0031627;GO:0007416;GO:0046470;GO:0034454;GO:0010389;GO:0035666;GO:0031061;GO:0043407;GO:1902176;GO:0008284;GO:0006541;GO:0042551;GO:0051151;GO:1903028;GO:0045944;GO:0043401;GO:0043525;GO:0043524;GO:0033599;GO:0032388;GO:0032700;GO:0050852;GO:0050731;GO:0050732;GO:0016358;GO:0030522;GO:0043537;GO:1903955;GO:0001662;GO:0050860;GO:0001779;GO:0010803;GO:0050868;GO:0070458;GO:0089709;GO:0006366;GO:0006487;GO:0046777;GO:0008542;GO:0042178;GO:0006122;GO:0006367;GO:0072382;GO:0043030;GO:0070885;GO:0060291;GO:0010970;GO:0032402;GO:0010971;GO:0090263;GO:1905515;GO:0038061;GO:1904668;GO:0006259;GO:0033962;GO:0018105;GO:0018107;GO:1905643;GO:0090235;GO:1900078;GO:0006342;GO:0006468;GO:0000122;GO:0043171;GO:0051344;GO:0070301;GO:0035335;GO:0006351;GO:0007565;GO:0000132;GO:0052567;GO:0006349;GO:0043066;GO:0046330;GO:0006909;GO:0034115;GO:0032733;GO:0048194
GO:0016525;1.0;0.07465448173072858;0.0;0.0;0.0;0.06315912437342337;0.890107423093755;0.07291812120588657;0.0;0.0;0.07397571058489057;0.08208621150536907;0.21379956765764582;0.17538658001584995;0.0;0.0;0.10728737164324553;0.0;0.21516111153340206;0.0;0.07130685517486617;0.0893371169565177;0.06156842808176668;0.0;0.0;0.07224335221704994;0.0;0.0;0.0;0.08374716568965385;0.08161048983250917;0.38875915793981547;0.0;0.088807183437777;0.0;0.07682606957175533;0.41892822972251453;0.08313501218462377;0.21936757047990413;0.0;0.05882692148325283;0.07619769492027631;0.0;0.05761672934141255;0.0;0.18051348911226986;0.06924808863294833;0.0;0.0;0.0;0.07873145462272614;0.0;0.0;0.08016099272801454;0.05370522212282661;0.2063143917815408;0.0;0.0;0.4183357241168659;0.500441196576778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2063143917815408;0.06867627435528027;0.10219760958398014;0.05930098439524709;0.0;0.0;0.4872269514406925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06315912437342337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16726531250088952;0.0;0.0;0.08058566036912469;0.22915935239098797;0.0;0.0;0.29830308214034484;0.10846665611581127;0.0;0.0;0.08661115919272722;0.0;0.10833318547641663;0.24361407726267972;0.05761672934141255;0.0;0.060556964223340115;0.0766215828539056;0.10764236764925096;0.0;0.0;0.0;0.052822937275244196;0.0;0.0;0.0;0.082815091895069;0.0697590976386423;0.2063143917815408;0.2347677083216946;0.20911475434073998;0.10055224791007761;0.0;0.0;0.4872269514406925;0.05494878934123469;0.10398160113830308;0.0814261716380233;0.07425400500461952;0.24897512414872663;0.37386531295097924;0.0853140134998323;0.449280041836856;0.08085194495915377;0.08399221716414468;0.22518367550587148;0.0;0.08389486619033037;0.4875874402697811;0.07150365709414588;0.0;0.20729069700704297;0.0;0.07528177116841962;0.2425061241372806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07291812120588657;0.20055829504679912;0.07383290448711413;0.0;0.0;0.07046296099187317;0.07881300999120558;0.0;0.06809763884653094;0.06631111148059168;0.0;0.0;0.0;0.0;0.05761672934141255;0.06315912437342337;0.07150365709414588;0.23564577111491286;0.0;0.3036208522043045;0.0;0.05370522212282661;0.0;0.0;0.0;0.0;0.0;0.0;0.06809763884653094;0.30662801062900874;0.0814261716380233;0.0;0.4510475101264703;0.31986737524992215;0.0
GO:0036498;0.07465448173072858;1.0;0.021887368178553204;0.022266125884216358;0.0;0.06843973612029836;0.08233801769537867;0.07845216839979591;0.0;0.0;0.4157998763050713;0.08772934312446701;0.07571451086651568;0.06268922183041602;0.022266125884216358;0.020195985138444682;0.1126066481947302;0.3578235944990749;0.07617178301138394;0.022266125884216358;0.4015800857367058;0.2515488724459873;0.06679410581653009;0.0;0.0;0.07776446589311098;0.0;0.0;0.021887368178553204;0.08939688713198352;0.23107983108759497;0.08580271646518561;0.026627885907366575;0.2501522813984805;0.19118715060154168;0.08242174508170873;0.08189438786984092;0.08878277163020419;0.07758262873904692;0.020195985138444682;0.05592130159662395;0.21660338100224455;0.0;0.16602922302037268;0.022774214900071033;0.06444168885358036;0.06574068403383503;0.027054813999813777;0.025380759913906092;0.024048094967072765;0.22339406027662118;0.0;0.03195352621166398;0.0748606712634677;0.051273067271858985;0.06441333295847274;0.0258593173294065;0.026154148250926743;0.08178498431689732;0.06946114734606301;0.02613069689396829;0.03045019108888914;0.02505446945582643;0.0;0.3219912140478372;0.0;0.0;0.0;0.21444794170307885;0.020788895273728073;0.07319527800174228;0.06474871048002918;0.10765446260252144;0.06444168885358036;0.02294769944426121;0.0;0.07248481229844167;0.026567541938809204;0.17708912118091594;0.026177412326890668;0.24251822568634077;0.0;0.027123430396610314;0.02346580852467948;0.026802050816314413;0.06843973612029836;0.02237812803356361;0.030516924506456815;0.025189780195476498;0.025985857112216904;0.38033651279503167;0.02487497591853578;0.01979541245547476;0.0;0.05990430059695317;0.3882598786536333;0.024837551635675234;0.22834766239291385;0.07115474203508143;0.018401602429566784;0.0;0.0630879887172189;0.1001013818883585;0.3513368253281624;0.02174314637983691;0.09226284638704667;0.0;0.3009161533981984;0.0753823132283995;0.06268922183041602;0.029052948315422267;0.06574570715869288;0.4298427045721957;0.11295071068284813;0.02464184778054227;0.026526631774882112;0.1892259835026541;0.05046828645693699;0.02534985070862077;0.02534985070862077;0.021417671458441475;0.08846160932022146;0.19923422188075318;0.07319527800174228;0.08272363821468522;0.07413883766130161;0.10604586528696879;0.023029518021079505;0.022862694272932867;0.07248481229844167;0.05990430059695317;0.10939432577707275;0.23058874299904097;0.07981166255964058;0.08743304802000754;0.07352438050185192;0.08005217667087731;0.06270304172553215;0.22905796073991772;0.08964257152360262;0.07952866789852045;0.023594412171996895;0.2371553346031564;0.07700981413783284;0.07700981413783284;0.28828386240514786;0.07352438050185192;0.02158733483293802;0.08085579312838481;0.08529269021803612;0.01979541245547476;0.0;0.03149353179882894;0.02534985070862077;0.02783601995681733;0.19573013457518837;0.02174314637983691;0.0221476267955128;0.027461233317984602;0.018401602429566784;0.07845216839979591;0.07125181014331403;0.07938340530521341;0.02693100042818388;0.0;0.0759466937700136;0.08443137785277431;0.024198294749429496;0.19472559096042147;0.07168923979923034;0.03221683730339239;0.022021739276101474;0.027491631542286815;0.025587877857996946;0.06268922183041602;0.06843973612029836;0.07700981413783284;0.08301562115471992;0.03264165602439489;0.10525362740112884;0.023716259423215674;0.051273067271858985;0.4246226199864875;0.026083218548257035;0.03674864229448366;0.0;0.023029518021079505;0.14797757623572608;0.0647029498503783;0.10622101580115571;0.08706556953344237;0.0;0.06972276648428098;0.06741174518577138;0.022266125884216358
GO:0007252;0.0;0.021887368178553204;1.0;0.09432779010233808;0.0;0.0;0.0;0.0;0.0;0.0;0.44938699900520085;0.0;0.0;0.0;0.09432779010233808;0.018307684229438067;0.0;0.01898513217417398;0.0;0.019992662136233234;0.021057065768047428;0.025392555300297933;0.0;0.0;0.0;0.0;0.0;0.0;0.09288455394668847;0.0;0.023575087122226664;0.0;0.02344023085503357;0.5228322820089862;0.0;0.0;0.0;0.0;0.0;0.0941144825262067;0.09475360840756498;0.022266125884216358;0.0;0.017532779044369076;0.1471044943685093;0.0;0.0;0.023770427279244093;0.022468373465070406;0.021417671458441475;0.022882608116611785;0.0;0.02747061692506122;0.0;0.018571933505860526;0.0;0.28053276906238434;0.28335433829116585;0.0;0.0;0.02305409178529432;0.026352129467078544;0.02221229118145525;0.0;0.021950519573941625;0.0;0.0;0.0;0.0;0.018793571078130664;0.0;0.0;0.0;0.0;0.1730648842174277;0.0;0.0;0.023393457114963385;0.0;0.023090446691145742;0.0;0.0;0.023823378879143688;0.02095457486752342;0.023575087122226664;0.0;0.020082913816025467;0.2640340543842994;0.02231857877471457;0.022941277152828832;0.0;0.18596147930736978;0.2207888879405968;0.2903058679976757;0.0;0.02587123598721847;0.022041628613433593;0.023329558156412696;0.0;0.016820808509603918;0.0;0.0;0.0;0.0;0.2996188298252996;0.0;0.0;0.02962203158350366;0.0;0.0;0.025299165406509058;0.0;0.022369725580730186;0.0;0.18441346385592042;0.023361732439439318;0.0;0.13200812493410752;0.022444147417896007;0.34362210086704115;0.019305952003115197;0.0;0.020669107130772676;0.0;0.0;0.0;0.0;0.17361699984573425;0.020472313539169208;0.0;0.0;0.0;0.02353100656421573;0.0;0.0;0.0;0.0;0.0;0.023393457114963385;0.0;0.0;0.021057065768047428;0.02411857044398818;0.0;0.0;0.0;0.0;0.019443700530977902;0.0;0.0;0.01797790430867298;0.0;0.19562134681434531;0.27563937732060695;0.5042442797125025;0.0;0.09178663930743096;0.09332060837077404;0.14019070539637107;0.016820808509603918;0.0;0.0;0.0;0.02367479721038503;0.0;0.0;0.0;0.02153672870995017;0.020249741408514595;0.0;0.19947936682642378;0.01979541245547476;0.498773812646322;0.4682264008632956;0.0;0.0;0.0;0.02256256257530849;0.5788589438341057;0.0;0.1782349388969763;0.0;0.02212876516863006;0.35239448188381073;0.2231052184128613;0.0;0.020605974847087632;0.0;0.1040980339221389;0.0;0.0;0.0;0.0;0.0;0.019992662136233234
GO:0033540;0.0;0.022266125884216358;0.09432779010233808;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10423704393732931;0.0;0.0;0.0;0.8111477376474696;0.01857193350586053;0.0;0.019269451414091393;0.0;0.020308210222587764;0.021407402030452726;0.025903757178618512;0.0;0.0;0.0;0.0;0.0;0.0;0.3207072333596311;0.0;0.0240150954509017;0.0;0.02387517319732646;0.12161423473168831;0.0;0.0;0.0;0.0;0.0;0.08710547663145693;0.3789215086667918;0.02265822312195017;0.0;0.017774984128329507;0.4260578621343352;0.0;0.0;0.024217826712139325;0.02286768991571522;0.021780212890886292;0.023296919917384577;0.0;0.02806990076048874;0.0;0.018843922736484796;0.0;0.10972200078997253;0.11084572314147526;0.0;0.0;0.023474693680617765;0.02690311676320668;0.02260247808503929;0.0;0.02233148510547192;0.0;0.0;0.0;0.0;0.019072139574988347;0.0;0.0;0.0;0.0;0.0979009914018072;0.0;0.0;0.023826649340770865;0.0;0.023512388299017466;0.0;0.0;0.02427279265143164;0.021301480959127362;0.0240150954509017;0.0;0.020401339940053793;0.4444987234823053;0.022712541878556033;0.02335773552957652;0.0;0.10532378536210929;0.08602385550819228;0.14012434732978218;0.0;0.026402094557598947;0.022425790895409164;0.023760365304567203;0.0;0.017043617088630857;0.0;0.0;0.0;0.0;0.4001248084531937;0.0;0.0;0.0303200518856508;0.0;0.0;0.025806576386786916;0.0;0.02276551243042319;0.0;0.1044318572037026;0.023793739679280595;0.0;0.08762462115340149;0.02284259558844974;0.45993203670746013;0.019600035981132177;0.0;0.021006549578978136;0.0;0.0;0.0;0.0;0.43376187103300473;0.020803309448960187;0.0;0.0;0.0;0.023969355683756167;0.0;0.0;0.0;0.0;0.0;0.023826649340770865;0.0;0.0;0.021407402030452726;0.024579298133241622;0.0;0.0;0.0;0.0;0.01974202850009074;0.0;0.0;0.018232653144588034;0.0;0.1307594293439878;0.10777411969338871;0.11720706666655736;0.0;0.3257025866925039;0.4153614632337378;0.115796681280924;0.017043617088630857;0.0;0.0;0.0;0.02411857044398818;0.0;0.0;0.0;0.0219033464565488;0.020573522445697098;0.0;0.1333949156235874;0.020104716632479723;0.11591122736495293;0.108685149272267;0.0;0.0;0.0;0.022965263975006596;0.13493607257033796;0.0;0.3546673363818001;0.0;0.022515997531319814;0.11057561625668501;0.1495831686236742;0.0;0.0209413423331048;0.0;0.0970683590659173;0.0;0.0;0.0;0.0;0.0;0.020308210222587764
GO:1903400;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.7226386689899925;0.0;0.0;0.0;0.0;0.0;0.2763613958457169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2097651215542185;0.323433052187497;0.0;0.3692205414472096;0.33903805326646536;0.0;0.0;0.0;0.0;0.21533431368250253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36431103422390393;0.0;0.0;0.0;0.0;0.0;0.0;0.1944580805403257;0.0;0.4055966429612612;0.24883793551040329;0.0;0.15743227111049543;0.0;0.0;0.0;0.0;0.0;0.0;0.23963432600651885;0.0;0.0;0.0;0.22307088648368842;0.6939746694823011;0.35065032048501743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31476973106280565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33214364437493066;0.19148181810150922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42278165426863556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7104594400053731;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1582019696059495;0.0;0.0;0.0;0.21731017493973762;0.19063648260684793;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18762701822534755;0.0;0.0;0.0;0.0;0.2051678424738681;0.0;0.0;0.0
GO:0007256;0.06315912437342337;0.06843973612029836;0.0;0.0;0.0;1.0;0.06857280798082643;0.7844594054646643;0.0;0.0;0.06793683260603119;0.3668956685501374;0.5506668734705575;0.27302619206061624;0.0;0.0;0.3447377336339696;0.0;0.06547204325562081;0.0;0.25065013746336856;0.07890143253421328;0.15590690885528372;0.0;0.0;0.06664526249056335;0.0;0.0;0.0;0.45846418762734625;0.32390949803057884;0.07246315700767446;0.0;0.07853718694844537;0.0;0.07003686752044516;0.06965572057303622;0.16503230409840078;0.24863065919634952;0.0;0.04836242311418777;0.06957655735582378;0.0;0.05525723054122631;0.0;0.12911196036525655;0.15506086550084894;0.0;0.0;0.0;0.07142358154413656;0.0;0.0;0.4358595773754935;0.044846359756696506;0.1975040275551428;0.0;0.0;0.18567449823300156;0.059401755532110544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3100448908099497;0.3860067364589615;0.534528110476728;0.32888475969406145;0.0;0.0;0.06272948316682497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15925624171434227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.361652228365077;0.0;0.0;0.07276011422126541;0.21511881481131975;0.0;0.0;0.05467809430313081;0.46784039322390913;0.0;0.0;0.2055314952920081;0.0;0.091351229638843;0.3953039737518031;0.2060605883848594;0.0;0.15376230621040549;0.06988723614925;0.4764950025488939;0.0;0.0;0.0;0.0442294684177973;0.0;0.0;0.0;0.07435047893181733;0.35384842597921917;0.3100448908099497;0.5939600775469752;0.4572690715999473;0.23054461129780585;0.0;0.0;0.06272948316682497;0.1416566185844738;0.33677281142459614;0.07336181126739771;0.18184948464256775;0.07362254108662455;0.06350656168718878;0.1833047724723983;0.054388701518186054;0.3215189769940676;0.46716367190335656;0.36798983743206104;0.0;0.0751142921452188;0.06609022054887985;0.17637073469681422;0.0;0.23739713498625006;0.0;0.25756956877928167;0.07209905214210022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06714972393178878;0.3008447309431301;0.3419397997877027;0.0;0.0;0.17427708042214488;0.374634593236994;0.0;0.06350656168718878;0.43772856665567733;0.0;0.0;0.0;0.0;0.21003599164577438;0.059677021569251976;0.2912811992527233;0.16069968739019844;0.0;0.19581728093920198;0.0;0.25446160224054465;0.0;0.0;0.0;0.0;0.0;0.0;0.14040392967202742;0.08650663771588157;0.7706857792447757;0.0;0.06065020204840553;0.1584460106510188;0.0
GO:0045765;0.890107423093755;0.08233801769537867;0.0;0.0;0.0;0.06857280798082643;1.0;0.0802308913692331;0.0;0.0;0.08151310838790198;0.09147181842808377;0.07699562527179787;0.062088334497919256;0.0;0.0;0.12390381718999173;0.0;0.07753347891971943;0.0;0.07828455366902694;0.10056749576154903;0.06670177087454357;0.0;0.0;0.0794147515754085;0.0;0.0;0.0;0.0935390911865651;0.09088148217474921;0.432057358492785;0.0;0.09989645473687433;0.0;0.0849875462152787;0.46309902405087033;0.09277607212819897;0.07919934101819685;0.0;0.06424250113123399;0.08421923917522982;0.0;0.062088334497919256;0.0;0.06404860982117414;0.07581014496490954;0.0;0.0;0.0;0.08732542428807222;0.0;0.0;0.09056416686726737;0.058182960527201066;0.07405047590914393;0.0;0.0;0.4623750947033705;0.36348584916278226;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07405047590914393;0.07617266599908333;0.11716489663849765;0.06404860982117414;0.0;0.0;0.5128438099357102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06857280798082643;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05900130380504008;0.0;0.0;0.08961239534687476;0.08310173522868952;0.0;0.0;0.32526349024300427;0.12547936182116315;0.0;0.0;0.09712631194081559;0.0;0.12530077309989837;0.08892622045042664;0.062088334497919256;0.0;0.0655162355256291;0.08473737596031893;0.12437753339915675;0.0;0.0;0.0;0.057148835713045396;0.0;0.0;0.0;0.09237782555413174;0.07642301928977294;0.07405047590914393;0.08535251920891504;0.07514999976909705;0.11500739011777313;0.0;0.0;0.3550737786413647;0.05900130380504008;0.11951570952979083;0.09065296669259186;0.0818511324502106;0.09110601679085731;0.408650025668885;0.0954980438677132;0.3229909068978034;0.0899417982680908;0.09384490139938231;0.08151310838790198;0.0;0.09372338789936535;0.3532334237345569;0.07852182006256694;0.0;0.0744334948941201;0.0;0.08310173522868952;0.08847705684857715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0802308913692331;0.07179907723662414;0.08133975275581452;0.0;0.0;0.07726859759615638;0.08742576715863704;0.0;0.0744334948941201;0.07230425983973801;0.0;0.0;0.0;0.0;0.062088334497919256;0.06857280798082643;0.07852182006256694;0.08570594857506966;0.0;0.11395039333688031;0.0;0.058182960527201066;0.0;0.0;0.0;0.0;0.0;0.0;0.0744334948941201;0.11524156991912753;0.09065296669259186;0.0;0.4905363898333824;0.35107046848849244;0.0
GO:0007257;0.07291812120588657;0.07845216839979591;0.0;0.0;0.0;0.7844594054646643;0.0802308913692331;1.0;0.0;0.0;0.07779206600767304;0.4254755636652371;0.6267977864035369;0.304391370609872;0.0;0.0;0.4149097914325668;0.0;0.07457722042450261;0.0;0.2857933789425429;0.09251321410319176;0.17496865122319577;0.0;0.0;0.07610325158856145;0.0;0.0;0.0;0.5330215590434221;0.37535081887351707;0.08378478027826483;0.0;0.09201284980019328;0.0;0.08055797807854077;0.0800541281140144;0.19169066692262443;0.2838344311491521;0.0;0.054800694341765946;0.07994958302293613;0.0;0.06160516693876491;0.0;0.14435157800520826;0.1762180254556381;0.0;0.0;0.0;0.08239809014315798;0.0;0.0;0.5130114988682086;0.05032943784539326;0.22391916100818948;0.0;0.0;0.21335632684158415;0.0679555276398655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35151177768086933;0.44531815933869023;0.6386877682540807;0.367704385475947;0.0;0.0;0.07103941365552983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17919816345261938;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4013835925653609;0.0;0.0;0.0841820338452577;0.24683414417422173;0.0;0.0;0.06184350469779602;0.5640063762958697;0.0;0.0;0.24000038651937824;0.0;0.11010807932446576;0.4569656553649332;0.22973277564966546;0.0;0.17227211155731056;0.0803600775377202;0.5737737612619936;0.0;0.0;0.0;0.0495537827519635;0.0;0.0;0.0;0.08631823201389675;0.4024601185493716;0.35151177768086933;0.6835056213574316;0.519198731317374;0.27481731663483405;0.0;0.0;0.07103941365552983;0.15721911277897635;0.4034263094056183;0.08498851480021034;0.20832123137964573;0.0853386338824063;0.07203765028479697;0.21362485575620008;0.06147355044080701;0.37214446679381963;0.5433394551003233;0.4213721574226937;0.0;0.08734943329989238;0.07538034752501814;0.2011627009907741;0.0;0.26928763476423767;0.0;0.29554348433316047;0.08329839386056433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07676176194500026;0.34003374278570797;0.3914545521083588;0.0;0.0;0.1984436161480653;0.43225355629786905;0.0;0.07203765028479697;0.49509166355089784;0.0;0.0;0.0;0.0;0.23416487221221138;0.06714972393178878;0.33222582471086154;0.18501037063771697;0.0;0.23314824710437962;0.0;0.28557299775245043;0.0;0.0;0.0;0.0;0.0;0.0;0.1592649470482216;0.10314560982495038;0.8928274619190664;0.0;0.0683844064831006;0.18060302066275427;0.0
GO:0008344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2319129443742015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5958174187493123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.253484252055211;0.0;0.0;0.617761561865958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.253484252055211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5880572094719457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.608917817508036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29853914393716047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1903401;0.0;0.0;0.0;0.0;0.7226386689899925;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2763613958457169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2097651215542185;0.323433052187497;0.0;0.3692205414472096;0.33903805326646536;0.0;0.0;0.0;0.0;0.21533431368250253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36431103422390393;0.0;0.0;0.0;0.0;0.0;0.0;0.1944580805403257;0.0;0.4055966429612612;0.24883793551040329;0.0;0.15743227111049543;0.0;0.0;0.0;0.0;0.0;0.0;0.23963432600651885;0.0;0.0;0.0;0.22307088648368842;0.6939746694823011;0.35065032048501743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31476973106280565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33214364437493066;0.19148181810150922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42278165426863556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7104594400053731;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1582019696059495;0.0;0.0;0.0;0.21731017493973762;0.19063648260684793;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18762701822534755;0.0;0.0;0.0;0.0;0.2051678424738681;0.0;0.0;0.0
