;GO:0014068;GO:0030194;GO:1900134;GO:0043547;GO:0000186;GO:0032967;GO:0045893;GO:0051482;GO:0031398;GO:0051604;GO:0006919;GO:0051209;GO:0019886;GO:0060155;GO:0007268;GO:0045217;GO:0046427;GO:0010629;GO:0007218;GO:0099553;GO:2000484;GO:0072659;GO:0030335;GO:0035025;GO:0008285;GO:0008284;GO:0045907;GO:0043123;GO:0045747;GO:0043524;GO:0045987;GO:0051224;GO:0003105;GO:2000778;GO:0014052;GO:0007166;GO:0007200;GO:0051281;GO:0007205;GO:0045954;GO:0006874;GO:0045085;GO:0070493;GO:0048873;GO:0070374;GO:0032410;GO:0032496;GO:0050868
GO:0014068;1.0;0.36786316897034027;0.22044475422512635;0.202437624868735;0.4653266015901061;0.3421740490152267;0.28700133481038115;0.14739191227344692;0.3472677920876765;0.0;0.26039167664208496;0.17719937264713795;0.0;0.0;0.0;0.0;0.8737394064586632;0.2856827949874877;0.39409694312952626;0.4014506118929098;0.3119021892796586;0.0;0.4511221064574279;0.8384080071783926;0.40018012627196836;0.5480725951458674;0.2765757283189289;0.9117487118857633;0.8577922376064029;0.3213527710029346;0.346951415746303;0.2694138197551861;0.25676512825840186;0.31694395470978176;0.2728590268942374;0.4051800174963267;0.3941281973109104;0.24903335686391267;0.39430238525740474;0.32138825922371383;0.1573111607550513;0.21866211923911058;0.3944220206299649;0.21748185209055296;0.5587083191841935;0.28386787494055854;0.0;0.2824021560287493
GO:0030194;0.36786316897034027;1.0;0.23317829971217344;0.18823687827027602;0.19279235122939653;0.3199772819309457;0.19105260767891313;0.18637293568979574;0.22930608897823854;0.0;0.1739636730930882;0.16011577494702134;0.0;0.0;0.0;0.0;0.35309578527220703;0.26643042321931665;0.27902896738985744;0.21502384536245872;0.2784097166033242;0.0;0.2937980516449431;0.339540503019135;0.2830276550125336;0.352426830634973;0.3999255983167469;0.3676141795555463;0.3853560181060959;0.23052775378651205;0.43611547692273855;0.25222580474188167;0.2943575770134258;0.28271836842638115;0.25524297949545777;0.2863077468044737;0.27904953411545175;0.19690196512505528;0.27916415378352566;0.3443943146610534;0.19822096894063246;0.1951417262652243;0.2792428724633127;0.2683552559433338;0.2301542135228115;0.2648512021550497;0.0;0.20402786937875897
GO:1900134;0.22044475422512635;0.23317829971217344;1.0;0.13714508032592732;0.12942707008597973;0.190749924034053;0.16672051635829954;0.14600146697097569;0.1934925616866148;0.0;0.15416046728472324;0.24834085839123285;0.0;0.0;0.0;0.0;0.21352892223275283;0.24350662460615188;0.26642325088930235;0.21900567922906625;0.4845150700200786;0.0;0.2740451092518632;0.20706853568879366;0.3671281176883652;0.2688067834331193;0.30161727361608137;0.22032918628801818;0.22847662822073364;0.31513002576544186;0.2735090067911579;0.5774217194611031;0.37434594375588204;0.49062994888484174;0.3104369781021583;0.2714427399955924;0.26643753440394846;0.2231589309187165;0.26651712682528805;0.14546307779692524;0.1531737148051077;0.29169382170713565;0.2665717791124596;0.19193622346790418;0.15064271735727133;0.365436909937602;0.0;0.2866973155766907
GO:0043547;0.202437624868735;0.18823687827027602;0.13714508032592732;1.0;0.2043128084418545;0.2570501259718371;0.12875094319983008;0.18857899198879335;0.16228858505123825;0.0;0.32982207733218843;0.10601439086188118;0.0;0.0;0.0;0.0;0.19142612931578806;0.27207961943419967;0.29191000421580626;0.20010235214089703;0.1422767491554644;0.0;0.2271598495013342;0.18160240006975825;0.2984082787373764;0.297499988279325;0.19363146565926298;0.2022492124463223;0.21591864030111022;0.22042824759146812;0.2620325143147068;0.25082641503321124;0.2349505184047074;0.1450709854179891;0.25524710578079374;0.3038151143092855;0.2919431692730777;0.10896794549105208;0.2921280487327543;0.15885743073331499;0.20512766302126556;0.13581285977010132;0.29225506819113517;0.32089649378650287;0.11104901987754218;0.35878676420296823;0.0;0.18633344221869874
GO:0000186;0.4653266015901061;0.19279235122939653;0.12942707008597973;0.2043128084418545;1.0;0.2210453652870166;0.37896864299064426;0.077194017410805;0.5594344343334573;0.0;0.5121340670407599;0.11320623360428031;0.0;0.0;0.0;0.0;0.45505714207754416;0.19664304569160865;0.17459558399272054;0.20563701833224707;0.18081630723911657;0.0;0.2202140630293663;0.4452841693334211;0.1757793707271859;0.24102674729620277;0.14342969867161523;0.4651565978633849;0.4269215122550604;0.1586817998422181;0.160290872262484;0.12659208256777796;0.12372813733207669;0.1824992933155103;0.1273476174355756;0.17673734368357397;0.17460171807112793;0.15773199959738018;0.17463589501421645;0.17921060109687775;0.07983033153885312;0.27500836206056206;0.17465935860219098;0.09286927600815902;0.8390725049775943;0.15878976805438427;0.0;0.14856358819009324
GO:0032967;0.3421740490152267;0.3199772819309457;0.190749924034053;0.2570501259718371;0.2210453652870166;1.0;0.39177610955914643;0.17436392105793574;0.3868976679210753;0.0;0.27899870127254656;0.1493488919187297;0.0;0.0;0.0;0.0;0.32498422297703244;0.45139482642535816;0.38188589192133165;0.27134295867477765;0.2463782131902197;0.0;0.3802245368876118;0.3095205170951774;0.38941574380749266;0.48454430317325947;0.3284390236254616;0.34188118769746706;0.3630151843848983;0.29650728294619133;0.43265566354853613;0.333396973102401;0.31424058542401956;0.2509313866526762;0.33868897331887193;0.3956523931717638;0.38192441718316095;0.19129290530472934;0.3821391592660869;0.2732455478733934;0.18841877662643183;0.2824020621879684;0.382286677858856;0.2818025894660677;0.2703378215672518;0.3558173200804344;0.0;0.2540639334815843
GO:0045893;0.28700133481038115;0.19105260767891313;0.16672051635829954;0.12875094319983008;0.37896864299064426;0.39177610955914643;1.0;0.10403907802970595;0.558038845525841;0.0;0.44874520732020584;0.14074320155061476;0.0;0.0;0.0;0.0;0.27844648052403875;0.3228233186600534;0.2500484581281509;0.20781853678563472;0.23412574925446272;0.0;0.3047135784395405;0.27043000802557265;0.25248363054510553;0.34606249647190673;0.1940374709478043;0.2868586044477069;0.2969021653679019;0.21864504131229812;0.22623178264545565;0.17759955017004522;0.17201363389571978;0.2369551672036414;0.17909018335597152;0.2544647831649924;0.250061039783048;0.19682706978290665;0.2501311473662447;0.17335076823028098;0.10888539372673627;0.4147769943674866;0.2501792853805176;0.13467605334922114;0.4388710196232426;0.18376784283503492;0.0;0.19988696225007913
GO:0051482;0.14739191227344692;0.18637293568979574;0.14600146697097569;0.18857899198879335;0.077194017410805;0.17436392105793574;0.10403907802970595;1.0;0.12489536224233408;0.0;0.09472467961750869;0.6091115431046864;0.0;0.20474725128614196;0.2011745161117139;0.2000157381376753;0.14146699044785213;0.18115173023365333;0.28734147460267;0.22133674622661664;0.11269643818438205;0.0;0.16007617073679917;0.13602897878505799;0.19245747386534198;0.19207925588003447;0.19030831354848013;0.14729200794678587;0.1544112108806105;0.15670387215819404;0.17664224658403563;0.17147774570365457;0.16390608030082263;0.11444244505343569;0.17353242688498025;0.29485115959998814;0.2873626927596286;0.623240943930004;0.2874809430008344;0.12285325880611023;0.9363371845059372;0.10860224726733622;0.2875621551943677;0.3309871591614648;0.09216698764154824;0.180076120628883;0.0;0.13866619949018724
GO:0031398;0.3472677920876765;0.22930608897823854;0.1934925616866148;0.16228858505123825;0.5594344343334573;0.3868976679210753;0.558038845525841;0.12489536224233408;1.0;0.0;0.6228606933946481;0.15935660181663336;0.0;0.0;0.0;0.0;0.33482081411340076;0.3491563133070991;0.3155250861260474;0.2511309947200372;0.27273768452233926;0.0;0.37354018878158196;0.3232968828711214;0.3194124758076945;0.4376426628937928;0.23361939577698923;0.347058846984781;0.36186905071160663;0.2671141124076264;0.2819229716259573;0.22020489269316063;0.21168174411686325;0.27658497945621247;0.2225011276478179;0.32258978520133075;0.31554511990681955;0.22341777041691174;0.31565676194413617;0.20427034166739824;0.1319453091705;0.41016840424846773;0.315733428280612;0.17181674616467282;0.6599842759186478;0.22976733536472008;0.0;0.2396401852740082
GO:0051604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006919;0.26039167664208496;0.1739636730930882;0.15416046728472324;0.32982207733218843;0.5121340670407599;0.27899870127254656;0.44874520732020584;0.09472467961750869;0.6228606933946481;0.0;1.0;0.13168595568233935;0.0;0.0;0.0;0.0;0.25333011292936014;0.2494393553679663;0.22282086186727046;0.18865875661050735;0.21611000015692686;0.0;0.27488880571835766;0.24667733901650962;0.2247525310422202;0.3080984628791169;0.17643499411017446;0.26027418072981784;0.2685156993222421;0.29262678129859276;0.2026584111743898;0.15943510676619416;0.1549188572154452;0.2185184898635687;0.16063538608052172;0.22632103832118103;0.2228308526318835;0.18393625279550668;0.22288652123400998;0.1591642822097343;0.09872539451641323;0.3272642951199538;0.22292474303342752;0.11946913324159385;0.4986666499933857;0.20126607766405327;0.0;0.1820991827917793
GO:0051209;0.17719937264713795;0.16011577494702134;0.24834085839123285;0.10601439086188118;0.11320623360428031;0.1493488919187297;0.14074320155061476;0.6091115431046864;0.15935660181663336;0.0;0.13168595568233935;1.0;0.0;0.11240940288583989;0.11132397462543066;0.11096822011027449;0.17270312388888961;0.18947814779818356;0.26046615259471845;0.2231551070483428;0.17356947939584597;0.09275139356987218;0.21749954724515697;0.16845237915027125;0.2828384313875493;0.20715852425950324;0.16224322572231037;0.17712469221014918;0.18235223580780383;0.2509387643506158;0.150477227964938;0.215971927451613;0.1787212634225367;0.17539553905472458;0.18157770351960523;0.264239490210149;0.2604769359920959;0.5549824592758592;0.2605370197916571;0.12007884393852429;0.5799273868111209;0.1977615574907283;0.2605782717123077;0.18062570434105613;0.12911055380755432;0.22218257188334412;0.0;0.23257210286317812
GO:0019886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20474725128614196;0.0;0.0;0.0;0.11240940288583989;0.0;1.0;0.34349597555071876;0.5769499482216762;0.0;0.0;0.32673912023571716;0.21798783868422458;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3412806863760935;0.32677948595071393;0.11563795454482932;0.32700452034630273;0.0;0.22378990296503015;0.0;0.32715914225830905;0.0;0.0;0.0;0.0;0.0
GO:0007268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2011745161117139;0.0;0.0;0.0;0.11132397462543066;0.0;0.34349597555071876;1.0;0.3303842807667552;0.0;0.0;0.31773430063586505;0.5208037402316449;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3314685446332507;0.3177724719491746;0.11448959940881079;0.3179852680344919;0.0;0.21952860997406848;0.0;0.31813147627913124;0.0;0.0;0.0;0.0;0.0
GO:0045217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2000157381376753;0.0;0.0;0.0;0.11096822011027449;0.0;0.5769499482216762;0.3303842807667552;1.0;0.0;0.0;0.3148533519740166;0.2126325869520384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32833438019290345;0.31489083417366065;0.11411335884076507;0.3150997871160379;0.0;0.2181494698735752;0.0;0.31524335333760367;0.0;0.0;0.0;0.0;0.0
