;GO:0014068;GO:0030194;GO:1900134;GO:0043547;GO:0000186;GO:0032967;GO:0045893;GO:0051482;GO:0031398;GO:0051604;GO:0006919;GO:0051209;GO:0019886;GO:0060155;GO:0007268;GO:0045217;GO:0046427;GO:0010629;GO:0007218;GO:0099553;GO:2000484;GO:0072659;GO:0030335;GO:0035025;GO:0008285;GO:0008284;GO:0045907;GO:0043123;GO:0045747;GO:0043524;GO:0045987;GO:0051224;GO:0003105;GO:2000778;GO:0014052;GO:0007166;GO:0007200;GO:0051281;GO:0007205;GO:0045954;GO:0006874;GO:0045085;GO:0070493;GO:0048873;GO:0070374;GO:0032410;GO:0032496;GO:0050868
GO:0014068;1.0;0.1875;0.08510638297872342;0.08333333333333337;0.2807017543859649;0.16666666666666663;0.13636363636363635;0.05555555555555558;0.17142857142857137;0.0;0.11538461538461542;0.06666666666666665;0.0;0.0;0.0;0.0;0.8;0.13043478260869568;0.19999999999999996;0.2068965517241379;0.13953488372093026;0.0;0.24;0.7272727272727273;0.19999999999999996;0.33333333333333337;0.12121212121212122;0.8888888888888888;0.7777777777777778;0.1428571428571429;0.16666666666666663;0.11538461538461542;0.1071428571428571;0.1428571428571429;0.11538461538461542;0.21052631578947367;0.19999999999999996;0.10526315789473684;0.19999999999999996;0.15384615384615385;0.06060606060606055;0.0888888888888889;0.19999999999999996;0.09090909090909094;0.37209302325581395;0.125;0.0;0.11764705882352944
GO:0030194;0.1875;1.0;0.09999999999999998;0.0714285714285714;0.08450704225352113;0.1428571428571429;0.07999999999999996;0.07692307692307687;0.09756097560975607;0.0;0.06896551724137934;0.0625;0.0;0.0;0.0;0.0;0.17647058823529416;0.11111111111111116;0.12;0.08333333333333337;0.12765957446808507;0.0;0.12903225806451613;0.16666666666666663;0.12;0.16666666666666663;0.20588235294117652;0.1875;0.19999999999999996;0.09090909090909094;0.23076923076923073;0.09999999999999998;0.12903225806451613;0.13043478260869568;0.09999999999999998;0.125;0.12;0.08064516129032262;0.12;0.16666666666666663;0.08333333333333337;0.08163265306122447;0.12;0.12;0.10526315789473684;0.1071428571428571;0.0;0.07692307692307687
GO:1900134;0.08510638297872342;0.09999999999999998;1.0;0.04878048780487809;0.046511627906976716;0.0714285714285714;0.06349206349206349;0.05769230769230771;0.07407407407407407;0.0;0.05633802816901412;0.1095890410958904;0.0;0.0;0.0;0.0;0.08163265306122447;0.10256410256410253;0.10810810810810811;0.08333333333333337;0.2941176470588235;0.0;0.11627906976744184;0.07843137254901966;0.17142857142857137;0.10810810810810811;0.14893617021276595;0.08510638297872342;0.0888888888888889;0.13953488372093026;0.125;0.3529411764705882;0.19999999999999996;0.30000000000000004;0.15000000000000002;0.11111111111111116;0.10810810810810811;0.09589041095890416;0.10810810810810811;0.05084745762711862;0.061224489795918324;0.13793103448275867;0.10810810810810811;0.07894736842105265;0.05555555555555558;0.18918918918918914;0.0;0.12244897959183676
GO:0043547;0.08333333333333337;0.0714285714285714;0.04878048780487809;1.0;0.10169491525423724;0.11111111111111116;0.050000000000000044;0.0714285714285714;0.06451612903225812;0.0;0.19047619047619047;0.03703703703703709;0.0;0.0;0.0;0.0;0.07692307692307687;0.125;0.1428571428571429;0.07999999999999996;0.05128205128205132;0.0;0.09523809523809523;0.0714285714285714;0.1428571428571429;0.1428571428571429;0.07407407407407407;0.08333333333333337;0.09090909090909094;0.09090909090909094;0.11111111111111116;0.10526315789473684;0.09523809523809523;0.052631578947368474;0.10526315789473684;0.15384615384615385;0.1428571428571429;0.037735849056603765;0.1428571428571429;0.05714285714285716;0.07999999999999996;0.05128205128205132;0.1428571428571429;0.1428571428571429;0.04081632653061229;0.1875;0.0;0.0714285714285714
GO:0000186;0.2807017543859649;0.08450704225352113;0.046511627906976716;0.10169491525423724;1.0;0.09836065573770492;0.20270270270270274;0.026666666666666616;0.35593220338983056;0.0;0.31081081081081086;0.04040404040404044;0.0;0.0;0.0;0.0;0.27118644067796616;0.08333333333333337;0.06779661016949157;0.08823529411764708;0.07317073170731703;0.0;0.09375;0.2622950819672131;0.06779661016949157;0.10526315789473684;0.05555555555555558;0.2807017543859649;0.24561403508771928;0.05970149253731338;0.06349206349206349;0.0461538461538461;0.04477611940298509;0.07407407407407407;0.0461538461538461;0.06896551724137934;0.06779661016949157;0.0625;0.06779661016949157;0.07692307692307687;0.02777777777777779;0.1282051282051282;0.06779661016949157;0.032786885245901676;0.7192982456140351;0.06451612903225812;0.0;0.0547945205479452
GO:0032967;0.16666666666666663;0.1428571428571429;0.0714285714285714;0.11111111111111116;0.09836065573770492;1.0;0.2222222222222222;0.06666666666666665;0.2068965517241379;0.0;0.13043478260869568;0.054545454545454564;0.0;0.0;0.0;0.0;0.15384615384615385;0.25;0.19999999999999996;0.11538461538461542;0.10256410256410253;0.0;0.19047619047619047;0.1428571428571429;0.19999999999999996;0.2857142857142857;0.14814814814814814;0.16666666666666663;0.18181818181818177;0.13043478260869568;0.2222222222222222;0.15000000000000002;0.13636363636363635;0.10526315789473684;0.15000000000000002;0.2142857142857143;0.19999999999999996;0.07547169811320753;0.19999999999999996;0.11428571428571432;0.07407407407407407;0.13157894736842102;0.19999999999999996;0.125;0.12765957446808507;0.16666666666666663;0.0;0.10344827586206895
GO:0045893;0.13636363636363635;0.07999999999999996;0.06349206349206349;0.050000000000000044;0.20270270270270274;0.2222222222222222;1.0;0.038461538461538436;0.3571428571428571;0.0;0.2542372881355932;0.052631578947368474;0.0;0.0;0.0;0.0;0.13043478260869568;0.16666666666666663;0.11111111111111116;0.08510638297872342;0.10169491525423724;0.0;0.14634146341463417;0.125;0.11111111111111116;0.17647058823529416;0.08163265306122447;0.13636363636363635;0.1428571428571429;0.09090909090909094;0.09999999999999998;0.0714285714285714;0.06818181818181823;0.10344827586206895;0.0714285714285714;0.11428571428571432;0.11111111111111116;0.0821917808219178;0.11111111111111116;0.07017543859649122;0.04081632653061229;0.2264150943396226;0.11111111111111116;0.052631578947368474;0.25;0.07499999999999996;0.0;0.07999999999999996
GO:0051482;0.05555555555555558;0.07692307692307687;0.05769230769230771;0.0714285714285714;0.026666666666666616;0.06666666666666665;0.038461538461538436;1.0;0.046511627906976716;0.0;0.033333333333333326;0.44680851063829785;0.0;0.07692307692307687;0.07407407407407407;0.07407407407407407;0.052631578947368474;0.0714285714285714;0.12;0.08333333333333337;0.039215686274509776;0.0;0.06060606060606055;0.050000000000000044;0.07692307692307687;0.07692307692307687;0.07894736842105265;0.05555555555555558;0.05882352941176472;0.05882352941176472;0.06666666666666665;0.06451612903225812;0.06060606060606055;0.040000000000000036;0.06451612903225812;0.125;0.12;0.4565217391304348;0.12;0.04255319148936165;0.8571428571428572;0.039215686274509776;0.12;0.16666666666666663;0.032786885245901676;0.06896551724137934;0.0;0.050000000000000044
GO:0031398;0.17142857142857137;0.09756097560975607;0.07407407407407407;0.06451612903225812;0.35593220338983056;0.2068965517241379;0.3571428571428571;0.046511627906976716;1.0;0.0;0.4130434782608695;0.05970149253731338;0.0;0.0;0.0;0.0;0.16216216216216217;0.1785714285714286;0.14814814814814814;0.10526315789473684;0.12;0.0;0.1875;0.15384615384615385;0.14814814814814814;0.24;0.09999999999999998;0.17142857142857137;0.18181818181818177;0.11428571428571432;0.12903225806451613;0.09090909090909094;0.08571428571428574;0.12244897959183676;0.09090909090909094;0.15384615384615385;0.14814814814814814;0.09375;0.14814814814814814;0.08333333333333337;0.050000000000000044;0.21739130434782605;0.14814814814814814;0.06896551724137934;0.4666666666666667;0.09677419354838712;0.0;0.09756097560975607
GO:0051604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
