;GO:0014068;GO:0030194;GO:1900134;GO:0043547;GO:0000186;GO:0032967;GO:0045893;GO:0051482;GO:0031398;GO:0051604;GO:0006919;GO:0051209;GO:0019886;GO:0060155;GO:0007268;GO:0045217;GO:0046427;GO:0010629;GO:0007218;GO:0099553;GO:2000484;GO:0072659;GO:0030335;GO:0035025;GO:0008285;GO:0008284;GO:0045907;GO:0043123;GO:0045747;GO:0043524;GO:0045987;GO:0051224;GO:0003105;GO:2000778;GO:0014052;GO:0007166;GO:0007200;GO:0051281;GO:0007205;GO:0045954;GO:0006874;GO:0045085;GO:0070493;GO:0048873;GO:0070374;GO:0032410;GO:0032496;GO:0050868
GO:0014068;1.0;0.44582367271332396;0.23923188436375753;0.19235234341934632;0.5842586288687586;0.2969882883150799;0.4202430743357174;0.2351289086247536;0.3460291576693653;0.0;0.30058166190108726;0.28972087931850826;0.0;0.0;0.0;0.0;0.600232639512505;0.339418262634608;0.2560615493486744;0.3132843448646529;0.29924073570943865;0.0;0.42039344330117095;0.5407545759830484;0.36607082478433467;0.4691585003873687;0.3236626762158731;0.6425239328674341;0.5336888367152226;0.2770919213720756;0.35520936349497445;0.32297182467344104;0.24007963235059676;0.29924073570943865;0.23395034462272646;0.3981453605523698;0.29513882130469515;0.36286011681113944;0.23923188436375753;0.40163187113775084;0.23459940795549433;0.209731877021625;0.23923188436375753;0.2618032965255468;0.5903879165966288;0.31464510066492996;0.0;0.29989768239861736
GO:0030194;0.44582367271332396;1.0;0.41055128321933476;0.2773759731609016;0.45238273239812643;0.39750065684990343;0.49584175848676554;0.43321252020875134;0.4001715874127742;0.0;0.3547240916444962;0.4610402781740855;0.0;0.0;0.0;0.0;0.45286800424860474;0.4304430134431661;0.33476042888092067;0.26549703190182783;0.4688966881108088;0.0;0.5013384276062405;0.40887867951241635;0.42745476748118566;0.5346147458991699;0.5223736305732626;0.47249806061411714;0.4853145746876575;0.3343345464966825;0.553920317852364;0.4181378930542432;0.411925312512075;0.4688966881108088;0.3249750954312845;0.45952930324922087;0.3738377008369413;0.41759561475461554;0.3179307638960037;0.5021442396725744;0.42319540181322657;0.369634019157146;0.3179307638960037;0.4598869081095445;0.4430232813327285;0.4098111690457321;0.0;0.3711515760720885
GO:1900134;0.23923188436375753;0.41055128321933476;1.0;0.2519585736096705;0.2532359299073351;0.24007963235059676;0.36023422299003627;0.47688896857410984;0.27200903777481994;0.0;0.22656154200654188;0.5273779635288606;0.0;0.0;0.0;0.0;0.2504175334712824;0.45002631250831;0.41756530308425166;0.23923188436375753;0.5087861732348462;0.0;0.4345397372824327;0.209731877021625;0.4948293397734237;0.386488412052271;0.6373580846808924;0.2659062722645507;0.2733764861840696;0.38919032043875096;0.47861220561730244;0.7382891171061833;0.6784499188596637;0.5087861732348462;0.4729375304475425;0.5423341774525519;0.4566425750402724;0.39344898207955264;0.40073563809933477;0.2737389623204306;0.407265619988261;0.41138974563094904;0.40073563809933477;0.503563356474903;0.24057281055540614;0.5382666406608099;0.0;0.40637729364864456
GO:0043547;0.19235234341934632;0.2773759731609016;0.2519585736096705;1.0;0.49250556521539823;0.20514362943214276;0.31335468204562505;0.2715886299751829;0.23196826718312485;0.0;0.5301766754302963;0.3024475685644213;0.0;0.0;0.0;0.0;0.20725988883915142;0.33728593534481754;0.26878823859458745;0.18058550093835818;0.19235234341934632;0.0;0.3089814001884799;0.16969110642992985;0.328678901566189;0.3294664324686129;0.27863296151046374;0.21902673132013956;0.2219732944170597;0.24570111922093268;0.26336470461203737;0.3193620271392465;0.2715886299751829;0.19235234341934632;0.231818017332936;0.39355711296288765;0.3078655105506081;0.24582928588180025;0.2519585736096705;0.23880295940197666;0.26157151157965824;0.19235234341934632;0.2519585736096705;0.29826301787597614;0.19741516592327513;0.486387350111974;0.0;0.2825181487963387
GO:0000186;0.5842586288687586;0.45238273239812643;0.2532359299073351;0.49250556521539823;1.0;0.35245127584221464;0.5122402915466879;0.24582928588180025;0.5770533296328243;0.0;0.43289933502507405;0.3037249248620858;0.0;0.0;0.0;0.0;0.5841304622078911;0.45157622721424373;0.270065594892252;0.32998584318870233;0.3004534952402198;0.0;0.4170825520093533;0.5347948373176814;0.362759933492517;0.4530563230827547;0.3203517849240554;0.6109330167695517;0.5175866594106087;0.2820265772151369;0.33910718619036034;0.31241774172323405;0.2507800096076434;0.3004534952402198;0.22799060595735937;0.3948344692605522;0.3091428668482727;0.35393043770267363;0.2532359299073351;0.41233224839479743;0.2597035961892979;0.3589225665144558;0.2532359299073351;0.2725036737825934;0.6882420209309517;0.46062800601859133;0.0;0.3079492122821146
GO:0032967;0.2969882883150799;0.39750065684990343;0.24007963235059676;0.20514362943214276;0.35245127584221464;1.0;0.5568990197419903;0.254758964990266;0.4180393278872272;0.0;0.33978815649028565;0.2905686273053475;0.0;0.0;0.0;0.0;0.3063477393804779;0.4515410646402607;0.25690929733551365;0.19326468817306902;0.2969882883150799;0.0;0.4204561154369294;0.2641846126864164;0.3496036359357787;0.44959111615761477;0.3432927325813855;0.3236626762158731;0.3334480096655092;0.26062473252351964;0.37483941986048686;0.34028676150883624;0.25970968871610917;0.2969882883150799;0.24943908341599474;0.38167817170381385;0.2959865692915344;0.3063477393804779;0.24007963235059676;0.35027767465042614;0.24474184659474135;0.35552090424010796;0.24007963235059676;0.2814333528910592;0.35527689528355394;0.33196003750032516;0.0;0.29744176209892564
GO:0045893;0.4202430743357174;0.49584175848676554;0.36023422299003627;0.31335468204562505;0.5122402915466879;0.5568990197419903;1.0;0.35613124725103235;0.5638170750428362;0.0;0.4715546350970305;0.41072321794478694;0.0;0.0;0.0;0.0;0.43142872344324223;0.7221439121862683;0.37706388797495316;0.3179429296351073;0.4202430743357174;0.0;0.5413957819274496;0.39074306699358485;0.48707316341061335;0.5674996020242309;0.44466501484215176;0.4469174622365105;0.4543876761560295;0.39809425999835435;0.47621170212125313;0.4439741632997198;0.3610819709768755;0.4202430743357174;0.35495268324900514;0.5191476991786486;0.41614115993097384;0.4642323990719057;0.36023422299003627;0.4516499569111924;0.35560174658177307;0.5012282637447973;0.36023422299003627;0.3828056351518255;0.5010546424391631;0.4356474392912087;0.0;0.4209000210248961
GO:0051482;0.2351289086247536;0.43321252020875134;0.47688896857410984;0.2715886299751829;0.24582928588180025;0.254758964990266;0.35613124725103235;1.0;0.26460239374928507;0.0;0.219154897981007;0.7307715897429499;0.0;0.3855773354389354;0.30714017839556723;0.3173391418635162;0.2444883596901516;0.38690127090294074;0.4024070004238523;0.22407358170335817;0.2351289086247536;0.0;0.3585967357466031;0.20232523299609012;0.38694420556486453;0.3877317364672885;0.503563356474903;0.2618032965255468;0.2715886299751829;0.28847768442634;0.31298004017016057;0.3776273311379221;0.37931772552493564;0.2351289086247536;0.2814333528910592;0.5271758747921524;0.44148427237987303;0.6646656893340632;0.3855773354389354;0.28841829496009985;0.7043245477597654;0.2351289086247536;0.3855773354389354;0.5898403749811602;0.2346436367742753;0.39610316169107157;0.0;0.325294714001746
GO:0031398;0.3460291576693653;0.4001715874127742;0.27200903777481994;0.23196826718312485;0.5770533296328243;0.4180393278872272;0.5638170750428362;0.26460239374928507;1.0;0.0;0.47569937639429266;0.3365093012784349;0.0;0.0;0.0;0.0;0.35869227702129425;0.49984934242386114;0.30284997130860114;0.24745090928103536;0.3460291576693653;0.0;0.4653556672189707;0.3192266031077046;0.4110330487021344;0.5087744241511472;0.35313616134040454;0.3727035455701585;0.37834756144755055;0.3253578135764063;0.3846828486195059;0.35574897808450345;0.2695531174751282;0.3460291576693653;0.2694249508142607;0.4431075844701696;0.34192724326462176;0.405507221198822;0.2860203063236842;0.3601211034094452;0.2784767040567827;0.40719568172407317;0.2860203063236842;0.29127678165007825;0.5730401787214477;0.34742225407599236;0.0;0.34938355713901587
GO:0051604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
