;GO:0045727;GO:1904058;GO:0032570;GO:0061737;GO:0071380;GO:0003376;GO:0045766;GO:0060326;GO:0000187;GO:0051482;GO:0032760;GO:0071258;GO:0019722;GO:0010575;GO:0007263;GO:0007186;GO:0090026;GO:1904300;GO:0090023;GO:1904306;GO:0043312;GO:0045410;GO:0007188;GO:0007189;GO:1904303;GO:0006898;GO:0043315;GO:0007218;GO:0007219;GO:0048015;GO:0032959;GO:0071320;GO:0010863;GO:0031663;GO:0035589;GO:0007193;GO:1903141;GO:0045907;GO:0008284;GO:1904317;GO:0048661;GO:0030449;GO:0046085;GO:0071398;GO:0019221;GO:0009609;GO:0010759;GO:0097746;GO:0071799;GO:0060333;GO:1903238;GO:1904646;GO:0007166;GO:0007200;GO:0061903;GO:0002430;GO:0006873;GO:0060732;GO:1902943;GO:0007204;GO:0006357;GO:0007567;GO:0001774;GO:0030238;GO:0097755;GO:0070374;GO:0032496;GO:0050900;GO:0070257;GO:0071548;GO:0032930
GO:0045727;1.0;0.2196080130222439;0.0;0.2394959570908359;0.0;0.23415830741116098;0.21075722537371733;0.0;0.4390861915854056;0.10735551087904528;0.2197275830108447;0.0;0.2341307768548407;0.2293600180328331;0.2341307768548407;0.24511377285563316;0.21841489369952302;0.26901638943738193;0.21213637977883176;0.21076333130778094;0.0;0.7096234322694437;0.23413227398866518;0.21057776119356278;0.2194592869004635;0.0;0.19233854505145412;0.2394959570908359;0.23949416954643263;0.23412592208815833;0.0;0.0;0.12455106732535506;0.23949416954643263;0.21946731946085077;0.22900575051172467;0.18172903844723876;0.18346086418984783;0.33384545905779967;0.0;0.3191681061431021;0.3456297436857719;0.0;0.0;0.23949416954643263;0.0;0.2121106718757769;0.12938088835311776;0.0;0.23413833567204162;0.21818931412197629;0.0;0.24511377285563316;0.2394959570908359;0.4054178548021101;0.22068239793070438;0.13534782462968412;0.4985204348033764;0.15683738828022328;0.10922142779171684;0.5535911858328869;0.0;0.0;0.0;0.12674304131809522;0.5180285512666035;0.0;0.0;0.20597209894183388;0.0;0.4474507112104442
GO:1904058;0.2196080130222439;1.0;0.0;0.3688277703982126;0.0;0.3533292122019882;0.5080254406080993;0.0;0.14584018674464638;0.16880994470126484;0.5466847098094122;0.0;0.3532508952895745;0.5910654831279837;0.3532508952895745;0.3858447972019943;0.22906646393662833;0.4074998369068049;0.21958192849380218;0.5795628693733876;0.0;0.30511852620845953;0.3532551538071206;0.2917343217286387;0.5454923975532097;0.0;0.19122973118383446;0.3688277703982126;0.36882247314752536;0.353237086495568;0.0;0.0;0.2156189472002236;0.36882247314752536;0.31373271604859954;0.3389502299968378;0.28594988392785303;0.46078021491859383;0.46239324621536076;0.0;0.42474688859964477;0.21580677117507138;0.0;0.0;0.36882247314752536;0.0;0.21954360149101626;0.2305160401470755;0.0;0.3532723964359211;0.22872135930678786;0.0;0.3858447972019943;0.3688277703982126;0.17522412564489082;0.29148345228636874;0.2501658899509668;0.2343788675332269;0.22880943883928;0.17346990566426523;0.2416211196695299;0.0;0.0;0.0;0.22227380886340714;0.18161083711019127;0.0;0.0;0.48837249065010835;0.0;0.3531430382936623
GO:0032570;0.0;0.0;1.0;0.0;0.47154047245254993;0.0;0.0;0.0;0.0;0.0;0.0;0.2504385576705136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4392763972116703;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45717144408585153;0.0;0.0;0.0;0.456721602889708;0.0;0.2406847796834966;0.0;0.0;0.4683312846334757;0.0;0.0;0.40732808098468054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5423839973427173;0.0;0.0;0.8163927437289717;0.0
GO:0061737;0.2394959570908359;0.3688277703982126;0.0;1.0;0.15955048553706447;0.8481241799660016;0.3389558057642082;0.3126354453567099;0.15435222624613235;0.2582196073043841;0.369249446242036;0.3136539443401265;0.7461887425098366;0.4049613546160179;0.7461887425098366;0.9435752699646706;0.2507891637057306;0.4817288358524914;0.23946493448132022;0.3389755405243505;0.18195298791170586;0.23908074331122764;0.8479107962018014;0.6766349006623982;0.36830397586981867;0.0;0.20613540178254564;0.8931779455154509;0.7860229905240506;0.7461537299471432;0.1832188507677091;0.18829861722871583;0.25009577591339194;0.7860229905240506;0.7365364124467925;0.8070275695611119;0.3206172037959305;0.2609364298762284;0.5603718683633414;0.17230280852004484;0.506018778951959;0.24031018506240265;0.17748712799802316;0.23121712756405519;0.7860229905240506;0.0;0.23941935297645314;0.27036162783130113;0.17777006034515128;0.74624326032725;0.25037556111217596;0.20075928143923147;0.8303885688799914;0.8931779455154509;0.18765793963889982;0.4613646961017489;0.40635919676919596;0.25717094274054236;0.20046065838183522;0.26623687119458433;0.3408213252498581;0.0;0.31400311956484434;0.0;0.2590933716971377;0.19500220043418046;0.0;0.32911212793184963;0.32383698546235273;0.0;0.4075674382764672
GO:0071380;0.0;0.0;0.47154047245254993;0.15955048553706447;1.0;0.1555563867727656;0.0;0.15535692783407215;0.0;0.11733432389372343;0.0;0.26360182759586;0.1555358441561418;0.0;0.1555358441561418;0.1637786065191584;0.0;0.0;0.0;0.0;0.11449373940597397;0.0;0.15553696126487282;0.13817659273880156;0.0;0.0;0.0;0.15955048553706447;0.15954914417250127;0.155532221711688;0.11499367378038478;0.5093168987738208;0.0;0.15954914417250127;0.14467828111116607;0.15172201861070742;0.0;0.0;0.0;0.5534263901881799;0.0;0.0;0.11270922424218081;0.7431390036433074;0.15954914417250127;0.1517860539643194;0.0;0.0;0.8555470139646374;0.15554148429831874;0.0;0.529742434036689;0.1637786065191584;0.15955048553706447;0.0;0.11905494682285388;0.1516028693136884;0.0;0.0;0.11956684699127709;0.0;0.0;0.15569391451932893;0.0;0.0;0.0;0.34693718035017257;0.15932052984474496;0.0;0.4317222500029806;0.0
GO:0003376;0.23415830741116098;0.3533292122019882;0.0;0.8481241799660016;0.1555563867727656;1.0;0.3258213885559462;0.29765961363520826;0.15211744899642135;0.2505884272219569;0.3537161754524317;0.29858272953009596;0.7103659313062097;0.38635389784415514;0.7103659313062097;0.8934364754756222;0.24494240652478616;0.46060961215220586;0.23412865210940986;0.32583962347747525;0.1767767160683162;0.23376137980383765;0.8072039815960389;0.6504586322546824;0.3528484849537722;0.0;0.20216888577105382;0.8481241799660016;0.7463750000871424;0.7103341997229496;0.1779713434113619;0.18276049818692955;0.24041948660587112;0.7463750000871424;0.7056261598569691;0.7700660346143525;0.31112294271488866;0.25308253591042884;0.5319973744720435;0.16765402666031384;0.4827674936926004;0.23363298370041413;0.1725583896454949;0.22292231883228225;0.7463750000871424;0.0;0.23408507927855282;0.25908895818262057;0.17282581452706952;0.7104153400488067;0.24454784895667905;0.19447616880013677;0.7862641803691651;0.8481241799660016;0.1843649704890844;0.44741440817340933;0.38777550715262377;0.25102648237238495;0.19579283844141795;0.25813190219301946;0.3301127577248013;0.0;0.2988991379643441;0.0;0.24872275357662427;0.19144887776111305;0.0;0.3125579630288938;0.3118273775069155;0.0;0.3923475071430492
GO:0045766;0.21075722537371733;0.5080254406080993;0.0;0.3389558057642082;0.0;0.3258213885559462;1.0;0.0;0.1418832455847711;0.16007303235916626;0.5084854237764039;0.0;0.3257547902561577;0.5466641506643708;0.3257547902561577;0.3532744784699892;0.21945354290950875;0.3780408733473847;0.210733200912946;0.4748961863792103;0.0;0.292840202284888;0.32575841162793456;0.2727232424286674;0.5074537572038353;0.0;0.18448345518751988;0.3389558057642082;0.33895133182623394;0.3257430474429779;0.0;0.0;0.20156664844207003;0.33895133182623394;0.29185396609551506;0.3135552916110863;0.3773183007211457;0.3826835525453396;0.42482882318429854;0.0;0.39283913576140683;0.2052242107414708;0.0;0.0;0.33895133182623394;0.0;0.21069790042968906;0.2145269144872897;0.0;0.3257730744003175;0.21913677555747846;0.0;0.3532744784699892;0.3389558057642082;0.16954311850836898;0.2760940343689279;0.23144535155137325;0.2243246845861878;0.21921762649863316;0.1642571369234697;0.2284327716814446;0.0;0.0;0.0;0.20737068110781837;0.17551535388473466;0.0;0.0;0.45765874598393347;0.0;0.33080360513014523
GO:0060326;0.0;0.0;0.0;0.3126354453567099;0.15535692783407215;0.29765961363520826;0.0;1.0;0.0;0.18336308808014756;0.0;0.2978487305275737;0.29758440503500705;0.0;0.29758440503500705;0.32929306346355525;0.0;0.0;0.0;0.0;0.176519171748835;0.0;0.297588494416715;0.23991627155554768;0.0;0.0;0.0;0.3126354453567099;0.31263029516381546;0.29757114478072416;0.17771030901779414;0.18248523692193125;0.0;0.31263029516381546;0.26022065464595934;0.28392908834248387;0.0;0.0;0.0;0.1674223605632728;0.0;0.0;0.1723129814237907;0.22251292261797723;0.31263029516381546;0.0;0.0;0.0;0.17257964560857333;0.2976050523598334;0.0;0.19416451581805447;0.32929306346355525;0.3126354453567099;0.0;0.18760008482499446;0.2835121066880125;0.0;0.0;0.1888742709792777;0.0;0.0;0.2981635844146726;0.0;0.0;0.0;0.0;0.7355362774755831;0.0;0.0;0.0
GO:0000187;0.4390861915854056;0.14584018674464638;0.0;0.15435222624613235;0.0;0.15211744899642135;0.1418832455847711;0.0;1.0;0.07570498525896908;0.14589290983093034;0.0;0.1521058299147385;0.1500778036870612;0.1521058299147385;0.15666636965427785;0.20556665526219922;0.17739596315432837;0.20119311969554618;0.14188601281493102;0.0;0.3961686746310479;0.15210646179437157;0.14180188839634422;0.14577458066004906;0.0;0.18695069801135258;0.15435222624613232;0.15435148376159527;0.1521037808946066;0.0;0.0;0.19808805423797682;0.15435148376159527;0.14577812474673812;0.1499260424775544;0.12810739497811696;0.12896558698752802;0.2150274146124496;0.0;0.2088416453496443;0.24695160464598942;0.0;0.0;0.15435148376159527;0.0;0.20117507358207432;0.0860330428537076;0.0;0.15210902015681269;0.16029885527861665;0.0;0.15666636965427785;0.15435222624613232;0.5064835550162311;0.20560749452989793;0.08863130162409992;0.36394539306323687;0.1625287846591482;0.07662813648752444;0.2600312283315827;0.0;0.0;0.0;0.08485864104647634;0.8240430016032697;0.0;0.0;0.1396983784621804;0.0;0.3031211648212197
GO:0051482;0.10735551087904528;0.16880994470126484;0.0;0.2582196073043841;0.11733432389372343;0.2505884272219569;0.16007303235916626;0.18336308808014756;0.07570498525896908;1.0;0.16892942141305442;0.18371297150397664;0.25054936109234766;0.178684160523704;0.25054936109234766;0.2663757469612597;0.1111489266802127;0.17346381333331484;0.107344971020773;0.1600789878505095;0.12901607978961924;0.10721438817118069;0.25055148546293643;0.21818981313783534;0.1686613890013416;0.0;0.09562615773255256;0.2582196073043841;0.25821703254307266;0.2505424724413924;0.12965123197930598;0.13217442537784194;0.1599100700355527;0.25821703254307266;0.23015884790107655;0.2433286992336926;0.13282674541406825;0.18185546888389661;0.1896699384966971;0.12408822117440062;0.17868593505747965;0.1268089640257885;0.1267546311970541;0.15197601159425192;0.25821703254307266;0.0;0.10732948361295203;0.22727449489436682;0.12689886887015062;0.25056008682989;0.11101150782131211;0.13819529347513657;0.2663757469612597;0.2582196073043841;0.08877036004267123;0.18399285817909605;0.6567866414555655;0.11325495445456173;0.11104658769923605;0.9784384157309919;0.13858123569775369;0.0;0.18383270655631498;0.0;0.2212954226037188;0.09152745363247244;0.0;0.18891004297923278;0.21032729477945145;0.0;0.15616347312479817
