;GO:0060124;GO:0060003;GO:0030073;GO:0006882;GO:0006366;GO:0022008;GO:0043267;GO:0043547;GO:0048715;GO:0006878;GO:0001821;GO:0071651;GO:0002878;GO:0070445;GO:0016055;GO:0010976;GO:0010656;GO:0051968;GO:0051205;GO:2000050;GO:0034260;GO:0015680;GO:0090263;GO:0043950;GO:0007189;GO:0008277;GO:0007218;GO:0045860;GO:0046034;GO:0010469;GO:0019433;GO:0032755;GO:0015677;GO:0008285;GO:0008284;GO:0045786;GO:0090274;GO:0008202;GO:0007595;GO:0045944;GO:0000122;GO:0045471;GO:0030326;GO:0032386;GO:0060253;GO:0060134;GO:0007565;GO:0021520;GO:0001541;GO:0001662;GO:0007204;GO:0002865;GO:0071385;GO:0097755;GO:0070374;GO:0050427;GO:0030036
GO:0060124;1.0;0.0;0.3972642196371519;0.2613270790026155;0.0;0.0;0.39390610879475574;0.18058550093835818;0.22374314557048924;0.284092014464021;0.0;0.2641846126864164;0.16870655967928444;0.2659062722645507;0.3258333944145194;0.3974618453466547;0.24880914897764567;0.47281474871733337;0.0;0.42611118419569594;0.22276469551520156;0.0;0.46698317671283374;0.4625563957831443;0.27965008251142687;0.48113559947975293;0.2560615493486744;0.362700425611178;0.0;0.46780832570285896;0.0;0.3063477393804779;0.0;0.36607082478433467;0.4691585003873687;0.3793128445950225;0.7139419247580329;0.0;0.3153852148385326;0.38319735925531484;0.29510617584108845;0.0;0.0;0.49467858122733654;0.2659062722645507;0.20727595672193327;0.0;0.0;0.0;0.0;0.319397071593052;0.23382217796185895;0.0;0.36217363679845926;0.4206787324465281;0.0;0.0
GO:0060003;0.0;1.0;0.32334414632779407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4857960643183525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3818045147367646;0.0;0.0;0.6965924675346216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7232668554354148;0.0;0.0;0.0;0.0;0.0;0.3205257498917414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030073;0.3972642196371519;0.32334414632779407;1.0;0.3495298166588447;0.5014099121704623;0.4360663303936862;0.31603508142657444;0.26878823859458745;0.39614739050985254;0.3658742097932834;0.5622100400136836;0.2346436367742753;0.219154897981007;0.4228217784106458;0.5044972492678825;0.4770535633116734;0.25823216993702774;0.27863296151046374;0.6512794573602858;0.3319817373120501;0.2942498669645995;0.4975182424205869;0.27814768965998543;0.27372090873029603;0.4583139373647899;0.3870061525961071;0.41923666540876925;0.3276033340181472;0.4143201372116801;0.42314267037029024;0.25821818352367026;0.27863296151046374;0.33318886924367036;0.3811126335603649;0.3819001644627888;0.39435465337105274;0.3972642196371519;0.0;0.5868160140425253;0.33261152886901574;0.3173204828132669;0.0;0.0;0.39949261702376;0.4228217784106458;0.39614739050985254;0.0;0.4024070004238523;0.0;0.0;0.3958329667682931;0.28799241257586167;0.2799805186442958;0.5559957943122218;0.23598456296592396;0.3441416964251768;0.451437925010022
GO:0006882;0.2613270790026155;0.0;0.3495298166588447;1.0;0.323076493449968;0.257732911673192;0.21693794926191684;0.16969110642992985;0.2178139717893584;0.7406522565206288;0.0;0.14271900280576594;0.13323138507950044;0.2444883596901516;0.34347876738278355;0.29872014459117924;0.17230865703552112;0.17953582934580614;0.0;0.2328846051473925;0.17552267843442942;0.0;0.18622305569147607;0.1817962747617866;0.297295455479691;0.2791733585743654;0.25821818352367026;0.2356787000496378;0.2955929486815101;0.29040421329125604;0.17001544586744105;0.17953582934580614;0.0;0.2732798395386232;0.2740673704410472;0.28652185934931107;0.2613270790026155;0.0;0.3153852148385326;0.24668801596750917;0.23139696991176034;0.0;0.0;0.29165982300201837;0.2444883596901516;0.2178139717893584;0.0;0.24138851853875337;0.0;0.0;0.6535207316909941;0.1960677786073523;0.1981983233150334;0.37766237559172755;0.15006105006441733;0.22541450789500678;0.3153957996444568
GO:0006366;0.0;0.0;0.5014099121704623;0.323076493449968;1.0;0.5182395771553792;0.0;0.0;0.0;0.3412470846265336;0.0;0.0;0.0;0.0;0.5866704960295754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5404871841264829;0.0;0.5014099121704623;0.0;0.5957937171045882;0.0;0.3887272764867523;0.0;0.0;0.0;0.0;0.0;0.0;0.6230668093568346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48458024718554527;0.0;0.0;0.37268331184594733;0.0;0.3621537654059887;0.0;0.0;0.5256152763180848;0.5008074961430515
GO:0022008;0.0;0.0;0.4360663303936862;0.257732911673192;0.5182395771553792;1.0;0.0;0.0;0.0;0.27590350284975756;0.0;0.0;0.0;0.0;0.5213269142527994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4751436023497068;0.0;0.4360663303936862;0.0;0.4043472476349364;0.0;0.257732911673192;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.506708690553237;0.0;0.0;0.0;0.0;0.5337928711680304;0.48003430265244385;0.0;0.3073397300691713;0.0;0.2968101836292127;0.0;0.0;0.33416880684843314;0.43546391436627546
GO:0043267;0.39390610879475574;0.0;0.31603508142657444;0.21693794926191684;0.0;0.0;1.0;0.2692201372490467;0.36233045804702674;0.24045484059250372;0.0;0.27135246453883716;0.34501552121163154;0.3308305280682939;0.4062463890115308;0.38506231296932153;0.38409279316765227;0.3135155912328987;0.0;0.36686436703448505;0.4314243059636163;0.0;0.3148565174245473;0.3104297364948579;0.36006307710843827;0.41957366278842484;0.3209858051524176;0.33750960722104834;0.0;0.4062463890115308;0.0;0.3135155912328987;0.0;0.5141457549871378;0.41446767465510653;0.5273877747978255;0.39390610879475574;0.0;0.2992054164416575;0.37079782687798163;0.44318110604389144;0.0;0.0;0.6082188805953176;0.4086349023133324;0.38196051441253914;0.0;0.0;0.0;0.0;0.2764147186345162;0.4156792338486131;0.0;0.3614825771948525;0.27417086097488985;0.0;0.0
GO:0043547;0.18058550093835818;0.0;0.26878823859458745;0.16969110642992985;0.0;0.0;0.2692201372490467;1.0;0.2519585736096705;0.19320799776051673;0.0;0.19235234341934632;0.18058550093835818;0.27863296151046374;0.3540488224537007;0.3328647464114914;0.2196627728943789;0.231818017332936;0.0;0.28516679313452237;0.788007251309672;0.0;0.23585639630505645;0.23142961537536705;0.3078655105506081;0.3345724206019312;0.26878823859458745;0.584252502928489;0.0;0.5192584307956923;0.0;0.231818017332936;0.0;0.328678901566189;0.3294664324686129;0.34192092137687685;0.18058550093835818;0.0;0.2519585736096705;0.2940421318263669;0.2787510857706181;0.0;0.0;0.3470588850295841;0.27863296151046374;0.2519585736096705;0.0;0.0;0.0;0.0;0.22916787580252923;0.24570111922093268;0.0;0.3142357343628655;0.19741516592327513;0.0;0.0
GO:0048715;0.22374314557048924;0.0;0.39614739050985254;0.2178139717893584;0.0;0.0;0.36233045804702674;0.2519585736096705;1.0;0.23598456296592396;0.0;0.29409800714185624;0.26545027460145937;0.6761832628372679;0.5028258869433649;0.6557525894620562;0.3224850845990094;0.2832212090999459;0.0;0.3365699849015323;0.34054524358505184;0.0;0.28273593724946766;0.2783091563197782;0.4566425750402724;0.3915944001855893;0.41756530308425166;0.3321915816076294;0.0;0.42773091795977247;0.0;0.33808733187804463;0.0;0.44536554822234653;0.386488412052271;0.4586075680330344;0.22374314557048924;0.0;0.37931772552493564;0.33719977645849797;0.3815733974752486;0.0;0.0;0.38761367576468625;0.7275893736521363;0.4424427671303049;0.0;0.0;0.0;0.0;0.2674207901853377;0.334287789196314;0.0;0.4415948862781306;0.24057281055540614;0.0;0.0
GO:0006878;0.284092014464021;0.0;0.3658742097932834;0.7406522565206288;0.3412470846265336;0.27590350284975756;0.24045484059250372;0.19320799776051673;0.23598456296592396;1.0;0.0;0.16689071504933428;0.1579784681236932;0.26265895086671714;0.35982316051722213;0.3168907357677448;0.19705574007971388;0.20305272067639296;0.0;0.25640149647797933;0.19741516592327513;0.0;0.21039476793504436;0.20596798700535496;0.3136398486141296;0.30193829403577094;0.27456257665810896;0.25985041229320616;0.3152410101024797;0.3112722572482934;0.19278038132884656;0.20305272067639296;0.0;0.29604477500002874;0.2968323059024527;0.3092867948107166;0.284092014464021;0.0;0.33355580601509816;0.27143509901170193;0.25614405295595305;0.0;0.0;0.3144247584634239;0.26265895086671714;0.23598456296592396;0.0;0.257732911673192;0.0;0.0;0.6466560130086841;0.22023949085092065;0.22171521464562022;0.3958329667682931;0.17480813310861015;0.24506256931597642;0.3335663908210224
