;GO:0060124;GO:0060003;GO:0030073;GO:0006882;GO:0006366;GO:0022008;GO:0043267;GO:0043547;GO:0048715;GO:0006878;GO:0001821;GO:0071651;GO:0002878;GO:0070445;GO:0016055;GO:0010976;GO:0010656;GO:0051968;GO:0051205;GO:2000050;GO:0034260;GO:0015680;GO:0090263;GO:0043950;GO:0007189;GO:0008277;GO:0007218;GO:0045860;GO:0046034;GO:0010469;GO:0019433;GO:0032755;GO:0015677;GO:0008285;GO:0008284;GO:0045786;GO:0090274;GO:0008202;GO:0007595;GO:0045944;GO:0000122;GO:0045471;GO:0030326;GO:0032386;GO:0060253;GO:0060134;GO:0007565;GO:0021520;GO:0001541;GO:0001662;GO:0007204;GO:0002865;GO:0071385;GO:0097755;GO:0070374;GO:0050427;GO:0030036
GO:0060124;1.0;0.0;0.01558818664854459;0.008057063581538288;0.0;0.0;0.018848292000756415;0.006075027940395742;0.014365205842329178;0.008057063581538288;0.0;0.014365205842329178;0.008057063581538288;0.014365205842329178;0.014365205842329178;0.043032959065822704;0.014365205842329178;0.07808738144220673;0.0;0.021721599563115333;0.008057063581538288;0.0;0.07808738144220673;0.07808738144220673;0.014365205842329178;0.021721599563115333;0.014365205842329178;0.021784663449386885;0.0;0.021721599563115333;0.0;0.014365205842329178;0.0;0.014365205842329178;0.043032959065822704;0.014365205842329178;0.8019805015006273;0.0;0.008057063581538288;0.016294308724158792;0.004334589126298501;0.0;0.0;0.018848292000756415;0.014365205842329178;0.008057063581538288;0.0;0.0;0.0;0.0;0.008057063581538288;0.008057063581538288;0.0;0.008057063581538288;0.036715530423942065;0.0;0.0
GO:0060003;0.0;1.0;0.031526862214492024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11904276074523287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.055843458104679125;0.0;0.0;0.19464486683409926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19464486683409926;0.0;0.0;0.0;0.0;0.0;0.07349075021058434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030073;0.01558818664854459;0.031526862214492024;1.0;0.013560145928501698;0.00576711589335461;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.007126234351035028;0.018869318610732978;0.04642641198295772;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.006827544400586017;0.014227470916215146;0.014227470916215146;0.07549454402303432;0.014227470916215146;0.014227470916215146;0.031526862214492024;0.014227470916215146;0.014058733228496108;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.0030753738994502744;0.0026675056847029702;0.014227470916215146;0.006837265749176172;0.014227470916215146;0.031526862214492024;0.014227470916215146;0.014227470916215146;0.014227470916215146;0.01558818664854459;0.0;0.04642641198295772;0.0023002922159567813;0.0018330924277329649;0.0;0.0;0.014227470916215146;0.00721982274051835;0.014227470916215146;0.0;0.014227470916215146;0.0;0.0;0.015383697371533339;0.00627288571169186;0.008267399639091535;0.018869318610732978;0.0028563881776081583;0.003154066988716891;0.014227470916215146
GO:0006882;0.008057063581538288;0.0;0.013560145928501698;1.0;0.00576711589335461;0.010224353395975485;0.010224353395975485;0.010224353395975485;0.007126234351035028;0.44290300218293943;0.0;0.010224353395975485;0.010224353395975485;0.010224353395975485;0.010224353395975485;0.006827544400586017;0.010224353395975485;0.010224353395975485;0.0;0.010224353395975485;0.010224353395975485;0.0;0.010224353395975485;0.010224353395975485;0.010224353395975485;0.010224353395975485;0.010224353395975485;0.0030753738994502744;0.0026675056847029702;0.010224353395975485;0.006837265749176172;0.010224353395975485;0.0;0.010224353395975485;0.010224353395975485;0.010224353395975485;0.008057063581538288;0.0;0.013560145928501698;0.0023002922159567813;0.0018330924277329649;0.0;0.0;0.010224353395975485;0.00721982274051835;0.010224353395975485;0.0;0.010224353395975485;0.0;0.0;0.32137340032629064;0.00627288571169186;0.008267399639091535;0.013560145928501698;0.0028563881776081583;0.003154066988716891;0.010224353395975485
GO:0006366;0.0;0.0;0.00576711589335461;0.00576711589335461;1.0;0.00576711589335461;0.0;0.0;0.0;0.00576711589335461;0.0;0.0;0.0;0.0;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00576711589335461;0.0;0.00576711589335461;0.0;0.0762690402624222;0.0;0.02364269671193163;0.0;0.0;0.0;0.0;0.0;0.0;0.01750103518009864;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00576711589335461;0.0;0.0;0.00576711589335461;0.0;0.00576711589335461;0.0;0.0;0.09018074957902542;0.00576711589335461
GO:0022008;0.0;0.0;0.014227470916215146;0.010224353395975485;0.00576711589335461;1.0;0.0;0.0;0.0;0.01809938291133504;0.0;0.0;0.0;0.0;0.1178121086385134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05920932866701401;0.0;0.12482130051040963;0.0;0.0026675056847029702;0.0;0.006837265749176172;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07775539224077378;0.0;0.0;0.0;0.0;0.6436187819696627;0.09729704975645138;0.0;0.011599311636661369;0.0;0.008267399639091535;0.0;0.0;0.003154066988716891;0.11370374161179679
GO:0043267;0.018848292000756415;0.0;0.014227470916215146;0.010224353395975485;0.0;0.0;1.0;0.0490752450133687;0.016850922224174433;0.01809938291133504;0.0;0.050393302377548355;0.03914839765321826;0.054796650652402315;0.06508651042130414;0.009055095693553923;0.076112166787378;0.03287862268627032;0.0;0.06508651042130414;0.11604489778426533;0.0;0.01888105388734162;0.018645528647642625;0.06508651042130414;0.06508651042130414;0.06508651042130414;0.004078743882000987;0.0;0.06508651042130414;0.0;0.06508651042130414;0.0;0.11604489778426533;0.06508651042130414;0.11604489778426533;0.018848292000756415;0.0;0.0490752450133687;0.0030507844279764845;0.004334589126298501;0.0;0.0;0.15226013066869656;0.017072224330530246;0.11604489778426533;0.0;0.0;0.0;0.0;0.011599311636661369;0.014833066671951643;0.0;0.0490752450133687;0.0037883119857789515;0.0;0.0
GO:0043547;0.006075027940395742;0.0;0.014227470916215146;0.010224353395975485;0.0;0.0;0.0490752450133687;1.0;0.007126234351035028;0.01809938291133504;0.0;0.037996562501244134;0.01655580937547238;0.041316688193478515;0.06825029425055588;0.006827544400586017;0.032187742028373975;0.024790489666545068;0.0;0.06825029425055588;0.20397971914479798;0.0;0.014236319317690978;0.014058733228496108;0.05920932866701401;0.06825029425055588;0.06825029425055588;0.016735868993494253;0.0;0.09051760183338417;0.0;0.051845251348373166;0.0;0.06825029425055588;0.06825029425055588;0.06825029425055588;0.006075027940395742;0.0;0.06825029425055588;0.0023002922159567813;0.0018330924277329649;0.0;0.0;0.06825029425055588;0.00721982274051835;0.06825029425055588;0.0;0.0;0.0;0.0;0.011599311636661369;0.00627288571169186;0.0;0.06825029425055588;0.0028563881776081583;0.0;0.0
GO:0048715;0.014365205842329178;0.0;0.007126234351035028;0.007126234351035028;0.0;0.0;0.016850922224174433;0.007126234351035028;1.0;0.007126234351035028;0.0;0.016850922224174433;0.016850922224174433;0.13175348393618516;0.016850922224174433;0.12259817090883184;0.05065212181284999;0.016850922224174433;0.0;0.016850922224174433;0.016850922224174433;0.0;0.016850922224174433;0.016850922224174433;0.016850922224174433;0.016850922224174433;0.016850922224174433;0.0072721277237207;0.0;0.016850922224174433;0.0;0.016850922224174433;0.0;0.05065212181284999;0.016850922224174433;0.05065212181284999;0.014365205842329178;0.0;0.007126234351035028;0.005439344724655555;0.013029324657314607;0.0;0.0;0.009451236080980262;0.7139908102910401;0.016850922224174433;0.0;0.0;0.0;0.0;0.007126234351035028;0.014833066671951643;0.0;0.007126234351035028;0.006754307064843514;0.0;0.0
GO:0006878;0.008057063581538288;0.0;0.018869318610732978;0.44290300218293943;0.00576711589335461;0.01809938291133504;0.01809938291133504;0.01809938291133504;0.007126234351035028;1.0;0.0;0.01809938291133504;0.01655580937547238;0.01809938291133504;0.01809938291133504;0.006827544400586017;0.01809938291133504;0.01809938291133504;0.0;0.01809938291133504;0.01809938291133504;0.0;0.014236319317690978;0.014058733228496108;0.01809938291133504;0.01809938291133504;0.01809938291133504;0.0030753738994502744;0.0026675056847029702;0.01809938291133504;0.006837265749176172;0.01809938291133504;0.0;0.01809938291133504;0.01809938291133504;0.01809938291133504;0.008057063581538288;0.0;0.024004478717464858;0.0023002922159567813;0.0018330924277329649;0.0;0.0;0.01809938291133504;0.00721982274051835;0.01809938291133504;0.0;0.01809938291133504;0.0;0.0;0.3645912927447792;0.00627288571169186;0.008267399639091535;0.024004478717464858;0.0028563881776081583;0.003154066988716891;0.01809938291133504
GO:0001821;0.0;0.11904276074523287;0.04642641198295772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.061153584563544174;0.0;0.0;0.1303624772352945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1303624772352945;0.0;0.0;0.0;0.0;0.0;0.1185131843823616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071651;0.014365205842329178;0.0;0.014227470916215146;0.010224353395975485;0.0;0.0;0.050393302377548355;0.037996562501244134;0.016850922224174433;0.01809938291133504;0.0;1.0;0.02195729963561603;0.08984788991698717;0.050393302377548355;0.04785880841733588;0.04268929898153971;0.05862038668563815;0.0;0.050393302377548355;0.050393302377548355;0.0;0.03366365709627272;0.03324373133608727;0.050393302377548355;0.050393302377548355;0.050393302377548355;0.0072721277237207;0.0;0.050393302377548355;0.0;0.4993785664769748;0.0;0.050393302377548355;0.08984788991698717;0.050393302377548355;0.014365205842329178;0.0;0.037996562501244134;0.005439344724655555;0.0024311562656152597;0.0;0.0;0.050393302377548355;0.017072224330530246;0.050393302377548355;0.0;0.0;0.0;0.0;0.011599311636661369;0.008319474332414674;0.0;0.037996562501244134;0.006754307064843514;0.0;0.0
GO:0002878;0.008057063581538288;0.0;0.014227470916215146;0.010224353395975485;0.0;0.0;0.03914839765321826;0.01655580937547238;0.016850922224174433;0.01655580937547238;0.0;0.02195729963561603;1.0;0.02195729963561603;0.02195729963561603;0.009055095693553923;0.03914839765321826;0.02195729963561603;0.0;0.03914839765321826;0.03914839765321826;0.0;0.03366365709627272;0.03324373133608727;0.02195729963561603;0.03914839765321826;0.02195729963561603;0.004078743882000987;0.0;0.03914839765321826;0.0;0.02195729963561603;0.0;0.03914839765321826;0.02195729963561603;0.03914839765321826;0.008057063581538288;0.0;0.01655580937547238;0.0030507844279764845;0.004334589126298501;0.0;0.0;0.02195729963561603;0.017072224330530246;0.20803925005126386;0.0;0.0;0.0;0.0;0.011599311636661369;0.30708127576786426;0.0;0.01655580937547238;0.006754307064843514;0.0;0.0
GO:0070445;0.014365205842329178;0.0;0.014227470916215146;0.010224353395975485;0.0;0.0;0.054796650652402315;0.041316688193478515;0.13175348393618516;0.01809938291133504;0.0;0.08984788991698717;0.02195729963561603;1.0;0.0976987655770332;0.12259817090883184;0.076112166787378;0.05862038668563815;0.0;0.0976987655770332;0.054796650652402315;0.0;0.03366365709627272;0.03324373133608727;0.0976987655770332;0.0976987655770332;0.0976987655770332;0.0072721277237207;0.0;0.0976987655770332;0.0;0.0976987655770332;0.0;0.14773011169959693;0.14773011169959693;0.0976987655770332;0.014365205842329178;0.0;0.041316688193478515;0.005439344724655555;0.004334589126298501;0.0;0.0;0.054796650652402315;0.1334837941902415;0.054796650652402315;0.0;0.0;0.0;0.0;0.011599311636661369;0.008319474332414674;0.0;0.041316688193478515;0.006754307064843514;0.0;0.0
