;GO:1904674;GO:0008284;GO:0044255;GO:1904677;GO:0000038;GO:0046638;GO:0060644;GO:0050850;GO:0006637;GO:0046641;GO:0045893;GO:2000737;GO:0051965;GO:0038128;GO:0035556;GO:0050852;GO:0006351;GO:0050806;GO:0007169;GO:0038083;GO:0030217;GO:0001676;GO:0001558;GO:0045087;GO:0072678;GO:0033147;GO:0031146;GO:2000103
GO:1904674;1.0;0.375;0.0;0.3333333333333333;0.0;0.36363636363636365;0.0;0.3;0.0;0.25;0.3;0.3333333333333333;0.5;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.18181818181818182;0.0;0.5714285714285714
GO:0008284;0.375;1.0;0.0;0.5714285714285714;0.0;0.36363636363636365;0.0;0.4444444444444444;0.0;0.5;0.4;0.375;0.5714285714285714;0.0;0.42857142857142855;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.3;0.0;0.8333333333333334
GO:0044255;0.0;0.0;1.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.25;0.25;0.25;0.25;0.0;0.25;0.2222222222222222;0.0;0.6;0.0;0.0;0.0;0.0;0.5;0.0
GO:1904677;0.3333333333333333;0.5714285714285714;0.0;1.0;0.0;0.3333333333333333;0.0;0.4;0.0;0.3333333333333333;0.36363636363636365;0.3333333333333333;0.5;0.0;0.375;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.2727272727272727;0.0;0.5
GO:0000038;0.0;0.0;0.6;0.0;1.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.0;0.16666666666666666;0.18181818181818182;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.3333333333333333;0.0
GO:0046638;0.36363636363636365;0.36363636363636365;0.0;0.3333333333333333;0.0;1.0;0.0;0.23076923076923078;0.0;0.8;0.23076923076923078;0.36363636363636365;0.36363636363636365;0.0;0.2727272727272727;0.0;0.0;0.2727272727272727;0.23076923076923078;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.21428571428571427;0.0;0.4
GO:0060644;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0050850;0.3;0.4444444444444444;0.0;0.4;0.0;0.23076923076923078;0.0;1.0;0.0;0.23076923076923078;0.2727272727272727;0.2727272727272727;0.3333333333333333;0.0;0.3;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.4;0.0;0.3333333333333333
GO:0006637;0.0;0.0;0.4;0.0;0.2857142857142857;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2;0.2;0.2;0.4;0.0;0.2;0.3333333333333333;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.4;0.0
GO:0046641;0.25;0.5;0.0;0.3333333333333333;0.0;0.8;0.0;0.23076923076923078;0.0;1.0;0.23076923076923078;0.23076923076923078;0.2727272727272727;0.0;0.25;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.2;0.0;0.45454545454545453
GO:0045893;0.3;0.4;0.0;0.36363636363636365;0.0;0.23076923076923078;0.0;0.2727272727272727;0.0;0.23076923076923078;1.0;0.2727272727272727;0.3333333333333333;0.0;0.3;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.23076923076923078;0.0;0.3333333333333333
GO:2000737;0.3333333333333333;0.375;0.0;0.3333333333333333;0.0;0.36363636363636365;0.0;0.2727272727272727;0.0;0.23076923076923078;0.2727272727272727;1.0;0.14285714285714285;0.0;0.375;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.4;0.0;0.375
GO:0051965;0.5;0.5714285714285714;0.0;0.5;0.0;0.36363636363636365;0.0;0.3333333333333333;0.0;0.2727272727272727;0.3333333333333333;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.125;0.0;0.5714285714285714
GO:0038128;0.0;0.0;0.25;0.0;0.16666666666666666;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0
