;GO:1904674;GO:0008284;GO:0044255;GO:1904677;GO:0000038;GO:0046638;GO:0060644;GO:0050850;GO:0006637;GO:0046641;GO:0045893;GO:2000737;GO:0051965;GO:0038128;GO:0035556;GO:0050852;GO:0006351;GO:0050806;GO:0007169;GO:0038083;GO:0030217;GO:0001676;GO:0001558;GO:0045087;GO:0072678;GO:0033147;GO:0031146;GO:2000103
GO:1904674;1.0;0.07543197077499944;0.0;0.07543197077499944;0.0;0.01836334554075903;0.0;0.03318754980184156;0.0;0.008490033138338878;0.006590760104905454;0.06904805026566599;0.1050715235968925;0.042307795049066;0.042307795049066;0.03628655925051139;0.0;0.07543197077499944;0.042307795049066;0.0;0.0;0.0;0.042307795049066;0.0;0.0;0.01906589555801229;0.0;0.16109585868096646
GO:0008284;0.07543197077499944;1.0;0.0;0.39880488049471874;0.0;0.018556983806967593;0.0;0.09941789124311208;0.0;0.04633186764202277;0.01974353259675029;0.06904805026566599;0.1061794844318087;0.18324392195747494;0.18324392195747494;0.03628655925051139;0.0;0.2348909544804927;0.18324392195747494;0.0;0.0;0.0;0.18324392195747494;0.0;0.0;0.03399321744050389;0.0;0.29656577029312564
GO:0044255;0.0;0.0;1.0;0.0;0.40562285173279633;0.0;0.08856751072619663;0.0;0.17879075428346478;0.0;0.0;0.0;0.0;0.08856751072619663;0.08856751072619663;0.015345541423299216;0.023743746809502336;0.0;0.08856751072619663;0.02641295570262589;0.05176585175401968;0.40562285173279633;0.0;0.0;0.08856751072619663;0.0;0.039378752410871444;0.0
GO:1904677;0.07543197077499944;0.39880488049471874;0.0;1.0;0.0;0.018556983806967593;0.0;0.09941789124311208;0.0;0.025433067407433483;0.01974353259675029;0.06904805026566599;0.1061794844318087;0.13312852110563075;0.13312852110563075;0.03628655925051139;0.0;0.2348909544804927;0.13312852110563075;0.0;0.0;0.0;0.13312852110563075;0.0;0.0;0.03399321744050389;0.0;0.16279458632834004
GO:0000038;0.0;0.0;0.40562285173279633;0.0;1.0;0.0;0.035925006271634904;0.0;0.14727708673814227;0.0;0.0;0.0;0.0;0.035925006271634904;0.035925006271634904;0.015345541423299216;0.023743746809502336;0.0;0.035925006271634904;0.02641295570262589;0.035925006271634904;0.9711083535957651;0.0;0.0;0.035925006271634904;0.0;0.039378752410871444;0.0
GO:0046638;0.01836334554075903;0.018556983806967593;0.0;0.018556983806967593;0.0;1.0;0.0;0.018556983806967593;0.0;0.19597814183867665;0.018556983806967593;0.01815403003056148;0.018556983806967593;0.006194667947238045;0.006194667947238045;0.017588913948901247;0.0;0.018556983806967593;0.006194667947238045;0.0;0.0;0.0;0.006194667947238045;0.0;0.0;0.006194667947238045;0.0;0.018556983806967593
GO:0060644;0.0;0.0;0.08856751072619663;0.0;0.035925006271634904;0.0;1.0;0.0;0.04361207239496776;0.0;0.0;0.0;0.0;0.10396553211844985;0.13913456688877432;0.015345541423299216;0.005791764842280598;0.0;0.11978181163412484;0.00644285964833323;0.25648823962695244;0.035925006271634904;0.0;0.0;0.11136845291850223;0.0;0.009605580600905082;0.0
GO:0050850;0.03318754980184156;0.09941789124311208;0.0;0.09941789124311208;0.0;0.018556983806967593;0.0;1.0;0.0;0.025433067407433483;0.01974353259675029;0.03318754980184156;0.09941789124311208;0.03318754980184156;0.03318754980184156;0.09779795491847386;0.0;0.18040318314634352;0.03318754980184156;0.0;0.0;0.0;0.03318754980184156;0.0;0.0;0.15667006033937866;0.0;0.09941789124311208
GO:0006637;0.0;0.0;0.17879075428346478;0.0;0.14727708673814227;0.0;0.04361207239496776;0.0;1.0;0.0;0.0;0.0;0.0;0.04361207239496776;0.04361207239496776;0.015345541423299216;0.023743746809502336;0.0;0.04361207239496776;0.0335183675309162;0.04361207239496776;0.14727708673814227;0.0;0.0;0.04361207239496776;0.0;0.039378752410871444;0.0
GO:0046641;0.008490033138338878;0.04633186764202277;0.0;0.025433067407433483;0.0;0.19597814183867665;0.0;0.025433067407433483;0.0;1.0;0.01974353259675029;0.008490033138338878;0.025433067407433483;0.008490033138338878;0.008490033138338878;0.024106290049032093;0.0;0.025433067407433483;0.008490033138338878;0.0;0.0;0.0;0.008490033138338878;0.0;0.0;0.008490033138338878;0.0;0.04633186764202277
GO:0045893;0.006590760104905454;0.01974353259675029;0.0;0.01974353259675029;0.0;0.018556983806967593;0.0;0.01974353259675029;0.0;0.01974353259675029;1.0;0.006590760104905454;0.01974353259675029;0.006590760104905454;0.006590760104905454;0.006590760104905454;0.0;0.01974353259675029;0.006590760104905454;0.0;0.0;0.0;0.006590760104905454;0.0;0.0;0.006590760104905454;0.0;0.01974353259675029
GO:2000737;0.06904805026566599;0.06904805026566599;0.0;0.06904805026566599;0.0;0.01815403003056148;0.0;0.03318754980184156;0.0;0.008490033138338878;0.006590760104905454;1.0;0.03544469595414651;0.06904805026566599;0.06904805026566599;0.03628655925051139;0.0;0.06904805026566599;0.06904805026566599;0.0;0.0;0.0;0.06904805026566599;0.0;0.0;0.10218008057368837;0.0;0.05434387486685196
GO:0051965;0.1050715235968925;0.1061794844318087;0.0;0.1061794844318087;0.0;0.018556983806967593;0.0;0.09941789124311208;0.0;0.025433067407433483;0.01974353259675029;0.03544469595414651;1.0;0.03544469595414651;0.03544469595414651;0.03544469595414651;0.0;0.1061794844318087;0.03544469595414651;0.0;0.0;0.0;0.05359585519364269;0.0;0.0;0.03399321744050389;0.0;0.1061794844318087
GO:0038128;0.042307795049066;0.18324392195747494;0.08856751072619663;0.13312852110563075;0.035925006271634904;0.006194667947238045;0.10396553211844985;0.03318754980184156;0.04361207239496776;0.008490033138338878;0.006590760104905454;0.06904805026566599;0.03544469595414651;1.0;0.5999831225059694;0.10559224970495792;0.005791764842280598;0.07841098973584937;0.8679575863822628;0.00644285964833323;0.05176585175401968;0.035925006271634904;0.24584023053752868;0.0;0.10396553211844985;0.03399321744050389;0.009605580600905082;0.05434387486685196
GO:0035556;0.042307795049066;0.18324392195747494;0.08856751072619663;0.13312852110563075;0.035925006271634904;0.006194667947238045;0.13913456688877432;0.03318754980184156;0.04361207239496776;0.008490033138338878;0.006590760104905454;0.06904805026566599;0.03544469595414651;0.5999831225059694;1.0;0.08855882975913576;0.005791764842280598;0.07841098973584937;0.6912585729064955;0.00644285964833323;0.05176585175401968;0.035925006271634904;0.30332536409687677;0.0;0.11136845291850223;0.03399321744050389;0.009605580600905082;0.05434387486685196
GO:0050852;0.03628655925051139;0.03628655925051139;0.015345541423299216;0.03628655925051139;0.015345541423299216;0.017588913948901247;0.015345541423299216;0.09779795491847386;0.015345541423299216;0.024106290049032093;0.006590760104905454;0.03628655925051139;0.03544469595414651;0.10559224970495792;0.08855882975913576;1.0;0.005791764842280598;0.03628655925051139;0.10559224970495792;0.00644285964833323;0.015345541423299216;0.015345541423299216;0.03628655925051139;0.015345541423299216;0.015345541423299216;0.03399321744050389;0.009605580600905082;0.03628655925051139
GO:0006351;0.0;0.0;0.023743746809502336;0.0;0.023743746809502336;0.0;0.005791764842280598;0.0;0.023743746809502336;0.0;0.0;0.0;0.0;0.005791764842280598;0.005791764842280598;0.005791764842280598;1.0;0.0;0.005791764842280598;0.052364803152556746;0.005791764842280598;0.023743746809502336;0.0;0.0;0.005791764842280598;0.0;0.052364803152556746;0.0
GO:0050806;0.07543197077499944;0.2348909544804927;0.0;0.2348909544804927;0.0;0.018556983806967593;0.0;0.18040318314634352;0.0;0.025433067407433483;0.01974353259675029;0.06904805026566599;0.1061794844318087;0.07841098973584937;0.07841098973584937;0.03628655925051139;0.0;1.0;0.07841098973584937;0.0;0.0;0.0;0.07841098973584937;0.0;0.0;0.05140107738162502;0.0;0.16279458632834004
GO:0007169;0.042307795049066;0.18324392195747494;0.08856751072619663;0.13312852110563075;0.035925006271634904;0.006194667947238045;0.11978181163412484;0.03318754980184156;0.04361207239496776;0.008490033138338878;0.006590760104905454;0.06904805026566599;0.03544469595414651;0.8679575863822628;0.6912585729064955;0.10559224970495792;0.005791764842280598;0.07841098973584937;1.0;0.00644285964833323;0.05176585175401968;0.035925006271634904;0.28323991217383815;0.0;0.11136845291850223;0.03399321744050389;0.009605580600905082;0.05434387486685196
GO:0038083;0.0;0.0;0.02641295570262589;0.0;0.02641295570262589;0.0;0.00644285964833323;0.0;0.0335183675309162;0.0;0.0;0.0;0.0;0.00644285964833323;0.00644285964833323;0.00644285964833323;0.052364803152556746;0.0;0.00644285964833323;1.0;0.00644285964833323;0.02641295570262589;0.0;0.0;0.00644285964833323;0.0;0.08565572367743078;0.0
GO:0030217;0.0;0.0;0.05176585175401968;0.0;0.035925006271634904;0.0;0.25648823962695244;0.0;0.04361207239496776;0.0;0.0;0.0;0.0;0.05176585175401968;0.05176585175401968;0.015345541423299216;0.005791764842280598;0.0;0.05176585175401968;0.00644285964833323;1.0;0.035925006271634904;0.0;0.05176585175401968;0.05176585175401968;0.0;0.009605580600905082;0.0
GO:0001676;0.0;0.0;0.40562285173279633;0.0;0.9711083535957651;0.0;0.035925006271634904;0.0;0.14727708673814227;0.0;0.0;0.0;0.0;0.035925006271634904;0.035925006271634904;0.015345541423299216;0.023743746809502336;0.0;0.035925006271634904;0.02641295570262589;0.035925006271634904;1.0;0.0;0.0;0.035925006271634904;0.0;0.039378752410871444;0.0
GO:0001558;0.042307795049066;0.18324392195747494;0.0;0.13312852110563075;0.0;0.006194667947238045;0.0;0.03318754980184156;0.0;0.008490033138338878;0.006590760104905454;0.06904805026566599;0.05359585519364269;0.24584023053752868;0.30332536409687677;0.03628655925051139;0.0;0.07841098973584937;0.28323991217383815;0.0;0.0;0.0;1.0;0.0;0.0;0.03399321744050389;0.0;0.05434387486685196
GO:0045087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015345541423299216;0.0;0.0;0.0;0.0;0.05176585175401968;0.0;0.0;1.0;0.11136845291850223;0.0;0.0;0.0
GO:0072678;0.0;0.0;0.08856751072619663;0.0;0.035925006271634904;0.0;0.11136845291850223;0.0;0.04361207239496776;0.0;0.0;0.0;0.0;0.10396553211844985;0.11136845291850223;0.015345541423299216;0.005791764842280598;0.0;0.11136845291850223;0.00644285964833323;0.05176585175401968;0.035925006271634904;0.0;0.11136845291850223;1.0;0.0;0.009605580600905082;0.0
GO:0033147;0.01906589555801229;0.03399321744050389;0.0;0.03399321744050389;0.0;0.006194667947238045;0.0;0.15667006033937866;0.0;0.008490033138338878;0.006590760104905454;0.10218008057368837;0.03399321744050389;0.03399321744050389;0.03399321744050389;0.03399321744050389;0.0;0.05140107738162502;0.03399321744050389;0.0;0.0;0.0;0.03399321744050389;0.0;0.0;1.0;0.0;0.03399321744050389
GO:0031146;0.0;0.0;0.039378752410871444;0.0;0.039378752410871444;0.0;0.009605580600905082;0.0;0.039378752410871444;0.0;0.0;0.0;0.0;0.009605580600905082;0.009605580600905082;0.009605580600905082;0.052364803152556746;0.0;0.009605580600905082;0.08565572367743078;0.009605580600905082;0.039378752410871444;0.0;0.0;0.009605580600905082;0.0;1.0;0.0
GO:2000103;0.16109585868096646;0.29656577029312564;0.0;0.16279458632834004;0.0;0.018556983806967593;0.0;0.09941789124311208;0.0;0.04633186764202277;0.01974353259675029;0.05434387486685196;0.1061794844318087;0.05434387486685196;0.05434387486685196;0.03628655925051139;0.0;0.16279458632834004;0.05434387486685196;0.0;0.0;0.0;0.05434387486685196;0.0;0.0;0.03399321744050389;0.0;1.0
