;GO:1904674;GO:0008284;GO:0044255;GO:1904677;GO:0000038;GO:0046638;GO:0060644;GO:0050850;GO:0006637;GO:0046641;GO:0045893;GO:2000737;GO:0051965;GO:0038128;GO:0035556;GO:0050852;GO:0006351;GO:0050806;GO:0007169;GO:0038083;GO:0030217;GO:0001676;GO:0001558;GO:0045087;GO:0072678;GO:0033147;GO:0031146;GO:2000103
GO:1904674;1.0;0.4832504461274486;0.0;0.35027767465042614;0.0;0.4740380883672234;0.0;0.3865545552258513;0.0;0.3315032726260841;0.4516499569111924;0.4381305158714375;0.5284149139896285;0.30739829229026444;0.39523514998946707;0.33064761828491374;0.0;0.454697104290933;0.3788894892217311;0.0;0.0;0.0;0.3975416923273048;0.0;0.0;0.24093528669176711;0.0;0.5177145367325819
GO:0008284;0.4832504461274486;1.0;0.0;0.5287647305776928;0.0;0.4850882822123343;0.0;0.5250654373283064;0.0;0.6599465182013977;0.5674996020242309;0.4694833669123146;0.5722687834634029;0.42014774202210486;0.5574483912723847;0.4269298791681982;0.0;0.6105229232287831;0.4916389389535715;0.0;0.0;0.0;0.54012487724471;0.0;0.0;0.3668583556867586;0.0;0.7877909419671411
GO:0044255;0.0;0.0;1.0;0.0;0.7113550467918999;0.0;0.507802006714369;0.0;0.6326651735571693;0.0;0.0;0.0;0.0;0.5307609594271563;0.6185978171263589;0.49710162945732245;0.6527272535539155;0.0;0.602252156358623;0.4435399521134585;0.5499182490701158;0.7637874846292185;0.0;0.0;0.5357891507601256;0.0;0.5877287690136406;0.0
GO:1904677;0.35027767465042614;0.5287647305776928;0.0;1.0;0.0;0.3574618108893332;0.0;0.3920926658512839;0.0;0.3329000656792725;0.4375580111711126;0.33651059543529216;0.42915357334713355;0.29020615116898657;0.4203343022231182;0.2969882883150799;0.0;0.4674077131125137;0.36169734810045323;0.0;0.0;0.0;0.4030107881954435;0.0;0.0;0.23923188436375753;0.0;0.3856495204614234
GO:0000038;0.0;0.0;0.7113550467918999;0.0;1.0;0.0;0.33119701569076904;0.0;0.4459177438943225;0.0;0.0;0.0;0.0;0.3440135297643094;0.431850387463512;0.31035419979447554;0.46597982389106857;0.0;0.41550472669577604;0.28359507701227216;0.3733132580465157;0.7147148057540761;0.0;0.0;0.3591841597365256;0.0;0.3854926005575252;0.0
GO:0046638;0.4740380883672234;0.4850882822123343;0.0;0.3574618108893332;0.0;1.0;0.0;0.38386874048813824;0.0;0.7781165868962412;0.44896414217347935;0.48168121547076836;0.4838828112830996;0.3016122821713534;0.41894914721268856;0.4098089078821767;0.0;0.4392200035404235;0.37310347910282005;0.0;0.0;0.0;0.4016256331850139;0.0;0.0;0.2551616661887231;0.0;0.46000881476290195
GO:0060644;0.0;0.0;0.507802006714369;0.0;0.33119701569076904;0.0;1.0;0.0;0.42963382500576613;0.0;0.0;0.0;0.0;0.4627407182944793;0.550577575993682;0.42908138832464554;0.5363711662198495;0.0;0.534231915225946;0.2520888957958;0.6643087227681383;0.3836294535280877;0.0;0.0;0.5005725852561123;0.0;0.42908138832464554;0.0
GO:0050850;0.3865545552258513;0.5250654373283064;0.0;0.3920926658512839;0.0;0.38386874048813824;0.0;1.0;0.0;0.3593069952780775;0.47615001127665496;0.3554725391753222;0.43559671873699396;0.32879815127452894;0.4339499458091268;0.4065645412734594;0.0;0.6106080449702287;0.4002893482059956;0.0;0.0;0.0;0.4166264317814521;0.0;0.0;0.4343542651405377;0.0;0.3920926658512839
GO:0006637;0.0;0.0;0.6326651735571693;0.0;0.4459177438943225;0.0;0.42963382500576613;0.0;1.0;0.0;0.0;0.0;0.0;0.44659165665155043;0.534428514350753;0.4129323266817166;0.5861393640790573;0.0;0.5180828535830171;0.48649572222339793;0.47175006736151276;0.49835018173164114;0.0;0.0;0.45762096905152266;0.0;0.47884958618385337;0.0
GO:0046641;0.3315032726260841;0.6599465182013977;0.0;0.3329000656792725;0.0;0.7781165868962412;0.0;0.3593069952780775;0.0;1.0;0.42440239696341864;0.30372492486208585;0.37640411856498257;0.27705053696129267;0.37889866320935955;0.385247162672116;0.0;0.4146582583303628;0.34854173389275933;0.0;0.0;0.0;0.3615751491816849;0.0;0.0;0.21883307849767425;0.0;0.5269737467243751
GO:0045893;0.4516499569111924;0.5674996020242309;0.0;0.4375580111711126;0.0;0.44896414217347935;0.0;0.47615001127665496;0.0;0.42440239696341864;1.0;0.4205679408606633;0.5006921204223351;0.39389355295987005;0.49904534749446794;0.40067569010596343;0.0;0.5389462601877153;0.4653847498913367;0.0;0.0;0.0;0.4817218334667932;0.0;0.0;0.33073421564790373;0.0;0.457188067536625
GO:2000737;0.4381305158714375;0.4694833669123146;0.0;0.33651059543529216;0.0;0.48168121547076836;0.0;0.3554725391753222;0.0;0.30372492486208585;0.4205679408606633;1.0;0.44797523878731377;0.3505398690396136;0.4806680200937452;0.31688053906977975;0.0;0.41826878808638246;0.42203106597108025;0.0;0.0;0.0;0.4633445060660705;0.0;0.0;0.3961752625077916;0.0;0.4271324228910202
