;GO:1904674;GO:0008284;GO:0044255;GO:1904677;GO:0000038;GO:0046638;GO:0060644;GO:0050850;GO:0006637;GO:0046641;GO:0045893;GO:2000737;GO:0051965;GO:0038128;GO:0035556;GO:0050852;GO:0006351;GO:0050806;GO:0007169;GO:0038083;GO:0030217;GO:0001676;GO:0001558;GO:0045087;GO:0072678;GO:0033147;GO:0031146;GO:2000103
GO:1904674;1.0;0.18646814815692356;0.0;0.11934938543040423;0.0;0.34923195642886146;0.0;0.14884610066562312;0.0;0.1409492928432617;0.1947526111929901;0.2514002776157395;0.35797605870053334;0.05331805405718763;0.07162165377891783;0.16004374217507022;0.0;0.16146945524396306;0.06503104722408744;0.0;0.0;0.0;0.06387623136078721;0.0;0.0;0.050705289685758395;0.0;0.27874745489158675
GO:0008284;0.18646814815692356;1.0;0.0;0.19540062925856752;0.0;0.2784305075430283;0.0;0.27630259752553954;0.0;0.605197218898633;0.4566117260849836;0.0956739294967129;0.29034859867467117;0.10016741628317817;0.17345309270218953;0.28246204404931463;0.0;0.31794282476972846;0.14264343713508199;0.0;0.0;0.0;0.13783336521822223;0.0;0.0;0.09230398132666705;0.0;0.46816463773537453
GO:0044255;0.0;0.0;1.0;0.0;0.6260901689605594;0.0;0.029195310480876358;0.0;0.16553544115995916;0.0;0.0;0.0;0.0;0.03109486487145211;0.05426433470932846;0.03647418802862155;0.27772234582029504;0.0;0.04447993870048203;0.1540013079643328;0.03578591375370836;0.7280753298516691;0.0;0.0;0.029981332868189017;0.0;0.15129023520091173;0.0
GO:1904677;0.11934938543040423;0.19540062925856752;0.0;1.0;0.0;0.15839503037102087;0.0;0.15770409726787904;0.0;0.14968536560591572;0.20359079457868667;0.056447493596425494;0.16218220115724719;0.05798211808707962;0.07675387763987655;0.152527060552819;0.0;0.17044519459090665;0.07005795001271553;0.0;0.0;0.0;0.06887741284176865;0.0;0.0;0.05525723054122631;0.0;0.12755981097713553
GO:0000038;0.0;0.0;0.6260901689605594;0.0;1.0;0.0;0.021609059926712387;0.0;0.11621371689977276;0.0;0.0;0.0;0.0;0.02263239127412538;0.03283735790357287;0.025354032071882922;0.16261848164889178;0.0;0.028979749081477154;0.11059383492690467;0.02501953671552409;0.708744216636475;0.0;0.0;0.022036674815599528;0.0;0.10918871133795383;0.0
GO:0046638;0.34923195642886146;0.2784305075430283;0.0;0.15839503037102087;0.0;1.0;0.0;0.20769040131913877;0.0;0.8892557160713888;0.2953613701688746;0.3695954299209119;0.4542825090272071;0.07590702958393168;0.11165734464821525;0.5175365834607141;0.0;0.2303691935488271;0.09802757392279185;0.0;0.0;0.0;0.09573169274446929;0.0;0.0;0.07130382558988904;0.0;0.33386003198737624
GO:0060644;0.0;0.0;0.029195310480876358;0.0;0.021609059926712387;0.0;1.0;0.0;0.02355682226794722;0.0;0.0;0.0;0.0;0.021609059926712387;0.030726171327964433;0.024076727534893844;0.032148284253497694;0.0;0.027322941639271923;0.022344310956209146;0.3692400950536763;0.023939410864317435;0.0;0.0;0.021065349530960804;0.0;0.022073532747140877;0.0
GO:0050850;0.14884610066562312;0.27630259752553954;0.0;0.15770409726787904;0.0;0.20769040131913877;0.0;1.0;0.0;0.19296788615434712;0.2929679153862498;0.07290379748994728;0.21425046955005614;0.07548409011423858;0.11074459717678478;0.37379200378301985;0.0;0.4324134924306212;0.09732335752623444;0.0;0.0;0.0;0.09505996362222614;0.0;0.0;0.2651489430633998;0.0;0.15770409726787904
GO:0006637;0.0;0.0;0.16553544115995916;0.0;0.11621371689977276;0.0;0.02355682226794722;0.0;1.0;0.0;0.0;0.0;0.0;0.024778159837908917;0.037556172538743625;0.0280779624969285;0.18621311100567267;0.0;0.03259397536074339;0.38564113899164776;0.027668313336631816;0.13081528649310026;0.0;0.0;0.02406590669866514;0.0;0.11908705134108394;0.0
GO:0046641;0.1409492928432617;0.605197218898633;0.0;0.14968536560591572;0.0;0.8892557160713888;0.0;0.19296788615434712;0.0;1.0;0.266451123619485;0.0683844064831006;0.19971541297810994;0.07064973399071632;0.10064112362664952;0.4775791705760419;0.0;0.21239500678402098;0.0894331521886232;0.0;0.0;0.0;0.08751826733347808;0.0;0.0;0.06664526249056335;0.0;0.3586344385332015
GO:0045893;0.1947526111929901;0.4566117260849836;0.0;0.20359079457868667;0.0;0.2953613701688746;0.0;0.2929679153862498;0.0;0.266451123619485;1.0;0.10098198442299465;0.3088079655501812;0.1060009842941547;0.19172382843992442;0.3019167046016149;0.0;0.34021216990931585;0.15477299217522342;0.0;0.0;0.0;0.1491262909398717;0.0;0.0;0.09723505144124203;0.0;0.20359079457868667
GO:2000737;0.2514002776157395;0.0956739294967129;0.0;0.056447493596425494;0.0;0.3695954299209119;0.0;0.07290379748994728;0.0;0.0683844064831006;0.10098198442299465;1.0;0.32207072064650377;0.07121689718675389;0.10179596007278027;0.07946194565008555;0.0;0.08030986120270579;0.09034392901963527;0.0;0.0;0.0;0.0883902696360368;0.0;0.0;0.19441885923138957;0.0;0.24087648087475932
GO:0051965;0.35797605870053334;0.29034859867467117;0.0;0.16218220115724719;0.0;0.4542825090272071;0.0;0.21425046955005614;0.0;0.19971541297810994;0.3088079655501812;0.32207072064650377;1.0;0.07824366332671973;0.11678765583081976;0.21268473802001656;0.0;0.23846807026146077;0.10195978325413345;0.0;0.0;0.0;0.42450059249762623;0.0;0.0;0.07336181126739771;0.0;0.3418425107107901
GO:0038128;0.05331805405718763;0.10016741628317817;0.03109486487145211;0.05798211808707962;0.02263239127412538;0.07590702958393168;0.021609059926712387;0.07548409011423858;0.024778159837908917;0.07064973399071632;0.1060009842941547;0.07121689718675389;0.07824366332671973;1.0;0.2831145709604308;0.3544304029617112;0.034466792418080316;0.08345232814734341;0.7195454191971121;0.023440230855033575;0.02501953671552409;0.025201805300743303;0.09221195633047002;0.0;0.022036674815599528;0.06933268316236874;0.02314241659326546;0.05798211808707962
GO:0035556;0.07162165377891783;0.17345309270218953;0.05426433470932846;0.07675387763987655;0.03283735790357287;0.11165734464821525;0.030726171327964433;0.11074459717678478;0.037556172538743625;0.10064112362664952;0.19172382843992442;0.10179596007278027;0.11678765583081976;0.2831145709604308;1.0;0.3353435437297054;0.06543606213029636;0.1287854838961059;0.41499439306267977;0.03456576977370484;0.038113496179690204;0.03853808625661973;0.15090827676724516;0.0;0.03159801605360953;0.0979895170275093;0.033922040730103305;0.07675387763987655
GO:0050852;0.16004374217507022;0.28246204404931463;0.03647418802862155;0.152527060552819;0.025354032071882922;0.5175365834607141;0.024076727534893844;0.37379200378301985;0.0280779624969285;0.4775791705760419;0.3019167046016149;0.07946194565008555;0.21268473802001656;0.3544304029617112;0.3353435437297054;1.0;0.041202398773034464;0.22880288545247268;0.4696721245834162;0.02637221654328501;0.40038467645432796;0.028623199887183627;0.10652339162540264;0.4818518981841961;0.34707875692411466;0.24078344867418686;0.025995837574896666;0.152527060552819
GO:0006351;0.0;0.0;0.27772234582029504;0.0;0.16261848164889178;0.0;0.032148284253497694;0.0;0.18621311100567267;0.0;0.0;0.0;0.0;0.034466792418080316;0.06543606213029636;0.041202398773034464;1.0;0.0;0.05171746395888143;0.26229012429492754;0.04032625735268308;0.19250822240344617;0.0;0.0;0.0331039556156619;0.0;0.2571546104487746;0.0
GO:0050806;0.16146945524396306;0.31794282476972846;0.0;0.17044519459090665;0.0;0.2303691935488271;0.0;0.4324134924306212;0.0;0.21239500678402098;0.34021216990931585;0.08030986120270579;0.23846807026146077;0.08345232814734341;0.1287854838961059;0.22880288545247268;0.0;1.0;0.11098668153001265;0.0;0.0;0.0;0.10805273598211841;0.0;0.0;0.27461435951919955;0.0;0.17044519459090665
GO:0007169;0.06503104722408744;0.14264343713508199;0.04447993870048203;0.07005795001271553;0.028979749081477154;0.09802757392279185;0.027322941639271923;0.09732335752623444;0.03259397536074339;0.0894331521886232;0.15477299217522342;0.09034392901963527;0.10195978325413345;0.7195454191971121;0.41499439306267977;0.4696721245834162;0.05171746395888143;0.11098668153001265;1.0;0.030317646792239514;0.03301293171117942;0.03333100959180249;0.12703604488603895;0.0;0.028010191099834332;0.0873330937471749;0.029821286801001122;0.07005795001271553
GO:0038083;0.0;0.0;0.1540013079643328;0.0;0.11059383492690467;0.0;0.022344310956209146;0.0;0.38564113899164776;0.0;0.0;0.0;0.0;0.023440230855033575;0.03456576977370484;0.02637221654328501;0.26229012429492754;0.0;0.030317646792239514;1.0;0.026010507593517997;0.12365041574784333;0.0;0.0;0.022801828253623917;0.0;0.23988947039311806;0.0
GO:0030217;0.0;0.0;0.03578591375370836;0.0;0.02501953671552409;0.0;0.3692400950536763;0.0;0.027668313336631816;0.0;0.0;0.0;0.0;0.02501953671552409;0.038113496179690204;0.40038467645432796;0.04032625735268308;0.0;0.03301293171117942;0.026010507593517997;1.0;0.028197607125796317;0.0;0.4733248481668954;0.3426326216235759;0.0;0.02564431061567752;0.0
GO:0001676;0.0;0.0;0.7280753298516691;0.0;0.708744216636475;0.0;0.023939410864317435;0.0;0.13081528649310026;0.0;0.0;0.0;0.0;0.025201805300743303;0.03853808625661973;0.028623199887183627;0.19250822240344617;0.0;0.03333100959180249;0.12365041574784333;0.028197607125796317;1.0;0.0;0.0;0.024465350352220243;0.0;0.12189656387476325;0.0
GO:0001558;0.06387623136078721;0.13783336521822223;0.0;0.06887741284176865;0.0;0.09573169274446929;0.0;0.09505996362222614;0.0;0.08751826733347808;0.1491262909398717;0.0883902696360368;0.42450059249762623;0.09221195633047002;0.15090827676724516;0.10652339162540264;0.0;0.10805273598211841;0.12703604488603895;0.0;0.0;0.0;1.0;0.0;0.0;0.08550616467412231;0.0;0.06887741284176865
GO:0045087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4818518981841961;0.0;0.0;0.0;0.0;0.4733248481668954;0.0;0.0;1.0;0.40059186677814584;0.0;0.0;0.0
GO:0072678;0.0;0.0;0.029981332868189017;0.0;0.022036674815599528;0.0;0.021065349530960804;0.0;0.02406590669866514;0.0;0.0;0.0;0.0;0.022036674815599528;0.03159801605360953;0.34707875692411466;0.0331039556156619;0.0;0.028010191099834332;0.022801828253623917;0.3426326216235759;0.024465350352220243;0.0;0.40059186677814584;1.0;0.0;0.022519917677906957;0.0
