;GO:0090179;GO:0032693;GO:1902950;GO:0090251;GO:0002322;GO:0002755;GO:0002316;GO:0043031;GO:0001942;GO:0051482;GO:0002638;GO:0072540;GO:0071219;GO:1905184;GO:0019886;GO:0032720;GO:0050710;GO:0043318;GO:0007186;GO:1902564;GO:0050729;GO:0045577;GO:0007266;GO:0006898;GO:0032956;GO:0002689;GO:0002922;GO:0002605;GO:0002924;GO:0030890;GO:0010469;GO:0031666;GO:0050766;GO:0050765;GO:0035025;GO:0038096;GO:0002300;GO:0030889;GO:0032740;GO:0050859;GO:0034163;GO:0034166;GO:0035690;GO:0050707;GO:1904646;GO:0007166;GO:0043410;GO:1905898;GO:1901216;GO:0002224;GO:0002622;GO:0009617;GO:0071222;GO:0002305;GO:0001811;GO:0045087;GO:0046330;GO:0016064;GO:0045088;GO:0001814;GO:2001199
GO:0090179;1.0;0.028900264053219014;0.028900264053219014;0.0;0.01222188623923354;0.04709164073433045;0.01222188623923354;0.028900264053219014;0.0;0.011528159063147471;0.016209392859091565;0.01222188623923354;0.01222188623923354;0.0073024955984637855;0.0;0.028900264053219014;0.014477465185059882;0.0070130133919965405;0.07053227468093504;0.028900264053219014;0.016209392859091565;0.0837914265800942;0.07053227468093504;0.0;0.028900264053219014;0.018741476526658217;0.016209392859091565;0.016209392859091565;0.008773946093232619;0.015731131713214507;0.028900264053219014;0.023130360852805676;0.028900264053219014;0.028900264053219014;0.023444758292341956;0.060238731271920046;0.01222188623923354;0.01572544280588467;0.028900264053219014;0.02571710013782595;0.028900264053219014;0.04709164073433045;0.01222188623923354;0.028900264053219014;0.01222188623923354;0.08409846404502279;0.007827477218386933;0.028900264053219014;0.028900264053219014;0.04743600973004754;0.016209392859091565;0.0;0.01222188623923354;0.01222188623923354;0.004022173553232967;0.0;0.0045188670929252805;0.0;0.016209392859091565;0.002795007338151127;0.06605959329951969
GO:0032693;0.028900264053219014;1.0;0.06843860095121258;0.0;0.0;0.010822377535603424;0.0;0.06273419046960249;0.0;0.011528159063147471;0.10322751629728567;0.0;0.0;0.004095776418835249;0.0;0.5162303902936884;0.08065318401314035;0.0070130133919965405;0.06843860095121258;0.06273419046960249;0.0354853858423917;0.061072000823806136;0.06843860095121258;0.0;0.06843860095121258;0.018741476526658217;0.041044485181548206;0.12202145114976122;0.015643359445194113;0.008823175234248635;0.06843860095121258;0.0129732069349006;0.02547189156984704;0.04539071301822094;0.013149544133825549;0.011610595646515674;0.0;0.01572544280588467;0.18069414520391514;0.02571710013782595;0.049451182985348466;0.010822377535603424;0.0;0.10304989045990813;0.0;0.06843860095121258;0.004390224708493307;0.05146249210369704;0.06843860095121258;0.010901518784986353;0.06843860095121258;0.0;0.0;0.0;0.007171266608613837;0.0;0.0025345128976109917;0.0;0.06843860095121258;0.0049833112693018775;0.06777540726639553
GO:1902950;0.028900264053219014;0.06843860095121258;1.0;0.0;0.0;0.019295575792472548;0.0;0.06273419046960249;0.0;0.011528159063147471;0.057897580535933114;0.0;0.0;0.0073024955984637855;0.0;0.05197320718134382;0.014477465185059882;0.0070130133919965405;0.20138585661781103;0.06273419046960249;0.0354853858423917;0.061072000823806136;0.20138585661781103;0.0;0.3045151585811026;0.018741476526658217;0.041044485181548206;0.08016315007692891;0.008773946093232619;0.015731131713214507;0.1637692245489811;0.023130360852805676;0.0686714487475441;0.06863520807761832;0.023444758292341956;0.02070091600076522;0.0;0.01572544280588467;0.06845703713218734;0.02571710013782595;0.08816815401071827;0.019295575792472548;0.0;0.06958884672523122;0.0;0.20138585661781103;0.007827477218386933;0.09175418373547248;0.13638272690268344;0.019436679350425087;0.07265948100401794;0.0;0.0;0.0;0.004022173553232967;0.0;0.0045188670929252805;0.0;0.10515632427049278;0.002795007338151127;0.02278442756645844
GO:0090251;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.112886005531297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002322;0.01222188623923354;0.0;0.0;0.0;1.0;0.008160075348164186;0.5430804742984212;0.0;0.0;0.011528159063147471;0.0;0.025099877690271805;0.025099877690271805;0.0;0.025099877690271805;0.0;0.0;0.0;0.025099877690271805;0.0;0.0;0.0;0.025099877690271805;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016409428664920383;0.08569830143552203;0.0;0.0;0.0;0.0;0.008160075348164186;0.025099877690271805;0.0;0.012292365788604492;0.025099877690271805;0.0;0.0;0.0;0.008219747869843272;0.0;0.0;0.014148413061266386;0.13462766619601016;0.0;0.025099877690271805;0.0;0.047047773561312047;0.0;0.0;0.0
GO:0002755;0.04709164073433045;0.010822377535603424;0.019295575792472548;0.0;0.008160075348164186;1.0;0.008160075348164186;0.019295575792472548;0.0;0.008160075348164186;0.019295575792472548;0.008160075348164186;0.008160075348164186;0.0073024955984637855;0.008160075348164186;0.010822377535603424;0.014477465185059882;0.019770454853934027;0.04709164073433045;0.019295575792472548;0.10734656135035313;0.019295575792472548;0.04709164073433045;0.0;0.019295575792472548;0.018741476526658217;0.18997483229520687;0.019295575792472548;0.04410034807976098;0.044666400907885304;0.019295575792472548;0.056860716224778764;0.019295575792472548;0.019295575792472548;0.056860716224778764;0.3365434249374996;0.008160075348164186;0.01572544280588467;0.019295575792472548;0.05439634701412374;0.10291703909091676;0.9927403464651253;0.008160075348164186;0.019295575792472548;0.008160075348164186;0.04709164073433045;0.023066218166148213;0.056860716224778764;0.019295575792472548;0.9927403464651253;0.05439634701412374;0.0;0.008160075348164186;0.008160075348164186;0.020216588049429236;0.008160075348164186;0.013316317802164437;0.008160075348164186;0.10291703909091676;0.01404850168762975;0.019295575792472548
GO:0002316;0.01222188623923354;0.0;0.0;0.0;0.5430804742984212;0.008160075348164186;1.0;0.0;0.02247754451120141;0.011528159063147471;0.0;0.09245880541960977;0.02247754451120141;0.0;0.02247754451120141;0.0;0.0;0.0;0.02247754451120141;0.0;0.0;0.0;0.02247754451120141;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016409428664920383;0.20073529252114938;0.0;0.0;0.0;0.0;0.008160075348164186;0.02247754451120141;0.0;0.012292365788604492;0.02247754451120141;0.0;0.0;0.0;0.008219747869843272;0.0;0.0;0.014148413061266386;0.28239896419878524;0.0;0.02247754451120141;0.0;0.04213241344945632;0.0;0.0;0.0
GO:0043031;0.028900264053219014;0.06273419046960249;0.06273419046960249;0.0;0.0;0.019295575792472548;0.0;1.0;0.0;0.011528159063147471;0.17876869340132157;0.0;0.0;0.0073024955984637855;0.0;0.06273419046960249;0.04351775649661066;0.0852283200158066;0.06273419046960249;0.7624011765580959;0.03518594629953219;0.19109908455454244;0.06273419046960249;0.0;0.06273419046960249;0.05633493166439849;0.06273419046960249;0.17876869340132157;0.04457765227367721;0.04922394597935607;0.06273419046960249;0.023130360852805676;0.04541468016124073;0.1364397683631041;0.023444758292341956;0.02070091600076522;0.0;0.19110944139643868;0.03518594629953219;0.07730293164522868;0.06273419046960249;0.019295575792472548;0.0;0.06273419046960249;0.0;0.06273419046960249;0.007827477218386933;0.06273419046960249;0.06273419046960249;0.019436679350425087;0.06273419046960249;0.0;0.0;0.0;0.020435394990481425;0.0;0.0045188670929252805;0.0;0.06273419046960249;0.01420055057308565;0.0684876225276656
GO:0001942;0.0;0.0;0.0;0.0;0.0;0.0;0.02247754451120141;0.0;1.0;0.0;0.0;0.07279091281548032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015977524865980298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03695288935057937;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051482;0.011528159063147471;0.011528159063147471;0.011528159063147471;0.0;0.011528159063147471;0.008160075348164186;0.011528159063147471;0.011528159063147471;0.0;1.0;0.011528159063147471;0.011528159063147471;0.011528159063147471;0.003088216436451106;0.0;0.011528159063147471;0.006122502278817677;0.002965794766212737;0.011528159063147471;0.011528159063147471;0.011528159063147471;0.011528159063147471;0.011528159063147471;0.0;0.011528159063147471;0.007925747447922344;0.011528159063147471;0.011528159063147471;0.006615557532157094;0.006652676316702776;0.011528159063147471;0.009781801249110874;0.011528159063147471;0.011528159063147471;0.00991475954087052;0.008754391999442696;0.011528159063147471;0.0066502704847670275;0.011528159063147471;0.010875730121658761;0.011528159063147471;0.008160075348164186;0.011528159063147471;0.011528159063147471;0.011528159063147471;0.011528159063147471;0.0033102305199409275;0.011528159063147471;0.011528159063147471;0.008219747869843272;0.011528159063147471;0.0;0.011528159063147471;0.011528159063147471;0.0030327198575173593;0.0;0.0019110233539128216;0.0;0.011528159063147471;0.0021074362267397406;0.009635506486394711
