;GO:0090179;GO:0032693;GO:1902950;GO:0090251;GO:0002322;GO:0002755;GO:0002316;GO:0043031;GO:0001942;GO:0051482;GO:0002638;GO:0072540;GO:0071219;GO:1905184;GO:0019886;GO:0032720;GO:0050710;GO:0043318;GO:0007186;GO:1902564;GO:0050729;GO:0045577;GO:0007266;GO:0006898;GO:0032956;GO:0002689;GO:0002922;GO:0002605;GO:0002924;GO:0030890;GO:0010469;GO:0031666;GO:0050766;GO:0050765;GO:0035025;GO:0038096;GO:0002300;GO:0030889;GO:0032740;GO:0050859;GO:0034163;GO:0034166;GO:0035690;GO:0050707;GO:1904646;GO:0007166;GO:0043410;GO:1905898;GO:1901216;GO:0002224;GO:0002622;GO:0009617;GO:0071222;GO:0002305;GO:0001811;GO:0045087;GO:0046330;GO:0016064;GO:0045088;GO:0001814;GO:2001199
GO:0090179;1.0;0.18922943134840794;0.047799631016701725;0.0;0.01468324974140624;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.0;0.036692364793703955;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.0;0.18922943134840794;0.18922943134840794;0.047799631016701725;0.12659489728285286;0.047799631016701725;0.042064647228987374;0.23094064297706635;0.12659489728285286;0.0;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.2052608479739753;0.01468324974140624;0.047799631016701725;0.18922943134840794;0.047799631016701725;0.047799631016701725;0.12659489728285286;0.01468324974140624;0.18922943134840794;0.01468324974140624;0.2052608479739753;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12659489728285286;0.042064647228987374;0.0;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.0;0.047799631016701725;0.0;0.042064647228987374;0.042064647228987374;0.23094064297706635
GO:0032693;0.18922943134840794;1.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.12804570306913615;0.0;0.036692364793703955;0.12804570306913615;0.0;0.0;0.042064647228987374;0.0;0.4402956465236597;0.4402956465236597;0.12804570306913615;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.18922943134840794;0.042064647228987374;0.0;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.12804570306913615;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.0;0.12804570306913615;0.3422028587648819;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.0;0.3422028587648819;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.12804570306913615;0.0;0.042064647228987374;0.0;0.042064647228987374;0.12804570306913615;0.2868411840981557
GO:1902950;0.047799631016701725;0.042064647228987374;1.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.036692364793703955;0.042064647228987374;0.0;0.0;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.20397374928165476;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.20397374928165476;0.20397374928165476;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.047799631016701725;0.0;0.042064647228987374;0.042064647228987374;0.047799631016701725
GO:0090251;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13331334997803274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002322;0.01468324974140624;0.0;0.0;0.0;1.0;0.20709043845653538;0.6227010663323508;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.20709043845653538;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29045087053624835;0.40842982240055986;0.0;0.0;0.0;0.0;0.20709043845653538;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.01468324974140624;0.40842982240055986;0.0;0.20709043845653538;0.0;0.29045087053624835;0.0;0.0;0.0
GO:0002755;0.12659489728285286;0.042064647228987374;0.047799631016701725;0.0;0.20709043845653538;1.0;0.20709043845653538;0.2515269417723919;0.0;0.036692364793703955;0.2515269417723919;0.01468324974140624;0.01468324974140624;0.11511873865597294;0.20709043845653538;0.042064647228987374;0.047799631016701725;0.29114835073653533;0.12659489728285286;0.2515269417723919;0.3940665660283042;0.2515269417723919;0.12659489728285286;0.0;0.047799631016701725;0.2515269417723919;0.3226259128089404;0.2515269417723919;0.29114835073653533;0.28985679281760435;0.1492331351584338;0.21066859409381297;0.11511873865597294;0.047799631016701725;0.21066859409381297;0.367695780748326;0.20709043845653538;0.2515269417723919;0.11511873865597294;0.29114835073653533;0.397685014700051;0.5432265022520768;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.21066859409381297;0.2611260707055071;0.11511873865597294;0.5432265022520768;0.29114835073653533;0.0;0.01468324974140624;0.20709043845653538;0.32510388282920627;0.20709043845653538;0.2611260707055071;0.20709043845653538;0.397685014700051;0.32510388282920627;0.2515269417723919
GO:0002316;0.01468324974140624;0.0;0.0;0.0;0.6227010663323508;0.20709043845653538;1.0;0.0;0.1302612429746404;0.01468324974140624;0.0;0.1890450431733396;0.01468324974140624;0.0;0.20709043845653538;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29045087053624835;0.46015394173903684;0.0;0.0;0.0;0.0;0.20709043845653538;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.01468324974140624;0.46015394173903684;0.0;0.20709043845653538;0.0;0.29045087053624835;0.0;0.0;0.0
GO:0043031;0.047799631016701725;0.12804570306913615;0.047799631016701725;0.0;0.0;0.2515269417723919;0.0;1.0;0.0;0.036692364793703955;0.38719244885860515;0.0;0.0;0.047799631016701725;0.0;0.12804570306913615;0.13839445927415203;0.4828467087500229;0.047799631016701725;0.4828467087500229;0.042064647228987374;0.3546209716205755;0.047799631016701725;0.0;0.047799631016701725;0.38719244885860515;0.2515269417723919;0.38719244885860515;0.38719244885860515;0.3546209716205755;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.2515269417723919;0.0;0.4828467087500229;0.042064647228987374;0.38719244885860515;0.2515269417723919;0.2515269417723919;0.0;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.2515269417723919;0.2515269417723919;0.0;0.0;0.0;0.38719244885860515;0.0;0.047799631016701725;0.0;0.2515269417723919;0.38719244885860515;0.38719244885860515
GO:0001942;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;1.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051482;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.0;1.0;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.0;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955
