;GO:0090179;GO:0032693;GO:1902950;GO:0090251;GO:0002322;GO:0002755;GO:0002316;GO:0043031;GO:0001942;GO:0051482;GO:0002638;GO:0072540;GO:0071219;GO:1905184;GO:0019886;GO:0032720;GO:0050710;GO:0043318;GO:0007186;GO:1902564;GO:0050729;GO:0045577;GO:0007266;GO:0006898;GO:0032956;GO:0002689;GO:0002922;GO:0002605;GO:0002924;GO:0030890;GO:0010469;GO:0031666;GO:0050766;GO:0050765;GO:0035025;GO:0038096;GO:0002300;GO:0030889;GO:0032740;GO:0050859;GO:0034163;GO:0034166;GO:0035690;GO:0050707;GO:1904646;GO:0007166;GO:0043410;GO:1905898;GO:1901216;GO:0002224;GO:0002622;GO:0009617;GO:0071222;GO:0002305;GO:0001811;GO:0045087;GO:0046330;GO:0016064;GO:0045088;GO:0001814;GO:2001199
GO:0090179;1.0;0.1111111111111111;0.10526315789473684;0.0;0.10526315789473684;0.08333333333333333;0.09523809523809523;0.10526315789473684;0.0;0.08333333333333333;0.10526315789473684;0.1;0.11764705882352941;0.08695652173913043;0.0;0.10526315789473684;0.09523809523809523;0.08695652173913043;0.11764705882352941;0.10526315789473684;0.10526315789473684;0.5;0.1;0.0;0.10526315789473684;0.09523809523809523;0.1111111111111111;0.1111111111111111;0.09090909090909091;0.09523809523809523;0.1111111111111111;0.10526315789473684;0.1;0.1;0.09090909090909091;0.09090909090909091;0.09523809523809523;0.09523809523809523;0.1111111111111111;0.1;0.1;0.08333333333333333;0.25;0.1;0.21052631578947367;0.11764705882352941;0.09090909090909091;0.10526315789473684;0.1111111111111111;0.08695652173913043;0.1;0.0;0.1111111111111111;0.09523809523809523;0.08695652173913043;0.0;0.08333333333333333;0.0;0.1111111111111111;0.08;0.5
GO:0032693;0.1111111111111111;1.0;0.26666666666666666;0.0;0.0;0.1;0.0;0.5333333333333333;0.0;0.2;0.5333333333333333;0.0;0.0;0.3157894736842105;0.0;0.8;0.7058823529411765;0.42105263157894735;0.15384615384615385;0.5333333333333333;0.4;0.5;0.125;0.0;0.4;0.47058823529411764;0.42857142857142855;0.5714285714285714;0.4444444444444444;0.35294117647058826;0.2857142857142857;0.4;0.375;0.5;0.3333333333333333;0.1111111111111111;0.0;0.47058823529411764;0.7142857142857143;0.5;0.375;0.1;0.0;0.625;0.0;0.15384615384615385;0.3333333333333333;0.4;0.42857142857142855;0.10526315789473684;0.375;0.0;0.0;0.0;0.42105263157894735;0.0;0.3;0.0;0.42857142857142855;0.38095238095238093;0.625
GO:1902950;0.10526315789473684;0.26666666666666666;1.0;0.0;0.0;0.09523809523809523;0.0;0.25;0.0;0.19047619047619047;0.25;0.0;0.0;0.2;0.0;0.25;0.2222222222222222;0.2;0.14285714285714285;0.25;0.25;0.23529411764705882;0.11764705882352941;0.0;0.25;0.2222222222222222;0.26666666666666666;0.26666666666666666;0.21052631578947367;0.2222222222222222;0.26666666666666666;0.25;0.23529411764705882;0.23529411764705882;0.21052631578947367;0.10526315789473684;0.0;0.2222222222222222;0.26666666666666666;0.23529411764705882;0.23529411764705882;0.09523809523809523;0.0;0.23529411764705882;0.0;0.14285714285714285;0.21052631578947367;0.25;0.26666666666666666;0.1;0.23529411764705882;0.0;0.0;0.0;0.2;0.0;0.19047619047619047;0.0;0.26666666666666666;0.18181818181818182;0.23529411764705882
GO:0090251;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002322;0.10526315789473684;0.0;0.0;0.0;1.0;0.09523809523809523;0.1111111111111111;0.0;0.0;0.09523809523809523;0.0;0.11764705882352941;0.14285714285714285;0.0;0.2857142857142857;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.1111111111111111;0.0;0.0;0.0;0.0;0.09523809523809523;0.15384615384615385;0.0;0.125;0.14285714285714285;0.0;0.0;0.0;0.1;0.0;0.0;0.13333333333333333;0.1111111111111111;0.0;0.3076923076923077;0.0;0.26666666666666666;0.0;0.0;0.0
GO:0002755;0.08333333333333333;0.1;0.09523809523809523;0.0;0.09523809523809523;1.0;0.08695652173913043;0.09523809523809523;0.0;0.07692307692307693;0.09523809523809523;0.09090909090909091;0.10526315789473684;0.08;0.10526315789473684;0.09523809523809523;0.08695652173913043;0.08;0.10526315789473684;0.09523809523809523;0.09523809523809523;0.09090909090909091;0.09090909090909091;0.0;0.09523809523809523;0.08695652173913043;0.6;0.1;0.08333333333333333;0.08695652173913043;0.1;0.09523809523809523;0.09090909090909091;0.09090909090909091;0.08333333333333333;0.08333333333333333;0.08695652173913043;0.08695652173913043;0.1;0.09090909090909091;0.09090909090909091;0.07692307692307693;0.2222222222222222;0.09090909090909091;0.19047619047619047;0.10526315789473684;0.08333333333333333;0.09523809523809523;0.1;0.96;0.09090909090909091;0.0;0.1;0.08695652173913043;0.08;0.1111111111111111;0.07692307692307693;0.1;0.1;0.07407407407407407;0.09090909090909091
GO:0002316;0.09523809523809523;0.0;0.0;0.0;0.1111111111111111;0.08695652173913043;1.0;0.0;0.13333333333333333;0.08695652173913043;0.0;0.10526315789473684;0.125;0.0;0.25;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.1;0.0;0.0;0.0;0.0;0.08695652173913043;0.13333333333333333;0.0;0.1111111111111111;0.125;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.11764705882352941;0.1;0.0;0.26666666666666666;0.0;0.23529411764705882;0.0;0.0;0.0
GO:0043031;0.10526315789473684;0.5333333333333333;0.25;0.0;0.0;0.09523809523809523;0.0;1.0;0.0;0.19047619047619047;0.625;0.0;0.0;0.4;0.0;0.5;0.5555555555555556;0.7;0.5714285714285714;0.875;0.375;0.7058823529411765;0.11764705882352941;0.0;0.5;0.5555555555555556;0.5333333333333333;0.6666666666666666;0.5263157894736842;0.6666666666666666;0.26666666666666666;0.375;0.47058823529411764;0.5882352941176471;0.42105263157894735;0.10526315789473684;0.0;0.7777777777777778;0.4;0.5882352941176471;0.47058823529411764;0.09523809523809523;0.0;0.47058823529411764;0.0;0.5714285714285714;0.42105263157894735;0.5;0.5333333333333333;0.1;0.47058823529411764;0.0;0.0;0.0;0.5;0.0;0.38095238095238093;0.0;0.5333333333333333;0.36363636363636365;0.5882352941176471
GO:0001942;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;1.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051482;0.08333333333333333;0.2;0.19047619047619047;0.0;0.09523809523809523;0.07692307692307693;0.08695652173913043;0.19047619047619047;0.0;1.0;0.19047619047619047;0.09090909090909091;0.10526315789473684;0.16;0.0;0.19047619047619047;0.17391304347826086;0.16;0.10526315789473684;0.19047619047619047;0.19047619047619047;0.18181818181818182;0.09090909090909091;0.0;0.19047619047619047;0.17391304347826086;0.2;0.2;0.16666666666666666;0.17391304347826086;0.2;0.19047619047619047;0.18181818181818182;0.18181818181818182;0.16666666666666666;0.08333333333333333;0.08695652173913043;0.17391304347826086;0.2;0.18181818181818182;0.18181818181818182;0.07692307692307693;0.2222222222222222;0.18181818181818182;0.19047619047619047;0.10526315789473684;0.16666666666666666;0.19047619047619047;0.2;0.08;0.18181818181818182;0.0;0.1;0.08695652173913043;0.16;0.0;0.15384615384615385;0.0;0.2;0.14814814814814814;0.18181818181818182
GO:0002638;0.10526315789473684;0.5333333333333333;0.25;0.0;0.0;0.09523809523809523;0.0;0.625;0.0;0.19047619047619047;1.0;0.0;0.0;0.3;0.0;0.5;0.4444444444444444;0.6;0.14285714285714285;0.625;0.375;0.47058823529411764;0.11764705882352941;0.0;0.375;0.5555555555555556;0.5333333333333333;0.6666666666666666;0.5263157894736842;0.4444444444444444;0.26666666666666666;0.375;0.35294117647058826;0.47058823529411764;0.3157894736842105;0.10526315789473684;0.0;0.5555555555555556;0.4;0.5882352941176471;0.47058823529411764;0.09523809523809523;0.0;0.35294117647058826;0.0;0.14285714285714285;0.3157894736842105;0.375;0.4;0.1;0.47058823529411764;0.0;0.0;0.0;0.6;0.0;0.2857142857142857;0.0;0.5333333333333333;0.5454545454545454;0.5882352941176471
GO:0072540;0.1;0.0;0.0;0.0;0.11764705882352941;0.09090909090909091;0.10526315789473684;0.0;0.14285714285714285;0.09090909090909091;0.0;1.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.10526315789473684;0.0;0.0;0.0;0.0;0.09090909090909091;0.2857142857142857;0.0;0.23529411764705882;0.13333333333333333;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.125;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071219;0.11764705882352941;0.0;0.0;0.0;0.14285714285714285;0.10526315789473684;0.125;0.0;0.0;0.10526315789473684;0.0;0.13333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.125;0.0;0.0;0.0;0.0;0.10526315789473684;0.5454545454545454;0.0;0.5714285714285714;0.16666666666666666;0.0;0.0;0.0;0.1111111111111111;0.0;0.6666666666666666;0.9230769230769231;0.125;0.0;0.36363636363636365;0.0;0.3076923076923077;0.0;0.0;0.0
GO:1905184;0.08695652173913043;0.3157894736842105;0.2;0.0;0.0;0.08;0.0;0.4;0.0;0.16;0.3;0.0;0.0;1.0;0.0;0.3;0.36363636363636365;0.3333333333333333;0.4444444444444444;0.4;0.4;0.38095238095238093;0.09523809523809523;0.0;0.4;0.2727272727272727;0.42105263157894735;0.3157894736842105;0.2608695652173913;0.45454545454545453;0.3157894736842105;0.4;0.47619047619047616;0.38095238095238093;0.43478260869565216;0.08695652173913043;0.0;0.36363636363636365;0.42105263157894735;0.38095238095238093;0.38095238095238093;0.08;0.0;0.38095238095238093;0.0;0.4444444444444444;0.782608695652174;0.5;0.5263157894736842;0.08333333333333333;0.2857142857142857;0.0;0.0;0.0;0.25;0.0;0.72;0.0;0.3157894736842105;0.23076923076923078;0.38095238095238093
GO:0019886;0.0;0.0;0.0;0.0;0.2857142857142857;0.10526315789473684;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.25;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.25;0.0;0.36363636363636365;0.0;0.3076923076923077;0.0;0.0;0.0
