;GO:0036492;GO:0016925;GO:0039520;GO:0015031;GO:1904613;GO:1901223;GO:1990253;GO:0050796;GO:0045892;GO:0045010;GO:0034587;GO:0032688;GO:0006695;GO:0007266;GO:0042147;GO:0006853;GO:1902603;GO:0000077;GO:0048010;GO:1990138;GO:0050680;GO:0071407;GO:0050687;GO:0043408;GO:0032792;GO:1900273;GO:0006260;GO:0045665;GO:0038095;GO:0043124;GO:0045944;GO:1902616;GO:0000398;GO:0002223;GO:0030888;GO:0006814;GO:0000165;GO:0031338;GO:0019221;GO:0010633;GO:0032147;GO:0050852;GO:0030522;GO:0006270;GO:0031295;GO:0000209;GO:0000724;GO:0002230;GO:0009306;GO:0030239;GO:0006703;GO:0071264;GO:0018242;GO:0070973;GO:0031047;GO:0018243;GO:2001238;GO:0030512;GO:0007050;GO:0018108;GO:0061098;GO:0051051;GO:0006366;GO:0046777;GO:0008543;GO:0006886;GO:0002286;GO:0043666;GO:0023014;GO:0032922;GO:0032527;GO:0051607;GO:0035873;GO:0060392;GO:0060394;GO:1905515;GO:0006499;GO:0007616;GO:0006888;GO:0051694;GO:0071320;GO:0015913;GO:0018105;GO:0015730;GO:0090630;GO:2001271;GO:0043046;GO:0043687;GO:0006469;GO:0006613;GO:0010719;GO:0048741;GO:0000082;GO:0035459;GO:0034644;GO:0035616;GO:0016311;GO:0035335;GO:0007281;GO:0035970;GO:0006351;GO:0044828;GO:0031098;GO:1904322;GO:0006470;GO:0006355;GO:0048743;GO:0006357;GO:0060733;GO:0006511;GO:0002821;GO:0006909;GO:0034356;GO:0002949;GO:0030277;GO:0070895;GO:0032057;GO:0016266;GO:0070417;GO:0030036;GO:0019933;GO:0035722
GO:0036492;1.0;0.4815910729591453;0.20091384000999055;0.0;0.15669533526396826;0.1638241956524729;0.20676307531756005;0.15895830177485853;0.3745818939644996;0.16869060938098981;0.2974214808232625;0.137703838149256;0.14364008449355753;0.230815898635097;0.0;0.0;0.0;0.3217052633652586;0.23057515337163637;0.10127355566908712;0.18367686099050134;0.1650401519728429;0.12241694440064858;0.35331791863592826;0.4206250483557944;0.16655149010111633;0.3062626251493683;0.15855671045375466;0.2178821536854364;0.16377922447122148;0.36962127792353633;0.0;0.28007521281446845;0.18140877241909514;0.17500151920953244;0.0;0.6343670503089923;0.1840869032034863;0.23698580491129453;0.1628805248537093;0.289364895000293;0.1962003739659358;0.24084521837748532;0.3281666707449812;0.15195427359766084;0.48716492981258175;0.39360684693442943;0.13410538791933782;0.08962202226991564;0.09114477089729216;0.25348919281881327;0.54884683349621;0.47125976673988895;0.0;0.27839668434064296;0.47133309364669485;0.15202642296624672;0.15652112355675876;0.2269435735062287;0.567091074551607;0.2816393524569428;0.1473424816360007;0.2773256625844097;0.5805341224349573;0.23056697774673812;0.0;0.09700959055938911;0.3600687946909285;0.6487253804006415;0.24540152124817982;0.0;0.11088622667059536;0.0;0.16415578894163024;0.28711704665080906;0.09379646302918063;0.4777386905520955;0.0;0.0;0.16285826526495487;0.14119322566131579;0.0;0.5671030727562896;0.0;0.09531786545250567;0.2785272369736564;0.32067878777354536;0.5056704939935304;0.2934771303710931;0.0;0.17108358356587727;0.09814095614176933;0.10289862335003765;0.0955394603719393;0.15930090651705098;0.4477071129818675;0.2511571681821333;0.5322988611941869;0.09918515194246486;0.5324374149791837;0.2802707031808036;0.11144875467976803;0.3436214954307855;0.13987696955848972;0.5384604518938675;0.4522173643549468;0.14242284394336385;0.44630982752894904;0.5717531275441121;0.37083519141257115;0.13692559173175692;0.0;0.25463679135379325;0.2962779000683166;0.09553621267442501;0.2999060572022899;0.5984152734571124;0.48235444897196567;0.22709428516732438;0.10197441425433158;0.2308490177813433;0.23382800594784425
GO:0016925;0.4815910729591453;1.0;0.0;0.0;0.17065038341093616;0.0;0.1592018299653295;0.0;0.0;0.10731890935027469;0.5075235454555693;0.0;0.23676915497613021;0.1810665019166589;0.0;0.0;0.0;0.1512017922765217;0.18071442937425006;0.19639075016201352;0.0;0.18790511334780804;0.0;0.0;0.0;0.0;0.49848670812071216;0.0;0.1630108480570962;0.0;0.0;0.0;0.4590125889449008;0.12005556580140896;0.0;0.0;0.6886908452788422;0.0;0.19031169065570386;0.0;0.0;0.13622175017625182;0.19632086153130038;0.5592428026233083;0.0;0.9001086313819504;0.4666908781236074;0.0;0.15684760510454823;0.1615717705174847;0.3516837367196083;0.08043868942399046;0.8129630568650584;0.0;0.1664719314515241;0.8131707946452117;0.0;0.0;0.17547955518308594;0.807519495003416;0.0;0.0;0.42611778277421625;0.7989729646178111;0.18070248426881738;0.0;0.18096590868071458;0.0;0.7135071500037018;0.0;0.0;0.0;0.0;0.0;0.0;0.17009619284027322;0.7914791703897253;0.0;0.0;0.10180198999818289;0.14228011028370402;0.0;0.8075474772142748;0.0;0.0;0.0;0.5108170407531324;0.8712053538608999;0.0;0.0;0.0;0.18494306653576606;0.20259538766435217;0.17591626082465622;0.17587471202965543;0.7484635898585403;0.3697603856273385;0.8007607711342807;0.18868644511917915;0.801107750768078;0.4331105970168294;0.0;0.1698704989019251;0.1400652511967012;0.8163081210907991;0.0;0.0;0.0;0.09253379388298008;0.6138174281594888;0.0;0.0;0.309699031768091;0.4756129380912479;0.0;0.0;0.09086012004271653;0.8042290359643082;0.1890062999578467;0.19904359813805114;0.18111498604242648;0.185525861063194
GO:0039520;0.20091384000999055;0.0;1.0;0.0;0.0;0.24352526823863502;0.0;0.23292629201693152;0.24634842967859108;0.24921772641792872;0.0;0.2155404509543192;0.0;0.2867694835594158;0.0;0.0;0.0;0.24583811838671557;0.28629930235464396;0.0;0.29014188962031523;0.0;0.18029900060948142;0.3077219566846062;0.28921776648070524;0.34256835493816856;0.0;0.23206501143293143;0.2622806234725149;0.24342590899622976;0.36634693299946736;0.0;0.0;0.23864094615381143;0.26907168471332354;0.0;0.19991954984999594;0.29116636817703007;0.2990141718995401;0.241445872603384;0.3533082679077026;0.2668250925468173;0.3068690290788351;0.0;0.29945720333549236;0.0;0.0;0.2068525877551184;0.0;0.0;0.1132800264491802;0.29372888397826147;0.0;0.0;0.2560109832559376;0.0;0.2996614077507692;0.2277302769188777;0.27927426044336745;0.0;0.34082356162870614;0.24012788918047484;0.0;0.0;0.2862833450244249;0.0;0.0;0.3162746190846666;0.20630955488913644;0.27926381093556296;0.0;0.11721931333692957;0.0;0.24425870989931617;0.23092579453786674;0.0;0.0;0.0;0.0;0.17313454188960087;0.0;0.0;0.0;0.0;0.15088709909631967;0.22181432463978437;0.0;0.0;0.23778959095179975;0.0;0.25991971934801933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49445474163988534;0.27167558903563344;0.0;0.0;0.32096213637077586;0.27320377941322666;0.3148715539454706;0.2206249195731383;0.0;0.2665477580760866;0.0;0.0;0.0;0.15143497682454304;0.3047893360597302;0.2169756010738158;0.0;0.0;0.0;0.28683421000799153;0.2927000536915894
GO:0015031;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4040233245716968;0.3043392864992463;0.45205393719598774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4519545440187024;0.0;0.0;0.0;0.43964956312017234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8273014987214149;0.0;0.0;0.0;0.0;0.40901372452065304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8671860645658;0.0;0.0;0.0;0.0;0.8422235754603409;0.0;0.37609051528167314;0.0;0.0;0.0;0.0;0.0;0.41903027686025035;0.0;0.0;0.4265662829377108;0.0;0.4010452191599844;0.0;0.0;0.0;0.0;0.0;0.7115601166472053;0.0;0.0;0.0;0.3726175568619336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4590125507505094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1904613;0.15669533526396826;0.17065038341093616;0.0;0.0;1.0;0.0;0.33650832495674454;0.0;0.0;0.12512077985632256;0.1836823335332994;0.0;0.0;0.23826043905226893;0.0;0.0;0.0;0.31535898217700126;0.23765119240244598;0.2655235227845746;0.0;0.8653435917736797;0.0;0.0;0.0;0.0;0.15888691342694616;0.0;0.2079513865285233;0.0;0.0;0.0;0.16234650427055983;0.142781029434939;0.0;0.0;0.14197847901400815;0.0;0.2545310919858154;0.0;0.0;0.16624477158433446;0.26539578597184393;0.1829491580163522;0.0;0.17473344535308374;0.24477033469226528;0.0;0.1980248792226187;0.20561513763177258;0.16074428177945194;0.15015169376322632;0.16333714125235604;0.0;0.21361707006693523;0.16338791991454574;0.0;0.0;0.22867990253216647;0.16200853698238682;0.0;0.0;0.13178992880706708;0.16983291630633449;0.23763053502062284;0.0;0.23808629035670464;0.0;0.1480990297124651;0.0;0.0;0.19115852864211494;0.0;0.0;0.0;0.2196218258999815;0.1678854657063233;0.0;0.0;0.11768519086071719;0.6063837604182305;0.0;0.16201535673283562;0.0;0.0;0.0;0.1483686883458893;0.1890348220704043;0.0;0.0;0.0;0.24501849315582805;0.27699283478070286;0.22942210012520947;0.38246583638844406;0.14780404437751138;0.27545496423923127;0.1702987385623052;0.25163228028177453;0.1703892003259864;0.13433784927990874;0.0;0.36561356270044904;0.5947917137863334;0.17436956778456278;0.0;0.0;0.0;0.17588614795773125;0.16741997244659734;0.0;0.0;0.10360717457289595;0.15208788085847597;0.0;0.0;0.17226917563081953;0.17120375344311164;0.42057047190903163;0.27039596078074224;0.23834439741415656;0.24604245049504292
GO:1901223;0.1638241956524729;0.0;0.24352526823863502;0.0;0.0;1.0;0.0;0.38649284819494606;0.2824661195179264;0.21305377302272324;0.0;0.34747006297377997;0.0;0.37401583791457194;0.0;0.0;0.0;0.4190873476206939;0.3732164403884121;0.0;0.5179448661571835;0.0;0.37588852348383556;0.5006868275054335;0.29649852343096333;0.42120973899578185;0.0;0.3901443513757916;0.39244108266029054;0.9118053076437962;0.20280624268764705;0.0;0.0;0.28243235501984704;0.3444660266712898;0.0;0.23874472370331656;0.38153015976989024;0.39511866127879475;0.40976977719821844;0.19444647431812837;0.32323970360988574;0.4089508899708881;0.0;0.2652706414592237;0.0;0.0;0.32719488209685704;0.0;0.0;0.13784626091496568;0.15745661920371104;0.0;0.0;0.3225162248641777;0.0;0.44925246897392734;0.7519456893346532;0.49284189087384356;0.0;0.18653283303876125;0.4007750701222186;0.0;0.0;0.37318932387568604;0.0;0.0;0.2792563321290997;0.2479145781267944;0.2908050071674315;0.0;0.0;0.0;0.8200534222447765;0.5168517685268843;0.0;0.0;0.0;0.0;0.27483127213321645;0.0;0.0;0.0;0.0;0.19785333349661535;0.2501380865497749;0.0;0.0;0.27106583697151443;0.0;0.44952886520230895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2349389564897674;0.3487452116079135;0.0;0.0;0.28435253308659986;0.23752104010767755;0.2777376060241265;0.21454997065326925;0.0;0.34110374350909045;0.0;0.0;0.0;0.19879643253104204;0.3640240211991241;0.24388776416228247;0.0;0.0;0.0;0.37412594765025703;0.38416784024592776
GO:1990253;0.20676307531756005;0.1592018299653295;0.0;0.0;0.33650832495674454;0.0;1.0;0.0;0.0;0.11885408089504529;0.1704860530826908;0.0;0.0;0.21652104911469586;0.0;0.0;0.0;0.4006706896963203;0.21601779091749299;0.23880338064592466;0.0;0.37749875298452656;0.0;0.0;0.0;0.0;0.14891621868181892;0.0;0.19119665751187878;0.0;0.0;0.0;0.1519510843489719;0.13467773525747215;0.0;0.0;0.13396346678448456;0.0;0.22987481370368373;0.0;0.0;0.1553608623626062;0.23870005406961464;0.16985425915303487;0.0;0.1627497268039566;0.31621037274015107;0.0;0.18277287903236494;0.18921991842092659;0.150546592947721;0.4197924346137411;0.15281857859809922;0.0;0.19597565676629497;0.15286302687929182;0.0;0.0;0.20857991548127192;0.1516549735225203;0.0;0.0;0.12485588573020927;0.1584901390017143;0.21600072310909066;0.0;0.21637722041306454;0.0;0.13939925591200558;0.0;0.0;0.3015706192177091;0.0;0.0;0.0;0.2010178639058019;0.1567928338134003;0.0;0.0;0.11212463570291013;0.27230323142269863;0.0;0.15166094944327227;0.0;0.0;0.0;0.1396381384281172;0.17508745785508617;0.0;0.0;0.0;0.22208771979826505;0.2480403308680294;0.20919719894735872;0.34875870342406434;0.1391378786958669;0.24680643242636777;0.15889574226687814;0.2275078015044779;0.15897449239372416;0.1271404212772705;0.0;0.4591201065754001;0.26744950914270516;0.1624340041309318;0.0;0.0;0.0;0.5160471335381119;0.15638674672088063;0.0;0.0;0.0992729056300419;0.1429276552563516;0.0;0.0;0.22645584196745078;0.15968333711651125;0.5215025074518866;0.2427372507877155;0.2165903831317951;0.2229286566776569
GO:0050796;0.15895830177485853;0.0;0.23292629201693152;0.0;0.0;0.38649284819494606;0.0;1.0;0.19939621750998732;0.24027375377499108;0.0;0.2619872034408759;0.0;0.34958469532201514;0.0;0.0;0.0;0.2906019471807921;0.3488862244918482;0.0;0.3546092662688638;0.0;0.21169297107515594;0.3457402315643476;0.23929770909543369;0.44900790927802353;0.0;0.2715507383285034;0.31386079196665867;0.3863067767405624;0.19540148989467804;0.0;0.0;0.22965505613701082;0.3236353344739324;0.0;0.22854908036213106;0.47315633623810116;0.36795294274640267;0.3319847899904553;0.18762933474125815;0.2612172731908956;0.37991973055853145;0.0;0.25274298948382073;0.0;0.0;0.24926214918705103;0.0;0.0;0.21370080412175047;0.15295643743015247;0.0;0.0;0.24429981981050747;0.0;0.34018373798862117;0.3572526675082222;0.3385096827559746;0.0;0.18025032969585594;0.4282885657892897;0.0;0.0;0.3488625281118684;0.0;0.0;0.26540736531416226;0.236938696018193;0.27144306120762857;0.0;0.0;0.0;0.38786722098679927;0.2494292062347835;0.0;0.0;0.0;0.0;0.227732655968088;0.0;0.0;0.0;0.0;0.18465067060885482;0.17733163827046938;0.0;0.0;0.19163678994208264;0.0;0.3104859615937966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1809053551504312;0.3274097872543516;0.0;0.0;0.2700064728097159;0.22742743490813724;0.2640351682424238;0.17627573033223568;0.0;0.2591845101085564;0.0;0.0;0.0;0.2474057244529043;0.2542339538943527;0.17304383977622786;0.0;0.0;0.0;0.3496808880418972;0.3584380367027507
GO:0045892;0.3745818939644996;0.0;0.24634842967859108;0.0;0.0;0.2824661195179264;0.0;0.19939621750998732;1.0;0.16053876258740662;0.0;0.22212556386041318;0.0;0.2375828488599221;0.0;0.0;0.0;0.28474444861305714;0.23726003533883477;0.0;0.3271725667647353;0.0;0.19110742145585186;0.37543575670752255;0.7099601204503407;0.21149109388096676;0.0;0.27108077139744036;0.22052434074315097;0.2823680983171479;0.5784876350895732;0.0;0.0;0.17535007634765215;0.22530548377617912;0.0;0.17470457024809166;0.2405928645129269;0.24592624757038098;0.28041222937372057;0.2944966484414119;0.19317132895278163;0.2512148839903689;0.0;0.18849752691027574;0.0;0.0;0.17294903593212688;0.0;0.0;0.0978096760359403;0.3628570510868083;0.0;0.0;0.45061386067173115;0.0;0.18860856388067374;0.2667321980010589;0.3169741039984377;0.0;0.28517953524422707;0.24276690643114265;0.0;0.0;0.23724907628701292;0.0;0.0;0.38439803926978716;0.17956474554835625;0.32075441961453294;0.0;0.0;0.0;0.2831893143205841;0.44479772058080436;0.0;0.0;0.0;0.0;0.20989091309320848;0.0;0.0;0.0;0.0;0.12463035208845898;0.42906086021088924;0.0;0.0;0.45656495661482766;0.0;0.2984776320873685;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1700553828458083;0.22712832764851185;0.0;0.0;0.7404018026238525;0.1740484134927166;0.7283268735815236;0.4075525464829446;0.0;0.17766833857287137;0.0;0.0;0.0;0.12500390553333116;0.6316405778796327;0.6584150972063711;0.0;0.0;0.0;0.23762727404736053;0.2416390826037525
GO:0045010;0.16869060938098981;0.10731890935027469;0.24921772641792872;0.0;0.12512077985632256;0.21305377302272324;0.11885408089504529;0.24027375377499108;0.16053876258740662;1.0;0.11233089987224534;0.18482741872238778;0.0;0.3107180618842109;0.0;0.0;0.0;0.2719638244046891;0.310281945371844;0.13842300007306382;0.24789965679283185;0.1341529468610639;0.15829560591584502;0.19593194701307004;0.18543311803746618;0.3363568985061989;0.10254440522689685;0.204230095596843;0.2877257744410655;0.21297771923605538;0.21676578398937688;0.0;0.10397439202835393;0.26124099661445993;0.2323537540924702;0.0;0.2265030759821409;0.3291556573998899;0.32200347796858186;0.21146049419749688;0.20974330107184952;0.28850051155389766;0.3291705620207306;0.1120562714028803;0.26544263534095586;0.1089195159856279;0.09736155709396244;0.17840217263833227;0.11753700526728403;0.23787088469898368;0.1855137283784437;0.2113680693951779;0.10437983487268371;0.0;0.23724662339501737;0.104400569480907;0.2656030718939124;0.20086531497904142;0.30374122695356015;0.10383566318803918;0.20297543750179617;0.202617828260799;0.09053115203420431;0.10699503167608657;0.31026714053473636;0.0;0.13057820054698874;0.20073557967110484;0.23296036492923838;0.18948415237981656;0.0;0.0;0.0;0.21361494030104577;0.1513817969934321;0.21173109538355128;0.10621879090784776;0.0;0.0;0.6412859587548984;0.1091615736664066;0.0;0.10383846461433242;0.0;0.1288106037941406;0.14592071509196214;0.09805791526272395;0.11431028865297134;0.15547046972101747;0.0;0.22549732132910502;0.13263632275416237;0.14147693465367764;0.21699950387054862;0.12790652880192463;0.16591243994530322;0.14107464834027622;0.10717973010736545;0.13455072640670737;0.10721555476190249;0.09172623168918262;0.14042528424186598;0.2966140252908591;0.1078530733969257;0.10877801632762228;0.20335536927503914;0.24460711946685068;0.1999496444831753;0.18382901432211618;0.10603226788935542;0.22885409051707417;0.0;0.07627806066075078;0.09966875932623773;0.1723561546417939;0.1942777485128839;0.18104370803863992;0.10753749984432309;0.1347132934259558;0.23702749948240814;0.3107780827512087;0.31620131591944184
