;GO:0045606;GO:0008584;GO:1902476;GO:0022408;GO:0032570;GO:0045687;GO:0023019;GO:0006366;GO:0051291;GO:0051091;GO:0007016;GO:0045766;GO:1902910;GO:0003334;GO:0002159;GO:0030307;GO:0001666;GO:0071773;GO:0045893;GO:0043154;GO:0035635;GO:0042307;GO:0060674;GO:0046827;GO:0000902;GO:0060670;GO:0090263;GO:0045214;GO:0003382;GO:0051260;GO:1900740;GO:0043312;GO:0008630;GO:0007266;GO:1900029;GO:0030855;GO:0071681;GO:0071285;GO:0007416;GO:0007219;GO:0032912;GO:0001954;GO:0010628;GO:2000648;GO:0070830;GO:0001836;GO:0086091;GO:0072659;GO:2000048;GO:0035023;GO:1904274;GO:0008284;GO:0060901;GO:0048699;GO:0045944;GO:0061436;GO:0043568;GO:0000079;GO:0048023;GO:0010839;GO:0010838;GO:0045471;GO:0006977;GO:0048863;GO:0060706;GO:0010951;GO:2000178;GO:0098911;GO:0032463;GO:0032464;GO:0043537;GO:0007043;GO:0007162;GO:0090200;GO:0060856;GO:0007565;GO:0050982;GO:0051796;GO:0030833;GO:0001657;GO:0043066;GO:0032773;GO:0050900;GO:0071901;GO:0086073;GO:2000147
GO:0045606;1.0;0.0;0.0;0.08235257335281607;0.0;0.46478815817866304;0.06963320725460452;0.0;0.0;0.20641930023577482;0.05082774516571876;0.46322221248840184;0.1519200948897838;0.0;0.0;0.21927677798670184;0.0;0.0;0.27361567301464823;0.07842044690977112;0.0;0.17717705006070963;0.0;0.16831365227155515;0.0;0.0;0.20985294387251652;0.0;0.0;0.0;0.18838447477525486;0.0;0.07671036595250665;0.0780461660404774;0.1810157119439991;0.0;0.0;0.0;0.0;0.08030230259160219;0.23530054923781243;0.17910234265199554;0.25324809240018253;0.1934739942369812;0.0;0.0;0.2882883915761897;0.0;0.06311482517048113;0.08112977827376186;0.0;0.25902449426183405;0.22536685297803444;0.0;0.2664905277088574;0.053452442790798825;0.18004739995696054;0.07905259863427186;0.16593026956652035;0.0674679526218634;0.17539189782243356;0.0;0.20126383257639693;0.0;0.0;0.08567772889517287;0.06963320725460452;0.26852893535903666;0.06666408757712484;0.17539189782243356;0.2856669371542888;0.0;0.0857726479651971;0.19111601097759887;0.0;0.0;0.0;0.6541772175243034;0.082666374470016;0.0;0.0972092207900779;0.13710313276759578;0.0;0.08102401931034114;0.0;0.24281977288734272
GO:0008584;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25876730882929033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.579732538502602;0.0;0.26325004563297383;0.5238709065382199;0.0;0.0;0.21835694842896833;0.0;0.0;0.0;0.0;0.0;0.0;0.27420067295268363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20009370235227703;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2317841727099185;0.5651870169891009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24338981794099931;0.4837600248167265;0.0;0.0;0.0;0.29147691227317457;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902476;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20388701803314468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3224191210389815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26098634407762933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0022408;0.08235257335281607;0.0;0.0;1.0;0.0;0.08616432404125486;0.08135081132550402;0.0;0.0;0.10417971122360108;0.058894200811566655;0.08735224158591362;0.06452643012088397;0.0;0.0;0.09899375628360774;0.0;0.0;0.13012863628308707;0.27101333835258673;0.0;0.07636125418202645;0.0;0.0718956728173218;0.0;0.0;0.09391284014331587;0.0;0.0;0.0;0.08266254373530744;0.0;0.09117828244959916;0.09307169330174879;0.07890143253421328;0.0;0.0;0.0;0.0;0.09629811562404593;0.18154054005728118;0.6267818443569638;0.11826065643517343;0.0852898113671399;0.0;0.0;0.07545029552274876;0.0;0.7313203910760425;0.09749052991398154;0.0;0.12144595557851563;0.06452643012088397;0.0;0.1258577962737411;0.06244721103341155;0.07841090559633641;0.09450650962248944;0.07135542291434897;0.22702340269969612;0.07606442206226506;0.0;0.25872024308964287;0.0;0.0;0.3014961495526768;0.2355353232951285;0.07890143253421328;0.2238858089591741;0.07606442206226506;0.24558136757405546;0.0;0.9495127493269943;0.08406956831976475;0.0;0.0;0.0;0.1728534705316683;0.09971786719221781;0.0;0.35228820717451653;0.0567845705552097;0.0;0.2818226739617196;0.0;0.11208666339254561
GO:0032570;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22303185791338967;0.461861515190574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19718640580794247;0.0;0.0;0.0;0.4454204947548636;0.28755098812441915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714512343960388;0.19373246772914945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18988998332999374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045687;0.46478815817866304;0.0;0.0;0.08616432404125486;0.0;1.0;0.07233909190525115;0.0;0.0;0.21638182538791612;0.05270230417508799;0.48466280038343;0.15671245269162035;0.0;0.0;0.22940238516244751;0.0;0.0;0.28956403541380077;0.08186926287813014;0.0;0.18446699920762288;0.0;0.17487896263788924;0.0;0.0;0.2191085506796897;0.0;0.0;0.0;0.19580970326956076;0.0;0.08000724645397596;0.08146142306816447;0.18786086388441173;0.0;0.0;0.0;0.0;0.08392244760507257;0.24306112848780465;0.1865549169737737;0.268409606987477;0.20131420096195407;0.0;0.0;0.3000249345196043;0.0;0.06532976697579665;0.08482663265279664;0.0;0.2732729564560026;0.2324761073326225;0.0;0.2815961637136502;0.055529557291045036;0.18681814425306442;0.08255848379940318;0.17166397377881512;0.07000510814587257;0.18181078395344266;0.0;0.209761954632235;0.0;0.0;0.08981123358825882;0.07233909190525115;0.2786834205315642;0.06914003466774134;0.18181078395344266;0.2971867413064619;0.0;0.08991553786572626;0.1987624992309939;0.0;0.0;0.0;0.2837200393280843;0.08650790707513625;0.0;0.10256504955805747;0.14142808575325377;0.0;0.08471102268895081;0.0;0.2552982742968645
GO:0023019;0.06963320725460452;0.0;0.0;0.08135081132550402;0.0;0.07233909190525115;1.0;0.02850587585787385;0.02413778979810429;0.08462491520689318;0.05032943784539326;0.07159036811400396;0.056447493596425494;0.019992662136233234;0.018924080213231;0.08117080732329579;0.0;0.021981355279213428;0.10098198442299465;0.07751153632691903;0.0;0.06403646285104117;0.0;0.06086612746677066;0.025631388868481774;0.0;0.0777228807921069;0.022352817354668576;0.021766040039982015;0.02649157534253356;0.06985469323827521;0.027648405254191526;0.20085956691394485;0.20431689816413154;0.06714972393178878;0.02654715632649773;0.01920656017453798;0.0205180357274168;0.02337765010816656;0.21015315442545002;0.051845220418893806;0.06472466163630235;0.09110493354595765;0.07172169412910703;0.021981355279213428;0.021319557844277772;0.06339459702892575;0.0;0.06252474796870607;0.08015736866109967;0.017339728950274563;0.0956739294967129;0.14949832251251272;0.02014042183934945;0.09839103037604466;0.052901621291111804;0.06679410581653009;0.07812906171460839;0.06160516693876491;0.06679410581653009;0.06508381250634568;0.0;0.19751398407200593;0.022941277152828832;0.021390160356200373;0.08459396955661552;0.06891564477017115;0.06714972393178878;0.06600612427084031;0.06508381250634568;0.07138959245943555;0.02404013636881579;0.084686501206515;0.0708568403404582;0.018924080213231;0.0;0.0;0.04967494214054717;0.08165701033658118;0.0;0.09581647089299844;0.04967494214054717;0.026889080414469815;0.0800541281140144;0.0;0.08976885596376319
GO:0006366;0.0;0.0;0.0;0.0;0.0;0.0;0.02850587585787385;1.0;0.034162271317171644;0.0;0.026670480521007286;0.0;0.0;0.02641198754607074;0.02457849642351956;0.0;0.0;0.029997289915375598;0.0;0.0;0.0;0.0;0.0;0.0;0.037232982401569865;0.0;0.0;0.03069336201735098;0.029597730552548655;0.03907609410483365;0.02903138354892002;0.041646371229913166;0.03250196163765369;0.033287799331006354;0.0;0.039197144445261484;0.02505713758405306;0.027336705055139646;0.03265930671216938;0.03463906069570418;0.0;0.0;0.0;0.0;0.029997289915375598;0.028778193728951164;0.0;0.0;0.0;0.0;0.02197112985757659;0.0;0.02197112985757659;0.026670480521007286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.031751633760864005;0.031813904622362346;0.02890698732904625;0.0;0.0;0.0;0.0;0.0;0.0;0.03396699170949397;0.0;0.0;0.02457849642351956;0.0;0.0;0.0;0.036088295039875276;0.0;0.0;0.0;0.03994717022224858;0.0;0.0;0.0
GO:0051291;0.0;0.0;0.0;0.0;0.0;0.0;0.02413778979810429;0.034162271317171644;1.0;0.0;0.19275116738121334;0.0;0.0;0.02261935628093327;0.29565929645068845;0.0;0.0;0.02519864602315159;0.0;0.0;0.0;0.0;0.0;0.0;0.25449385327878027;0.0;0.0;0.21708382147451757;0.21056049604003782;0.7853981892442496;0.20715845853515125;0.03293805149820105;0.02694277565038617;0.02748055741349669;0.0;0.03138693568106472;0.02161829570905092;0.023294178654743362;0.3761720056542361;0.02839499811888418;0.0;0.0;0.0;0.0;0.35041558625897423;0.20563086078972198;0.0;0.0;0.0;0.0;0.26813402290131494;0.0;0.01928171746578758;0.022808676565513043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02642512727584011;0.026468243829228168;0.024424772612923203;0.0;0.0;0.0;0.0;0.0;0.0;0.38856225271924894;0.0;0.0;0.021261080405278736;0.0;0.0;0.0;0.24812811124763057;0.0;0.0;0.0;0.03186602058883235;0.0;0.0;0.0
GO:0051091;0.20641930023577482;0.0;0.0;0.10417971122360108;0.0;0.21638182538791612;0.08462491520689318;0.0;0.0;1.0;0.06112453137848768;0.2509022913882737;0.16032290413457004;0.0;0.0;0.250191770945539;0.0;0.0;0.45941768950671463;0.35929715822700475;0.0;0.21797393695011763;0.0;0.20471158870749942;0.0;0.0;0.23675016727621878;0.0;0.0;0.0;0.20722804524322577;0.0;0.09531130865728099;0.09738221238125024;0.1974316489567084;0.0;0.0;0.0;0.0;0.10092009227668254;0.061624567189669015;0.2208952558169932;0.4074622920621141;0.21409284055494987;0.0;0.0;0.07865760814797523;0.0;0.07518783092193837;0.10223049581827855;0.0;0.3104146959490019;0.0665693157398131;0.0;0.443379547254023;0.06496050687760827;0.19615667915296886;0.36292262210598786;0.21961230763746173;0.08144822462825842;0.19006627440191826;0.0;0.22475949292052533;0.0;0.0;0.4018155860067364;0.08462491520689318;0.08197761790417253;0.08027958551586702;0.19006627440191826;0.08838605777821007;0.0;0.10971390565808412;0.21090224150075804;0.0;0.0;0.0;0.05858235143890313;0.10468240703810044;0.0;0.1291492997594708;0.3308026831811271;0.0;0.3743232863378226;0.0;0.28514539830866237
