;GO:0016525;GO:0032092;GO:0036498;GO:0060487;GO:0006120;GO:0034198;GO:0006366;GO:0006886;GO:0006884;GO:0020027;GO:0009635;GO:0022011;GO:0001666;GO:0045892;GO:0001701;GO:0043154;GO:0006914;GO:0070126;GO:0070125;GO:0006919;GO:0035556;GO:0033173;GO:0065003;GO:0032088;GO:0000902;GO:1902600;GO:0051260;GO:0007223;GO:0043312;GO:0045454;GO:1901799;GO:0042744;GO:0071284;GO:0051016;GO:0030218;GO:0016480;GO:0010507;GO:0006606;GO:0001837;GO:0010266;GO:0034614;GO:0051017;GO:0035264;GO:1903142;GO:0006783;GO:0043200;GO:0038095;GO:0097190;GO:0043488;GO:0022900;GO:0006782;GO:0045944;GO:0045471;GO:1904707;GO:0071277;GO:0001569;GO:0051384;GO:0071353;GO:0070542;GO:0032981;GO:1903393;GO:0033197;GO:0006470;GO:0006357;GO:0110059;GO:0048873;GO:0032496;GO:0030036
GO:0016525;1.0;0.10526315789473684;0.13043478260869568;0.0;0.0;0.0;0.0;0.0;0.08695652173913049;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.07999999999999996;0.0;0.0;0.0;0.05769230769230771;0.17647058823529416;0.13636363636363635;0.0;0.11764705882352944;0.0;0.0;0.0;0.1428571428571429;0.0;0.1578947368421053;0.09523809523809523;0.0;0.0;0.08163265306122447;0.0;0.08695652173913049;0.16000000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.2068965517241379;0.0;0.0;0.125;0.17647058823529416;0.09999999999999998;0.0;0.0;0.06521739130434778;0.0;0.13636363636363635;0.0;0.0;0.0;0.0;0.0;0.0;0.15000000000000002;0.0;0.0;0.09999999999999998;0.4782608695652174;0.10526315789473684;0.0;0.0
GO:0032092;0.10526315789473684;1.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.05128205128205132;0.0;0.06818181818181823;0.0;0.0;0.0;0.09090909090909094;0.18181818181818177;0.125;0.0;0.1071428571428571;0.0;0.0;0.0;0.1333333333333333;0.0;0.15384615384615385;0.05405405405405406;0.0;0.0;0.045454545454545414;0.0;0.04878048780487809;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.11111111111111116;0.18181818181818177;0.08333333333333337;0.0;0.0;0.050000000000000044;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.08333333333333337;0.07999999999999996;0.16666666666666663;0.0;0.0
GO:0036498;0.13043478260869568;0.11764705882352944;1.0;0.11764705882352944;0.11111111111111116;0.2857142857142857;0.05128205128205132;0.0;0.15000000000000002;0.09523809523809523;0.2142857142857143;0.125;0.19999999999999996;0.09523809523809523;0.0;0.08333333333333337;0.11764705882352944;0.10526315789473684;0.08695652173913049;0.08163265306122447;0.5;0.3529411764705882;0.125;0.125;0.11111111111111116;0.0;0.11111111111111116;0.375;0.0625;0.33333333333333337;0.09999999999999998;0.08333333333333337;0.21052631578947367;0.10869565217391308;0.125;0.09090909090909094;0.17391304347826086;0.0;0.125;0.08695652173913049;0.3157894736842105;0.11111111111111116;0.0;0.13793103448275867;0.052631578947368474;0.11111111111111116;0.3157894736842105;0.5;0.14814814814814814;0.125;0.05555555555555558;0.09302325581395354;0.10526315789473684;0.21052631578947367;0.21052631578947367;0.0;0.09999999999999998;0.21052631578947367;0.11764705882352944;0.09999999999999998;0.23529411764705888;0.09523809523809523;0.0714285714285714;0.14814814814814814;0.1428571428571429;0.11764705882352944;0.09999999999999998;0.11764705882352944
GO:0060487;0.0;0.0;0.11764705882352944;1.0;0.15384615384615385;0.09999999999999998;0.05882352941176472;0.0;0.125;0.125;0.0;0.18181818181818177;0.0;0.0;0.15384615384615385;0.0;0.16666666666666663;0.1428571428571429;0.11111111111111116;0.0;0.18181818181818177;0.125;0.18181818181818177;0.0;0.36363636363636365;0.0;0.15384615384615385;0.1333333333333333;0.07407407407407407;0.15384615384615385;0.0;0.10526315789473684;0.125;0.045454545454545414;0.625;0.0;0.0;0.0;0.625;0.0;0.11111111111111116;0.15384615384615385;0.19999999999999996;0.0;0.06060606060606055;0.0;0.11111111111111116;0.18181818181818177;0.0;0.18181818181818177;0.06451612903225812;0.0;0.0;0.0;0.125;0.1333333333333333;0.0;0.125;0.0;0.1333333333333333;0.0;0.0;0.08695652173913049;0.0;0.0;0.0;0.0;0.16666666666666663
GO:0006120;0.0;0.0;0.11111111111111116;0.15384615384615385;1.0;0.09523809523809523;0.12121212121212122;0.0;0.11764705882352944;0.2666666666666667;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.36363636363636365;0.1333333333333333;0.23529411764705888;0.0;0.16666666666666663;0.11764705882352944;0.16666666666666663;0.0;0.1428571428571429;0.0;0.1428571428571429;0.125;0.0714285714285714;0.1428571428571429;0.0;0.2222222222222222;0.11764705882352944;0.0444444444444444;0.16666666666666663;0.0;0.0;0.0;0.16666666666666663;0.0;0.10526315789473684;0.1428571428571429;0.0;0.0;0.125;0.0;0.10526315789473684;0.16666666666666663;0.0;0.75;0.1333333333333333;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.11764705882352944;0.0;0.125;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.15384615384615385
GO:0034198;0.0;0.0;0.2857142857142857;0.09999999999999998;0.09523809523809523;1.0;0.04761904761904767;0.0;0.08333333333333337;0.08333333333333337;0.17647058823529416;0.10526315789473684;0.16666666666666663;0.0;0.0;0.0;0.09999999999999998;0.09090909090909094;0.07692307692307687;0.0;0.10526315789473684;0.08333333333333337;0.10526315789473684;0.0;0.09523809523809523;0.0;0.09523809523809523;0.08695652173913049;0.05714285714285716;0.09523809523809523;0.0;0.07407407407407407;0.18181818181818177;0.038461538461538436;0.10526315789473684;0.0;0.0;0.0;0.10526315789473684;0.21739130434782605;0.2727272727272727;0.09523809523809523;0.0;0.0;0.04878048780487809;0.09523809523809523;0.07692307692307687;0.10526315789473684;0.0;0.10526315789473684;0.05128205128205132;0.0;0.09090909090909094;0.0;0.18181818181818177;0.0;0.08695652173913049;0.18181818181818177;0.09999999999999998;0.08695652173913049;0.0;0.23809523809523814;0.06451612903225812;0.0;0.0;0.0;0.13636363636363635;0.09999999999999998
GO:0006366;0.0;0.0;0.05128205128205132;0.05882352941176472;0.12121212121212122;0.04761904761904767;1.0;0.0;0.052631578947368474;0.29032258064516125;0.0;0.06060606060606055;0.0;0.0;0.0;0.0;0.125;0.05555555555555558;0.4;0.0;0.06060606060606055;0.052631578947368474;0.06060606060606055;0.0;0.05714285714285716;0.0;0.05714285714285716;0.05405405405405406;0.04081632653061229;0.05714285714285716;0.0;0.10256410256410253;0.052631578947368474;0.030303030303030276;0.06060606060606055;0.0;0.0;0.0;0.06060606060606055;0.0;0.050000000000000044;0.05714285714285716;0.0;0.0;0.42500000000000004;0.0;0.050000000000000044;0.06060606060606055;0.0;0.12903225806451613;0.4473684210526315;0.0;0.0;0.0;0.052631578947368474;0.0;0.0;0.052631578947368474;0.0;0.05405405405405406;0.0;0.0;0.23684210526315785;0.0;0.0;0.0;0.0;0.05882352941176472
GO:0006886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17391304347826086;0.0;0.0;0.12121212121212122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006884;0.08695652173913049;0.125;0.15000000000000002;0.125;0.11764705882352944;0.08333333333333337;0.052631578947368474;0.0;1.0;0.09999999999999998;0.0;0.1333333333333333;0.0;0.046511627906976716;0.0;0.04081632653061229;0.125;0.25;0.09090909090909094;0.040000000000000036;0.2142857142857143;0.1578947368421053;0.3076923076923077;0.06060606060606055;0.2666666666666667;0.0;0.2666666666666667;0.16666666666666663;0.06451612903225812;0.46153846153846156;0.04878048780487809;0.08695652173913049;0.09999999999999998;0.19047619047619047;0.1333333333333333;0.0444444444444444;0.08333333333333337;0.0;0.1333333333333333;0.0;0.09090909090909094;0.2666666666666667;0.0;0.06666666666666665;0.05405405405405406;0.0;0.1428571428571429;0.2142857142857143;0.11111111111111116;0.1333333333333333;0.05714285714285716;0.045454545454545414;0.0;0.09999999999999998;0.09999999999999998;0.0;0.0;0.09999999999999998;0.0;0.23529411764705888;0.11111111111111116;0.0;0.07407407407407407;0.0714285714285714;0.06896551724137934;0.2857142857142857;0.0;0.2857142857142857
GO:0020027;0.0;0.0;0.09523809523809523;0.125;0.2666666666666667;0.08333333333333337;0.29032258064516125;0.0;0.09999999999999998;1.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.2857142857142857;0.11111111111111116;0.4117647058823529;0.0;0.1333333333333333;0.09999999999999998;0.1333333333333333;0.0;0.11764705882352944;0.0;0.11764705882352944;0.10526315789473684;0.06451612903225812;0.11764705882352944;0.0;0.19047619047619047;0.09999999999999998;0.04166666666666663;0.1333333333333333;0.0;0.0;0.0;0.1333333333333333;0.0;0.09090909090909094;0.11764705882352944;0.0;0.0;0.21875;0.0;0.09090909090909094;0.1333333333333333;0.0;0.3076923076923077;0.23333333333333328;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.09999999999999998;0.0;0.10526315789473684;0.0;0.0;0.6111111111111112;0.0;0.0;0.0;0.0;0.125
