;GO:0016525;GO:0032092;GO:0036498;GO:0060487;GO:0006120;GO:0034198;GO:0006366;GO:0006886;GO:0006884;GO:0020027;GO:0009635;GO:0022011;GO:0001666;GO:0045892;GO:0001701;GO:0043154;GO:0006914;GO:0070126;GO:0070125;GO:0006919;GO:0035556;GO:0033173;GO:0065003;GO:0032088;GO:0000902;GO:1902600;GO:0051260;GO:0007223;GO:0043312;GO:0045454;GO:1901799;GO:0042744;GO:0071284;GO:0051016;GO:0030218;GO:0016480;GO:0010507;GO:0006606;GO:0001837;GO:0010266;GO:0034614;GO:0051017;GO:0035264;GO:1903142;GO:0006783;GO:0043200;GO:0038095;GO:0097190;GO:0043488;GO:0022900;GO:0006782;GO:0045944;GO:0045471;GO:1904707;GO:0071277;GO:0001569;GO:0051384;GO:0071353;GO:0070542;GO:0032981;GO:1903393;GO:0033197;GO:0006470;GO:0006357;GO:0110059;GO:0048873;GO:0032496;GO:0030036
GO:0016525;1.0;0.3223086777539316;0.28732647518258375;0.0;0.0;0.0;0.0;0.0;0.28323140579791095;0.0;0.0;0.0;0.0;0.4390085690520924;0.0;0.3463564474032802;0.0;0.0;0.0;0.24454990997717646;0.4088226628516202;0.28732647518258375;0.0;0.38196051441253914;0.0;0.0;0.0;0.28732647518258375;0.0;0.30695653154809616;0.34917484383933284;0.0;0.0;0.2986858488845821;0.0;0.32952678241836325;0.3922623640436185;0.0;0.0;0.0;0.0;0.0;0.0;0.36843314074488;0.0;0.0;0.30415614016750064;0.36345650744153873;0.33408804616409243;0.0;0.0;0.35396816189306474;0.0;0.25452279955392026;0.0;0.0;0.0;0.0;0.0;0.0;0.28684120333210544;0.0;0.0;0.39539866430394865;0.702067809250174;0.3286801957230462;0.0;0.0
GO:0032092;0.3223086777539316;1.0;0.32749556691612053;0.0;0.0;0.0;0.0;0.0;0.32420990368504676;0.0;0.0;0.0;0.0;0.37187327919845814;0.0;0.4176282113299769;0.0;0.0;0.0;0.4674475948546499;0.448991754585157;0.32749556691612053;0.0;0.4672435468881001;0.0;0.0;0.0;0.32749556691612053;0.0;0.3078655105506081;0.28698143283404653;0.0;0.0;0.2364924378792958;0.0;0.26508894534520083;0.32512707418998427;0.0;0.0;0.0;0.0;0.0;0.0;0.24825928036028394;0.0;0.0;0.3443252319010374;0.4036255991750755;0.371942018367512;0.0;0.0;0.36171591124829267;0.0;0.2610505663730804;0.0;0.0;0.0;0.0;0.0;0.0;0.29189149990686153;0.0;0.0;0.4019264311231088;0.29189149990686153;0.3768311918063303;0.0;0.0
GO:0036498;0.28732647518258375;0.32749556691612053;1.0;0.43606633039368614;0.3855773354389354;0.5517677062369496;0.48458024718554527;0.0;0.37694537205384027;0.3371567543561361;0.5829991788998685;0.3855773354389354;0.5829991788998685;0.3500545971891353;0.0;0.27289121433359137;0.4250442347350967;0.3855773354389354;0.3855773354389354;0.24057281055540614;0.6400331862090207;0.5185369985399844;0.5218645024322699;0.293006542549582;0.4790592049416244;0.0;0.4122517233397286;0.5185369985399844;0.3855773354389354;0.3584443447444058;0.27423214052524;0.30050947687859925;0.4092781021407852;0.22374314557048924;0.4246546073949561;0.24057281055540614;0.3206233290160566;0.0;0.44785449619213036;0.4047672387796846;0.5763294514470103;0.4389261112405218;0.0;0.23923188436375753;0.3271838647793925;0.47688912244875586;0.5353666635249013;0.5946670307989392;0.3629146223709856;0.3819735633868096;0.4122517233397286;0.33719977645849797;0.4047672387796846;0.25654682119915273;0.4092781021407852;0.0;0.3966948574235851;0.4092781021407852;0.4705188986364985;0.3855773354389354;0.293006542549582;0.4047672387796846;0.3213522927748928;0.3801077491137859;0.2733764861840696;0.40599211342572883;0.4897069306791534;0.43460826002510505
GO:0060487;0.0;0.0;0.43606633039368614;1.0;0.43606633039368614;0.34516689982885035;0.535069242140296;0.0;0.3946306913799275;0.36084319474922627;0.0;0.43606633039368614;0.0;0.0;0.3526751507371787;0.0;0.44272955406118397;0.43606633039368614;0.43606633039368614;0.0;0.5575625180627226;0.43606633039368614;0.5723534973870207;0.0;0.6441044056556362;0.0;0.4627407182944793;0.43606633039368614;0.43606633039368614;0.3341688068484331;0.0;0.32833723484393346;0.2918775134935041;0.24506256931597636;0.6247506415517428;0.0;0.0;0.0;0.647950530348917;0.0;0.36972864503891106;0.4894151061952725;0.45457267428243175;0.0;0.37767285973414316;0.0;0.4528959953786031;0.5121963626526411;0.0;0.43246255834156033;0.4627407182944793;0.0;0.0;0.0;0.2918775134935041;0.49686396763736074;0.0;0.2918775134935041;0.0;0.43606633039368614;0.0;0.0;0.3522112313641311;0.0;0.0;0.0;0.0;0.45229357935119235
GO:0006120;0.0;0.0;0.3855773354389354;0.43606633039368614;1.0;0.3173391418635162;0.5176938310590186;0.0;0.37694537205384027;0.4030740138582729;0.0;0.3855773354389354;0.0;0.0;0.0;0.0;0.45815781860857;0.3855773354389354;0.4186909193124087;0.0;0.5070735231079719;0.3855773354389354;0.5218645024322699;0.0;0.4790592049416244;0.0;0.4122517233397286;0.3855773354389354;0.3855773354389354;0.3432860420840064;0.0;0.3604256153137331;0.2610185749042658;0.20858484291008988;0.4246546073949561;0.0;0.0;0.0;0.44785449619213036;0.0;0.3419008870735769;0.4389261112405218;0.0;0.0;0.38710000321452637;0.0;0.4024070004238523;0.4617073676978904;0.0;0.8266112795232803;0.4453653072132019;0.0;0.0;0.0;0.2610185749042658;0.0;0.0;0.2610185749042658;0.0;0.3855773354389354;0.0;0.0;0.3771271136377827;0.0;0.0;0.0;0.0;0.43460826002510505
GO:0034198;0.0;0.0;0.5517677062369496;0.34516689982885035;0.3173391418635162;1.0;0.3936808166207095;0.0;0.32833723484393346;0.3017222364093804;0.54156353988611;0.3173391418635162;0.54156353988611;0.0;0.0;0.0;0.3764360975251899;0.3173391418635162;0.3173391418635162;0.0;0.43883532953255266;0.3173391418635162;0.43096507186743416;0.0;0.38815977437678856;0.0;0.3213522927748928;0.3173391418635162;0.2946779048740996;0.2946779048740996;0.0;0.27456257665810896;0.40064613875569005;0.2036747758372749;0.3337551768301203;0.0;0.0;0.0;0.35695506562729457;0.5224218034319466;0.5771851057881807;0.37068791766510256;0.0;0.0;0.2857482257656338;0.44145460450200014;0.33416880684843314;0.3934691741224712;0.0;0.34653904544005387;0.3440135297643094;0.0;0.36933272083292895;0.0;0.40064613875569005;0.0;0.37792045539924307;0.40064613875569005;0.4350843806897428;0.3173391418635162;0.0;0.5224218034319466;0.30257789075055075;0.0;0.0;0.0;0.48093806901986125;0.3860001228151983
GO:0006366;0.0;0.0;0.48458024718554527;0.535069242140296;0.5176938310590186;0.3936808166207095;1.0;0.0;0.44314460817178664;0.5600770584127067;0.0;0.48458024718554527;0.0;0.0;0.0;0.0;0.5243570547265164;0.48458024718554527;0.6736368110067064;0.0;0.6060764348545817;0.48458024718554527;0.6208674141788798;0.0;0.5780621166882343;0.0;0.5112546350863385;0.48458024718554527;0.48458024718554527;0.3826827236402922;0.0;0.43262597249868245;0.34039143028536323;0.2935764861078355;0.523657519141566;0.0;0.0;0.0;0.5468574079387403;0.0;0.4182425618307702;0.5379290229871316;0.0;0.0;0.5875101117343582;0.0;0.5014099121704623;0.5607102794445002;0.0;0.5468937346355562;0.6457754157330338;0.0;0.0;0.0;0.34039143028536323;0.0;0.0;0.34039143028536323;0.0;0.48458024718554527;0.0;0.0;0.5341301581922164;0.0;0.0;0.0;0.0;0.5008074961430515
GO:0006886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5280333857531083;0.0;0.0;0.5922584284171509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8132070133740592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006884;0.28323140579791095;0.32420990368504676;0.37694537205384027;0.3946306913799275;0.37694537205384027;0.32833723484393346;0.44314460817178664;0.0;1.0;0.3440135297643094;0.0;0.37694537205384027;0.0;0.33279600724243746;0.0;0.2428413383740971;0.4258998890762671;0.4685696557467697;0.37694537205384027;0.21424483090819207;0.49844155972287674;0.37694537205384027;0.5720531471114407;0.2683029667441092;0.5292478496207951;0.0;0.4624403680188994;0.37694537205384027;0.3441416964251768;0.6384751896786856;0.24790416087802586;0.31150756985901656;0.2750478485085872;0.5102375641822003;0.38321896838119746;0.2260116733891802;0.28604980223396365;0.0;0.40641885717837173;0.0;0.35289898005399417;0.521918431548356;0.0;0.20918200840426326;0.3185519013942973;0.0;0.3937750370387572;0.45307540431279525;0.47272728281559456;0.38883033879498285;0.40361975995463345;0.322638639292272;0.0;0.2219732944170597;0.2750478485085872;0.0;0.0;0.2750478485085872;0.0;0.4685696557467697;0.2528142279508409;0.0;0.33538156637921424;0.3628491591670881;0.2528142279508409;0.581208411596065;0.0;0.5270881980592048
GO:0020027;0.0;0.0;0.3371567543561361;0.36084319474922627;0.4030740138582729;0.3017222364093804;0.5600770584127067;0.0;0.3440135297643094;1.0;0.0;0.3371567543561361;0.0;0.0;0.0;0.0;0.4520285308806997;0.3371567543561361;0.5033654400210259;0.0;0.4586529420251726;0.3371567543561361;0.4466413667878101;0.0;0.4038360692971645;0.0;0.3370285876952687;0.3371567543561361;0.31035419979447554;0.31035419979447554;0.0;0.3602974486528658;0.25074796960415136;0.20845667624922237;0.3494314717504962;0.0;0.0;0.0;0.3726313605476705;0.0;0.3262839816194411;0.3905055301577225;0.0;0.0;0.39839913639779667;0.0;0.35398641934105307;0.4132867866150911;0.0;0.4417615351610761;0.46383693859262043;0.0;0.0;0.0;0.25074796960415136;0.0;0.0;0.25074796960415136;0.0;0.3371567543561361;0.0;0.0;0.5075933031836761;0.0;0.0;0.0;0.0;0.4016764177355742
