;GO:0070904;GO:0040015;GO:0015851;GO:0036510;GO:1903441;GO:0015031;GO:0006486;GO:0043001;GO:0042311;GO:0045444;GO:0045345;GO:0045944;GO:0040018;GO:0045348;GO:0000122;GO:0006814;GO:0032966;GO:0036509;GO:0031497;GO:0016310;GO:0019886;GO:0032402;GO:0038108;GO:0015882;GO:0060333;GO:0006351;GO:0006491;GO:0060296;GO:1905515;GO:0007288;GO:0006139;GO:0006357;GO:0010629;GO:0006888;GO:0002503;GO:0014824;GO:0019852;GO:0030433;GO:0036511;GO:1904382;GO:0036512
GO:0070904;1.0;0.0;0.3125;0.0;0.08333333333333337;0.23809523809523814;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2777777777777778;0.0;0.0;0.0;0.0;0.0;0.14814814814814814;0.0;0.6086956521739131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0040015;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333337;0.0;0.13043478260869568;0.06666666666666665;0.4444444444444444;0.13043478260869568;0.0888888888888889;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.16666666666666663;0.0;0.0;0.12;0.0;0.0;0.0;0.10344827586206895;0.2222222222222222;0.0;0.0;0.06666666666666665;0.0;0.0;0.0;0.0;0.0
GO:0015851;0.3125;0.0;1.0;0.0;0.1333333333333333;0.5454545454545454;0.0;0.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.21739130434782605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0036510;0.0;0.0;0.0;1.0;0.0;0.0;0.6521739130434783;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.07692307692307687;0.17391304347826086;0.0;0.0;0.04761904761904767;0.0;0.07407407407407407;0.22499999999999998;0.6190476190476191;0.0;0.0625;0.05882352941176472;0.28;0.0;0.0;0.0;0.0714285714285714;0.0;0.19354838709677424;0.24444444444444446;1.0;0.9090909090909091;1.0
GO:1903441;0.08333333333333337;0.0;0.1333333333333333;0.0;1.0;0.2222222222222222;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.06451612903225812;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17647058823529416;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0015031;0.23809523809523814;0.0;0.5454545454545454;0.0;0.2222222222222222;1.0;0.0;0.43999999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.0;0.17391304347826086;0.0;0.1785714285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006486;0.0;0.0;0.0;0.6521739130434783;0.0;0.0;1.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6521739130434783;0.09090909090909094;0.21052631578947367;0.0;0.0;0.052631578947368474;0.0;0.08695652173913049;0.25;0.5789473684210527;0.0;0.0714285714285714;0.06666666666666665;0.33333333333333337;0.0;0.0;0.0;0.08333333333333337;0.0;0.2222222222222222;0.2682926829268293;0.6521739130434783;0.6521739130434783;0.6521739130434783
GO:0043001;0.1428571428571429;0.0;0.24;0.0;0.33333333333333337;0.43999999999999995;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13793103448275867;0.0;0.0;0.0;0.0;0.0;0.13888888888888884;0.0;0.11904761904761907;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2592592592592593;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042311;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.08333333333333337;0.04347826086956519;0.08333333333333337;0.08333333333333337;0.04255319148936165;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.10526315789473684;0.0;0.0;0.12;0.0;0.0;0.0;0.06666666666666665;0.09999999999999998;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0
GO:0045444;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.09999999999999998;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333337;0.19999999999999996;0.2222222222222222;0.0;0.0;0.07692307692307687;0.0;0.18181818181818177;0.06451612903225812;0.125;0.0;0.125;0.17647058823529416;0.1428571428571429;0.0;0.0;0.0;0.16666666666666663;0.0;0.10526315789473684;0.052631578947368474;0.08333333333333337;0.08333333333333337;0.08333333333333337
GO:0045345;0.0;0.13043478260869568;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333337;0.0;1.0;0.33333333333333337;0.18181818181818177;0.8571428571428572;0.16666666666666663;0.0;0.26315789473684215;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.16666666666666663;0.0;0.0;0.12;0.0;0.0;0.0;0.28;0.2941176470588235;0.0;0.0;0.06666666666666665;0.0;0.0;0.0;0.0;0.0
GO:0045944;0.0;0.06666666666666665;0.0;0.0;0.0;0.0;0.0;0.0;0.04347826086956519;0.0;0.33333333333333337;1.0;0.09090909090909094;0.33333333333333337;0.3921568627450981;0.0;0.12195121951219512;0.0;0.0;0.0;0.0;0.0;0.07407407407407407;0.0;0.10256410256410253;0.0;0.0;0.08695652173913049;0.0;0.0;0.0;0.5428571428571429;0.1578947368421053;0.0;0.0;0.038461538461538436;0.0;0.0;0.0;0.0;0.0
GO:0040018;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333337;0.0;0.18181818181818177;0.09090909090909094;1.0;0.18181818181818177;0.06521739130434778;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.16666666666666663;0.0;0.0;0.12;0.0;0.0;0.0;0.10344827586206895;0.1578947368421053;0.0;0.0;0.06666666666666665;0.0;0.0;0.0;0.0;0.0
GO:0045348;0.0;0.13043478260869568;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333337;0.0;0.8571428571428572;0.33333333333333337;0.18181818181818177;1.0;0.16666666666666663;0.0;0.26315789473684215;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.16666666666666663;0.0;0.0;0.12;0.0;0.0;0.0;0.28;0.2941176470588235;0.0;0.0;0.06666666666666665;0.0;0.0;0.0;0.0;0.0
GO:0000122;0.0;0.0888888888888889;0.0;0.0;0.0;0.0;0.0;0.0;0.04255319148936165;0.0;0.16666666666666663;0.3921568627450981;0.06521739130434778;0.16666666666666663;1.0;0.0;0.20512820512820518;0.0;0.0;0.0;0.0;0.0;0.09259259259259256;0.0;0.09999999999999998;0.0;0.0;0.08510638297872342;0.0;0.0;0.0;0.5277777777777778;0.25;0.0;0.0;0.037735849056603765;0.0;0.0;0.0;0.0;0.0
GO:0006814;0.2777777777777778;0.0;0.4;0.0;0.11764705882352944;0.2666666666666667;0.0;0.13793103448275867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032966;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.26315789473684215;0.12195121951219512;0.1428571428571429;0.26315789473684215;0.20512820512820518;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.1875;0.0;0.0;0.13043478260869568;0.0;0.0;0.0;0.19999999999999996;0.4285714285714286;0.0;0.0;0.0714285714285714;0.0;0.0;0.0;0.0;0.0
GO:0036509;0.0;0.0;0.0;1.0;0.0;0.0;0.6521739130434783;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.07692307692307687;0.17391304347826086;0.0;0.0;0.04761904761904767;0.0;0.07407407407407407;0.22499999999999998;0.6190476190476191;0.0;0.0625;0.05882352941176472;0.28;0.0;0.0;0.0;0.0714285714285714;0.0;0.19354838709677424;0.24444444444444446;1.0;0.9090909090909091;1.0
GO:0031497;0.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.09090909090909094;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;1.0;0.18181818181818177;0.0;0.0;0.0714285714285714;0.0;0.15384615384615385;0.06060606060606055;0.11111111111111116;0.0;0.33333333333333337;0.2941176470588235;0.125;0.0;0.0;0.0;0.4545454545454546;0.0;0.09523809523809523;0.050000000000000044;0.07692307692307687;0.07692307692307687;0.07692307692307687
GO:0016310;0.0;0.0;0.0;0.17391304347826086;0.0;0.0;0.21052631578947367;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17391304347826086;0.18181818181818177;1.0;0.0;0.0;0.07407407407407407;0.0;0.16666666666666663;0.1333333333333333;0.2666666666666667;0.0;0.11764705882352944;0.10526315789473684;0.3076923076923077;0.0;0.0;0.0;0.15384615384615385;0.0;0.2222222222222222;0.10810810810810811;0.17391304347826086;0.17391304347826086;0.17391304347826086
GO:0019886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032402;0.14814814814814814;0.0;0.2222222222222222;0.0;0.125;0.17391304347826086;0.0;0.13888888888888884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38888888888888884;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0038108;0.0;0.125;0.0;0.04761904761904767;0.0;0.0;0.052631578947368474;0.0;0.09090909090909094;0.07692307692307687;0.09090909090909094;0.07407407407407407;0.09090909090909094;0.09090909090909094;0.09259259259259256;0.0;0.1333333333333333;0.04761904761904767;0.0714285714285714;0.07407407407407407;0.0;0.0;1.0;0.0;0.34782608695652173;0.04081632653061229;0.05882352941176472;0.1515151515151515;0.05882352941176472;0.05555555555555558;0.0625;0.10526315789473684;0.1428571428571429;0.0;0.06666666666666665;0.07692307692307687;0.05405405405405406;0.0357142857142857;0.04761904761904767;0.04761904761904767;0.04761904761904767
GO:0015882;0.6086956521739131;0.0;0.21739130434782605;0.0;0.06451612903225812;0.1785714285714286;0.0;0.11904761904761907;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14814814814814814;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060333;0.0;0.16666666666666663;0.0;0.07407407407407407;0.0;0.0;0.08695652173913049;0.0;0.10526315789473684;0.18181818181818177;0.16666666666666663;0.10256410256410253;0.16666666666666663;0.16666666666666663;0.09999999999999998;0.0;0.1875;0.07407407407407407;0.15384615384615385;0.16666666666666663;0.0;0.0;0.34782608695652173;0.0;1.0;0.05882352941176472;0.10526315789473684;0.21052631578947367;0.10526315789473684;0.09523809523809523;0.11764705882352944;0.17391304347826086;0.2142857142857143;0.0;0.1333333333333333;0.07999999999999996;0.09090909090909094;0.04878048780487809;0.07407407407407407;0.07407407407407407;0.07407407407407407
GO:0006351;0.0;0.0;0.0;0.22499999999999998;0.0;0.0;0.25;0.0;0.0;0.06451612903225812;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22499999999999998;0.06060606060606055;0.1333333333333333;0.0;0.0;0.04081632653061229;0.0;0.05882352941176472;1.0;0.28125;0.0;0.05128205128205132;0.04878048780487809;0.3928571428571429;0.0;0.0;0.0;0.05714285714285716;0.0;0.1578947368421053;0.16666666666666663;0.22499999999999998;0.22499999999999998;0.22499999999999998
GO:0006491;0.0;0.0;0.0;0.6190476190476191;0.0;0.0;0.5789473684210527;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6190476190476191;0.11111111111111116;0.2666666666666667;0.0;0.0;0.05882352941176472;0.0;0.10526315789473684;0.28125;1.0;0.0;0.08333333333333337;0.07692307692307687;0.4117647058823529;0.0;0.0;0.0;0.09999999999999998;0.0;0.26086956521739135;0.29729729729729726;0.6190476190476191;0.6190476190476191;0.6190476190476191
GO:0060296;0.0;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.0;0.12;0.08695652173913049;0.12;0.12;0.08510638297872342;0.0;0.13043478260869568;0.0;0.0;0.0;0.0;0.0;0.1515151515151515;0.0;0.21052631578947367;0.0;0.0;1.0;0.0;0.0;0.0;0.1333333333333333;0.1428571428571429;0.0;0.0;0.09677419354838712;0.0;0.0;0.0;0.0;0.0
GO:1905515;0.0;0.0;0.0;0.0625;0.0;0.0;0.0714285714285714;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.33333333333333337;0.11764705882352944;0.0;0.0;0.05882352941176472;0.0;0.10526315789473684;0.05128205128205132;0.08333333333333337;0.0;1.0;0.2727272727272727;0.09090909090909094;0.0;0.0;0.0;0.2941176470588235;0.0;0.07407407407407407;0.04347826086956519;0.0625;0.0625;0.0625
GO:0007288;0.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.06666666666666665;0.0;0.0;0.17647058823529416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05882352941176472;0.2941176470588235;0.10526315789473684;0.0;0.0;0.05555555555555558;0.0;0.09523809523809523;0.04878048780487809;0.07692307692307687;0.0;0.2727272727272727;1.0;0.08333333333333337;0.0;0.0;0.0;0.26315789473684215;0.0;0.06896551724137934;0.04166666666666663;0.05882352941176472;0.05882352941176472;0.05882352941176472
GO:0006139;0.0;0.0;0.0;0.28;0.0;0.0;0.33333333333333337;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28;0.125;0.3076923076923077;0.0;0.0;0.0625;0.0;0.11764705882352944;0.3928571428571429;0.4117647058823529;0.0;0.09090909090909094;0.08333333333333337;1.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.2857142857142857;0.17948717948717952;0.28;0.28;0.28
GO:0006357;0.0;0.10344827586206895;0.0;0.0;0.0;0.0;0.0;0.0;0.06666666666666665;0.0;0.28;0.5428571428571429;0.10344827586206895;0.28;0.5277777777777778;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.17391304347826086;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;1.0;0.2727272727272727;0.0;0.0;0.05555555555555558;0.0;0.0;0.0;0.0;0.0
GO:0010629;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.2941176470588235;0.1578947368421053;0.1578947368421053;0.2941176470588235;0.25;0.0;0.4285714285714286;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.2142857142857143;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.2727272727272727;1.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.0
GO:0006888;0.19999999999999996;0.0;0.36363636363636365;0.0;0.17647058823529416;0.25;0.0;0.2592592592592593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.38888888888888884;0.0;0.14814814814814814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002503;0.0;0.0;0.0;0.0714285714285714;0.0;0.0;0.08333333333333337;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0714285714285714;0.4545454545454546;0.15384615384615385;0.0;0.0;0.06666666666666665;0.0;0.1333333333333333;0.05714285714285716;0.09999999999999998;0.0;0.2941176470588235;0.26315789473684215;0.11111111111111116;0.0;0.0;0.0;1.0;0.0;0.08695652173913049;0.04761904761904767;0.0714285714285714;0.0714285714285714;0.0714285714285714
GO:0014824;0.0;0.06666666666666665;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.06666666666666665;0.038461538461538436;0.06666666666666665;0.06666666666666665;0.037735849056603765;0.0;0.0714285714285714;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.0;0.07999999999999996;0.0;0.0;0.09677419354838712;0.0;0.0;0.0;0.05555555555555558;0.07692307692307687;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0019852;0.0;0.0;0.0;0.19354838709677424;0.0;0.0;0.2222222222222222;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19354838709677424;0.09523809523809523;0.2222222222222222;0.0;0.0;0.05405405405405406;0.0;0.09090909090909094;0.1578947368421053;0.26086956521739135;0.0;0.07407407407407407;0.06896551724137934;0.2857142857142857;0.0;0.0;0.0;0.08695652173913049;0.0;1.0;0.1333333333333333;0.19354838709677424;0.19354838709677424;0.19354838709677424
GO:0030433;0.0;0.0;0.0;0.24444444444444446;0.0;0.0;0.2682926829268293;0.0;0.0;0.052631578947368474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24444444444444446;0.050000000000000044;0.10810810810810811;0.0;0.0;0.0357142857142857;0.0;0.04878048780487809;0.16666666666666663;0.29729729729729726;0.0;0.04347826086956519;0.04166666666666663;0.17948717948717952;0.0;0.0;0.0;0.04761904761904767;0.0;0.1333333333333333;1.0;0.24444444444444446;0.24444444444444446;0.24444444444444446
GO:0036511;0.0;0.0;0.0;1.0;0.0;0.0;0.6521739130434783;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.07692307692307687;0.17391304347826086;0.0;0.0;0.04761904761904767;0.0;0.07407407407407407;0.22499999999999998;0.6190476190476191;0.0;0.0625;0.05882352941176472;0.28;0.0;0.0;0.0;0.0714285714285714;0.0;0.19354838709677424;0.24444444444444446;1.0;0.9090909090909091;1.0
GO:1904382;0.0;0.0;0.0;0.9090909090909091;0.0;0.0;0.6521739130434783;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9090909090909091;0.07692307692307687;0.17391304347826086;0.0;0.0;0.04761904761904767;0.0;0.07407407407407407;0.22499999999999998;0.6190476190476191;0.0;0.0625;0.05882352941176472;0.28;0.0;0.0;0.0;0.0714285714285714;0.0;0.19354838709677424;0.24444444444444446;0.9090909090909091;1.0;0.9090909090909091
