;GO:0070904;GO:0040015;GO:0015851;GO:0036510;GO:1903441;GO:0015031;GO:0006486;GO:0043001;GO:0042311;GO:0045444;GO:0045345;GO:0045944;GO:0040018;GO:0045348;GO:0000122;GO:0006814;GO:0032966;GO:0036509;GO:0031497;GO:0016310;GO:0019886;GO:0032402;GO:0038108;GO:0015882;GO:0060333;GO:0006351;GO:0006491;GO:0060296;GO:1905515;GO:0007288;GO:0006139;GO:0006357;GO:0010629;GO:0006888;GO:0002503;GO:0014824;GO:0019852;GO:0030433;GO:0036511;GO:1904382;GO:0036512
GO:0070904;1.0;0.0;0.10010822629768673;0.0;0.030678375030296367;0.10010822629768673;0.0;0.052032283159509585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10010822629768673;0.0;0.0;0.0;0.0;0.0;0.04844020545979398;0.0;0.2272117244759152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06798066277839653;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0040015;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023089616758702965;0.0;0.030320999158769627;0.0030507844279764845;0.25218882393731784;0.030320999158769627;0.004334589126298501;0.0;0.054598448075228866;0.0;0.0;0.0;0.0;0.0;0.054598448075228866;0.0;0.03062282381636306;0.0;0.0;0.03062282381636306;0.0;0.0;0.0;0.01796646261110231;0.054598448075228866;0.0;0.0;0.023089616758702965;0.0;0.0;0.0;0.0;0.0
GO:0015851;0.10010822629768673;0.0;1.0;0.0;0.03381275245383242;0.20177045572443983;0.0;0.052032283159509585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21836919356317136;0.0;0.0;0.0;0.0;0.0;0.04844020545979398;0.0;0.052326798749964896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15186325336566142;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0036510;0.0;0.0;0.0;1.0;0.0;0.0;0.5857616926985851;0.0;0.0;0.013415390437997334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.994476968744238;0.013415390437997334;0.05499733545552594;0.0;0.0;0.013415390437997334;0.0;0.013415390437997334;0.052364803152556746;0.37738170104954355;0.0;0.013415390437997334;0.013415390437997334;0.05499733545552594;0.0;0.0;0.0;0.013415390437997334;0.0;0.05499733545552594;0.074234590064583;0.994476968744238;0.49889727165289144;0.994476968744238
GO:1903441;0.030678375030296367;0.0;0.03381275245383242;0.0;1.0;0.0749261758454739;0.0;0.14125224620521853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03381275245383242;0.0;0.0;0.0;0.0;0.0;0.036808286436385604;0.0;0.016035656764236978;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.056934195797173015;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0015031;0.10010822629768673;0.0;0.20177045572443983;0.0;0.0749261758454739;1.0;0.0;0.2578786025570099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.04844020545979398;0.0;0.052326798749964896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006486;0.0;0.0;0.0;0.5857616926985851;0.0;0.0;1.0;0.0;0.0;0.01934375686286401;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5857616926985851;0.01934375686286401;0.07930109004832495;0.0;0.0;0.01934375686286401;0.0;0.01934375686286401;0.052364803152556746;0.25716895651413524;0.0;0.01934375686286401;0.01934375686286401;0.07930109004832495;0.0;0.0;0.0;0.01934375686286401;0.0;0.07930109004832495;0.074234590064583;0.5857616926985851;0.2951569433962141;0.5857616926985851
GO:0043001;0.052032283159509585;0.0;0.052032283159509585;0.0;0.14125224620521853;0.2578786025570099;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03533365064863204;0.0;0.0;0.0;0.0;0.0;0.03533365064863204;0.0;0.052032283159509585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06621819296308487;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042311;0.0;0.023089616758702965;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.022862040891958917;0.0023002922159567813;0.02314962036468448;0.022862040891958917;0.0018330924277329649;0.0;0.03164802413249031;0.0;0.0;0.0;0.0;0.0;0.031345330908103874;0.0;0.08340502413664448;0.0;0.0;0.03520328626279514;0.0;0.0;0.0;0.013546717268387652;0.057027937210525834;0.0;0.0;0.5383329015405643;0.0;0.0;0.0;0.0;0.0
GO:0045444;0.0;0.0;0.0;0.013415390437997334;0.0;0.0;0.01934375686286401;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013415390437997334;0.08894595627813458;0.1379723158137202;0.0;0.0;0.02363438728521549;0.0;0.11153179167231024;0.005791764842280598;0.03483302314719772;0.0;0.024263357034946993;0.03629149989017136;0.03497494757407157;0.0;0.0;0.0;0.0738188246198382;0.0;0.029113400351202016;0.005583783830241369;0.013415390437997334;0.006759823466611707;0.013415390437997334
