;GO:0070904;GO:0040015;GO:0015851;GO:0036510;GO:1903441;GO:0015031;GO:0006486;GO:0043001;GO:0042311;GO:0045444;GO:0045345;GO:0045944;GO:0040018;GO:0045348;GO:0000122;GO:0006814;GO:0032966;GO:0036509;GO:0031497;GO:0016310;GO:0019886;GO:0032402;GO:0038108;GO:0015882;GO:0060333;GO:0006351;GO:0006491;GO:0060296;GO:1905515;GO:0007288;GO:0006139;GO:0006357;GO:0010629;GO:0006888;GO:0002503;GO:0014824;GO:0019852;GO:0030433;GO:0036511;GO:1904382;GO:0036512
GO:0070904;1.0;0.0;0.6666666666666666;0.0;0.23529411764705882;0.5882352941176471;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.631578947368421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0040015;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.4;0.3157894736842105;0.8571428571428571;0.4;0.42105263157894735;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.13333333333333333;0.0;0.0;0.25;0.0;0.0;0.0;0.3333333333333333;0.5714285714285714;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0
GO:0015851;0.6666666666666666;0.0;1.0;0.0;0.2857142857142857;0.7142857142857143;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0036510;0.0;0.0;0.0;1.0;0.0;0.0;0.7;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9166666666666666;0.2222222222222222;0.3333333333333333;0.0;0.0;0.17391304347826086;0.0;0.2;0.36363636363636365;0.631578947368421;0.0;0.1;0.19047619047619047;0.35294117647058826;0.0;0.0;0.0;0.2;0.0;0.3157894736842105;0.43478260869565216;0.9166666666666666;0.8695652173913043;0.9166666666666666
GO:1903441;0.23529411764705882;0.0;0.2857142857142857;0.0;1.0;0.5;0.0;0.7058823529411765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.35294117647058826;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0015031;0.5882352941176471;0.0;0.7142857142857143;0.0;0.5;1.0;0.0;0.9411764705882353;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006486;0.0;0.0;0.0;0.7;0.0;0.0;1.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.14285714285714285;0.42857142857142855;0.0;0.0;0.10526315789473684;0.0;0.125;0.1111111111111111;0.6666666666666666;0.0;0.125;0.11764705882352941;0.46153846153846156;0.0;0.0;0.0;0.125;0.0;0.4;0.5263157894736842;0.7;0.5263157894736842;0.7
GO:0043001;0.5555555555555556;0.0;0.6666666666666666;0.0;0.7058823529411765;0.9411764705882353;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.42105263157894735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042311;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.11764705882352941;0.09523809523809523;0.125;0.11764705882352941;0.09523809523809523;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.11764705882352941;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.1;0.125;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
GO:0045444;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.3076923076923077;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.36363636363636365;0.36363636363636365;0.0;0.0;0.25;0.0;0.3076923076923077;0.13333333333333333;0.3333333333333333;0.0;0.15384615384615385;0.2857142857142857;0.4;0.0;0.0;0.0;0.3076923076923077;0.0;0.3333333333333333;0.25;0.23529411764705882;0.25;0.23529411764705882
