;GO:0050718;GO:0007257;GO:0007254;GO:0042531;GO:0051092;GO:0003333;GO:0032727;GO:0032728;GO:0032729;GO:0034105;GO:0032722;GO:0019886;GO:0050830;GO:0014732;GO:0033138;GO:1904100;GO:0007260;GO:0050729;GO:0006695;GO:0051260;GO:0007265;GO:0033091;GO:0000077;GO:0070431;GO:0001558;GO:0008284;GO:0043123;GO:0043001;GO:0045944;GO:0006027;GO:0002223;GO:0032825;GO:0000165;GO:0046641;GO:0048662;GO:0050691;GO:0050852;GO:0050731;GO:0006396;GO:0007249;GO:0032819;GO:0001779;GO:0010800;GO:0032012;GO:0001938;GO:0015812;GO:0071305;GO:0018108;GO:0032092;GO:0006004;GO:1904417;GO:0043029;GO:0097202;GO:0001866;GO:0031398;GO:0032760;GO:0034142;GO:0043312;GO:0042102;GO:0045580;GO:0043161;GO:0032515;GO:0031663;GO:0010469;GO:0032755;GO:0030212;GO:0045627;GO:0034134;GO:0044257;GO:0006986;GO:0000122;GO:0001961;GO:0043330;GO:0032740;GO:0070427;GO:0050778;GO:0032743;GO:0016139;GO:0060333;GO:0070936;GO:0006351;GO:0051085;GO:0048469;GO:0031929;GO:0006511;GO:0006357;GO:0032735;GO:0071223;GO:0043066;GO:0045087;GO:0042098;GO:0043065;GO:0070374;GO:0035723;GO:0019377;GO:0070534;GO:0070498;GO:0071224;GO:0035725;GO:0071225
GO:0050718;1.0;0.1578239305892019;0.16309224205318698;0.19399794789789737;0.22082649459813797;0.0;0.3850543635747897;0.3849795234159284;0.3989798817574699;0.3353910277262426;0.39902842953345297;0.0;0.0;0.0;0.2363444301683101;0.2214936852602261;0.0;0.22592042100133874;0.0;0.0;0.25104155989754273;0.23610740218620258;0.21566677619953084;0.20909572313120525;0.26569364397079004;0.3543697574311593;0.2925432665244614;0.0;0.21739188756698727;0.0;0.21417209072535384;0.3025939344726538;0.1794984922269952;0.23029861408679325;0.24918650645002594;0.18223594963133727;0.23660125975715804;0.23627759273823096;0.0;0.2559672312968313;0.26334869406282835;0.0;0.23644742107685304;0.23944858764646854;0.3293177083157919;0.0;0.0;0.0;0.13791185689654567;0.0;0.24208182413834872;0.1351595634446626;0.194928748084751;0.0;0.25793421781658127;0.38480988509867037;0.22057627932247215;0.0;0.24199695429659707;0.25750745009379256;0.0;0.15657701352937334;0.2558432228642749;0.24773506413030158;0.398925962360938;0.0;0.21656074587429794;0.22060554705982058;0.0;0.0;0.1569387957601897;0.29350081585247595;0.0;0.39924263956840705;0.20911720671120287;0.2383037208060917;0.3991145660215421;0.0;0.25088001496125145;0.0;0.0;0.0;0.0;0.25602157161108835;0.0;0.20068135749497848;0.3991102806488867;0.0;0.2389526172015894;0.0;0.0;0.327945429761063;0.20209892420811879;0.2509688934520816;0.0;0.0;0.25090135193549895;0.0;0.0;0.0
GO:0007257;0.1578239305892019;1.0;0.1140282950562394;0.7125020204435809;0.310135327617113;0.0;0.14086869678370137;0.14085202203981936;0.14392787153500627;0.14733450225377792;0.1439383873420119;0.0;0.0;0.0;0.6232412413853057;0.4522668452016941;0.0;0.21199669743614155;0.0;0.0;0.15101958213841607;0.16239999053706142;0.1374563557258281;0.20297734070439907;0.15620150680751396;0.21078429740239338;0.41330945748192593;0.0;0.33750473130643366;0.0;0.20631742419739768;0.16618128914966127;0.1218126043046031;0.1596305840261438;0.15034627654569488;0.16098779132973495;0.1997503129800709;0.6231200395388391;0.0;0.1527883009953952;0.17483978457470797;0.0;0.6234279614104833;0.27207812134302495;0.20165939489898363;0.0;0.0;0.0;0.1329640483468939;0.0;0.313579098979653;0.07999260292567308;0.4476742889487154;0.0;0.5020106068828223;0.14081421642870295;0.21045908799510885;0.0;0.1651648068240678;0.13937252054780644;0.0;0.34598633765471215;0.1527441086043434;0.2791162863118911;0.14391619099687228;0.0;0.1633974242728056;0.2104778343478654;0.0;0.0;0.21827581920110198;0.3706833319141763;0.0;0.1439847746133801;0.20299158451357988;0.19501642872206215;0.1439570426258512;0.0;0.1509611058242907;0.0;0.0;0.0;0.0;0.15280766059826054;0.0;0.25805398157627235;0.14395611458369992;0.0;0.14655914832587463;0.0;0.0;0.2011439869374661;0.766372525113092;0.15099328192423242;0.0;0.0;0.15096883113802645;0.0;0.0;0.0
GO:0007254;0.16309224205318698;0.1140282950562394;1.0;0.1398951063585166;0.18327294528854926;0.0;0.18214363286264992;0.1821088536719636;0.18861086446366973;0.19602120707114912;0.18863339643495544;0.0;0.14910853043687022;0.11349020680140136;0.17004976197854857;0.15949004868726702;0.7057467717869526;0.17796411111708432;0.18168541838516744;0.13480567818950584;0.39699649382237057;0.16988135217374403;0.4142555314188902;0.2797007539351241;0.2605989428343186;0.25338569495166513;0.20986042514622075;0.0;0.15657051087917012;0.2907449067159464;0.25786950521582935;0.17561841498703595;0.9007163889646101;0.16575285191745964;0.24469984689353771;0.17908368992115858;0.2844850678993991;0.1700022740109504;0.38714825902460254;0.4046419416449946;0.18920882225378707;0.1258214574196238;0.1701229363203662;0.23530282608138028;0.2357834552903924;0.0;0.16757965933274788;0.7154106152186369;0.13525729353508908;0.23576300514353665;0.17412492588375397;0.13260891675803976;0.34329154664265915;0.12083375852449657;0.1853717303559862;0.18203001966923651;0.26547646963172855;0.1058584978078678;0.1740646624524044;0.21690361330775051;0.44342670169191184;0.1547936249795964;0.36415616214620194;0.24330005432569013;0.1885858393012579;0.3835917401961089;0.12615025001761396;0.26551122050803755;0.5110289301121539;0.16745008939124276;0.1551472035487922;0.21053669663774002;0.11959867676792811;0.1887328143042845;0.27972912458755306;0.18754209486089493;0.18867337381602534;0.1755737597205652;0.35721979216145777;0.6118075714299953;0.3451060195797464;0.14263538908351503;0.14418553035864146;0.4047262563670838;0.4698544982485724;0.19776115532995453;0.18867138491051977;0.1951858613002134;0.23482386403638764;0.1671570815972953;0.12912892993105446;0.23481791333078833;0.14567423669034565;0.35734404873285147;0.2900400084562296;0.611841150420677;0.35724962246321507;0.17451088618475807;0.0;0.1800534068780113
GO:0042531;0.19399794789789737;0.7125020204435809;0.1398951063585166;1.0;0.33680221764757534;0.0;0.1854352044182074;0.18540631104218566;0.19077289941635622;0.19680442586112187;0.1907913749286501;0.0;0.0;0.0;0.7713428996988484;0.5539384236364004;0.0;0.24739200174749118;0.0;0.0;0.19999529773173685;0.2009583784409656;0.17688169720529578;0.2283850727984969;0.20918547574642615;0.28068557194994287;0.5307190479059732;0.0;0.412167102761964;0.0;0.23307127070796177;0.2067806004529854;0.1517959553440213;0.19673488237090558;0.19881617832619516;0.18064962109791768;0.2533713957320138;0.8145255427731466;0.0;0.20310905322423983;0.22035940138265098;0.0;0.7716289249802798;0.35703628395738407;0.26473407474427785;0.0;0.0;0.0;0.1084907635576427;0.0;0.3658685155918205;0.10678023632048489;0.4562822571533932;0.0;0.6304532020064167;0.18534081089956167;0.23893439326439567;0.0;0.20520912839960795;0.18006742700973793;0.0;0.37637217082610286;0.20303096518986055;0.3348633726813958;0.19075237858577052;0.0;0.1932677621643726;0.23896106423716043;0.0;0.0;0.26617960032868143;0.4762671526496178;0.0;0.19087288449783618;0.2284049778884304;0.25819764407939094;0.19082415307528144;0.0;0.19989275650723895;0.0;0.0;0.0;0.0;0.20314326636377167;0.0;0.32779785644669573;0.19082252239940897;0.0;0.1922469321159784;0.0;0.0;0.2638465369586291;0.8863549627678807;0.1999491757670322;0.0;0.0;0.19990630176601615;0.0;0.0;0.0
GO:0051092;0.22082649459813797;0.310135327617113;0.18327294528854926;0.33680221764757534;1.0;0.0;0.27680646719119073;0.27674208984972926;0.2888714219645798;0.30292936057645176;0.28891378566767245;0.0;0.0;0.0;0.41999259471304884;0.5196673974040719;0.0;0.26910824272169254;0.0;0.0;0.3022748537652944;0.23135857779668864;0.25242160498255334;0.23727614697268049;0.3237737554881722;0.37170893520730847;0.2959555595790459;0.0;0.6969057523896641;0.0;0.2438344919565464;0.24035470811339668;0.20425167608237993;0.22493938582232206;0.2995894179932912;0.21733885540701559;0.27333455416536795;0.41985820135881097;0.0;0.3094448802796575;0.2620247440093566;0.0;0.4201997032478588;0.28562410499876834;0.34035108340923664;0.0;0.0;0.0;0.2762840987662094;0.0;0.31605976989509965;0.16412596975165128;0.3907823005564768;0.0;0.46393395725163455;0.2765961855546504;0.2521699784212291;0.0;0.23790953661316355;0.25895967470488046;0.0;0.3742628363985412;0.30926366069779365;0.3483333592623949;0.2888243733638517;0.0;0.16558983572302124;0.25220823151384086;0.0;0.0;0.6566213835733777;0.29708774516953507;0.0;0.289100734640574;0.23730381196349992;0.286864606932752;0.28898895519548834;0.0;0.30204067413916436;0.0;0.0;0.0;0.0;0.3095243019963837;0.0;0.8683207660314634;0.28898521528214915;0.0;0.2849186854114812;0.0;0.0;0.3386600144599555;0.3524190229415345;0.3021695070371154;0.0;0.0;0.3020716012316681;0.0;0.0;0.0
GO:0003333;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3168646685030099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7530307256207672;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23706651818167257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4706834832793734;0.0
GO:0032727;0.3850543635747897;0.14086869678370137;0.18214363286264992;0.1854352044182074;0.27680646719119073;0.0;1.0;0.867077670550469;0.7846966181783397;0.6861996922984998;0.7848844295989504;0.0;0.0;0.0;0.24636341100681955;0.22377883687385436;0.0;0.4209565208280386;0.0;0.0;0.3744816079317934;0.24599169055369083;0.2834425958746365;0.25442934659168426;0.4198161521104282;0.49404196871108136;0.3465823054179085;0.0;0.21778383430284018;0.0;0.26394994705779345;0.34829373608297454;0.21032687786344145;0.23699826032422902;0.369101028662579;0.3414464843161205;0.3091153546600312;0.2462585547051557;0.0;0.38914534895952885;0.2913302990842501;0.0;0.2465250444996538;0.3420530349730011;0.4284290390343109;0.0;0.0;0.0;0.2872535036437891;0.0;0.25547745400667454;0.2755655983409049;0.18666551534464135;0.0;0.28187798161986477;0.7317046412707857;0.2763150897761455;0.0;0.2553409863959118;0.3594204280951423;0.0;0.17167121813069697;0.3887692832607375;0.3649435906659896;0.7844880779460055;0.0;0.21657607127944833;0.27637253367619913;0.0;0.0;0.1722426891382175;0.348527577879943;0.0;0.7857136482575241;0.2544691302360357;0.4660852007697865;0.7852177651037549;0.0;0.3740100203144138;0.0;0.0;0.0;0.0;0.38931025475094916;0.0;0.251094552434401;0.7852011780535024;0.0;0.34072686692841103;0.0;0.0;0.42508741241829445;0.19629582501371534;0.3742694055660504;0.0;0.0;0.374072274639307;0.0;0.0;0.0
GO:0032728;0.3849795234159284;0.14085202203981936;0.1821088536719636;0.18540631104218566;0.27674208984972926;0.0;0.867077670550469;1.0;0.7843858714505179;0.6859056955036901;0.7845735341328623;0.0;0.0;0.0;0.24631241406908597;0.22373676053469854;0.0;0.4208076524490294;0.0;0.0;0.3743346256752695;0.24594084737537708;0.28335838356086884;0.25437495608014005;0.41963143736016467;0.4938369332402579;0.3464813875920953;0.0;0.21774398200294826;0.0;0.26389141033257496;0.3482179787770545;0.21028050454206723;0.23695106647344996;0.36895823896129526;0.34132428627250566;0.30903507418376447;0.2462076011639584;0.0;0.3889866328759571;0.29125898971703157;0.0;0.24647398063101636;0.34193040247285994;0.4282748395043227;0.0;0.0;0.0;0.287126091358805;0.0;0.25542261450310677;0.2754483414237612;0.18663623732801118;0.0;0.2818112239716775;0.73143444071591;0.27625094076626205;0.0;0.2552862054573152;0.35930951594365806;0.0;0.17164032291522333;0.38861087372938724;0.3648039989172717;0.7841774963310637;0.0;0.2165467765249898;0.2763083579944142;0.0;0.0;0.17221158790676083;0.34842552419297107;0.0;0.7854020956619863;0.25441472271552135;0.4659027094808318;0.7849066055632191;0.0;0.37386340794414086;0.0;0.0;0.0;0.0;0.3891514041500046;0.0;0.25102846259846767;0.7848900316561789;0.0;0.3406051833285348;0.0;0.0;0.42493560850769413;0.19626344835129286;0.3741225898065232;0.0;0.0;0.3739256134670035;0.0;0.0;0.0
GO:0032729;0.3989798817574699;0.14392787153500627;0.18861086446366973;0.19077289941635622;0.2888714219645798;0.0;0.7846966181783397;0.7843858714505179;1.0;0.7434093719152409;0.8450020518618053;0.0;0.0;0.0;0.2558749061679608;0.2315987161086707;0.0;0.44950736401437086;0.0;0.0;0.40288352923442977;0.25547395255068295;0.29941912236536183;0.26458668870139834;0.45584172835693815;0.5338358664105133;0.36570653709451445;0.0;0.22518341176666903;0.0;0.27489803037520943;0.3624512239954369;0.21899794458262034;0.24578746913129812;0.3966626170429211;0.3649015161802847;0.3242380587863848;0.255761798935652;0.0;0.4199064673981611;0.30472518085252853;0.0;0.2560492655553694;0.3655943452818669;0.4580381551388428;0.0;0.0;0.0;0.31212055635813607;0.0;0.26572033819677177;0.2983698908338892;0.19207530669781386;0.0;0.29439908181078395;0.7836819734606245;0.2883363178586952;0.0;0.2655727115615419;0.38050856152629814;0.0;0.17740445280923464;0.41946863087434577;0.3918651423677769;0.8445426762067242;0.0;0.2219673340783693;0.2883988693022337;0.0;0.0;0.17801479942623555;0.36787308171778077;0.0;0.8459632397954198;0.26462971250991024;0.5013421228149928;0.8453884186622633;0.0;0.40233774755221835;0.0;0.0;0.0;0.0;0.42009848095623326;0.0;0.2635523689148265;0.8453691921366039;0.0;0.3640797565106294;0.0;0.0;0.4542207399779797;0.20228716943876582;0.4026379285363146;0.0;0.0;0.40240979026998847;0.0;0.0;0.0
GO:0034105;0.3353910277262426;0.14733450225377792;0.19602120707114912;0.19680442586112187;0.30292936057645176;0.0;0.6861996922984998;0.6859056955036901;0.7434093719152409;1.0;0.7436179386488309;0.0;0.0;0.0;0.26684373876566936;0.24054854167603423;0.0;0.4844938890902418;0.0;0.0;0.4382746562983664;0.2664077015027855;0.3185355138129316;0.2763322919098682;0.5016778110297883;0.5839120069830847;0.38853287211902904;0.0;0.233635235501317;0.0;0.28759893322552293;0.3788471270765984;0.2290520332929995;0.2558914183372566;0.43092276493201087;0.3936957063769957;0.34205510741143735;0.2667207286612836;0.0;0.458494750301678;0.3204104019697548;0.0;0.2670333729648832;0.39450231194372604;0.49441897499322834;0.0;0.0;0.0;0.34380949194780625;0.0;0.27756906124043446;0.3271992298314301;0.1981907887582654;0.0;0.30901378500725113;0.6852398097136306;0.3023409605106376;0.0;0.2774079794372548;0.4058624804774634;0.0;0.18394510841635836;0.4579727941963971;0.42526668440998244;0.7431778057337359;0.0;0.22801051669638273;0.30240973655494136;0.0;0.0;0.18460137318007652;0.39097922075494207;0.0;0.7445390009600513;0.27637922069189447;0.5452569414905818;0.7439881538689689;0.0;0.4376288519472871;0.0;0.0;0.0;0.0;0.45872368612393233;0.0;0.2782508317311751;0.7439697303733891;0.0;0.39273931054449285;0.0;0.0;0.48997400385605966;0.20908170968245418;0.4379840265734747;0.0;0.0;0.4377140887678217;0.0;0.0;0.0
