;GO:0036376;GO:0032692;GO:1904179;GO:0009313;GO:0006682;GO:0042136;GO:1902714;GO:0003333;GO:0009436;GO:0019481;GO:0019482;GO:0071417;GO:0050435;GO:0035435;GO:0042426;GO:0046628;GO:1904064;GO:0065003;GO:0050728;GO:0006212;GO:0006210;GO:1903017;GO:1904985;GO:0046500;GO:1904468;GO:0006579;GO:0007269;GO:0090181;GO:0032715;GO:0006569;GO:0001558;GO:2000649;GO:0034971;GO:0035543;GO:0015711;GO:0051259;GO:0072615;GO:0036112;GO:0045429;GO:0090314;GO:0046477;GO:0022900;GO:0043124;GO:0045944;GO:0008206;GO:0043401;GO:0006544;GO:0032703;GO:0072488;GO:0071398;GO:1990822;GO:0043252;GO:0033477;GO:0035774;GO:0032787;GO:1905695;GO:0034162;GO:0070858;GO:0055089;GO:0008295;GO:0045956;GO:0046135;GO:0071267;GO:0010804;GO:0010248;GO:0050900;GO:0051957;GO:0018003;GO:0015812;GO:0032414;GO:0015811;GO:0015874;GO:2001250;GO:0015872;GO:0006487;GO:0006520;GO:1901787;GO:0045329;GO:0046415;GO:0006367;GO:0006637;GO:0051289;GO:0015747;GO:0035356;GO:0015760;GO:0032088;GO:0034142;GO:0038185;GO:0043312;GO:0042742;GO:0007589;GO:1990573;GO:0097055;GO:0007219;GO:0010628;GO:0051692;GO:0001080;GO:0015879;GO:0015697;GO:2001275;GO:0034255;GO:1905004;GO:0000122;GO:0006855;GO:0019265;GO:0071638;GO:0015721;GO:0016139;GO:1905012;GO:0007043;GO:0006633;GO:0006479;GO:0071222;GO:0043066;GO:0045087;GO:0006749;GO:0006508;GO:0015739;GO:0035725;GO:0033388;GO:0050666
GO:0036376;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.469684252882403;0.0;0.0;0.0;0.0;0.0;0.45976472099580507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21689499133479298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47948497909638094;0.0;0.1771791552052587;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46941988279630176;0.0;0.40012195554935;0.38465365332670653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4136592680070701;0.0;0.0;0.0;0.3521724405000589;0.0;0.3364527838668297;0.1850877680383286;0.0;0.42603812248379735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3620679237333164;0.0;0.1900500765782982;0.0;0.0;0.0;0.2675829823875822;0.0;0.22716542542615487;0.5071480442709414;0.0;0.0;0.0;0.0;0.0;0.4084196352969493;0.4303294045476299;0.0;0.0;0.0;0.0;0.42480825890055973;0.0;0.0;0.38661743689124095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3413579828728113;0.8252998204904982;0.0;0.0
GO:0032692;0.0;1.0;0.2519451023042632;0.0;0.0;0.057239446015359643;0.5665169132565911;0.0;0.0;0.0;0.04812204084235155;0.0;0.0;0.0;0.04946728468493297;0.06053416800930507;0.07152345198080719;0.0;0.2157594700016555;0.0;0.0;0.04402833034632626;0.15364609356339146;0.0;0.5999666600511528;0.0;0.05679703344914866;0.06673327940732447;0.6787162610415288;0.0;0.07976427251785417;0.0664192882392607;0.0;0.05047470214886026;0.0;0.0;0.0;0.0;0.0648427035668068;0.06395072651743533;0.0;0.0;0.19899294906442935;0.08904538861234901;0.0;0.07197244917469105;0.053737924558738465;0.6497066395927772;0.0;0.0;0.0;0.0;0.0;0.0637881086933065;0.0;0.05047470214886026;0.06082305747289283;0.1679319549836672;0.05253630019096543;0.0;0.06207120332118121;0.0;0.0;0.18894609590665712;0.0;0.0;0.06135745221475807;0.0;0.0;0.06946114734606301;0.0;0.0;0.05047470214886026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0499986673238072;0.0;0.20971210609111937;0.061096950319903746;0.05047470214886026;0.0;0.0;0.05962484775427497;0.0;0.0;0.07141994476009819;0.09383164882945687;0.0;0.05047470214886026;0.0;0.0;0.06160591861795575;0.05047470214886026;0.0;0.2615391669815396;0.0;0.04598425559910885;0.5935902527563381;0.0;0.0;0.05047470214886026;0.0;0.0;0.0;0.0;0.26376745245537464;0.0;0.0;0.0;0.0;0.0;0.0;0.05271700259003229
GO:1904179;0.0;0.2519451023042632;1.0;0.0;0.0;0.050586063916106476;0.21964851287019974;0.0;0.0;0.0;0.04333071161169873;0.0;0.0;0.0;0.0444183823966275;0.14773899885646044;0.17119649168320852;0.0;0.06206261774415747;0.0;0.0;0.03998325582277077;0.04583737136342332;0.0;0.23128111808868643;0.0;0.05024021315068524;0.05886029312616818;0.2581466448449659;0.0;0.06876966078030491;0.05861588340091452;0.0;0.1254435903369808;0.0;0.0;0.0;0.0;0.1570448948192853;0.15513003047359342;0.0;0.0;0.05779849425911529;0.20678475662409268;0.0;0.0628987769089162;0.04783166482498269;0.24833380877543207;0.0;0.0;0.0;0.0;0.0;0.15478027408550074;0.0;0.1254435903369808;0.14836744472364796;0.04967494214054717;0.046877317196255174;0.0;0.1510752034086364;0.0;0.0;0.05520322069739838;0.0;0.0;0.1495282508988402;0.0;0.0;0.1668634807384881;0.0;0.0;0.1254435903369808;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.044846359756696506;0.0;0.06053416800930507;0.14896266840149655;0.04583737136342332;0.0;0.0;0.052440166578538464;0.0;0.0;0.06247639228086218;0.21614012004800973;0.0;0.1254435903369808;0.0;0.0;0.15006721298628606;0.04583737136342332;0.0;0.07329642448504918;0.0;0.04158973532777567;0.22907395829042382;0.0;0.0;0.04583737136342332;0.0;0.0;0.0;0.0;0.07382849285063744;0.0;0.0;0.0;0.0;0.0;0.0;0.04767906224485228
GO:0009313;0.0;0.0;0.0;1.0;0.08890789913217174;0.08851571846401486;0.0;0.0;0.3006615607302996;0.28105402289619125;0.08762462115340149;0.0;0.09072432403159109;0.0;0.3145049272647519;0.0;0.0;0.0;0.0;0.29311447037351107;0.3006615607302996;0.0;0.0;0.08902011444266006;0.0;0.3006615607302996;0.0;0.0;0.0;0.3255515834008619;0.0;0.0;0.08386451791683978;0.0;0.0;0.0;0.0;0.08223322299615328;0.0;0.0;0.3145049272647519;0.09905399157888349;0.0;0.0;0.10235292923487979;0.0;0.0974458835611689;0.0;0.0;0.0;0.0;0.0;0.07546610934548946;0.0;0.11944398478963385;0.0;0.0;0.0;0.0;0.08073094981614581;0.0;0.34421261743949444;0.09173772307064844;0.0;0.0;0.0;0.0;0.08386451791683978;0.0;0.0;0.0;0.0;0.0;0.0;0.10777411969338871;0.12235503643338552;0.07546610934548946;0.08343754300125235;0.08902011444266006;0.115796681280924;0.10324519057502313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07870447269891181;0.0;0.0;0.875260987231623;0.0;0.0;0.0;0.0;0.0;0.07546610934548946;0.0;0.0;0.08386451791683978;0.0;0.0;0.3255515834008619;0.0;0.0;0.11153483506350358;0.11301745233492858;0.0;0.0;0.0;0.09943248878743265;0.14012434732978218;0.0;0.0;0.08041384005621445;0.0
GO:0006682;0.0;0.0;0.0;0.08890789913217174;1.0;0.19921706540385337;0.0;0.0;0.07993741683173482;0.13481050032915814;0.14609702966372304;0.023994873880471394;0.4645301933576162;0.0;0.15527779152593074;0.0;0.0;0.027056814415865913;0.0;0.14538940644392565;0.1488887529816844;0.0;0.0;0.08755880998707267;0.0;0.1488887529816844;0.020104716632479723;0.0;0.0;0.1603487060287087;0.0;0.0;0.14022702535648998;0.0;0.0;0.024396489123918848;0.016643039333390182;0.0813262310247516;0.0;0.0;0.8672700602935464;0.10527632735468456;0.0;0.0;0.37204078455731654;0.021955692264695244;0.16127277616447147;0.0;0.0;0.020546003372359907;0.0;0.0;0.13481050032915814;0.0;0.11468349065505325;0.0;0.018924080213231;0.0;0.0;0.34711595511736115;0.0;0.41257387146002006;0.3685755035618855;0.0;0.0;0.023799256505014597;0.0;0.14022702535648998;0.0;0.0;0.0;0.0;0.0;0.0;0.1769920686634402;0.19877599658581221;0.07504348253737164;0.3579707318528711;0.16308410439352677;0.2579092285656922;0.10040429860010976;0.02111024600253506;0.0;0.01794624859974998;0.0;0.0;0.01900000024168065;0.016000171534896985;0.024392175685828594;0.0;0.0;0.018232653144588034;0.33895765577362097;0.021808253039854338;0.0;0.07852386591677614;0.016000171534896985;0.0;0.0;0.0;0.0;0.3258647970965145;0.0;0.0;0.33895765577362097;0.0;0.0;0.3917776611468311;0.0;0.02153993130446878;0.5163352834016267;0.1848799616947199;0.022163987464173293;0.0;0.0;0.5055899959155205;0.22469797751799467;0.0;0.0;0.3258647970965145;0.0
GO:0042136;0.0;0.057239446015359643;0.050586063916106476;0.08851571846401486;0.19921706540385337;1.0;0.0488275183326666;0.0;0.09164303766512875;0.0852680294757513;0.7310808696667391;0.029255821485784872;0.10390903883150593;0.0;0.7522524867347027;0.054833286627489874;0.06524303788766256;0.03393865280336244;0.06462923833633981;0.08918220677499235;0.09164303766512875;0.04543090646592387;0.04543090646592387;0.10180176201916338;0.0518152659525606;0.09164303766512875;0.6997360486586712;0.06068754358484867;0.05889724043116884;0.09982189340472254;0.07314579570137243;0.06038990706588258;0.08918220677499235;0.04543090646592387;0.0;0.02985505283567807;0.019014717308060945;0.09347302964220609;0.6967121913546668;0.05805406831047626;0.09617994658105215;0.1265673946395296;0.059397766853803706;0.08214705513920112;0.11054262447728574;0.06567146932875002;0.8197393900333252;0.056280514737958316;0.0;0.024285443679054212;0.0;0.0;0.0852680294757513;0.26355844755290087;0.14041456563320986;0.04543090646592387;0.055105080929504946;0.04980254021197056;0.2482877974382964;0.19229159496019915;0.056280514737958316;0.10601823234161324;0.2060448413564323;0.056280514737958316;0.0;0.028965539896865282;0.05560811567411395;0.08918220677499235;0.0;0.06327835131603732;0.0;0.0;0.04543090646592387;0.0;0.116933016813268;0.13441608185287748;0.0852680294757513;0.19921706540385337;0.10180176201916338;0.2654276126028425;0.11959075549776822;0.025077725012694282;0.0;0.2358591466822918;0.0;0.06273810362182702;0.05536285819130692;0.04543090646592387;0.02984859350655945;0.0;0.2832501844315497;0.021118291162118854;0.1819522452493727;0.06514430658673888;0.08683136597487325;0.08918220677499235;0.04543090646592387;0.0;0.0;0.05584211764983112;0.04543090646592387;0.17891512333887294;0.07910284470188902;0.0;0.79681499467262;0.05124478874305351;0.0;0.08585529799256175;0.04543090646592387;0.02568642700579884;0.25473117413637436;0.12316993385854276;0.026578851268839184;0.07981451059330587;0.0;0.11477801050772224;0.1344514801850371;0.0;0.0;0.17891512333887294;0.047516384737981664
GO:1902714;0.0;0.5665169132565911;0.21964851287019974;0.0;0.0;0.0488275183326666;1.0;0.0;0.0;0.0;0.042033967468315836;0.0;0.0;0.0;0.04305674331922361;0.05935430562821362;0.33700987663560344;0.0;0.18190863854620953;0.0;0.0;0.03887657039573098;0.14663273868011642;0.0;0.6946278214293719;0.0;0.048505218930194174;0.0567845705552097;0.5799816779827185;0.0;0.07494476427479244;0.31653075230304645;0.0;0.24943567285020246;0.0;0.0;0.0;0.0;0.06296430687631555;0.4410311608933273;0.0;0.0;0.1835702378531239;0.08201275140266337;0.0;0.06878723786738072;0.04625642861732615;0.5586658171767607;0.0;0.0;0.0;0.0;0.0;0.49676084206805876;0.0;0.05064502466817386;0.0595985606966608;0.15854165387353428;0.04536331797678813;0.0;0.42357288473198434;0.0;0.0;0.17560076801480573;0.0;0.0;0.2957546105026262;0.0;0.0;0.32879130617945784;0.0;0.0;0.05064502466817386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04345876494764459;0.0;0.17759099292145292;0.059829841314888735;0.05064502466817386;0.0;0.0;0.0505527534658374;0.0;0.0;0.06834256379738393;0.07528547071581024;0.0;0.05064502466817386;0.0;0.0;0.2967855260472537;0.05064502466817386;0.0;0.23064923787746175;0.0;0.04039366288825493;0.5166659806073272;0.0;0.0;0.05064502466817386;0.0;0.0;0.0;0.0;0.2322501489901752;0.0;0.0;0.0;0.0;0.0;0.0;0.05262136121035541
GO:0003333;0.469684252882403;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6753508754438292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24747804682145402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8118643286123306;0.0;0.31799703399142004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47226232228471005;0.0;0.8335188675881539;0.6292831101039831;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46694621862305363;0.0;0.0;0.0;0.7792588592520193;0.0;0.740375134631727;0.33386455856683617;0.0;0.41098866761504815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.587603444034482;0.0;0.31628012482625245;0.0;0.0;0.0;0.31571687113169966;0.0;0.26093889882510785;0.4538189764471154;0.0;0.0;0.0;0.0;0.0;0.39190478772520526;0.41566770403009917;0.0;0.0;0.0;0.0;0.48858416794676796;0.0;0.0;0.7062103610054407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6136324344603409;0.5645169018363629;0.0;0.0
GO:0009436;0.0;0.0;0.0;0.3006615607302996;0.07993741683173482;0.09164303766512875;0.0;0.0;1.0;0.45776121368274797;0.34841249693337745;0.023012462960765652;0.08619931881717756;0.0;0.28412908874819054;0.0;0.0;0.025814171192790808;0.0;0.266555566977062;0.27278241857893176;0.0;0.0;0.08474410668866994;0.0;0.27278241857893176;0.019410420868698968;0.0;0.0;0.523014567096108;0.0;0.0;0.07581376436705532;0.0;0.0;0.023381612167770453;0.016164404869870686;0.0788924073033734;0.0;0.0;0.28412908874819054;0.10123356222973141;0.0;0.0;0.4815938461029758;0.021130292664295988;0.38341176825459605;0.0;0.0;0.01982144355999913;0.0;0.0;0.07296637483792495;0.0;0.5834551980881675;0.0;0.018307684229438063;0.0;0.0;0.07758480620064569;0.0;0.48704403245450056;0.3631596734212906;0.0;0.0;0.02283247573882513;0.0;0.07581376436705532;0.0;0.0;0.0;0.0;0.0;0.0;0.09497467651905021;0.46898072039318817;0.07296637483792495;0.07993741683173482;0.35963303657898166;0.10118946386120785;0.09672051449016666;0.020346083498723314;0.0;0.017390972284480048;0.0;0.0;0.01837872977948846;0.01555730723324292;0.023377650108166555;0.0;0.0;0.017659794945153594;0.07157311379801819;0.020993696203519773;0.0;0.266555566977062;0.01555730723324292;0.0;0.0;0.0;0.0;0.38736759643582325;0.0;0.0;0.3348162877508619;0.0;0.0;0.29311447037351107;0.0;0.02074492990589434;0.5197417551884608;0.09904832023751171;0.021323152214497296;0.0;0.0;0.09354809863782461;0.11273482202549702;0.0;0.0;0.3222413628690369;0.0
GO:0019481;0.0;0.0;0.0;0.28105402289619125;0.13481050032915814;0.0852680294757513;0.0;0.0;0.45776121368274797;1.0;0.4406158620323048;0.021150121331546656;0.144677041223502;0.0;0.3483442338005321;0.0;0.0;0.023493618260426462;0.0;0.3280539387778818;0.3352612305736459;0.0;0.0;0.07926410006564477;0.0;0.3352612305736459;0.018068461080748513;0.0;0.0;0.5961598829198793;0.0;0.0;0.12826123933976025;0.0;0.0;0.021461535260672113;0.015222863394942618;0.07412177377553535;0.0;0.0;0.3483442338005321;0.09351065755584591;0.0;0.0;0.37301958168600713;0.01954966958309134;0.5283659200869864;0.0;0.0;0.018424094765587845;0.0;0.0;0.1237146889194086;0.0;0.445424631630132;0.0;0.017109163434613224;0.0;0.0;0.1310791179528071;0.0;0.45454271720369227;0.5022118220198194;0.0;0.0;0.020997990873742187;0.0;0.12826123933976025;0.0;0.0;0.0;0.0;0.0;0.0;0.1583464723792852;0.5809346175932695;0.06886689890529227;0.13481050032915814;0.336377243352537;0.10245213742368188;0.0896467863053433;0.01887652695603444;0.0;0.016305915572199955;0.0;0.0;0.01717119564934004;0.01468324974140624;0.021458197157809184;0.0;0.0;0.016542012253947143;0.12826123933976025;0.019432688045097665;0.0;0.25102928415364256;0.01468324974140624;0.0;0.0;0.0;0.0;0.304136849461119;0.0;0.0;0.46529896404873083;0.0;0.0;0.2744483834355266;0.0;0.01921935295091043;0.40038172286742446;0.16463046945039342;0.019714642463442972;0.0;0.0;0.15613666083699315;0.19547617072919626;0.0;0.0;0.44880524223943946;0.0
