;GO:0036376;GO:0032692;GO:1904179;GO:0009313;GO:0006682;GO:0042136;GO:1902714;GO:0003333;GO:0009436;GO:0019481;GO:0019482;GO:0071417;GO:0050435;GO:0035435;GO:0042426;GO:0046628;GO:1904064;GO:0065003;GO:0050728;GO:0006212;GO:0006210;GO:1903017;GO:1904985;GO:0046500;GO:1904468;GO:0006579;GO:0007269;GO:0090181;GO:0032715;GO:0006569;GO:0001558;GO:2000649;GO:0034971;GO:0035543;GO:0015711;GO:0051259;GO:0072615;GO:0036112;GO:0045429;GO:0090314;GO:0046477;GO:0022900;GO:0043124;GO:0045944;GO:0008206;GO:0043401;GO:0006544;GO:0032703;GO:0072488;GO:0071398;GO:1990822;GO:0043252;GO:0033477;GO:0035774;GO:0032787;GO:1905695;GO:0034162;GO:0070858;GO:0055089;GO:0008295;GO:0045956;GO:0046135;GO:0071267;GO:0010804;GO:0010248;GO:0050900;GO:0051957;GO:0018003;GO:0015812;GO:0032414;GO:0015811;GO:0015874;GO:2001250;GO:0015872;GO:0006487;GO:0006520;GO:1901787;GO:0045329;GO:0046415;GO:0006367;GO:0006637;GO:0051289;GO:0015747;GO:0035356;GO:0015760;GO:0032088;GO:0034142;GO:0038185;GO:0043312;GO:0042742;GO:0007589;GO:1990573;GO:0097055;GO:0007219;GO:0010628;GO:0051692;GO:0001080;GO:0015879;GO:0015697;GO:2001275;GO:0034255;GO:1905004;GO:0000122;GO:0006855;GO:0019265;GO:0071638;GO:0015721;GO:0016139;GO:1905012;GO:0007043;GO:0006633;GO:0006479;GO:0071222;GO:0043066;GO:0045087;GO:0006749;GO:0006508;GO:0015739;GO:0035725;GO:0033388;GO:0050666
GO:0036376;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2692307692307693;0.0;0.0;0.0;0.0;0.0;0.38095238095238093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2777777777777778;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.25;0.26315789473684215;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4375;0.0;0.0;0.0;0.19999999999999996;0.0;0.1785714285714286;0.19047619047619047;0.0;0.26086956521739135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.19999999999999996;0.0;0.0;0.0;0.11764705882352944;0.0;0.19999999999999996;0.52;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.30000000000000004;0.0;0.0;0.0;0.0;0.2941176470588235;0.0;0.0;0.20833333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2272727272727273;0.875;0.0;0.0
GO:0032692;0.0;1.0;0.2666666666666667;0.0;0.0;0.11764705882352944;0.24242424242424243;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.06451612903225812;0.13043478260869568;0.15000000000000002;0.0;0.23529411764705888;0.0;0.0;0.125;0.16666666666666663;0.0;0.22857142857142854;0.0;0.09523809523809523;0.2142857142857143;0.8;0.0;0.25;0.13636363636363635;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.09999999999999998;0.09999999999999998;0.0;0.0;0.18181818181818177;0.07317073170731703;0.0;0.23076923076923073;0.07407407407407407;0.8;0.0;0.0;0.0;0.0;0.0;0.06666666666666665;0.0;0.08823529411764708;0.09375;0.11764705882352944;0.1333333333333333;0.0;0.12;0.0;0.0;0.16666666666666663;0.0;0.0;0.13636363636363635;0.0;0.0;0.12;0.0;0.0;0.09375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.13793103448275867;0.09375;0.2142857142857143;0.0;0.0;0.1333333333333333;0.0;0.0;0.23076923076923073;0.19999999999999996;0.0;0.05084745762711862;0.0;0.0;0.11538461538461542;0.1875;0.0;0.09756097560975607;0.0;0.050000000000000044;0.6666666666666667;0.0;0.0;0.10344827586206895;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.15000000000000002
GO:1904179;0.0;0.2666666666666667;1.0;0.0;0.0;0.11111111111111116;0.10526315789473684;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.0;0.0625;0.17391304347826086;0.19999999999999996;0.0;0.1578947368421053;0.0;0.0;0.11764705882352944;0.11538461538461542;0.0;0.09999999999999998;0.0;0.09090909090909094;0.19999999999999996;0.2666666666666667;0.0;0.23076923076923073;0.13043478260869568;0.0;0.14814814814814814;0.0;0.0;0.0;0.0;0.1333333333333333;0.1333333333333333;0.0;0.0;0.125;0.09756097560975607;0.0;0.2142857142857143;0.0714285714285714;0.2666666666666667;0.0;0.0;0.0;0.0;0.0;0.0888888888888889;0.0;0.11764705882352944;0.125;0.08333333333333337;0.125;0.0;0.16000000000000003;0.0;0.0;0.11538461538461542;0.0;0.0;0.18181818181818177;0.0;0.0;0.16000000000000003;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.09677419354838712;0.125;0.19999999999999996;0.0;0.0;0.125;0.0;0.0;0.2142857142857143;0.2666666666666667;0.0;0.06779661016949157;0.0;0.0;0.15384615384615385;0.17647058823529416;0.0;0.06976744186046513;0.0;0.04878048780487809;0.23529411764705888;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429
GO:0009313;0.0;0.0;0.0;1.0;0.09523809523809523;0.11764705882352944;0.0;0.0;0.20833333333333337;0.1875;0.18181818181818177;0.0;0.1875;0.0;0.1785714285714286;0.0;0.0;0.0;0.0;0.17647058823529416;0.1875;0.0;0.0;0.19999999999999996;0.0;0.2777777777777778;0.0;0.0;0.0;0.13043478260869568;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.1578947368421053;0.0;0.0;0.17142857142857137;0.15384615384615385;0.0;0.0;0.19999999999999996;0.0;0.16000000000000003;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.1071428571428571;0.0;0.1578947368421053;0.09999999999999998;0.0;0.0;0.0;0.0;0.14814814814814814;0.0;0.0;0.0;0.0;0.0;0.0;0.17391304347826086;0.23529411764705888;0.17647058823529416;0.13043478260869568;0.15000000000000002;0.12903225806451613;0.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1875;0.0;0.0;0.5625;0.0;0.0;0.0;0.0;0.0;0.08108108108108103;0.0;0.0;0.10526315789473684;0.0;0.0;0.3571428571428571;0.0;0.0;0.14814814814814814;0.17391304347826086;0.0;0.0;0.0;0.1578947368421053;0.3076923076923077;0.0;0.0;0.10810810810810811;0.0
GO:0006682;0.0;0.0;0.0;0.09523809523809523;1.0;0.14634146341463417;0.0;0.0;0.09615384615384615;0.13793103448275867;0.17391304347826086;0.04166666666666663;0.23684210526315785;0.0;0.15094339622641506;0.0;0.0;0.04878048780487809;0.0;0.15254237288135597;0.1578947368421053;0.0;0.0;0.12195121951219512;0.0;0.18604651162790697;0.04081632653061229;0.0;0.0;0.12676056338028174;0.0;0.0;0.13793103448275867;0.0;0.0;0.04761904761904767;0.037735849056603765;0.11111111111111116;0.0;0.0;0.40816326530612246;0.10256410256410253;0.0;0.0;0.15555555555555556;0.04761904761904767;0.16326530612244894;0.0;0.0;0.040000000000000036;0.0;0.0;0.17948717948717952;0.0;0.12195121951219512;0.0;0.032786885245901676;0.0;0.0;0.28260869565217395;0.0;0.16129032258064513;0.19999999999999996;0.0;0.0;0.04761904761904767;0.0;0.1568627450980392;0.0;0.0;0.0;0.0;0.0;0.0;0.17021276595744683;0.19512195121951215;0.11627906976744184;0.31707317073170727;0.18604651162790697;0.23529411764705888;0.11904761904761907;0.0444444444444444;0.0;0.04347826086956519;0.0;0.0;0.032786885245901676;0.046511627906976716;0.03508771929824561;0.0;0.0;0.03508771929824561;0.20512820512820518;0.04761904761904767;0.0;0.12765957446808507;0.022727272727272707;0.0;0.0;0.0;0.0;0.23636363636363633;0.0;0.0;0.2068965517241379;0.0;0.0;0.09302325581395354;0.0;0.046511627906976716;0.25531914893617025;0.17021276595744683;0.03703703703703709;0.0;0.0;0.2195121951219512;0.15384615384615385;0.0;0.0;0.2545454545454545;0.0
GO:0042136;0.0;0.11764705882352944;0.11111111111111116;0.11764705882352944;0.14634146341463417;1.0;0.050000000000000044;0.0;0.15384615384615385;0.11428571428571432;0.42105263157894735;0.09523809523809523;0.25;0.0;0.3076923076923077;0.07999999999999996;0.09090909090909094;0.1428571428571429;0.09999999999999998;0.10810810810810811;0.11428571428571432;0.11764705882352944;0.07407407407407407;0.2666666666666667;0.04761904761904767;0.19999999999999996;0.26315789473684215;0.125;0.11764705882352944;0.08163265306122447;0.1428571428571429;0.08333333333333337;0.11428571428571432;0.06896551724137934;0.0;0.1333333333333333;0.07692307692307687;0.21052631578947367;0.1333333333333333;0.0625;0.10526315789473684;0.33333333333333337;0.07999999999999996;0.046511627906976716;0.19047619047619047;0.2142857142857143;0.36363636363636365;0.11764705882352944;0.0;0.08695652173913049;0.0;0.0;0.2666666666666667;0.06521739130434778;0.2666666666666667;0.05555555555555558;0.09090909090909094;0.05405405405405406;0.19999999999999996;0.23076923076923073;0.07407407407407407;0.09756097560975607;0.15384615384615385;0.07407407407407407;0.0;0.1333333333333333;0.08333333333333337;0.1428571428571429;0.0;0.07407407407407407;0.0;0.0;0.05882352941176472;0.0;0.16666666666666663;0.2222222222222222;0.23529411764705888;0.2857142857142857;0.19999999999999996;0.19999999999999996;0.25;0.11111111111111116;0.0;0.23529411764705888;0.0;0.0625;0.09090909090909094;0.19999999999999996;0.06666666666666665;0.0;0.19999999999999996;0.06666666666666665;0.17647058823529416;0.2142857142857143;0.11764705882352944;0.18181818181818177;0.050000000000000044;0.0;0.0;0.0714285714285714;0.11111111111111116;0.17142857142857137;0.045454545454545414;0.0;0.303030303030303;0.10526315789473684;0.0;0.11111111111111116;0.06451612903225812;0.125;0.23076923076923073;0.16666666666666663;0.07407407407407407;0.10526315789473684;0.0;0.21052631578947367;0.125;0.0;0.0;0.16666666666666663;0.09090909090909094
GO:1902714;0.0;0.24242424242424243;0.10526315789473684;0.0;0.0;0.050000000000000044;1.0;0.0;0.0;0.0;0.04255319148936165;0.0;0.0;0.0;0.03703703703703709;0.0888888888888889;0.12195121951219512;0.0;0.09999999999999998;0.0;0.0;0.05128205128205132;0.1333333333333333;0.0;0.7837837837837838;0.0;0.045454545454545414;0.08108108108108103;0.24242424242424243;0.0;0.11764705882352944;0.11627906976744184;0.0;0.12765957446808507;0.0;0.0;0.0;0.0;0.07692307692307687;0.19148936170212771;0.0;0.0;0.13953488372093026;0.06349206349206349;0.0;0.11428571428571432;0.040000000000000036;0.24242424242424243;0.0;0.0;0.0;0.0;0.0;0.24561403508771928;0.0;0.0714285714285714;0.07407407407407407;0.10909090909090913;0.052631578947368474;0.0;0.18604651162790697;0.0;0.0;0.1333333333333333;0.0;0.0;0.11627906976744184;0.0;0.0;0.10869565217391308;0.0;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04878048780487809;0.0;0.0980392156862745;0.07407407407407407;0.11111111111111116;0.0;0.0;0.052631578947368474;0.0;0.0;0.11428571428571432;0.07894736842105265;0.0;0.04938271604938271;0.0;0.0;0.13043478260869568;0.10526315789473684;0.0;0.09677419354838712;0.0;0.031746031746031744;0.22857142857142854;0.0;0.0;0.07843137254901966;0.0;0.0;0.0;0.0;0.16216216216216217;0.0;0.0;0.0;0.0;0.0;0.0;0.09523809523809523
GO:0003333;0.2692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4285714285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14814814814814814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4117647058823529;0.0;0.2068965517241379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.8947368421052632;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4117647058823529;0.0;0.0;0.0;0.631578947368421;0.0;0.5454545454545454;0.30000000000000004;0.0;0.30434782608695654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5294117647058824;0.0;0.25;0.0;0.0;0.0;0.11428571428571432;0.0;0.19047619047619047;0.21875;0.0;0.0;0.0;0.0;0.0;0.31818181818181823;0.35;0.0;0.0;0.0;0.0;0.2777777777777778;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.29166666666666663;0.0;0.0
GO:0009436;0.0;0.0;0.0;0.20833333333333337;0.09615384615384615;0.15384615384615385;0.0;0.0;1.0;0.4411764705882353;0.3214285714285714;0.06451612903225812;0.19999999999999996;0.0;0.2222222222222222;0.0;0.0;0.08333333333333337;0.0;0.2142857142857143;0.22499999999999998;0.0;0.0;0.20833333333333337;0.0;0.3076923076923077;0.0625;0.0;0.0;0.3125;0.0;0.0;0.11363636363636365;0.0;0.0;0.07999999999999996;0.05555555555555558;0.1785714285714286;0.0;0.0;0.18181818181818177;0.18181818181818177;0.0;0.0;0.4;0.07999999999999996;0.29032258064516125;0.0;0.0;0.06060606060606055;0.0;0.0;0.20833333333333337;0.0;0.44999999999999996;0.0;0.045454545454545414;0.0;0.0;0.1351351351351351;0.0;0.2222222222222222;0.19565217391304346;0.0;0.0;0.07999999999999996;0.0;0.1351351351351351;0.0;0.0;0.0;0.0;0.0;0.0;0.1515151515151515;0.3913043478260869;0.1923076923076923;0.15625;0.2592592592592593;0.12195121951219512;0.19999999999999996;0.0714285714285714;0.0;0.06896551724137934;0.0;0.0;0.045454545454545414;0.07692307692307687;0.050000000000000044;0.0;0.0;0.050000000000000044;0.11111111111111116;0.07999999999999996;0.0;0.2857142857142857;0.028169014084507005;0.0;0.0;0.0;0.0;0.24390243902439024;0.0;0.0;0.20454545454545459;0.0;0.0;0.19999999999999996;0.0;0.07692307692307687;0.3125;0.1515151515151515;0.05405405405405406;0.0;0.0;0.1785714285714286;0.12;0.0;0.0;0.2093023255813954;0.0
GO:0019481;0.0;0.0;0.0;0.1875;0.13793103448275867;0.11428571428571432;0.0;0.0;0.4411764705882353;1.0;0.3939393939393939;0.050000000000000044;0.21875;0.0;0.26190476190476186;0.0;0.0;0.06060606060606055;0.0;0.276595744680851;0.28888888888888886;0.0;0.0;0.1515151515151515;0.0;0.34375;0.04878048780487809;0.0;0.0;0.4693877551020408;0.0;0.0;0.16000000000000003;0.0;0.0;0.05882352941176472;0.0444444444444444;0.1351351351351351;0.0;0.0;0.24489795918367352;0.12903225806451613;0.0;0.0;0.2941176470588235;0.05882352941176472;0.4;0.0;0.0;0.04761904761904767;0.0;0.0;0.22580645161290325;0.0;0.31034482758620685;0.0;0.037735849056603765;0.0;0.0;0.15909090909090906;0.0;0.28;0.28;0.0;0.0;0.05882352941176472;0.0;0.18604651162790697;0.0;0.0;0.0;0.0;0.0;0.0;0.20512820512820518;0.4137931034482759;0.1428571428571429;0.17948717948717952;0.2647058823529411;0.14583333333333337;0.1470588235294118;0.05405405405405406;0.0;0.052631578947368474;0.0;0.0;0.037735849056603765;0.05714285714285716;0.04081632653061229;0.0;0.0;0.04081632653061229;0.1470588235294118;0.05882352941176472;0.0;0.25;0.025000000000000022;0.0;0.0;0.0;0.0;0.22448979591836737;0.0;0.0;0.29166666666666663;0.0;0.0;0.1470588235294118;0.0;0.05714285714285716;0.24390243902439024;0.20512820512820518;0.04347826086956519;0.0;0.0;0.19999999999999996;0.19354838709677424;0.0;0.0;0.2978723404255319;0.0
