;GO:0014065;GO:0007173;GO:0015031;GO:0036092;GO:0060009;GO:0046854;GO:0090050;GO:0006887;GO:0006367;GO:0046855;GO:0046856;GO:0032526;GO:0048489;GO:0048488;GO:0032288;GO:0034504;GO:0035556;GO:1904980;GO:0006497;GO:0048008;GO:0006897;GO:0042147;GO:0042149;GO:0030856;GO:0016082;GO:0014829;GO:0001558;GO:0048015;GO:0045022;GO:0016485;GO:0007032;GO:0034497;GO:0008286;GO:0006021;GO:0006661;GO:0043201;GO:0045900;GO:0006468;GO:0000045;GO:0006616;GO:0016191;GO:0006614;GO:0048268;GO:0030242;GO:0032465;GO:0016310;GO:0048260;GO:0016236;GO:1904562;GO:0014015;GO:0034162;GO:0050708;GO:0007286;GO:0009267;GO:0006357;GO:0098884;GO:0010923;GO:0015937;GO:2000785
GO:0014065;1.0;0.12659489728285286;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.24553006275393716;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.0;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.5778763112348352;0.0;0.0;0.01468324974140624;0.0;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.0;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.12659489728285286;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.01468324974140624;0.047799631016701725
GO:0007173;0.12659489728285286;1.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.12659489728285286;0.047799631016701725;0.01468324974140624;0.36457407069507686;0.0;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.12659489728285286;0.0;0.0;0.01468324974140624;0.0;0.36457407069507686;0.01468324974140624;0.01468324974140624;0.0;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.12659489728285286;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.01468324974140624;0.047799631016701725
GO:0015031;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.14698621595948655;0.14698621595948655;0.0;0.2288532216884073;0.0;0.0;0.0;0.0;0.14698621595948655;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.2288532216884073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26376911423447535;0.0;0.26376911423447535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0
GO:0036092;0.01468324974140624;0.01468324974140624;0.0;1.0;0.01468324974140624;0.4483392729004174;0.0;0.01468324974140624;0.14450116634992752;0.30368378075566843;0.4483392729004174;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.06927734236639929;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.06927734236639929;0.01468324974140624;0.0;0.01468324974140624;0.14450116634992752;0.5029379352731107;0.0;0.0;0.22480199536001946;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.06886689890529227;0.0;0.22480199536001946;0.0;0.06886689890529227;0.4483392729004174;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.06886689890529227;0.0;0.35840955633323224;0.0
GO:0060009;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;1.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.1302612429746404;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.34386328635089514;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0
GO:0046854;0.01468324974140624;0.01468324974140624;0.0;0.4483392729004174;0.01468324974140624;1.0;0.0;0.01468324974140624;0.06927734236639929;0.30368378075566843;0.4483392729004174;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.06927734236639929;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.06927734236639929;0.01468324974140624;0.0;0.01468324974140624;0.06927734236639929;0.4483392729004174;0.0;0.0;0.2794464493768247;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.06886689890529227;0.0;0.2794464493768247;0.0;0.06886689890529227;0.4483392729004174;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.06886689890529227;0.0;0.30368378075566843;0.0
GO:0090050;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.0;0.23094064297706635;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.19673256925640645;0.0;0.0;0.2688665324497557;0.11511873865597294;0.19673256925640645;0.0;0.0;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.0;0.047799631016701725
GO:0006887;0.01468324974140624;0.01468324974140624;0.14698621595948655;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;1.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.23890105842610806;0.23890105842610806;0.01468324974140624;0.13331334997803274;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.23890105842610806;0.23890105842610806;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.23890105842610806;0.0;0.01468324974140624;0.13331334997803274;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.14698621595948655;0.01468324974140624;0.14698621595948655;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.23890105842610806;0.0;0.01468324974140624;0.0
GO:0006367;0.01468324974140624;0.01468324974140624;0.0;0.14450116634992752;0.01468324974140624;0.06927734236639929;0.0;0.01468324974140624;1.0;0.06927734236639929;0.06927734236639929;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.08547128021085358;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.08547128021085358;0.01468324974140624;0.0;0.01468324974140624;0.14450116634992752;0.14450116634992752;0.0;0.0;0.08547128021085358;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.06886689890529227;0.0;0.06886689890529227;0.0;0.06886689890529227;0.06927734236639929;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.08547128021085358;0.0;0.18069967620565253;0.0
GO:0046855;0.01468324974140624;0.01468324974140624;0.0;0.30368378075566843;0.01468324974140624;0.30368378075566843;0.0;0.01468324974140624;0.06927734236639929;1.0;0.41695810111812875;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.06927734236639929;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.06927734236639929;0.01468324974140624;0.0;0.01468324974140624;0.5249712668632919;0.30368378075566843;0.0;0.0;0.22480199536001946;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.22659457895657503;0.0;0.22480199536001946;0.0;0.22659457895657503;0.30368378075566843;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.06886689890529227;0.0;0.30368378075566843;0.0
