;GO:0014065;GO:0007173;GO:0015031;GO:0036092;GO:0060009;GO:0046854;GO:0090050;GO:0006887;GO:0006367;GO:0046855;GO:0046856;GO:0032526;GO:0048489;GO:0048488;GO:0032288;GO:0034504;GO:0035556;GO:1904980;GO:0006497;GO:0048008;GO:0006897;GO:0042147;GO:0042149;GO:0030856;GO:0016082;GO:0014829;GO:0001558;GO:0048015;GO:0045022;GO:0016485;GO:0007032;GO:0034497;GO:0008286;GO:0006021;GO:0006661;GO:0043201;GO:0045900;GO:0006468;GO:0000045;GO:0006616;GO:0016191;GO:0006614;GO:0048268;GO:0030242;GO:0032465;GO:0016310;GO:0048260;GO:0016236;GO:1904562;GO:0014015;GO:0034162;GO:0050708;GO:0007286;GO:0009267;GO:0006357;GO:0098884;GO:0010923;GO:0015937;GO:2000785
GO:0014065;1.0;0.681659229795477;0.0;0.16555147844569204;0.27627451617634347;0.195293094223923;0.25558355530957505;0.28449907864633744;0.14875509847824867;0.16077753351190144;0.19578979068021973;0.0;0.0;0.0;0.28487743312625785;0.0;0.8814000596447821;0.461773643814399;0.20248194268783168;0.7059064675611791;0.0;0.0;0.2234565266442649;0.5197583367464793;0.27460692961577193;0.20799268822907416;0.5692168919825418;0.9635960335556089;0.0;0.0;0.31243224601077985;0.0;0.7055907731027731;0.17552733328050468;0.1693559646973481;0.0;0.23774394828125084;0.18510519019659552;0.27537530492071166;0.0;0.2582571273552173;0.0;0.2852091164567869;0.28155513932998316;0.5483311727623004;0.30387239572680624;0.4032041921719682;0.2812193644332347;0.21322271942735285;0.3474790946579389;0.42879878991251463;0.43506873876107477;0.26568560623011866;0.23042561357054675;0.3360113166132502;0.23916452078054615;0.31717515065168955;0.09348673000832493;0.40374629253042993
GO:0007173;0.681659229795477;1.0;0.0;0.16136872633200863;0.26481937929833077;0.1894987676466935;0.25025347752312194;0.2723667371792152;0.14536935221664274;0.15682965977116198;0.18996639219074307;0.0;0.0;0.0;0.2727134905241114;0.0;0.7589779272150762;0.4446624573452322;0.19625997528614325;0.8985925035471417;0.0;0.0;0.21590280425585653;0.4981804617104462;0.2632868282024848;0.2012464343589733;0.5434389035861905;0.7054683233363981;0.0;0.0;0.2978615598809674;0.0;0.8982062959277303;0.17083244982022108;0.16498129863033129;0.0;0.2331252530040939;0.17989157337686107;0.26399307840940306;0.0;0.2482202366737683;0.0;0.2730174384643231;0.2696673390151597;0.5243703576273939;0.2900715385651051;0.3900967517673735;0.26935930415094117;0.20633437648712655;0.3377004024114711;0.4184868012905607;0.41984682453391775;0.2550748729388283;0.2224018372051493;0.3268589213766687;0.2332283016461428;0.3090076550001422;0.09213808134504989;0.3906041574230714
GO:0015031;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.42466345399203964;0.0;0.0;0.0;0.0;0.3409965899232295;0.4222256138190316;0.0;0.4248773368781771;0.0;0.0;0.0;0.0;0.4788189913730202;0.4040233245716968;0.0;0.0;0.0;0.0;0.0;0.0;0.4047697116782635;0.0;0.0;0.4440586387021238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7727293562027561;0.0;0.6181587500148665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24391322400932092;0.0;0.0;0.0
GO:0036092;0.16555147844569204;0.16136872633200863;0.0;1.0;0.17183413052921934;0.7206560425533566;0.0;0.17498035596485786;0.41055198696204614;0.42272578030630226;0.7219371146778095;0.0;0.0;0.0;0.1751234078101443;0.0;0.1775179462223179;0.0;0.3717893838731019;0.1650248346331155;0.0;0.0;0.1498100240213939;0.0;0.17118755734051777;0.0;0.0;0.1693330774275998;0.0;0.28390491873447204;0.18516216665652419;0.0;0.16497781877663092;0.4638570872992872;0.983257299260867;0.0;0.0;0.42979066938193267;0.17148584644590573;0.0;0.16468801343004802;0.0;0.1752486934177145;0.31861481673040776;0.0;0.44544862675927166;0.0;0.3183800747612698;0.7656926208822736;0.0;0.11690431737417675;0.0;0.16767763824081386;0.1529105138172615;0.0;0.2690402999263901;0.0;0.37636400068238646;0.0
GO:0060009;0.27627451617634347;0.26481937929833077;0.0;0.17183413052921934;1.0;0.2040959119504511;0.0;0.30357321258383146;0.1538081259266992;0.16669659155575509;0.20463845685753215;0.0;0.0;0.0;0.40844796093865077;0.0;0.31129331713266867;0.0;0.21196048882578275;0.2748109596788221;0.0;0.0;0.23505674822000827;0.0;0.29233636268284274;0.0;0.0;0.2869694243780575;0.0;0.0;0.3355882212851654;0.0;0.27468060352737905;0.18260615006661393;0.17593643292508715;0.0;0.0;0.19299497418224523;0.29320731535447214;0.0;0.2738781788624049;0.0;0.30438178573386787;0.30022361353357296;0.0;0.3257325340013235;0.0;0.2998418656288448;0.22375969202571444;0.0;0.16304768530733857;0.0;0.8061890792346861;0.24278068924100954;0.0;0.16861563096259263;0.0;0.09545761399571903;0.0
GO:0046854;0.195293094223923;0.1894987676466935;0.0;0.7206560425533566;0.2040959119504511;1.0;0.0;0.20854975702757717;0.3316563292641172;0.47457606545902215;0.869668746104483;0.0;0.0;0.0;0.20875299383761908;0.0;0.21216445700371003;0.0;0.42678604670090353;0.19456064671891463;0.0;0.0;0.17375553637450844;0.0;0.20318440341236643;0.0;0.0;0.20057716945638535;0.0;0.3338254929093049;0.22317628336077486;0.0;0.19449529852376016;0.380395251201565;0.7342666127085368;0.0;0.0;0.5331598555026775;0.2036047574320387;0.0;0.19409263988599007;0.0;0.20893104215676983;0.3792750711607726;0.0;0.5997190572507226;0.0;0.37894248322624713;0.8836770492335272;0.0;0.13099128664094686;0.0;0.19825865432674059;0.17794024200528652;0.0;0.30234315345201696;0.0;0.2971790321029798;0.0
GO:0090050;0.25558355530957505;0.25025347752312194;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27057056285005987;0.3402134359728864;0.0;0.25491509764468845;0.0;0.0;0.0;0.3945115282019424;0.0;0.11874028601819862;0.27583444260134116;0.2603612757230456;0.0;0.0;0.0;0.0;0.2548553845353314;0.0;0.0;0.0;0.16461530245770775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2708354474164906;0.0;0.3539989670765871;0.0;0.0;0.46073460383704645;0.2263910656286449;0.28004696690670156;0.0;0.0;0.2064131015492447;0.10054166100164569;0.19914782296447064;0.0;0.23013019069114998
GO:0006887;0.28449907864633744;0.2723667371792152;0.42466345399203964;0.17498035596485786;0.30357321258383146;0.20854975702757717;0.0;1.0;0.15632404211236547;0.1696558761870946;0.20911627233595356;0.0;0.4464728823438586;0.5650343971712063;0.3139922905387052;0.2760389903689764;0.32177455576881875;0.0;0.2167682365315443;0.28294733104640135;0.6507809189041777;0.5380134741240666;0.2409839813794716;0.0;0.30156099618988874;0.0;0.0;0.295853314491961;0.5391162376464314;0.0;0.347801412686381;0.2900829748985972;0.28280914361737497;0.18616328672631624;0.17923611747068377;0.0;0.0;0.1969727776423387;0.3024878687955549;0.3206046337500949;0.28195859795458644;0.25252441646777596;0.31439528325963473;0.30996101404083826;0.0;0.3372266106197667;0.0;0.3095541182456451;0.22912437751513604;0.0;0.16587773357716218;0.0;0.2908365728091224;0.2491091027638043;0.0;0.39710299381078223;0.0;0.09642071544588617;0.0
GO:0006367;0.14875509847824867;0.14536935221664274;0.0;0.41055198696204614;0.1538081259266992;0.3316563292641172;0.0;0.15632404211236547;1.0;0.29160065868080814;0.3321955676350105;0.0;0.0;0.0;0.15643820595331157;0.0;0.15834623913670723;0.0;0.4393319767845477;0.14832975990504407;0.0;0.0;0.13592197277802728;0.0;0.15328988840281138;0.0;0.0;0.15180122360928988;0.0;0.36997581077901626;0.16440033270031718;0.0;0.14829177466766352;0.4269804466945634;0.41689218421305424;0.0;0.0;0.41474540560010587;0.1535290221708317;0.0;0.14805758562519372;0.0;0.15653817493949623;0.2848383269367829;0.0;0.2968747410249568;0.0;0.28465070242257023;0.35051588108472026;0.0;0.10827144628635868;0.0;0.150469481966935;0.13846936282793076;0.0;0.2912519676851018;0.0;0.5429621246634504;0.0
GO:0046855;0.16077753351190144;0.15682965977116198;0.0;0.42272578030630226;0.16669659155575509;0.47457606545902215;0.0;0.1696558761870946;0.29160065868080814;1.0;0.5128841289103457;0.0;0.0;0.0;0.1697903512890273;0.0;0.17204033109503167;0.0;0.3626772352913394;0.1602807794534273;0.0;0.0;0.14589002945139473;0.0;0.16608803473664435;0.0;0.0;0.16434183222685395;0.0;0.2758617724735919;0.17921055191046242;0.0;0.1602364275576471;0.5394644497864447;0.4296501157772009;0.0;0.0;0.419884557037633;0.166368802441504;0.0;0.1599630268008954;0.0;0.16990811984119053;0.36050997743169416;0.0;0.4313583663440049;0.0;0.3602523952592832;0.5034816883533585;0.0;0.11450345036605426;0.0;0.16278209641491914;0.14882879308490177;0.0;0.2633838388495861;0.0;0.2954130034800714;0.0
