;GO:0014065;GO:0007173;GO:0015031;GO:0036092;GO:0060009;GO:0046854;GO:0090050;GO:0006887;GO:0006367;GO:0046855;GO:0046856;GO:0032526;GO:0048489;GO:0048488;GO:0032288;GO:0034504;GO:0035556;GO:1904980;GO:0006497;GO:0048008;GO:0006897;GO:0042147;GO:0042149;GO:0030856;GO:0016082;GO:0014829;GO:0001558;GO:0048015;GO:0045022;GO:0016485;GO:0007032;GO:0034497;GO:0008286;GO:0006021;GO:0006661;GO:0043201;GO:0045900;GO:0006468;GO:0000045;GO:0006616;GO:0016191;GO:0006614;GO:0048268;GO:0030242;GO:0032465;GO:0016310;GO:0048260;GO:0016236;GO:1904562;GO:0014015;GO:0034162;GO:0050708;GO:0007286;GO:0009267;GO:0006357;GO:0098884;GO:0010923;GO:0015937;GO:2000785
GO:0014065;1.0;0.46153846153846156;0.0;0.06451612903225812;0.125;0.07999999999999996;0.10256410256410253;0.1333333333333333;0.06060606060606055;0.06060606060606055;0.07999999999999996;0.0;0.0;0.0;0.1333333333333333;0.0;0.6666666666666667;0.25;0.09090909090909094;0.5;0.0;0.0;0.09090909090909094;0.3076923076923077;0.125;0.08333333333333337;0.36363636363636365;0.8888888888888888;0.0;0.0;0.15384615384615385;0.0;0.5;0.06896551724137934;0.06666666666666665;0.0;0.09999999999999998;0.07999999999999996;0.125;0.0;0.11111111111111116;0.0;0.1333333333333333;0.1333333333333333;0.33333333333333337;0.15384615384615385;0.19999999999999996;0.1333333333333333;0.09090909090909094;0.16000000000000003;0.2068965517241379;0.2222222222222222;0.11764705882352944;0.09523809523809523;0.16666666666666663;0.09999999999999998;0.1428571428571429;0.032258064516129004;0.19999999999999996
GO:0007173;0.46153846153846156;1.0;0.0;0.0625;0.11764705882352944;0.07692307692307687;0.09999999999999998;0.125;0.05882352941176472;0.05882352941176472;0.07692307692307687;0.0;0.0;0.0;0.125;0.0;0.6;0.23529411764705888;0.08695652173913049;0.9;0.0;0.0;0.08695652173913049;0.2857142857142857;0.11764705882352944;0.07999999999999996;0.33333333333333337;0.5;0.0;0.0;0.1428571428571429;0.0;0.9;0.06666666666666665;0.06451612903225812;0.0;0.09756097560975607;0.07692307692307687;0.11764705882352944;0.0;0.10526315789473684;0.0;0.125;0.125;0.3076923076923077;0.1428571428571429;0.19047619047619047;0.125;0.08695652173913049;0.15384615384615385;0.19999999999999996;0.21052631578947367;0.11111111111111116;0.09090909090909094;0.16000000000000003;0.09677419354838712;0.13793103448275867;0.031746031746031744;0.19047619047619047
GO:0015031;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.18181818181818177;0.25;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.3076923076923077;0.23529411764705888;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5789473684210527;0.0;0.3928571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12903225806451613;0.0;0.0;0.0
GO:0036092;0.06451612903225812;0.0625;0.0;1.0;0.06451612903225812;0.5555555555555556;0.0;0.06666666666666665;0.2195121951219512;0.2195121951219512;0.5555555555555556;0.0;0.0;0.0;0.06666666666666665;0.0;0.0714285714285714;0.0;0.18181818181818177;0.06451612903225812;0.0;0.0;0.05405405405405406;0.0;0.06451612903225812;0.0;0.0;0.06666666666666665;0.0;0.1333333333333333;0.0714285714285714;0.0;0.06451612903225812;0.2432432432432432;0.9583333333333334;0.0;0.0;0.23529411764705888;0.06451612903225812;0.0;0.06060606060606055;0.0;0.06666666666666665;0.1428571428571429;0.0;0.25;0.0;0.1428571428571429;0.625;0.0;0.04166666666666663;0.0;0.0625;0.05555555555555558;0.0;0.11627906976744184;0.0;0.19696969696969702;0.0
GO:0060009;0.125;0.11764705882352944;0.0;0.06451612903225812;1.0;0.07999999999999996;0.0;0.1333333333333333;0.06060606060606055;0.06060606060606055;0.07999999999999996;0.0;0.0;0.0;0.2142857142857143;0.0;0.15384615384615385;0.0;0.09090909090909094;0.125;0.0;0.0;0.09090909090909094;0.0;0.125;0.0;0.0;0.1333333333333333;0.0;0.0;0.15384615384615385;0.0;0.125;0.06896551724137934;0.06666666666666665;0.0;0.0;0.07999999999999996;0.125;0.0;0.11111111111111116;0.0;0.1333333333333333;0.1333333333333333;0.0;0.15384615384615385;0.0;0.1333333333333333;0.09090909090909094;0.0;0.06060606060606055;0.0;0.7272727272727273;0.09523809523809523;0.0;0.06451612903225812;0.0;0.032258064516129004;0.0
GO:0046854;0.07999999999999996;0.07692307692307687;0.0;0.5555555555555556;0.07999999999999996;1.0;0.0;0.08333333333333337;0.1578947368421053;0.2571428571428571;0.8;0.0;0.0;0.0;0.08333333333333337;0.0;0.09090909090909094;0.0;0.2222222222222222;0.07999999999999996;0.0;0.0;0.06451612903225812;0.0;0.07999999999999996;0.0;0.0;0.08333333333333337;0.0;0.16666666666666663;0.09090909090909094;0.0;0.07999999999999996;0.17647058823529416;0.5769230769230769;0.0;0.0;0.33333333333333337;0.07999999999999996;0.0;0.07407407407407407;0.0;0.08333333333333337;0.18181818181818177;0.0;0.33333333333333337;0.0;0.18181818181818177;0.8333333333333334;0.0;0.04761904761904767;0.0;0.07692307692307687;0.06666666666666665;0.0;0.1351351351351351;0.0;0.140625;0.0
GO:0090050;0.10256410256410253;0.09999999999999998;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.15384615384615385;0.0;0.10256410256410253;0.0;0.0;0.0;0.19999999999999996;0.0;0.04081632653061229;0.11111111111111116;0.10526315789473684;0.0;0.0;0.0;0.0;0.10256410256410253;0.0;0.0;0.0;0.06153846153846154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10810810810810811;0.0;0.16666666666666663;0.0;0.0;0.2558139534883721;0.09090909090909094;0.11904761904761907;0.0;0.0;0.08163265306122447;0.0357142857142857;0.07547169811320753;0.0;0.0888888888888889
GO:0006887;0.1333333333333333;0.125;0.2666666666666667;0.06666666666666665;0.1333333333333333;0.08333333333333337;0.0;1.0;0.0625;0.0625;0.08333333333333337;0.0;0.2777777777777778;0.41666666666666663;0.1428571428571429;0.1428571428571429;0.16666666666666663;0.0;0.09523809523809523;0.1333333333333333;0.5555555555555556;0.3846153846153846;0.09523809523809523;0.0;0.1333333333333333;0.0;0.0;0.1428571428571429;0.3846153846153846;0.0;0.16666666666666663;0.15384615384615385;0.1333333333333333;0.0714285714285714;0.06896551724137934;0.0;0.0;0.08333333333333337;0.1333333333333333;0.17391304347826086;0.11764705882352944;0.125;0.1428571428571429;0.1428571428571429;0.0;0.16666666666666663;0.0;0.1428571428571429;0.09523809523809523;0.0;0.0625;0.0;0.125;0.09999999999999998;0.0;0.23076923076923073;0.0;0.032786885245901676;0.0
GO:0006367;0.06060606060606055;0.05882352941176472;0.0;0.2195121951219512;0.06060606060606055;0.1578947368421053;0.0;0.0625;1.0;0.13043478260869568;0.1578947368421053;0.0;0.0;0.0;0.0625;0.0;0.06666666666666665;0.0;0.24242424242424243;0.06060606060606055;0.0;0.0;0.05128205128205132;0.0;0.06060606060606055;0.0;0.0;0.0625;0.0;0.19999999999999996;0.06666666666666665;0.0;0.06060606060606055;0.23076923076923073;0.22499999999999998;0.0;0.0;0.2222222222222222;0.06060606060606055;0.0;0.05714285714285716;0.0;0.0625;0.1333333333333333;0.0;0.1428571428571429;0.0;0.1333333333333333;0.17142857142857137;0.0;0.040000000000000036;0.0;0.05882352941176472;0.052631578947368474;0.0;0.13636363636363635;0.0;0.3278688524590164;0.0
GO:0046855;0.06060606060606055;0.05882352941176472;0.0;0.2195121951219512;0.06060606060606055;0.2571428571428571;0.0;0.0625;0.13043478260869568;1.0;0.2941176470588235;0.0;0.0;0.0;0.0625;0.0;0.06666666666666665;0.0;0.17142857142857137;0.06060606060606055;0.0;0.0;0.05128205128205132;0.0;0.06060606060606055;0.0;0.0;0.0625;0.0;0.125;0.06666666666666665;0.0;0.06060606060606055;0.33333333333333337;0.22499999999999998;0.0;0.0;0.2222222222222222;0.06060606060606055;0.0;0.05714285714285716;0.0;0.0625;0.1724137931034483;0.0;0.23076923076923073;0.0;0.1724137931034483;0.28125;0.0;0.040000000000000036;0.0;0.05882352941176472;0.052631578947368474;0.0;0.11111111111111116;0.0;0.14084507042253525;0.0
