;GO:0014065;GO:0007173;GO:0015031;GO:0036092;GO:0060009;GO:0046854;GO:0090050;GO:0006887;GO:0006367;GO:0046855;GO:0046856;GO:0032526;GO:0048489;GO:0048488;GO:0032288;GO:0034504;GO:0035556;GO:1904980;GO:0006497;GO:0048008;GO:0006897;GO:0042147;GO:0042149;GO:0030856;GO:0016082;GO:0014829;GO:0001558;GO:0048015;GO:0045022;GO:0016485;GO:0007032;GO:0034497;GO:0008286;GO:0006021;GO:0006661;GO:0043201;GO:0045900;GO:0006468;GO:0000045;GO:0006616;GO:0016191;GO:0006614;GO:0048268;GO:0030242;GO:0032465;GO:0016310;GO:0048260;GO:0016236;GO:1904562;GO:0014015;GO:0034162;GO:0050708;GO:0007286;GO:0009267;GO:0006357;GO:0098884;GO:0010923;GO:0015937;GO:2000785
GO:0014065;1.0;0.10526315789473684;0.0;0.21052631578947367;0.13333333333333333;0.2222222222222222;0.09523809523809523;0.25;0.10526315789473684;0.2222222222222222;0.2222222222222222;0.0;0.0;0.0;0.13333333333333333;0.0;0.13333333333333333;0.11764705882352941;0.11764705882352941;0.1111111111111111;0.0;0.0;0.23529411764705882;0.13333333333333333;0.125;0.10526315789473684;0.13333333333333333;0.9411764705882353;0.0;0.0;0.13333333333333333;0.0;0.1111111111111111;0.23529411764705882;0.2222222222222222;0.0;0.10526315789473684;0.23529411764705882;0.125;0.0;0.10526315789473684;0.0;0.125;0.26666666666666666;0.125;0.26666666666666666;0.1111111111111111;0.26666666666666666;0.2222222222222222;0.1111111111111111;0.09090909090909091;0.11764705882352941;0.13333333333333333;0.25;0.1;0.10526315789473684;0.10526315789473684;0.19047619047619047;0.1111111111111111
GO:0007173;0.10526315789473684;1.0;0.0;0.2;0.125;0.21052631578947367;0.09090909090909091;0.23529411764705882;0.1;0.21052631578947367;0.21052631578947367;0.0;0.0;0.0;0.125;0.0;0.125;0.1111111111111111;0.1111111111111111;0.10526315789473684;0.0;0.0;0.2222222222222222;0.125;0.11764705882352941;0.1;0.125;0.1111111111111111;0.0;0.0;0.125;0.0;0.10526315789473684;0.2222222222222222;0.21052631578947367;0.0;0.1;0.2222222222222222;0.11764705882352941;0.0;0.1;0.0;0.11764705882352941;0.25;0.11764705882352941;0.25;0.10526315789473684;0.25;0.21052631578947367;0.10526315789473684;0.08695652173913043;0.1111111111111111;0.125;0.23529411764705882;0.09523809523809523;0.1;0.1;0.18181818181818182;0.10526315789473684
GO:0015031;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.25;0.4;0.0;0.5333333333333333;0.0;0.0;0.0;0.0;0.42857142857142855;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8421052631578947;0.0;0.38095238095238093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0
GO:0036092;0.21052631578947367;0.2;0.0;1.0;0.25;0.8421052631578947;0.0;0.23529411764705882;0.4;0.5263157894736842;0.8421052631578947;0.0;0.0;0.0;0.25;0.0;0.25;0.0;0.3333333333333333;0.21052631578947367;0.0;0.0;0.2222222222222222;0.0;0.23529411764705882;0.0;0.0;0.2222222222222222;0.0;0.23529411764705882;0.25;0.0;0.21052631578947367;0.4444444444444444;0.9473684210526315;0.0;0.0;0.5555555555555556;0.23529411764705882;0.0;0.1;0.0;0.11764705882352941;0.375;0.0;0.625;0.0;0.375;0.8421052631578947;0.0;0.17391304347826086;0.0;0.25;0.23529411764705882;0.0;0.1;0.0;0.36363636363636365;0.0
GO:0060009;0.13333333333333333;0.125;0.0;0.25;1.0;0.26666666666666666;0.0;0.3076923076923077;0.125;0.26666666666666666;0.26666666666666666;0.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.14285714285714285;0.13333333333333333;0.0;0.0;0.2857142857142857;0.0;0.15384615384615385;0.0;0.0;0.14285714285714285;0.0;0.0;0.16666666666666666;0.0;0.13333333333333333;0.2857142857142857;0.26666666666666666;0.0;0.0;0.2857142857142857;0.15384615384615385;0.0;0.125;0.0;0.15384615384615385;0.3333333333333333;0.0;0.3333333333333333;0.0;0.3333333333333333;0.26666666666666666;0.0;0.10526315789473684;0.0;0.5;0.3076923076923077;0.0;0.125;0.0;0.2222222222222222;0.0
GO:0046854;0.2222222222222222;0.21052631578947367;0.0;0.8421052631578947;0.26666666666666666;1.0;0.0;0.25;0.3157894736842105;0.5555555555555556;0.8888888888888888;0.0;0.0;0.0;0.26666666666666666;0.0;0.26666666666666666;0.0;0.35294117647058826;0.2222222222222222;0.0;0.0;0.23529411764705882;0.0;0.25;0.0;0.0;0.23529411764705882;0.0;0.25;0.26666666666666666;0.0;0.2222222222222222;0.35294117647058826;0.8888888888888888;0.0;0.0;0.7058823529411765;0.25;0.0;0.10526315789473684;0.0;0.125;0.4;0.0;0.8;0.0;0.4;0.8888888888888888;0.0;0.18181818181818182;0.0;0.26666666666666666;0.25;0.0;0.10526315789473684;0.0;0.2857142857142857;0.0
GO:0090050;0.09523809523809523;0.09090909090909091;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.4;0.0;0.09523809523809523;0.0;0.0;0.0;0.5555555555555556;0.0;0.09090909090909091;0.3333333333333333;0.1;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3157894736842105;0.0;0.38095238095238093;0.0;0.0;0.47619047619047616;0.08;0.4;0.0;0.0;0.2608695652173913;0.09090909090909091;0.18181818181818182;0.0;0.2857142857142857
GO:0006887;0.25;0.23529411764705882;0.4;0.23529411764705882;0.3076923076923077;0.25;0.0;1.0;0.23529411764705882;0.25;0.25;0.0;0.6666666666666666;0.7142857142857143;0.3076923076923077;0.2857142857142857;0.3076923076923077;0.0;0.26666666666666666;0.25;0.7692307692307693;0.7142857142857143;0.26666666666666666;0.0;0.2857142857142857;0.0;0.0;0.26666666666666666;0.7142857142857143;0.0;0.3076923076923077;0.15384615384615385;0.25;0.26666666666666666;0.25;0.0;0.0;0.26666666666666666;0.2857142857142857;0.4444444444444444;0.11764705882352941;0.2;0.14285714285714285;0.3076923076923077;0.0;0.3076923076923077;0.0;0.3076923076923077;0.25;0.0;0.2;0.0;0.3076923076923077;0.2857142857142857;0.0;0.23529411764705882;0.0;0.21052631578947367;0.0
GO:0006367;0.10526315789473684;0.1;0.0;0.4;0.125;0.3157894736842105;0.0;0.23529411764705882;1.0;0.3157894736842105;0.3157894736842105;0.0;0.0;0.0;0.125;0.0;0.125;0.0;0.3333333333333333;0.10526315789473684;0.0;0.0;0.2222222222222222;0.0;0.11764705882352941;0.0;0.0;0.1111111111111111;0.0;0.47058823529411764;0.125;0.0;0.10526315789473684;0.4444444444444444;0.42105263157894735;0.0;0.0;0.3333333333333333;0.11764705882352941;0.0;0.1;0.0;0.11764705882352941;0.375;0.0;0.375;0.0;0.375;0.3157894736842105;0.0;0.08695652173913043;0.0;0.125;0.23529411764705882;0.0;0.1;0.0;0.45454545454545453;0.0
GO:0046855;0.2222222222222222;0.21052631578947367;0.0;0.5263157894736842;0.26666666666666666;0.5555555555555556;0.0;0.25;0.3157894736842105;1.0;0.6666666666666666;0.0;0.0;0.0;0.26666666666666666;0.0;0.26666666666666666;0.0;0.35294117647058826;0.2222222222222222;0.0;0.0;0.23529411764705882;0.0;0.25;0.0;0.0;0.23529411764705882;0.0;0.25;0.26666666666666666;0.0;0.2222222222222222;0.5882352941176471;0.5555555555555556;0.0;0.0;0.5882352941176471;0.25;0.0;0.10526315789473684;0.0;0.125;0.4;0.0;0.6666666666666666;0.0;0.4;0.5555555555555556;0.0;0.18181818181818182;0.0;0.26666666666666666;0.25;0.0;0.10526315789473684;0.0;0.2857142857142857;0.0
