;GO:0003091;GO:0090336;GO:0036378;GO:0042737;GO:0009750;GO:0042738;GO:0042572;GO:0042376;GO:0042574;GO:0046697;GO:0042377;GO:0043542;GO:0090050;GO:0045766;GO:0050873;GO:0071498;GO:0043154;GO:0031915;GO:0016098;GO:0051926;GO:0051968;GO:0071456;GO:0070207;GO:0010575;GO:0033138;GO:0042307;GO:0031394;GO:0032088;GO:0008631;GO:0043312;GO:0046466;GO:0009404;GO:0046427;GO:0071284;GO:1990776;GO:0001516;GO:0032355;GO:0006809;GO:0031622;GO:0033327;GO:0016125;GO:0071407;GO:0030336;GO:0071449;GO:0045429;GO:0033280;GO:0042759;GO:0008285;GO:0055078;GO:0045907;GO:0045786;GO:0008202;GO:1901687;GO:0000038;GO:1902219;GO:0090271;GO:0045986;GO:0045987;GO:0048661;GO:0071471;GO:0097267;GO:0034605;GO:0042360;GO:0002933;GO:0042361;GO:0019221;GO:0051384;GO:2000377;GO:0034644;GO:0070542;GO:0070301;GO:0032304;GO:0032227;GO:0071318;GO:0032305;GO:0071636;GO:0036101;GO:0008210;GO:0090362;GO:0061304;GO:0009822;GO:0033629;GO:0019371;GO:0071260;GO:0008209;GO:0019373;GO:0019372;GO:0006749;GO:0043065;GO:0006706;GO:0097756;GO:0032496;GO:0034356;GO:0030199;GO:0010243
GO:0003091;1.0;0.18831396444722587;0.3327001516739278;0.0;0.0;0.0;0.3327001516739278;0.0;0.0;0.0;0.0;0.0;0.17552267843442942;0.2495720758280771;0.0;0.0;0.20918200840426326;0.4086507749986906;0.0;0.2738164299275568;0.2289996208968833;0.0;0.0;0.20232523299609012;0.18058550093835818;0.219154897981007;0.18058550093835818;0.2346436367742753;0.31107953194951643;0.0;0.0;0.0;0.2021970663352226;0.0;0.0;0.0;0.0;0.3327001516739278;0.3914074799954609;0.0;0.0;0.0;0.3061630037524272;0.0;0.3523302080394402;0.0;0.0;0.32733797537454035;0.45241463679139604;0.5436879640487136;0.3405799951852282;0.0;0.0;0.0;0.20514362943214276;0.3787392738590761;0.26460239374928507;0.2605463081759847;0.219154897981007;0.0;0.0;0.0;0.0;0.0;0.0;0.37642311372629245;0.0;0.30270943487004615;0.0;0.0;0.0;0.2289996208968833;0.2289996208968833;0.0;0.2414025049521108;0.25281422795084085;0.0;0.359374539574721;0.20232523299609012;0.0;0.0;0.2346436367742753;0.0;0.0;0.359374539574721;0.0;0.0;0.0;0.29862549893483176;0.0;0.5810900839648243;0.0;0.0;0.0;0.0
GO:0090336;0.18831396444722587;1.0;0.17552267843442942;0.0;0.0;0.0;0.17552267843442942;0.0;0.0;0.0;0.0;0.0;0.382157683217495;0.47169581940441097;0.0;0.0;0.2574024755403231;0.2574024755403231;0.0;0.27876715365339994;0.36286011681113944;0.0;0.0;0.2969882883150799;0.31607040069435555;0.3138179532999968;0.31607040069435555;0.2560615493486744;0.27289121433359137;0.0;0.0;0.0;0.32591512361023184;0.0;0.0;0.0;0.0;0.17552267843442942;0.33606556027110057;0.0;0.0;0.0;0.34306965512009463;0.0;0.33618572891034626;0.0;0.0;0.3857008811498471;0.16969110642992985;0.3236626762158731;0.3989429009605349;0.0;0.0;0.0;0.2560615493486744;0.2969882883150799;0.2695531174751282;0.35520936349497445;0.37567663088467973;0.0;0.0;0.0;0.0;0.0;0.0;0.3555497329457626;0.0;0.3610723406453529;0.0;0.0;0.0;0.23395034462272646;0.2659062722645507;0.0;0.33606556027110057;0.34747728326983063;0.0;0.2021970663352226;0.2969882883150799;0.0;0.0;0.2733764861840696;0.0;0.0;0.2021970663352226;0.0;0.0;0.0;0.44649726339795215;0.0;0.2818904796062623;0.0;0.0;0.0;0.0
GO:0036378;0.3327001516739278;0.17552267843442942;1.0;0.6441580058439098;0.0;0.4994167522626071;0.5234343877651473;0.5202949568671386;0.4481371472677458;0.0;0.5887562612536092;0.3341688068484331;0.1637558359534413;0.23556080727921286;0.24138851853875337;0.3115075698590165;0.19741516592327513;0.38598953800927405;0.4659920156563363;0.25980516137869253;0.21498835234801905;0.2610185749042658;0.28367981189368235;0.18831396444722587;0.16969110642992985;0.20514362943214276;0.16969110642992985;0.219154897981007;0.3441416964251768;0.28367981189368235;0.4886532526457529;0.483395096319389;0.19043022385423447;0.22407358170335817;0.0;0.45443818657562185;0.0;0.48258708727769023;0.3717774236299485;0.28367981189368235;0.6192727181029178;0.3586203344068154;0.29215173520356297;0.22407358170335817;0.3327001516739278;0.0;0.5205440869845084;0.31184923658127206;0.30271487248131695;0.40166583292964997;0.3250912563919599;0.6877723723576104;0.42344497825909155;0.4480089806068784;0.19235234341934632;0.2178139717893584;0.2505911252004208;0.24653503962712042;0.20514362943214276;0.24138851853875337;0.361728362515761;0.30009584686028645;0.6323884808001867;0.4213345927060852;0.3377759758106615;0.4094852782019528;0.0;0.28722069607677786;0.2590738378648406;0.0;0.24138851853875337;0.21498835234801905;0.21498835234801905;0.24138851853875337;0.22739123640324654;0.2388029594019766;0.4275254812647878;0.5732105040778565;0.18831396444722587;0.0;0.3968165594695352;0.219154897981007;0.48094082289640927;0.24138851853875337;0.5732105040778565;0.361728362515761;0.3958729643360731;0.3826732222848369;0.2858342129220353;0.6180273131085299;0.43906795284576067;0.0;0.3504821912034527;0.2610185749042658;0.0
GO:0042737;0.0;0.0;0.6441580058439098;1.0;0.0;0.7956525162283733;0.46287557554010683;0.5727102345233028;0.46287557554010683;0.0;0.5399065588946392;0.4534484320597237;0.0;0.0;0.36066814375004397;0.4307871950703071;0.0;0.0;0.4807304439286973;0.0;0.0;0.3802982001155564;0.40295943710497295;0.0;0.0;0.0;0.0;0.0;0.4634213216364674;0.40295943710497295;0.6400288944629704;0.6026747215306796;0.0;0.34335320691464877;0.0;0.40314117868891525;0.0;0.6018667124889808;0.0;0.40295943710497295;0.4804839317152167;0.477899959618106;0.0;0.34335320691464877;0.0;0.0;0.4639007789437804;0.0;0.0;0.0;0.0;0.5161799103412457;0.4529026859633632;0.46274740887923943;0.0;0.0;0.0;0.0;0.0;0.36066814375004397;0.37646679078812206;0.41937547207157705;0.4797052405250238;0.43607302097844625;0.5399065588946392;0.5287649034132433;0.0;0.0;0.3783534630761312;0.0;0.36066814375004397;0.0;0.0;0.36066814375004397;0.0;0.0;0.5131040043329786;0.4895499634409;0.0;0.0;0.6527333982256823;0.0;0.4956792511687703;0.36066814375004397;0.4895499634409;0.37646679078812206;0.4106113926084342;0.5019528474961275;0.0;0.5763227019596986;0.0;0.0;0.3609780519948538;0.3802982001155564;0.0
GO:0009750;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35335871018918236;0.0;0.0;0.0;0.0;0.0;0.3401080833312421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3401080833312421;0.4231720198674995;0.0;0.4654633132224285;0.0;0.0;0.0;0.0;0.5234539670642745;0.0;0.425972411248095;0.0;0.4654633132224285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2888584466855673;0.0;0.3419469871904523;0.0;0.0;0.0;0.0;0.4274982331751994;0.0;0.32655615562752166;0.5312149730792424;0.4063423548825826;0.0;0.0;0.425972411248095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30286971523443157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4753080361383048;0.0;0.0;0.5657830579994376
GO:0042738;0.0;0.0;0.4994167522626071;0.7956525162283733;0.0;1.0;0.33362306075207254;0.4374565986682656;0.33362306075207254;0.0;0.410654044106605;0.4528959953786031;0.0;0.0;0.27784823988918267;0.35099847183335003;0.0;0.0;0.35865042733681124;0.0;0.0;0.30050947687859925;0.4024070004238523;0.0;0.0;0.0;0.0;0.0;0.4360663303936862;0.4024070004238523;0.5047752586079333;0.46742108567564244;0.0;0.25821818352367026;0.0;0.3006912184625416;0.0;0.46661307663394364;0.0;0.4024070004238523;0.40069520847825957;0.39508005575724475;0.0;0.27784823988918267;0.0;0.0;0.34182076235189435;0.0;0.0;0.0;0.0;0.4363911871042886;0.3277914887475729;0.3376362116634492;0.0;0.0;0.0;0.0;0.0;0.27784823988918267;0.29133176739714356;0.33958674883462;0.3504527257369895;0.31096182376265596;0.410654044106605;0.5014099121704623;0.0;0.0;0.30870717847842105;0.0;0.27784823988918267;0.0;0.0;0.27784823988918267;0.0;0.0;0.3879928071171884;0.3602974486528658;0.0;0.0;0.5174797623706452;0.0;0.4355205842973256;0.30050947687859925;0.3602974486528658;0.29133176739714356;0.3277914887475729;0.3727003327080933;0.0;0.45121150474390825;0.0;0.0;0.24451682321961582;0.30050947687859925;0.0
GO:0042572;0.3327001516739278;0.17552267843442942;0.5234343877651473;0.46287557554010683;0.0;0.33362306075207254;1.0;0.36043721280007807;0.7220540959046337;0.0;0.3377759758106615;0.3341688068484331;0.1637558359534413;0.23556080727921286;0.24138851853875337;0.3115075698590165;0.19741516592327513;0.38598953800927405;0.5833666714186263;0.25980516137869253;0.21498835234801905;0.2610185749042658;0.28367981189368235;0.18831396444722587;0.16969110642992985;0.20514362943214276;0.16969110642992985;0.219154897981007;0.3441416964251768;0.28367981189368235;0.4962862079122054;0.483395096319389;0.19043022385423447;0.22407358170335817;0.0;0.3960357056830067;0.0;0.3749914450288568;0.3717774236299485;0.28367981189368235;0.527064637752303;0.3586203344068154;0.29215173520356297;0.22407358170335817;0.3327001516739278;0.0;0.4567953059378719;0.31184923658127206;0.30271487248131695;0.40166583292964997;0.3250912563919599;0.5071059362685522;0.33362306075207254;0.4556419358733309;0.19235234341934632;0.2178139717893584;0.2505911252004208;0.24653503962712042;0.20514362943214276;0.24138851853875337;0.36936131778221354;0.30009584686028645;0.47115770081136527;0.4289675479725377;0.3377759758106615;0.4094852782019528;0.0;0.28722069607677786;0.2590738378648406;0.0;0.24138851853875337;0.21498835234801905;0.21498835234801905;0.24138851853875337;0.22739123640324654;0.2388029594019766;0.4289675479725377;0.6624617687467846;0.18831396444722587;0.0;0.3968165594695352;0.219154897981007;0.4885737781628618;0.24138851853875337;0.6624617687467846;0.36936131778221354;0.40350591960252563;0.3826732222848369;0.2858342129220353;0.4505344962826229;0.43906795284576067;0.0;0.2853422438164856;0.2610185749042658;0.0
GO:0042376;0.0;0.0;0.5202949568671386;0.5727102345233028;0.0;0.4374565986682656;0.36043721280007807;1.0;0.31679339576715565;0.0;0.6507317490577847;0.3115075698590165;0.0;0.0;0.22407358170335817;0.2918775134935041;0.0;0.0;0.34182076235189435;0.0;0.0;0.24138851853875337;0.2610185749042658;0.0;0.0;0.0;0.0;0.0;0.3173391418635162;0.2610185749042658;0.48794559362301637;0.4505914206907255;0.0;0.20858484291008988;0.0;0.3120166317172788;0.0;0.2941321587777391;0.0;0.2610185749042658;0.3638936611637092;0.3413053975714202;0.0;0.20858484291008988;0.0;0.0;0.3686349143998998;0.0;0.0;0.0;0.0;0.3995896397897382;0.31096182376265596;0.3644503637114547;0.0;0.0;0.0;0.0;0.0;0.22407358170335817;0.3008309826097539;0.28046579049477405;0.563927176413716;0.2941321587777391;0.710343230630615;0.3826827236402922;0.0;0.0;0.24506256931597636;0.0;0.22407358170335817;0.0;0.0;0.22407358170335817;0.0;0.0;0.43045375312235085;0.34346778366794883;0.0;0.0;0.5006500973857282;0.0;0.38723976736173865;0.22407358170335817;0.34346778366794883;0.3008309826097539;0.334975584430066;0.5084740759389876;0.0;0.46039589618128457;0.0;0.0;0.40848259532203113;0.24138851853875337;0.0
GO:0042574;0.0;0.0;0.4481371472677458;0.46287557554010683;0.0;0.33362306075207254;0.7220540959046337;0.31679339576715565;1.0;0.0;0.2941321587777391;0.3341688068484331;0.0;0.0;0.24138851853875337;0.3115075698590165;0.0;0.0;0.5833666714186263;0.0;0.0;0.2610185749042658;0.28367981189368235;0.0;0.0;0.0;0.0;0.0;0.3441416964251768;0.28367981189368235;0.4962862079122054;0.483395096319389;0.0;0.22407358170335817;0.0;0.4133506425184019;0.0;0.31679339576715565;0.0;0.28367981189368235;0.5208737491936003;0.3586203344068154;0.0;0.22407358170335817;0.0;0.0;0.4567953059378719;0.0;0.0;0.0;0.0;0.5565697278196293;0.33362306075207254;0.4556419358733309;0.0;0.0;0.0;0.0;0.0;0.24138851853875337;0.40630631098312114;0.30009584686028645;0.3604256153137331;0.4289675479725377;0.2941321587777391;0.4094852782019528;0.0;0.0;0.2590738378648406;0.0;0.24138851853875337;0.0;0.0;0.24138851853875337;0.0;0.0;0.4289675479725377;0.47481153516853897;0.0;0.0;0.3968165594695352;0.0;0.4885737781628618;0.24138851853875337;0.47481153516853897;0.40630631098312114;0.4457972129574546;0.3826732222848369;0.0;0.49282578963755186;0.0;0.0;0.256920689111479;0.2610185749042658;0.0
GO:0046697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.34447744913735695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5522631697432582;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
