;GO:0003091;GO:0090336;GO:0036378;GO:0042737;GO:0009750;GO:0042738;GO:0042572;GO:0042376;GO:0042574;GO:0046697;GO:0042377;GO:0043542;GO:0090050;GO:0045766;GO:0050873;GO:0071498;GO:0043154;GO:0031915;GO:0016098;GO:0051926;GO:0051968;GO:0071456;GO:0070207;GO:0010575;GO:0033138;GO:0042307;GO:0031394;GO:0032088;GO:0008631;GO:0043312;GO:0046466;GO:0009404;GO:0046427;GO:0071284;GO:1990776;GO:0001516;GO:0032355;GO:0006809;GO:0031622;GO:0033327;GO:0016125;GO:0071407;GO:0030336;GO:0071449;GO:0045429;GO:0033280;GO:0042759;GO:0008285;GO:0055078;GO:0045907;GO:0045786;GO:0008202;GO:1901687;GO:0000038;GO:1902219;GO:0090271;GO:0045986;GO:0045987;GO:0048661;GO:0071471;GO:0097267;GO:0034605;GO:0042360;GO:0002933;GO:0042361;GO:0019221;GO:0051384;GO:2000377;GO:0034644;GO:0070542;GO:0070301;GO:0032304;GO:0032227;GO:0071318;GO:0032305;GO:0071636;GO:0036101;GO:0008210;GO:0090362;GO:0061304;GO:0009822;GO:0033629;GO:0019371;GO:0071260;GO:0008209;GO:0019373;GO:0019372;GO:0006749;GO:0043065;GO:0006706;GO:0097756;GO:0032496;GO:0034356;GO:0030199;GO:0010243
GO:0003091;1.0;0.023530543764963927;0.005771074144459717;0.0;0.0;0.0;0.03784358951325832;0.0;0.0;0.0;0.0;0.0;0.005218705652238879;0.02503693274896002;0.0;0.0;0.004584559814932717;0.0781526941874678;0.0;0.04847662710012778;0.024790489666545068;0.0;0.0;0.05217094545967223;0.00432443500163044;0.004323997255630052;0.0035291296123225006;0.0120425231150045;0.05892715081633052;0.0;0.0;0.0;0.011749058982324187;0.0;0.0;0.0;0.0;0.01852307923936465;0.016180735502723743;0.0;0.0;0.0;0.021306524021741175;0.0;0.00678050530346356;0.0;0.0;0.05892715081633052;0.14540001806026676;0.07328594095390524;0.05892715081633052;0.0;0.0;0.0;0.004452354260983434;0.04425902997849402;0.05070991030076129;0.05078848454287505;0.053063337108373416;0.0;0.0;0.0;0.0;0.0;0.0;0.05892715081633052;0.0;0.05892715081633052;0.0;0.0;0.0;0.008413766012077625;0.024783520999868306;0.0;0.008423814134251572;0.05129779203872743;0.0;0.05683993801264219;0.05273730316462239;0.0;0.0;0.05892715081633052;0.0;0.0;0.05683993801264219;0.0;0.0;0.0;0.04161658636127304;0.0;0.13276787627305062;0.0;0.0;0.0;0.0
GO:0090336;0.023530543764963927;1.0;0.0043513913374126;0.0;0.0;0.0;0.023530543764963927;0.0;0.0;0.0;0.0;0.0;0.03696712984907586;0.1614721781002791;0.0;0.0;0.010840797126225047;0.05564107821101192;0.0;0.031207607451782925;0.16668053819161197;0.0;0.0;0.05564107821101192;0.030632490292028372;0.01022466254447314;0.024998879286662806;0.02847613625901737;0.05564107821101192;0.0;0.0;0.0;0.0832254236867522;0.0;0.0;0.0;0.0;0.013966406344260251;0.02884916990223527;0.0;0.0;0.0;0.05038208982079265;0.0;0.036214832391062296;0.0;0.0;0.05564107821101192;0.023530543764963927;0.05564107821101192;0.05564107821101192;0.0;0.0;0.0;0.01052817963464905;0.05564107821101192;0.031207607451782925;0.05564107821101192;0.16668053819161197;0.0;0.0;0.0;0.0;0.0;0.0;0.05564107821101192;0.0;0.05564107821101192;0.0;0.0;0.0;0.011158837191303391;0.05564107821101192;0.0;0.019919220981914183;0.05564107821101192;0.0;0.023530543764963927;0.05564107821101192;0.0;0.0;0.05564107821101192;0.0;0.0;0.023530543764963927;0.0;0.0;0.0;0.16668053819161197;0.0;0.023530543764963927;0.0;0.0;0.0;0.0
GO:0036378;0.005771074144459717;0.0043513913374126;1.0;0.022637701592020915;0.0;0.022637701592020915;0.029852417221112322;0.017838834448241046;0.02380592314938306;0.0;0.017838834448241046;0.0043513913374126;0.0043513913374126;0.0043513913374126;0.0043513913374126;0.0043513913374126;0.0043513913374126;0.005771074144459717;0.02380592314938306;0.0043513913374126;0.0043513913374126;0.0043513913374126;0.0043513913374126;0.0043513913374126;0.00432443500163044;0.004323997255630052;0.0035291296123225006;0.0043513913374126;0.0043513913374126;0.0043513913374126;0.02380592314938306;0.017838834448241046;0.0043513913374126;0.0043513913374126;0.0;0.042039438113394605;0.0;0.03472833419165708;0.005771074144459717;0.0043513913374126;0.04563597342782524;0.0043513913374126;0.0043513913374126;0.0043513913374126;0.005771074144459717;0.0;0.05634550074130756;0.0043513913374126;0.005771074144459717;0.005771074144459717;0.0043513913374126;0.04563597342782524;0.03472833419165708;0.02380592314938306;0.0043513913374126;0.0043513913374126;0.0043513913374126;0.0043513913374126;0.0043513913374126;0.0043513913374126;0.02380592314938306;0.0043513913374126;0.017838834448241046;0.02380592314938306;0.017838834448241046;0.0043513913374126;0.0;0.0043513913374126;0.0043513913374126;0.0;0.0043513913374126;0.0043513913374126;0.0043513913374126;0.0043513913374126;0.0043513913374126;0.0043513913374126;0.01590681893380065;0.04563597342782524;0.0043513913374126;0.0;0.017838834448241046;0.0043513913374126;0.02380592314938306;0.0043513913374126;0.04563597342782524;0.02380592314938306;0.02380592314938306;0.017838834448241046;0.0043513913374126;0.04563597342782524;0.005771074144459717;0.0;0.01892290579647633;0.0043513913374126;0.0
GO:0042737;0.0;0.0;0.022637701592020915;1.0;0.0;0.9193492211045542;0.11697744845338616;0.06530850974523289;0.1736363306150362;0.0;0.29253439671515674;0.06501871918899069;0.0;0.0;0.06501871918899069;0.06501871918899069;0.0;0.0;0.2665488065108726;0.0;0.0;0.03261432980414468;0.03940633811535304;0.0;0.0;0.0;0.0;0.0;0.06361689574238968;0.02535564089323761;0.1647696557926968;0.2665488065108726;0.0;0.04327549049282424;0.0;0.013309573380934307;0.0;0.07265890714446037;0.0;0.06501871918899069;0.06468643201297601;0.053420888026978725;0.0;0.01834448209953694;0.0;0.0;0.03010462831934354;0.0;0.0;0.0;0.0;0.06501871918899069;0.08989064979601954;0.14727708673814227;0.0;0.0;0.0;0.0;0.0;0.03415480738829082;0.05450388041494049;0.06501871918899069;0.21812040751066725;0.2665488065108726;0.07989473839245609;0.06501871918899069;0.0;0.0;0.05087039718458007;0.0;0.009327028918431297;0.0;0.0;0.006435380297076281;0.0;0.0;0.0226508179169227;0.17569662403821587;0.0;0.0;0.18895450611574763;0.0;0.05450388041494049;0.059997900517474737;0.17569662403821587;0.05450388041494049;0.08983915751533583;0.0937233784887205;0.0;0.05123576668300945;0.0;0.0;0.006889692167782457;0.062397976723033974;0.0
GO:0009750;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08434001437621572;0.0;0.0;0.0;0.0;0.0;0.059468555736176425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07890798105732784;0.12528644609056533;0.0;0.12491291438516514;0.0;0.0;0.0;0.0;0.14715041255627664;0.0;0.05053076069635602;0.0;0.12440854490652523;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03415480738829082;0.0;0.06676981471434745;0.0;0.0;0.0;0.0;0.1478456604662338;0.0;0.05087039718458007;0.21181737019418753;0.025691750997818633;0.0;0.0;0.017726565406270836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.059997900517474737;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14399414513758868;0.0;0.0;0.28144746464391696
GO:0042738;0.0;0.0;0.022637701592020915;0.9193492211045542;0.0;1.0;0.11697744845338616;0.06530850974523289;0.1736363306150362;0.0;0.29253439671515674;0.05977490884361431;0.0;0.0;0.05977490884361431;0.05977490884361431;0.0;0.0;0.24505143765211923;0.0;0.0;0.03261432980414468;0.03940633811535304;0.0;0.0;0.0;0.0;0.0;0.05977490884361431;0.02535564089323761;0.1647696557926968;0.24505143765211923;0.0;0.04327549049282424;0.0;0.013309573380934307;0.0;0.07265890714446037;0.0;0.05977490884361431;0.05977490884361431;0.053420888026978725;0.0;0.01834448209953694;0.0;0.0;0.03010462831934354;0.0;0.0;0.0;0.0;0.05977490884361431;0.08989064979601954;0.14727708673814227;0.0;0.0;0.0;0.0;0.0;0.03415480738829082;0.05450388041494049;0.05977490884361431;0.21812040751066725;0.24505143765211923;0.07989473839245609;0.05977490884361431;0.0;0.0;0.05087039718458007;0.0;0.009327028918431297;0.0;0.0;0.006435380297076281;0.0;0.0;0.0226508179169227;0.17569662403821587;0.0;0.0;0.18895450611574763;0.0;0.05450388041494049;0.05977490884361431;0.17569662403821587;0.05450388041494049;0.08983915751533583;0.0937233784887205;0.0;0.05123576668300945;0.0;0.0;0.006889692167782457;0.05977490884361431;0.0
GO:0042572;0.03784358951325832;0.023530543764963927;0.029852417221112322;0.11697744845338616;0.0;0.11697744845338616;1.0;0.03436771595345096;0.4029005640491385;0.0;0.11697744845338616;0.02853407588649288;0.005218705652238879;0.02503693274896002;0.02853407588649288;0.02853407588649288;0.004584559814932717;0.03784358951325832;0.3610256569991182;0.02853407588649288;0.024790489666545068;0.02853407588649288;0.02853407588649288;0.02853407588649288;0.00432443500163044;0.004323997255630052;0.0035291296123225006;0.0120425231150045;0.02853407588649288;0.02535564089323761;0.238806069179483;0.11697744845338616;0.011749058982324187;0.02853407588649288;0.0;0.036656531098556315;0.0;0.05725626386898747;0.016180735502723743;0.02853407588649288;0.1561063956376821;0.02853407588649288;0.021306524021741175;0.01834448209953694;0.00678050530346356;0.0;0.08291259326007261;0.02853407588649288;0.03784358951325832;0.03784358951325832;0.02853407588649288;0.1561063956376821;0.08989064979601954;0.3221731722223173;0.004452354260983434;0.02853407588649288;0.02853407588649288;0.02853407588649288;0.02853407588649288;0.02853407588649288;0.1501117376372292;0.02853407588649288;0.11697744845338616;0.3221731722223173;0.04204352060640352;0.02853407588649288;0.0;0.02853407588649288;0.02853407588649288;0.0;0.009327028918431297;0.008413766012077625;0.024783520999868306;0.006435380297076281;0.008423814134251572;0.02853407588649288;0.032828573710477274;0.31941558039253876;0.02853407588649288;0.0;0.09943474165378033;0.02853407588649288;0.1501117376372292;0.02853407588649288;0.31941558039253876;0.1501117376372292;0.2474303102792489;0.0937233784887205;0.02853407588649288;0.1472075862777056;0.03784358951325832;0.0;0.006889692167782457;0.02853407588649288;0.0
GO:0042376;0.0;0.0;0.017838834448241046;0.06530850974523289;0.0;0.06530850974523289;0.03436771595345096;1.0;0.03436771595345096;0.0;0.15253267282097746;0.008383248463929158;0.0;0.0;0.008383248463929158;0.008383248463929158;0.0;0.0;0.03436771595345096;0.0;0.0;0.008383248463929158;0.008383248463929158;0.0;0.0;0.0;0.0;0.0;0.008383248463929158;0.008383248463929158;0.06530850974523289;0.03436771595345096;0.0;0.008383248463929158;0.0;0.013309573380934307;0.0;0.03436771595345096;0.0;0.008383248463929158;0.015962917533136906;0.008383248463929158;0.0;0.008383248463929158;0.0;0.0;0.03010462831934354;0.0;0.0;0.0;0.0;0.015962917533136906;0.03436771595345096;0.03436771595345096;0.0;0.0;0.0;0.0;0.0;0.008383248463929158;0.03436771595345096;0.008383248463929158;0.03436771595345096;0.03436771595345096;0.6493743527791275;0.008383248463929158;0.0;0.0;0.008383248463929158;0.0;0.008383248463929158;0.0;0.0;0.006435380297076281;0.0;0.0;0.0226508179169227;0.03436771595345096;0.0;0.0;0.06530850974523289;0.0;0.03436771595345096;0.008383248463929158;0.03436771595345096;0.03436771595345096;0.03436771595345096;0.04361305669442281;0.0;0.047135470037427414;0.0;0.0;0.010329244389066232;0.008383248463929158;0.0
GO:0042574;0.0;0.0;0.02380592314938306;0.1736363306150362;0.0;0.1736363306150362;0.4029005640491385;0.03436771595345096;1.0;0.0;0.1539422518158823;0.04235476410135521;0.0;0.0;0.04235476410135521;0.04235476410135521;0.0;0.0;0.5358910727497145;0.0;0.0;0.03261432980414468;0.03940633811535304;0.0;0.0;0.0;0.0;0.0;0.04235476410135521;0.02535564089323761;0.238806069179483;0.1736363306150362;0.0;0.04235476410135521;0.0;0.036656531098556315;0.0;0.05725626386898747;0.0;0.04235476410135521;0.23171766936656568;0.04235476410135521;0.0;0.01834448209953694;0.0;0.0;0.08291259326007261;0.0;0.0;0.0;0.0;0.23171766936656568;0.08989064979601954;0.40562285173279633;0.0;0.0;0.0;0.0;0.0;0.03415480738829082;0.1501117376372292;0.04235476410135521;0.1736363306150362;0.47822010299344964;0.04204352060640352;0.04235476410135521;0.0;0.0;0.04235476410135521;0.0;0.009327028918431297;0.0;0.0;0.006435380297076281;0.0;0.0;0.032828573710477274;0.23171766936656568;0.0;0.0;0.09943474165378033;0.0;0.1501117376372292;0.04235476410135521;0.23171766936656568;0.1501117376372292;0.2474303102792489;0.0937233784887205;0.0;0.1472075862777056;0.0;0.0;0.006889692167782457;0.04235476410135521;0.0
GO:0046697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.09708914997741776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3561264052946702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09708914997741776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
