;GO:0003091;GO:0090336;GO:0036378;GO:0042737;GO:0009750;GO:0042738;GO:0042572;GO:0042376;GO:0042574;GO:0046697;GO:0042377;GO:0043542;GO:0090050;GO:0045766;GO:0050873;GO:0071498;GO:0043154;GO:0031915;GO:0016098;GO:0051926;GO:0051968;GO:0071456;GO:0070207;GO:0010575;GO:0033138;GO:0042307;GO:0031394;GO:0032088;GO:0008631;GO:0043312;GO:0046466;GO:0009404;GO:0046427;GO:0071284;GO:1990776;GO:0001516;GO:0032355;GO:0006809;GO:0031622;GO:0033327;GO:0016125;GO:0071407;GO:0030336;GO:0071449;GO:0045429;GO:0033280;GO:0042759;GO:0008285;GO:0055078;GO:0045907;GO:0045786;GO:0008202;GO:1901687;GO:0000038;GO:1902219;GO:0090271;GO:0045986;GO:0045987;GO:0048661;GO:0071471;GO:0097267;GO:0034605;GO:0042360;GO:0002933;GO:0042361;GO:0019221;GO:0051384;GO:2000377;GO:0034644;GO:0070542;GO:0070301;GO:0032304;GO:0032227;GO:0071318;GO:0032305;GO:0071636;GO:0036101;GO:0008210;GO:0090362;GO:0061304;GO:0009822;GO:0033629;GO:0019371;GO:0071260;GO:0008209;GO:0019373;GO:0019372;GO:0006749;GO:0043065;GO:0006706;GO:0097756;GO:0032496;GO:0034356;GO:0030199;GO:0010243
GO:0003091;1.0;0.05165058363502477;0.21787819268043407;0.0;0.0;0.0;0.2574206075640463;0.0;0.0;0.0;0.0;0.0;0.05500567422859189;0.06511070726981714;0.0;0.0;0.06191324233912087;0.23510952530771032;0.0;0.05990278928528553;0.05655204570280176;0.0;0.0;0.056086279198724456;0.06258923985723783;0.05797957353220087;0.048801672897936146;0.06115803761144224;0.054128795651573317;0.0;0.0;0.0;0.06095425904611921;0.0;0.0;0.0;0.0;0.24150253314331285;0.23093159277046896;0.0;0.0;0.0;0.06755783213191549;0.0;0.2617473088173084;0.0;0.0;0.07479172312548299;0.44927787854876067;0.3895492991403663;0.07292702786088473;0.0;0.0;0.0;0.049553782751963496;0.2142843185061179;0.0533473877704016;0.056980097388524484;0.06109084532564516;0.0;0.0;0.0;0.0;0.0;0.0;0.0745774177216794;0.0;0.06514777347639261;0.0;0.0;0.0;0.04786507819519529;0.04786507819519529;0.0;0.05362246177079258;0.054128795651573317;0.0;0.2529713312016783;0.04660445552005365;0.0;0.0;0.05204533198186668;0.0;0.0;0.2560283295055919;0.0;0.0;0.0;0.07390467238325815;0.0;0.3947868515564238;0.0;0.0;0.0;0.0
GO:0090336;0.05165058363502477;1.0;0.04413053307145662;0.0;0.0;0.0;0.05141172451355971;0.0;0.0;0.0;0.0;0.0;0.36733571443570295;0.4278522023638642;0.0;0.0;0.07269758172718364;0.06165564890834163;0.0;0.062096880188173574;0.1787311855703435;0.0;0.0;0.16009067845997738;0.19591055213158143;0.16499237113077816;0.1561819158406364;0.0718973575620459;0.064355530819282;0.0;0.0;0.0;0.19129075845864923;0.0;0.0;0.0;0.0;0.048505218930194174;0.14606754509470524;0.0;0.0;0.0;0.07861820428592814;0.0;0.18145805783473196;0.0;0.0;0.0860532617763991;0.051532803961283055;0.1624084667450622;0.08415282678324;0.0;0.0;0.0;0.05935430562821362;0.13845527078901998;0.05588706559605263;0.1624084667450622;0.19167761871430652;0.0;0.0;0.0;0.0;0.0;0.0;0.085835411942985;0.0;0.07610325158856145;0.0;0.0;0.0;0.05059186880199425;0.05748943163641322;0.0;0.15366703280928656;0.15499131218947515;0.0;0.05060261943540509;0.13508635950314987;0.0;0.0;0.06208715716471687;0.0;0.0;0.051158810874951416;0.0;0.0;0.0;0.2272359244628904;0.0;0.052396771154452855;0.0;0.0;0.0;0.0
GO:0036378;0.21787819268043407;0.04413053307145662;1.0;0.5035476944093927;0.0;0.4463751236239465;0.6032323427323047;0.5749385392164754;0.3355921009169942;0.0;0.7005505837507234;0.019945577875110712;0.04655683090094079;0.053597347752929965;0.01898513217417398;0.018446220176376486;0.05141172451355971;0.20087882753314412;0.3200208146235893;0.050017766135826515;0.04765987877387211;0.020831789118631077;0.01898513217417398;0.04732864068651358;0.05187698781619537;0.04866976732956418;0.042033967468315836;0.05088990368409095;0.04592709852317178;0.023377650108166555;0.35343786382798426;0.08764581589957661;0.050748728715898916;0.016820808509603918;0.0;0.43236318978593324;0.0;0.42690424533030485;0.19782099016537436;0.01788048761237731;0.6255580165497157;0.022812092573563595;0.055244604048169825;0.01555730723324292;0.22000906569652207;0.0;0.4542519844343457;0.05998927613438829;0.21741769758909998;0.21832638180359515;0.058783695342314056;0.6572195183717688;0.18390435498768437;0.3550070268271438;0.04259074977501249;0.04133727606172416;0.04536331797678813;0.047963539666545055;0.05084337125677863;0.01555730723324292;0.3280017961087971;0.020015699609680436;0.7289985196130782;0.3200208146235893;0.25929721261712313;0.05985132678858545;0.0;0.05362246177079258;0.02036470446401519;0.0;0.019992662136233234;0.04133727606172416;0.04133727606172416;0.018068461080748513;0.04556206372025016;0.04592709852317178;0.4372858054887309;0.594421505001689;0.04039366288825493;0.0;0.07758480620064569;0.0444183823966275;0.3321008013046238;0.02036470446401519;0.6004803872937481;0.3470830556085793;0.3371645148665745;0.09354809863782461;0.05941725870607005;0.5603864288004697;0.22079206458165412;0.0;0.2924744942400297;0.01957001359577429;0.0
GO:0042737;0.0;0.0;0.5035476944093927;1.0;0.0;0.8474679680977828;0.12056514441654045;0.34930535353009246;0.11216719370454675;0.0;0.3390994648370486;0.02731834069737615;0.0;0.0;0.025548126028273388;0.02458170174462512;0.0;0.0;0.10538043220922325;0.0;0.0;0.029008566167199854;0.025548126028273388;0.0;0.0;0.0;0.0;0.0;0.024461993820790114;0.03419397656718491;0.42004051288221067;0.11730769595188158;0.0;0.021777386563907243;0.0;0.11286387852199983;0.0;0.5650499255974776;0.0;0.02358718414273667;0.11946137609135918;0.0329974009294361;0.0;0.019705406604306763;0.0;0.0;0.12056514441654045;0.0;0.0;0.0;0.0;0.1281058250010223;0.11730769595188158;0.12092012944392717;0.0;0.0;0.0;0.0;0.0;0.019705406604306763;0.10883367692904802;0.027450054954761383;0.10213958798840382;0.10538043220922325;0.3390994648370486;0.03543428724226141;0.0;0.0;0.028110745610179576;0.0;0.027406744363414025;0.0;0.0;0.0239153925054985;0.0;0.0;0.3569272445312786;0.11820364644385785;0.0;0.0;0.34930535353009246;0.0;0.11062784154911404;0.028110745610179576;0.1198249872061542;0.11730769595188158;0.11286387852199983;0.12812759029503212;0.0;0.3929915903331612;0.0;0.0;0.1135203008062295;0.02661868018552052;0.0
GO:0009750;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15831232709099088;0.0;0.0;0.0;0.0;0.0;0.30049793990831564;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2391123365050489;0.3505144897560589;0.0;0.41145239335717;0.0;0.0;0.0;0.0;0.36993308943940095;0.0;0.29757924446589834;0.0;0.3694963331716126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13212696599547466;0.0;0.17277079460540423;0.0;0.0;0.0;0.0;0.3435137109977593;0.0;0.176008568038469;0.39755410760347115;0.3886374713416548;0.0;0.0;0.34877228033118907;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.176008568038469;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4412726517953537;0.0;0.0;0.3965288497216894
GO:0042738;0.0;0.0;0.4463751236239465;0.8474679680977828;0.0;1.0;0.1044318572037026;0.30964538631713956;0.09807177493780532;0.0;0.3015987814181012;0.02346580852467948;0.0;0.0;0.0221476267955128;0.021417671458441475;0.0;0.0;0.09284379768570108;0.0;0.0;0.02470213771395512;0.0221476267955128;0.0;0.0;0.0;0.0;0.0;0.021326739651515023;0.02836503871372244;0.36398065662766577;0.10197899579414174;0.0;0.01925708380277638;0.0;0.09860394919899297;0.0;0.4940432875390121;0.0;0.020658743440912678;0.10141265399126252;0.027536703467083628;0.0;0.01761889629646255;0.0;0.0;0.1044318572037026;0.0;0.0;0.0;0.0;0.107574975081871;0.10197899579414174;0.10469808991911121;0.0;0.0;0.0;0.0;0.0;0.01761889629646255;0.09551387249136124;0.023562926586173788;0.0903189462014512;0.09284379768570108;0.3015987814181012;0.029213282947817644;0.0;0.0;0.024048094967072765;0.0;0.02353100656421573;0.0;0.0;0.020910079978701045;0.0;0.0;0.315619959229841;0.10265542016933484;0.0;0.0;0.30964538631713956;0.0;0.09689296450796787;0.024048094967072765;0.10387607664382392;0.10197899579414174;0.09860394919899297;0.11005856958510594;0.0;0.3408300674783382;0.0;0.0;0.09910460929148139;0.02294769944426121;0.0
GO:0042572;0.2574206075640463;0.05141172451355971;0.6032323427323047;0.12056514441654045;0.0;0.1044318572037026;1.0;0.30594090350069064;0.7851666424085988;0.0;0.29791697434875714;0.023743499249571635;0.054734857238054525;0.06473159039480929;0.022394831149800485;0.021648764299347714;0.061570348575751936;0.23402225676763158;0.7147990638632936;0.05958174518712257;0.056265827365420885;0.025010052302530752;0.022394831149800485;0.055804744338337965;0.062238838658628434;0.05767876138628701;0.04858838236676683;0.060823435318441525;0.05386652376544885;0.028771792331908297;0.4521539493040579;0.10309623540258096;0.06062187676855449;0.019443700530977902;0.0;0.42778821508617937;0.0;0.2403554757582751;0.2298825365441041;0.020873666878203676;0.6618461075349237;0.027919886905141442;0.0671497715261269;0.017774984128329507;0.26040041508627154;0.0;0.45335603666320856;0.07429191933763585;0.2567780418594319;0.25804647531379243;0.07245175626782645;0.5019762390202033;0.10309623540258096;0.4545248005399909;0.04933388209357355;0.04765987877387211;0.0530926157643328;0.05668954091704466;0.06075697585453837;0.017774984128329507;0.4142446091144189;0.023842934341519087;0.5054723881741964;0.4025490789746949;0.29791697434875714;0.07408046455271469;0.0;0.0647682260895;0.024339823718971372;0.0;0.02381025170111798;0.04765987877387211;0.04765987877387211;0.021130292664295988;0.05336506197855043;0.05386652376544885;0.5054723881741964;0.7853538685062872;0.046409900473175794;0.0;0.08945152681796967;0.05180281643722896;0.4202879696254703;0.024339823718971372;0.7947965981840521;0.4425910997728715;0.42778821508617937;0.11136098556350867;0.0734166152329172;0.4147707970064391;0.2614980228955183;0.0;0.3425639279225054;0.023213193728767175;0.0
GO:0042376;0.0;0.0;0.5749385392164754;0.34930535353009246;0.0;0.30964538631713956;0.30594090350069064;1.0;0.08474410668866994;0.0;0.8120669762484801;0.019945577875110712;0.0;0.0;0.01898513217417398;0.018446220176376486;0.0;0.0;0.08081202740753538;0.0;0.0;0.020831789118631077;0.01898513217417398;0.0;0.0;0.0;0.0;0.0;0.01837872977948846;0.023377650108166555;0.31379827058020976;0.08764581589957661;0.0;0.016820808509603918;0.0;0.29119869468102993;0.0;0.08474410668866994;0.0;0.01788048761237731;0.09361397600822444;0.022812092573563595;0.0;0.01555730723324292;0.0;0.0;0.30594090350069064;0.0;0.0;0.0;0.0;0.09835208021844917;0.08764581589957661;0.3066087273613804;0.0;0.0;0.0;0.0;0.0;0.01555730723324292;0.2832851343140677;0.020015699609680436;0.5846284553829975;0.08081202740753538;0.9771728264808681;0.0239508132967792;0.0;0.0;0.02036470446401519;0.0;0.019992662136233234;0.0;0.0;0.018068461080748513;0.0;0.0;0.4384017170551947;0.08814499394213098;0.0;0.0;0.27278241857893176;0.0;0.2868253199204559;0.02036470446401519;0.08904344754523222;0.2997650354134032;0.29119869468102993;0.4969144295199392;0.0;0.3123191052850887;0.0;0.0;0.5135718384206434;0.01957001359577429;0.0
GO:0042574;0.0;0.0;0.3355921009169942;0.11216719370454675;0.0;0.09807177493780532;0.7851666424085988;0.08474410668866994;1.0;0.0;0.0826355726041822;0.02220774004398209;0.0;0.0;0.021023545921079443;0.02036470446401519;0.0;0.0;0.6754668232582965;0.0;0.0;0.02331193764589605;0.021023545921079443;0.0;0.0;0.0;0.0;0.0;0.020282476753109246;0.02654715632649773;0.4243962364050136;0.09689296450796787;0.0;0.018401602429566784;0.0;0.4028590481599141;0.0;0.09335900434874655;0.0;0.01967736774486301;0.4402141948500047;0.02582023239451979;0.0;0.016900057869488838;0.0;0.0;0.42545508909803903;0.0;0.0;0.0;0.0;0.4653457759609672;0.09689296450796787;0.42648425768170717;0.0;0.0;0.0;0.0;0.0;0.016900057869488838;0.3908257434634023;0.022294704410200022;0.08630659537436898;0.3803985781836351;0.0826355726041822;0.027288737369326178;0.0;0.0;0.02272857122711136;0.0;0.022266125884216358;0.0;0.0;0.019905260702196843;0.0;0.0;0.3705133443062452;0.3861197148708561;0.0;0.0;0.08474410668866994;0.0;0.39620067644645196;0.02272857122711136;0.39047796670947454;0.41596052032722164;0.4028590481599141;0.10415801784063738;0.0;0.3894409120581892;0.0;0.0;0.09485647672395642;0.021743146379836906;0.0
GO:0046697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.19258332023792618;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47483803385691653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17038941962196275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
