;GO:0003091;GO:0090336;GO:0036378;GO:0042737;GO:0009750;GO:0042738;GO:0042572;GO:0042376;GO:0042574;GO:0046697;GO:0042377;GO:0043542;GO:0090050;GO:0045766;GO:0050873;GO:0071498;GO:0043154;GO:0031915;GO:0016098;GO:0051926;GO:0051968;GO:0071456;GO:0070207;GO:0010575;GO:0033138;GO:0042307;GO:0031394;GO:0032088;GO:0008631;GO:0043312;GO:0046466;GO:0009404;GO:0046427;GO:0071284;GO:1990776;GO:0001516;GO:0032355;GO:0006809;GO:0031622;GO:0033327;GO:0016125;GO:0071407;GO:0030336;GO:0071449;GO:0045429;GO:0033280;GO:0042759;GO:0008285;GO:0055078;GO:0045907;GO:0045786;GO:0008202;GO:1901687;GO:0000038;GO:1902219;GO:0090271;GO:0045986;GO:0045987;GO:0048661;GO:0071471;GO:0097267;GO:0034605;GO:0042360;GO:0002933;GO:0042361;GO:0019221;GO:0051384;GO:2000377;GO:0034644;GO:0070542;GO:0070301;GO:0032304;GO:0032227;GO:0071318;GO:0032305;GO:0071636;GO:0036101;GO:0008210;GO:0090362;GO:0061304;GO:0009822;GO:0033629;GO:0019371;GO:0071260;GO:0008209;GO:0019373;GO:0019372;GO:0006749;GO:0043065;GO:0006706;GO:0097756;GO:0032496;GO:0034356;GO:0030199;GO:0010243
GO:0003091;1.0;0.08695652173913049;0.0625;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.045454545454545414;0.08695652173913049;0.0;0.0;0.040000000000000036;0.1578947368421053;0.0;0.09523809523809523;0.08333333333333337;0.0;0.0;0.10526315789473684;0.050000000000000044;0.05405405405405406;0.05128205128205132;0.05882352941176472;0.10526315789473684;0.0;0.0;0.0;0.06896551724137934;0.0;0.0;0.0;0.0;0.1071428571428571;0.09999999999999998;0.0;0.0;0.0;0.08333333333333337;0.0;0.09090909090909094;0.0;0.0;0.11764705882352944;0.2941176470588235;0.18518518518518523;0.11764705882352944;0.0;0.0;0.0;0.04878048780487809;0.15000000000000002;0.09523809523809523;0.09523809523809523;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.125;0.0;0.0;0.0;0.0625;0.08333333333333337;0.0;0.0625;0.10526315789473684;0.0;0.13043478260869568;0.10526315789473684;0.0;0.0;0.10526315789473684;0.0;0.0;0.13043478260869568;0.0;0.0;0.0;0.09523809523809523;0.0;0.26315789473684215;0.0;0.0;0.0;0.0
GO:0090336;0.08695652173913049;1.0;0.040000000000000036;0.0;0.0;0.0;0.0625;0.0;0.0;0.0;0.0;0.0;0.20512820512820518;0.30000000000000004;0.0;0.0;0.08163265306122447;0.21052631578947367;0.0;0.1428571428571429;0.2857142857142857;0.0;0.0;0.2222222222222222;0.16216216216216217;0.11111111111111116;0.16666666666666663;0.12121212121212122;0.2222222222222222;0.0;0.0;0.0;0.23076923076923073;0.0;0.0;0.0;0.0;0.06666666666666665;0.1333333333333333;0.0;0.0;0.0;0.17391304347826086;0.0;0.19354838709677424;0.0;0.0;0.25;0.09523809523809523;0.13793103448275867;0.25;0.0;0.0;0.0;0.09999999999999998;0.19999999999999996;0.1428571428571429;0.19999999999999996;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.2666666666666667;0.0;0.0;0.0;0.09375;0.17391304347826086;0.0;0.12903225806451613;0.2222222222222222;0.0;0.07999999999999996;0.2222222222222222;0.0;0.0;0.2222222222222222;0.0;0.0;0.07999999999999996;0.0;0.0;0.0;0.33333333333333337;0.0;0.08695652173913049;0.0;0.0;0.0;0.0
GO:0036378;0.0625;0.040000000000000036;1.0;0.12195121951219512;0.0;0.11904761904761907;0.30434782608695654;0.13207547169811318;0.15555555555555556;0.0;0.15555555555555556;0.0444444444444444;0.028169014084507005;0.040000000000000036;0.046511627906976716;0.045454545454545414;0.025974025974025983;0.06521739130434778;0.16666666666666663;0.04166666666666663;0.039215686274509776;0.039215686274509776;0.04255319148936165;0.04347826086956519;0.02985074626865669;0.03125;0.030303030303030276;0.032786885245901676;0.06666666666666665;0.03389830508474578;0.15217391304347827;0.09999999999999998;0.0357142857142857;0.04166666666666663;0.0;0.22413793103448276;0.0;0.18367346938775508;0.052631578947368474;0.045454545454545414;0.20512820512820518;0.04347826086956519;0.039215686274509776;0.037735849056603765;0.050000000000000044;0.0;0.26;0.045454545454545414;0.06521739130434778;0.0535714285714286;0.045454545454545414;0.15384615384615385;0.1777777777777778;0.1777777777777778;0.02941176470588236;0.04166666666666663;0.04166666666666663;0.04166666666666663;0.04347826086956519;0.04081632653061229;0.16000000000000003;0.04347826086956519;0.25;0.1707317073170732;0.11538461538461542;0.06976744186046513;0.0;0.046511627906976716;0.04081632653061229;0.0;0.03389830508474578;0.03389830508474578;0.039215686274509776;0.02898550724637683;0.03389830508474578;0.04347826086956519;0.13636363636363635;0.32499999999999996;0.04347826086956519;0.0;0.10416666666666663;0.04347826086956519;0.16000000000000003;0.04255319148936165;0.32499999999999996;0.16000000000000003;0.17021276595744683;0.1063829787234043;0.04166666666666663;0.16279069767441856;0.0625;0.0;0.16666666666666663;0.0444444444444444;0.0
GO:0042737;0.0;0.0;0.12195121951219512;1.0;0.0;0.875;0.16666666666666663;0.2727272727272727;0.25;0.0;0.4285714285714286;0.15384615384615385;0.0;0.0;0.18181818181818177;0.16666666666666663;0.0;0.0;0.3076923076923077;0.0;0.0;0.10526315789473684;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.07407407407407407;0.4;0.5;0.0;0.125;0.0;0.11428571428571432;0.0;0.23809523809523814;0.0;0.16666666666666663;0.15384615384615385;0.1428571428571429;0.0;0.09523809523809523;0.0;0.0;0.14814814814814814;0.0;0.0;0.0;0.0;0.18181818181818177;0.23529411764705888;0.23529411764705888;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.18181818181818177;0.1428571428571429;0.2857142857142857;0.33333333333333337;0.30000000000000004;0.16666666666666663;0.0;0.0;0.11764705882352944;0.0;0.07407407407407407;0.0;0.0;0.05405405405405406;0.0;0.0;0.16216216216216217;0.23529411764705888;0.0;0.0;0.4;0.0;0.18181818181818177;0.1333333333333333;0.23529411764705888;0.18181818181818177;0.21052631578947367;0.25;0.0;0.19999999999999996;0.0;0.0;0.08333333333333337;0.15384615384615385;0.0
GO:0009750;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.1578947368421053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1875;0.3571428571428571;0.0;0.41666666666666663;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.26315789473684215;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.11111111111111116;0.5;0.15384615384615385;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3846153846153846;0.0;0.0;0.4444444444444444
GO:0042738;0.0;0.0;0.11904761904761907;0.875;0.0;1.0;0.16000000000000003;0.26086956521739135;0.23529411764705888;0.0;0.4;0.1428571428571429;0.0;0.0;0.16666666666666663;0.15384615384615385;0.0;0.0;0.2857142857142857;0.0;0.0;0.09999999999999998;0.125;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0714285714285714;0.375;0.4444444444444444;0.0;0.11764705882352944;0.0;0.11111111111111116;0.0;0.2272727272727273;0.0;0.15384615384615385;0.1428571428571429;0.1333333333333333;0.0;0.09090909090909094;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.16666666666666663;0.2222222222222222;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.17391304347826086;0.1333333333333333;0.2666666666666667;0.3076923076923077;0.2857142857142857;0.15384615384615385;0.0;0.0;0.11111111111111116;0.0;0.0714285714285714;0.0;0.0;0.052631578947368474;0.0;0.0;0.1578947368421053;0.2222222222222222;0.0;0.0;0.375;0.0;0.17391304347826086;0.125;0.2222222222222222;0.17391304347826086;0.19999999999999996;0.23529411764705888;0.0;0.1875;0.0;0.0;0.08163265306122447;0.1428571428571429;0.0
GO:0042572;0.09999999999999998;0.0625;0.30434782608695654;0.16666666666666663;0.0;0.16000000000000003;1.0;0.16666666666666663;0.5454545454545454;0.0;0.1724137931034483;0.07407407407407407;0.037735849056603765;0.0625;0.07999999999999996;0.07692307692307687;0.03389830508474578;0.1071428571428571;0.47619047619047616;0.06666666666666665;0.06060606060606055;0.06060606060606055;0.06896551724137934;0.0714285714285714;0.04081632653061229;0.04347826086956519;0.04166666666666663;0.046511627906976716;0.11111111111111116;0.04878048780487809;0.2962962962962963;0.18181818181818177;0.052631578947368474;0.06666666666666665;0.0;0.20454545454545459;0.0;0.17647058823529416;0.07692307692307687;0.07692307692307687;0.26086956521739135;0.0714285714285714;0.06060606060606055;0.05714285714285716;0.0714285714285714;0.0;0.25;0.07692307692307687;0.1071428571428571;0.07894736842105265;0.07692307692307687;0.2272727272727273;0.16666666666666663;0.34615384615384615;0.040000000000000036;0.06666666666666665;0.06666666666666665;0.06666666666666665;0.0714285714285714;0.06451612903225812;0.29032258064516125;0.0714285714285714;0.28;0.36363636363636365;0.17647058823529416;0.12;0.0;0.07999999999999996;0.06451612903225812;0.0;0.04878048780487809;0.04878048780487809;0.06060606060606055;0.039215686274509776;0.04878048780487809;0.0714285714285714;0.21276595744680848;0.5217391304347826;0.0714285714285714;0.0;0.16666666666666663;0.0714285714285714;0.29032258064516125;0.06896551724137934;0.5217391304347826;0.29032258064516125;0.3214285714285714;0.1724137931034483;0.06666666666666665;0.18518518518518523;0.09999999999999998;0.0;0.11864406779661019;0.07407407407407407;0.0
GO:0042376;0.0;0.0;0.13207547169811318;0.2727272727272727;0.0;0.26086956521739135;0.16666666666666663;1.0;0.1724137931034483;0.0;0.41666666666666663;0.07407407407407407;0.0;0.0;0.07999999999999996;0.07692307692307687;0.0;0.0;0.1923076923076923;0.0;0.0;0.06060606060606055;0.06896551724137934;0.0;0.0;0.0;0.0;0.0;0.0714285714285714;0.04878048780487809;0.2962962962962963;0.18181818181818177;0.0;0.06666666666666665;0.0;0.12765957446808507;0.0;0.11111111111111116;0.0;0.07692307692307687;0.11538461538461542;0.0714285714285714;0.0;0.05714285714285716;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.125;0.16666666666666663;0.2068965517241379;0.0;0.0;0.0;0.0;0.0;0.06451612903225812;0.17647058823529416;0.0714285714285714;0.28;0.19999999999999996;0.8181818181818181;0.07692307692307687;0.0;0.0;0.06451612903225812;0.0;0.04878048780487809;0.0;0.0;0.039215686274509776;0.0;0.0;0.21276595744680848;0.16666666666666663;0.0;0.0;0.2962962962962963;0.0;0.17647058823529416;0.06896551724137934;0.16666666666666663;0.17647058823529416;0.19354838709677424;0.2142857142857143;0.0;0.18518518518518523;0.0;0.0;0.13793103448275867;0.07407407407407407;0.0
GO:0042574;0.0;0.0;0.15555555555555556;0.25;0.0;0.23529411764705888;0.5454545454545454;0.1724137931034483;1.0;0.0;0.18181818181818177;0.10526315789473684;0.0;0.0;0.11764705882352944;0.11111111111111116;0.0;0.0;0.7692307692307692;0.0;0.0;0.07999999999999996;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.06060606060606055;0.42105263157894735;0.2857142857142857;0.0;0.09090909090909094;0.0;0.21621621621621623;0.0;0.1428571428571429;0.0;0.11111111111111116;0.3125;0.09999999999999998;0.0;0.07407407407407407;0.0;0.0;0.27586206896551724;0.0;0.0;0.0;0.0;0.3571428571428571;0.2272727272727273;0.42105263157894735;0.0;0.0;0.0;0.0;0.0;0.08695652173913049;0.33333333333333337;0.09999999999999998;0.26315789473684215;0.5714285714285714;0.18518518518518523;0.11111111111111116;0.0;0.0;0.08695652173913049;0.0;0.06060606060606055;0.0;0.0;0.046511627906976716;0.0;0.0;0.19512195121951215;0.35;0.0;0.0;0.2272727272727273;0.0;0.33333333333333337;0.09523809523809523;0.35;0.33333333333333337;0.38095238095238093;0.23809523809523814;0.0;0.26315789473684215;0.0;0.0;0.11538461538461542;0.10526315789473684;0.0
GO:0046697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
