;GO:0003091;GO:0090336;GO:0036378;GO:0042737;GO:0009750;GO:0042738;GO:0042572;GO:0042376;GO:0042574;GO:0046697;GO:0042377;GO:0043542;GO:0090050;GO:0045766;GO:0050873;GO:0071498;GO:0043154;GO:0031915;GO:0016098;GO:0051926;GO:0051968;GO:0071456;GO:0070207;GO:0010575;GO:0033138;GO:0042307;GO:0031394;GO:0032088;GO:0008631;GO:0043312;GO:0046466;GO:0009404;GO:0046427;GO:0071284;GO:1990776;GO:0001516;GO:0032355;GO:0006809;GO:0031622;GO:0033327;GO:0016125;GO:0071407;GO:0030336;GO:0071449;GO:0045429;GO:0033280;GO:0042759;GO:0008285;GO:0055078;GO:0045907;GO:0045786;GO:0008202;GO:1901687;GO:0000038;GO:1902219;GO:0090271;GO:0045986;GO:0045987;GO:0048661;GO:0071471;GO:0097267;GO:0034605;GO:0042360;GO:0002933;GO:0042361;GO:0019221;GO:0051384;GO:2000377;GO:0034644;GO:0070542;GO:0070301;GO:0032304;GO:0032227;GO:0071318;GO:0032305;GO:0071636;GO:0036101;GO:0008210;GO:0090362;GO:0061304;GO:0009822;GO:0033629;GO:0019371;GO:0071260;GO:0008209;GO:0019373;GO:0019372;GO:0006749;GO:0043065;GO:0006706;GO:0097756;GO:0032496;GO:0034356;GO:0030199;GO:0010243
GO:0003091;1.0;0.036692364793703955;0.16702085169111647;0.0;0.0;0.0;0.16702085169111647;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.16702085169111647;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.16702085169111647;0.16702085169111647;0.0;0.0;0.0;0.036692364793703955;0.0;0.16702085169111647;0.0;0.0;0.036692364793703955;0.29074920840361035;0.25085048366499746;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.1642658631441654;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.0;0.16702085169111647;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.0;0.16702085169111647;0.0;0.0;0.0;0.036692364793703955;0.0;0.25085048366499746;0.0;0.0;0.0;0.0
GO:0090336;0.036692364793703955;1.0;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.2688665324497557;0.2688665324497557;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.12755981097713553;0.0;0.0;0.11511873865597294;0.12755981097713553;0.11511873865597294;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.12755981097713553;0.0;0.0;0.0;0.0;0.036692364793703955;0.11511873865597294;0.0;0.0;0.0;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.047799631016701725;0.036692364793703955;0.11511873865597294;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.12755981097713553;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.0;0.11511873865597294;0.11511873865597294;0.0;0.036692364793703955;0.11511873865597294;0.0;0.0;0.047799631016701725;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.12755981097713553;0.0;0.036692364793703955;0.0;0.0;0.0;0.0
GO:0036378;0.16702085169111647;0.036692364793703955;1.0;0.34692172298670104;0.0;0.34692172298670104;0.464416229002844;0.5103348992659842;0.27271733917935304;0.0;0.6363586695896766;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.16702085169111647;0.27271733917935304;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.27271733917935304;0.06886689890529227;0.036692364793703955;0.01468324974140624;0.0;0.34971930164174847;0.0;0.34692172298670104;0.16702085169111647;0.01468324974140624;0.43444947863983363;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.16702085169111647;0.0;0.34971930164174847;0.036692364793703955;0.16702085169111647;0.16702085169111647;0.036692364793703955;0.43444947863983363;0.14450116634992752;0.27271733917935304;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.27271733917935304;0.01468324974140624;0.6363586695896766;0.27271733917935304;0.2355376372194388;0.036692364793703955;0.0;0.036692364793703955;0.01468324974140624;0.0;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.3817162942374057;0.464416229002844;0.036692364793703955;0.0;0.06886689890529227;0.036692364793703955;0.27271733917935304;0.01468324974140624;0.464416229002844;0.27271733917935304;0.27271733917935304;0.06886689890529227;0.036692364793703955;0.43444947863983363;0.16702085169111647;0.0;0.2355376372194388;0.01468324974140624;0.0
GO:0042737;0.0;0.0;0.34692172298670104;1.0;0.0;0.49027625120885415;0.06886689890529227;0.24065568453703556;0.06886689890529227;0.0;0.24065568453703556;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.06886689890529227;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.24065568453703556;0.06886689890529227;0.0;0.01468324974140624;0.0;0.06886689890529227;0.0;0.34692172298670104;0.0;0.01468324974140624;0.05923137626096931;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.06886689890529227;0.0;0.0;0.0;0.0;0.05923137626096931;0.06886689890529227;0.06886689890529227;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.06886689890529227;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.24065568453703556;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.24065568453703556;0.06886689890529227;0.0;0.0;0.24065568453703556;0.0;0.06886689890529227;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.06886689890529227;0.06886689890529227;0.0;0.22659457895657503;0.0;0.0;0.06886689890529227;0.01468324974140624;0.0
GO:0009750;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.19673256925640645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19673256925640645;0.26593385309172635;0.0;0.26593385309172635;0.0;0.0;0.0;0.0;0.21955571243929653;0.0;0.26593385309172635;0.0;0.26593385309172635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.21955571243929653;0.0;0.11807622278079505;0.26593385309172635;0.26593385309172635;0.0;0.0;0.26593385309172635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26593385309172635;0.0;0.0;0.21955571243929653
GO:0042738;0.0;0.0;0.34692172298670104;0.49027625120885415;0.0;1.0;0.06886689890529227;0.24065568453703556;0.06886689890529227;0.0;0.24065568453703556;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.06886689890529227;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.24065568453703556;0.06886689890529227;0.0;0.01468324974140624;0.0;0.06886689890529227;0.0;0.34692172298670104;0.0;0.01468324974140624;0.05923137626096931;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.06886689890529227;0.0;0.0;0.0;0.0;0.05923137626096931;0.06886689890529227;0.06886689890529227;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.06886689890529227;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.24065568453703556;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.24065568453703556;0.06886689890529227;0.0;0.0;0.24065568453703556;0.0;0.06886689890529227;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.06886689890529227;0.06886689890529227;0.0;0.22659457895657503;0.0;0.0;0.06886689890529227;0.01468324974140624;0.0
GO:0042572;0.16702085169111647;0.036692364793703955;0.464416229002844;0.06886689890529227;0.0;0.06886689890529227;1.0;0.2355376372194388;0.5456052162773476;0.0;0.2355376372194388;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.16702085169111647;0.5249712668632919;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.29564490308903574;0.06886689890529227;0.036692364793703955;0.01468324974140624;0.0;0.29564490308903574;0.0;0.16702085169111647;0.16702085169111647;0.01468324974140624;0.3817162942374057;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.16702085169111647;0.0;0.29564490308903574;0.036692364793703955;0.16702085169111647;0.16702085169111647;0.036692364793703955;0.27271733917935304;0.06886689890529227;0.29564490308903574;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.29564490308903574;0.01468324974140624;0.3817162942374057;0.29564490308903574;0.2355376372194388;0.036692364793703955;0.0;0.036692364793703955;0.01468324974140624;0.0;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.3817162942374057;0.5211111826069968;0.036692364793703955;0.0;0.06886689890529227;0.036692364793703955;0.29564490308903574;0.01468324974140624;0.5211111826069968;0.29564490308903574;0.29564490308903574;0.06886689890529227;0.036692364793703955;0.27271733917935304;0.16702085169111647;0.0;0.2355376372194388;0.01468324974140624;0.0
GO:0042376;0.0;0.0;0.5103348992659842;0.24065568453703556;0.0;0.24065568453703556;0.2355376372194388;1.0;0.06886689890529227;0.0;0.7376567411541474;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.06886689890529227;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.242130903760124;0.06886689890529227;0.0;0.01468324974140624;0.0;0.2355376372194388;0.0;0.06886689890529227;0.0;0.01468324974140624;0.06501482195767329;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.2355376372194388;0.0;0.0;0.0;0.0;0.06501482195767329;0.06886689890529227;0.2355376372194388;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.2355376372194388;0.01468324974140624;0.5103348992659842;0.06886689890529227;0.8876338329336335;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.3826903977241885;0.06886689890529227;0.0;0.0;0.242130903760124;0.0;0.2355376372194388;0.01468324974140624;0.06886689890529227;0.2355376372194388;0.2355376372194388;0.3658113449725846;0.0;0.242130903760124;0.0;0.0;0.41359332094362744;0.01468324974140624;0.0
GO:0042574;0.0;0.0;0.27271733917935304;0.06886689890529227;0.0;0.06886689890529227;0.5456052162773476;0.06886689890529227;1.0;0.0;0.06886689890529227;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.5249712668632919;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.29564490308903574;0.06886689890529227;0.0;0.01468324974140624;0.0;0.29564490308903574;0.0;0.06886689890529227;0.0;0.01468324974140624;0.27271733917935304;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.29564490308903574;0.0;0.0;0.0;0.0;0.27271733917935304;0.06886689890529227;0.29564490308903574;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.29564490308903574;0.01468324974140624;0.06886689890529227;0.29564490308903574;0.06886689890529227;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.29564490308903574;0.27271733917935304;0.0;0.0;0.06886689890529227;0.0;0.29564490308903574;0.01468324974140624;0.27271733917935304;0.29564490308903574;0.29564490308903574;0.06886689890529227;0.0;0.27271733917935304;0.0;0.0;0.06927734236639929;0.01468324974140624;0.0
GO:0046697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34386328635089514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
